レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202601232401,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.23,0.21,0.35,0.17,0.03,0.03
202601232402,1,2,6,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.17,0.06,-0.01,-0.04,0.16,0.07
202601232403,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.58,0.19,0.22,0.22,0.13,0.2
202601232404,1,6,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.25,-0.02,0.14,-0.01,0.06
202601232405,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.22,0.2,0.28,0.17,0.17,0.2
202601232406,3,1,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.11,0.14,0.24,0.25,0.18,0.07
202601232407,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.22,0.26,0.1,0.02,0.02
202601232408,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.09,0.02,0.23,0.16,0.12,-0.08
202601232409,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.07,0.04,0.23,0.06,-0.07
202601232410,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.18,0.18,0.01,0.02,0.04
202601232411,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.15,0.16,0.17,0.04,0.06,0.07
202601232412,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.16,0.1,0.04,0.02,0.07,0.09
202601232301,1,2,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,-0.01,-0.02,0.06,0.05,0.25
202601232302,3,1,2,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.17,0.15,0.17,0.17,0.73,0.01
202601232303,5,2,1,逃げ,,,,,,,,,,,,
202601232304,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,-0.07,-0.01,-0.04,-0.01,-0.03
202601232305,1,2,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.17,0.33,0.08,0.15,0.14
202601232306,2,1,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.06,0.29,0.06,0.12,0.14
202601232307,1,2,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,0.02,0.09,0.01,0.04,0.15
202601232308,4,1,5,逃げ,,,,,,,,,,,,
202601232309,1,4,5,逃げ,1.0,3.0,4.0,6.0,2.0,5.0,0.1,0.05,0.04,0.37,0.04,0.31
202601232310,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.01,0.02,0.06,0.21,0.09
202601232311,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.21,0.04,0.03,0.09,0.15,0.31
202601232312,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.19,0.13,0.18,-0.04,0.03,-0.01
202601232101,1,3,6,逃げ,,,,,,,,,,,,
202601232102,1,4,2,逃げ,,,,,,,,,,,,
202601232103,1,2,3,逃げ,,,,,,,,,,,,
202601232104,1,3,2,逃げ,,,,,,,,,,,,
202601232105,1,2,3,逃げ,,,,,,,,,,,,
202601232106,1,2,4,逃げ,,,,,,,,,,,,
202601232107,1,2,3,逃げ,,,,,,,,,,,,
202601232108,1,2,3,逃げ,,,,,,,,,,,,
202601232109,1,2,3,逃げ,,,,,,,,,,,,
202601232110,1,4,3,逃げ,,,,,,,,,,,,
202601232111,1,3,2,逃げ,,,,,,,,,,,,
202601232112,1,3,5,逃げ,,,,,,,,,,,,
202601231801,1,3,5,逃げ,,,,,,,,,,,,
202601231802,1,2,3,逃げ,,,,,,,,,,,,
202601231803,1,2,3,逃げ,,,,,,,,,,,,
202601231804,1,4,2,逃げ,,,,,,,,,,,,
202601231805,1,2,5,逃げ,,,,,,,,,,,,
202601231806,1,2,3,逃げ,,,,,,,,,,,,
202601231807,1,4,3,逃げ,,,,,,,,,,,,
202601231808,1,3,6,逃げ,,,,,,,,,,,,
202601231809,1,3,4,逃げ,,,,,,,,,,,,
202601231810,1,2,3,逃げ,,,,,,,,,,,,
202601231811,1,2,5,逃げ,,,,,,,,,,,,
202601231812,1,3,4,逃げ,,,,,,,,,,,,
202601231701,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.15,0.06,0.03,0.11,0.05,-0.01
202601231702,1,4,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,0.06,-0.05,-0.05,-0.15,-0.1
202601231703,5,3,1,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.04,0.26,0.21,-0.14,-0.26,-0.12
202601231704,4,1,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,-0.01,0.07,-0.1,-0.12,0.0
202601231705,1,2,3,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.13,0.2,0.19,0.04,0.18,-0.08
202601231706,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.1,0.14,0.18,0.03,-0.01
202601231707,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.08,0.09,-0.03,-0.17,-0.06,-0.15
202601231708,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.16,0.23,0.32,0.34,0.16,0.18
202601231709,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.08,0.1,0.17,0.18,0.06
202601231710,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.0,-0.01,0.04,0.08,0.05,0.11
202601231711,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.16,0.16,0.16,0.17,0.23,0.13
202601231712,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,0.15,0.06,-0.01,-0.09,0.02
202601231601,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.02,0.0,0.04,0.02,0.01
202601231602,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.03,0.38,-0.05,0.0,0.14
202601231603,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,0.09,-0.1,0.08,-0.08,-0.13
202601231604,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.1,0.09,0.12,0.05,-0.02,-0.03
202601231605,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.1,0.06,0.08,0.13,0.05
202601231606,1,4,3,逃げ,1.0,,2.0,3.0,4.0,5.0,0.12,,0.06,0.06,0.0,0.03
202601231607,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.04,0.26,0.41,0.24,0.06,0.25
202601231608,1,2,3,逃げ,1.0,3.0,4.0,5.0,6.0,2.0,0.1,0.24,0.19,0.04,0.16,0.27
202601231609,1,2,4,逃げ,1.0,3.0,4.0,2.0,5.0,6.0,0.11,0.47,0.16,0.14,0.06,0.01
202601231610,1,4,5,逃げ,1.0,2.0,,3.0,4.0,5.0,0.03,0.11,,0.12,0.08,0.01
202601231611,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.04,0.09,-0.03,0.02,0.03,-0.02
202601231612,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,,0.06,0.24,0.17,0.17,0.22,
202601231501,3,2,1,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.38,0.14,0.12,0.12,0.1,0.12
202601231502,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.04,-0.05,0.01,0.06,0.05,0.19
202601231503,1,2,3,逃げ,1.0,3.0,4.0,2.0,5.0,6.0,0.29,0.11,0.09,0.12,0.08,0.09
202601231504,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.09,-0.03,0.1,-0.04,-0.05,-0.13
202601231505,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,0.18,0.16,0.06,0.15,0.03
202601231506,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.17,0.31,0.08,0.35,0.11,0.17
202601231507,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.09,0.13,0.24,0.19,0.15
202601231508,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.14,0.16,0.17,0.25,0.33,0.31
202601231509,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.18,0.21,0.15,0.16,0.11
202601231510,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.18,0.03,0.07,0.19,0.01,0.24
202601231511,1,4,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.03,0.16,0.1,0.08,0.08,0.17
202601231512,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.04,-0.03,0.0,0.17,0.18,0.03
202601231401,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.25,0.14,-0.01,-0.05,-0.07
202601231402,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.08,-0.03,0.09,-0.12,-0.01,0.38
202601231403,1,2,4,逃げ,1.0,2.0,3.0,5.0,6.0,4.0,-0.1,-0.07,-0.05,0.03,0.03,0.04
202601231404,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.11,0.09,0.06,0.21,0.15,0.14
202601231405,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.05,0.11,0.21,0.25,0.08,0.35
202601231406,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.06,0.11,0.19,0.18,0.07
202601231407,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.04,0.02,0.03,0.08,0.12
202601231408,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,0.08,0.05,-0.05,0.01,-0.13
202601231409,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,-0.06,-0.03,0.11,0.08,0.11
202601231410,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.22,0.2,0.09,0.11,0.02
202601231411,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,-0.16,-0.07,0.09,0.12,-0.12
202601231412,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,0.22,-0.03,0.03,0.26,0.12
202601231001,1,2,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.09,0.12,0.35,0.04,0.05
202601231002,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.06,0.17,0.12,0.04,0.03
202601231003,1,5,6,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,-0.05,-0.07,0.05,0.04,0.12
202601231004,1,5,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.14,0.21,0.14,0.27,0.44
202601231005,1,2,6,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.22,0.09,0.21,0.27,0.3,0.13
202601231006,2,4,3,差し,1.0,3.0,4.0,5.0,6.0,2.0,0.14,0.24,0.42,0.21,0.3,0.08
202601231007,1,3,4,逃げ,1.0,2.0,4.0,5.0,6.0,3.0,0.2,0.15,0.11,0.17,0.12,0.12
202601231008,2,1,4,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.19,0.03,-0.02,0.14,0.03,0.03
202601231009,2,3,1,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.11,0.07,0.19,0.03,0.02
202601231010,2,3,1,差し,1.0,2.0,3.0,6.0,4.0,5.0,0.14,0.02,0.05,0.16,0.12,0.21
202601231011,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,0.09,0.22,0.07,0.03,-0.03
202601231012,1,2,3,逃げ,1.0,2.0,4.0,6.0,3.0,5.0,-0.03,-0.03,0.26,0.09,-0.04,-0.11
202601230801,1,3,5,逃げ,,,,,,,,,,,,
202601230802,2,1,5,逃げ,,,,,,,,,,,,
202601230803,4,5,3,まくり,,,,,,,,,,,,
202601230804,5,1,3,逃げ,,,,,,,,,,,,
202601230805,2,1,5,逃げ,,,,,,,,,,,,
202601230806,1,4,2,逃げ,,,,,,,,,,,,
202601230807,1,4,3,逃げ,,,,,,,,,,,,
202601230808,1,2,4,逃げ,,,,,,,,,,,,
202601230809,1,2,4,逃げ,,,,,,,,,,,,
202601230810,1,2,5,逃げ,,,,,,,,,,,,
202601230811,1,5,2,逃げ,,,,,,,,,,,,
202601230812,1,5,4,逃げ,,,,,,,,,,,,
202601230401,1,4,2,差し,1.0,2.0,3.0,4.0,5.0,6.0,-0.07,0.0,-0.01,0.01,0.29,0.12
202601230402,5,1,3,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.0,0.04,0.04,0.07,-0.02
202601230403,2,3,4,差し,1.0,3.0,4.0,5.0,6.0,2.0,-0.04,-0.06,0.05,-0.11,-0.15,-0.15
202601230404,2,1,5,差し,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,0.01,-0.05,0.07,-0.04,-0.05
202601230405,1,4,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.11,0.04,0.21,-0.07,-0.26,-0.14
202601230406,3,2,1,逃げ,2.0,3.0,4.0,5.0,1.0,6.0,0.08,0.09,0.01,-0.02,-0.02,0.03
202601230407,5,1,2,差し,1.0,2.0,3.0,4.0,5.0,6.0,-0.11,-0.07,0.03,-0.1,-0.05,-0.09
202601230408,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.2,0.13,0.02,0.07,0.05
202601230409,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.14,-0.05,-0.05,-0.1,-0.07,-0.01
202601230410,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.07,0.04,-0.04,0.14,-0.11,-0.11
202601230411,1,3,6,逃げ,1.0,6.0,2.0,5.0,3.0,4.0,0.1,0.17,-0.01,0.29,0.09,-0.04
202601230412,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.02,-0.04,-0.01,-0.04,0.2
202601230201,1,3,2,逃げ,,,,,,,,,,,,
202601230202,4,1,2,逃げ,,,,,,,,,,,,
202601230203,3,4,2,差し,,,,,,,,,,,,
202601230204,3,1,2,逃げ,,,,,,,,,,,,
202601230205,4,1,2,逃げ,,,,,,,,,,,,
202601230206,2,3,5,まくり,,,,,,,,,,,,
202601230207,1,5,3,逃げ,,,,,,,,,,,,
202601230208,2,6,3,まくり,,,,,,,,,,,,
202601230209,3,1,4,逃げ,,,,,,,,,,,,
202601230210,2,3,5,差し,,,,,,,,,,,,
202601230211,1,4,2,逃げ,,,,,,,,,,,,
202601230212,1,3,5,逃げ,,,,,,,,,,,,
202601230101,1,5,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.07,-0.05,-0.15,-0.06,-0.06,-0.04
202601230102,3,1,6,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.04,0.03,-0.05,0.01,0.01,0.03
202601230103,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.18,0.09,0.04,-0.04,-0.01,0.01
202601230104,1,6,4,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.09,-0.02,0.09,0.11,-0.07
202601230105,5,1,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.17,0.03,0.06,0.07,0.07,0.2
202601230106,1,2,5,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.09,0.05,-0.02,0.19,-0.07,-0.06
202601230107,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.16,0.21,0.09,0.14,0.04,0.08
202601230108,1,5,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.14,0.06,0.09,0.11,0.12
202601230109,1,2,4,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.11,0.15,0.0,0.06,0.04,0.06
202601230110,2,1,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,-0.03,0.04,0.09,0.0,0.01
202601230111,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.22,0.09,0.15,0.04,0.09
202601230112,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.14,0.02,0.19,0.12,0.18
