レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202601082401,1,4,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.15,0.21,0.1,0.14,0.09,-0.03
202601082402,1,2,3,逃げ,1.0,2.0,6.0,3.0,4.0,5.0,0.02,0.07,0.02,0.16,0.1,0.05
202601082403,1,4,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.04,0.13,0.09,-0.05,-0.04
202601082404,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.01,0.09,-0.01,-0.02,0.1
202601082405,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.21,0.03,0.07,0.15,0.01,-0.06
202601082406,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,0.17,0.03,0.02,0.22,0.04
202601082407,1,4,6,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.27,0.19,0.14,0.11,0.17,0.01
202601082408,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,0.22,0.04,0.21,0.05,0.05
202601082409,1,2,3,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.13,0.23,0.1,-0.01,-0.01,0.0
202601082410,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.2,-0.01,0.02,-0.03,0.05,0.15
202601082411,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,0.1,-0.04,-0.02,-0.04,-0.06
202601082412,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,0.01,0.01,0.05,-0.13,-0.03
202601082301,1,2,4,逃げ,1.0,2.0,4.0,3.0,6.0,5.0,0.05,0.04,0.11,0.18,0.03,-0.1
202601082302,2,1,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,-0.05,-0.01,-0.08,-0.01,0.01
202601082303,1,5,4,逃げ,,,,,,,,,,,,
202601082304,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.06,0.01,0.15,0.21,0.11,0.11
202601082305,1,6,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.37,0.21,0.06,0.07,0.11,0.18
202601082306,1,6,2,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.08,0.37,0.21,0.03,-0.02,-0.02
202601082307,6,4,1,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.04,-0.13,0.04,0.06,0.17,0.07
202601082308,1,5,6,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.17,0.14,0.14,0.21,0.07,0.03
202601082309,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.09,0.11,0.09,0.09,0.08
202601082310,1,2,3,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,-0.03,0.11,0.11,0.11,0.08,-0.01
202601082311,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,-0.09,-0.09,-0.05,0.03,0.01
202601082312,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.04,0.19,0.05,0.22,0.01,0.13
202601080101,1,3,2,逃げ,,,,,,,,,,,,
202601080102,1,2,6,逃げ,,,,,,,,,,,,
202601080103,2,1,3,逃げ,,,,,,,,,,,,
202601080104,1,5,4,逃げ,,,,,,,,,,,,
202601080106,1,3,5,逃げ,,,,,,,,,,,,
202601080108,1,5,2,逃げ,,,,,,,,,,,,
