レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202601022201,4,2,6,逃げ,,,,,,,,,,,,
202601022203,1,3,4,逃げ,,,,,,,,,,,,
202601022204,1,3,2,逃げ,,,,,,,,,,,,
202601022205,1,4,3,逃げ,,,,,,,,,,,,
202601022207,1,3,2,逃げ,,,,,,,,,,,,
202601022208,3,2,4,逃げ,,,,,,,,,,,,
202601022209,1,5,3,逃げ,,,,,,,,,,,,
202601022210,1,2,3,逃げ,,,,,,,,,,,,
202601022211,1,2,4,逃げ,,,,,,,,,,,,
202601022101,1,3,2,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.15,0.15,0.19,0.04,0.02,0.25
202601022102,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.05,-0.03,-0.05,-0.01,0.07,0.1
202601022103,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.0,-0.03,-0.07,0.23,0.09,0.17
202601022104,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.03,0.06,0.05,0.09,0.15,0.06
202601022105,1,3,2,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.03,0.17,-0.04,0.07,-0.02,-0.02
202601022106,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.01,0.01,0.03,-0.01,-0.06
202601022107,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,0.15,0.06,0.04,0.05,0.02
202601022108,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,-0.12,0.02,-0.08,-0.03,0.03
202601022109,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,0.07,0.06,0.13,0.16,0.35
