レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202601202401,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.11,0.39,0.45,0.09,0.08,0.03
202601202402,1,2,3,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,-0.01,0.05,0.1,0.08,0.13,0.02
202601202403,1,4,2,差し,1.0,2.0,3.0,4.0,5.0,6.0,0.17,-0.02,0.22,-0.11,-0.13,0.04
202601202404,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,0.14,0.01,-0.11,0.19,-0.17
202601202405,1,2,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,0.13,-0.01,-0.06,-0.05,-0.07
202601202406,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.06,0.14,0.37,0.13,0.08
202601202407,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.26,0.05,0.13,0.17,0.29,0.33
202601202408,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.17,-0.03,-0.01,0.04,0.08
202601202409,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.19,0.09,-0.01,-0.08,0.01,0.04
202601202410,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.01,0.29,-0.01,0.02,0.03
202601202411,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.1,0.09,0.03,0.05,-0.02
202601202412,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.15,0.01,0.18,0.01,0.02
202601202101,1,4,3,逃げ,,,,,,,,,,,,
202601202102,1,2,4,逃げ,,,,,,,,,,,,
202601202103,1,3,4,逃げ,,,,,,,,,,,,
202601202104,1,3,2,逃げ,,,,,,,,,,,,
202601202105,1,6,4,逃げ,,,,,,,,,,,,
202601202106,1,5,3,逃げ,,,,,,,,,,,,
202601202107,3,4,2,逃げ,,,,,,,,,,,,
202601202108,1,3,4,逃げ,,,,,,,,,,,,
202601202109,1,2,3,逃げ,,,,,,,,,,,,
202601202110,1,3,4,逃げ,,,,,,,,,,,,
202601202111,1,3,5,逃げ,,,,,,,,,,,,
202601202112,1,3,4,逃げ,,,,,,,,,,,,
202601202001,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,-0.23,-0.06,-0.15,-0.15,0.13
202601202002,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,-0.18,-0.14,-0.07,-0.12,-0.06
202601202003,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,0.01,0.15,0.03,0.05,0.08
202601202004,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.07,-0.06,0.21,0.27,0.03
202601202005,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,0.06,0.17,0.0,0.05,0.17
202601202006,1,3,4,逃げ,1.0,3.0,2.0,4.0,5.0,6.0,-0.05,0.18,0.0,0.07,0.0,0.14
202601202007,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.1,0.11,0.13,0.1,0.0
202601202008,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,0.19,-0.03,0.01,0.08,-0.09
202601202009,1,3,2,逃げ,1.0,2.0,4.0,5.0,6.0,3.0,-0.09,0.04,0.01,0.22,0.15,-0.03
202601202010,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.09,0.16,0.12,0.06,0.43
202601202011,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.03,-0.02,0.07,0.04,0.17
202601202012,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,-0.1,-0.16,-0.03,0.06,0.12
202601201901,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.05,0.06,0.07,0.04,0.06
202601201902,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.03,0.03,-0.05,-0.04,0.02
202601201903,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,-0.06,-0.13,-0.06,-0.03,0.04
202601201904,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.1,0.01,-0.01,-0.01,-0.05,0.05
202601201905,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.14,0.22,-0.05,-0.01,0.12
202601201906,1,2,3,逃げ,1.0,2.0,3.0,6.0,4.0,5.0,0.2,-0.04,-0.03,0.21,0.01,-0.07
202601201907,1,3,2,逃げ,1.0,4.0,3.0,5.0,2.0,6.0,0.12,0.02,0.02,0.13,0.04,0.12
202601201908,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.02,0.21,0.13,0.26,0.25
202601201909,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.11,-0.08,0.08,0.06,0.13
202601201910,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.18,0.05,0.21,0.17,0.17
202601201911,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.01,0.01,0.17,0.01,0.02
202601201912,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.15,0.05,0.05,0.21,0.15,0.07
202601201801,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,-0.06,0.01,0.08,0.11,0.27
202601201802,1,2,3,逃げ,1.0,2.0,4.0,5.0,6.0,3.0,-0.01,-0.11,0.01,0.06,0.04,-0.04
202601201803,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.25,0.22,0.07,0.09,0.12
202601201804,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.04,0.11,0.1,0.14,0.12,0.02
202601201805,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.11,0.12,0.09,0.19,0.15
202601201806,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.03,0.13,-0.01,0.16,0.11
202601201807,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.09,0.39,0.16,0.09,0.18
