レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202601192401,1,4,5,逃げ,,,,,,,,,,,,
202601192402,1,6,4,逃げ,,,,,,,,,,,,
202601192403,1,6,4,逃げ,,,,,,,,,,,,
202601192404,1,2,5,逃げ,,,,,,,,,,,,
202601192405,1,6,3,逃げ,,,,,,,,,,,,
202601192406,1,6,2,逃げ,,,,,,,,,,,,
202601192407,1,3,2,逃げ,,,,,,,,,,,,
202601192408,1,6,2,逃げ,,,,,,,,,,,,
202601192409,1,2,3,逃げ,,,,,,,,,,,,
202601192410,1,2,3,逃げ,,,,,,,,,,,,
202601192411,1,4,3,逃げ,,,,,,,,,,,,
202601192412,1,2,3,逃げ,,,,,,,,,,,,
202601192301,1,2,3,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,-0.01,0.03,0.08,0.12,-0.02,0.15
202601192302,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.01,0.01,-0.01,0.07,0.27
202601192303,1,3,6,逃げ,,,,,,,,,,,,
202601192304,1,3,6,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.01,-0.02,0.07,0.06,0.03
202601192305,3,6,1,差し,1.0,2.0,3.0,4.0,5.0,6.0,-0.08,0.04,0.0,0.01,-0.13,0.06
202601192306,3,6,1,差し,1.0,2.0,3.0,5.0,6.0,4.0,-0.1,-0.14,0.03,0.12,0.07,0.05
202601192307,1,2,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.12,0.31,0.11,0.04,0.09
202601192308,4,2,1,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.22,0.11,0.02,0.12,-0.08,-0.18
202601192309,1,5,3,逃げ,1.0,2.0,5.0,3.0,4.0,6.0,-0.06,-0.09,0.09,-0.02,-0.01,0.09
202601192310,1,4,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.17,0.09,0.15,0.03,0.05,0.11
202601192311,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.17,-0.01,0.02,0.08,0.09
202601192312,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.19,0.06,0.11,0.21,0.11,0.16
202601190101,2,6,4,逃げ,,,,,,,,,,,,
202601190103,2,3,6,逃げ,,,,,,,,,,,,
202601190105,1,2,3,逃げ,,,,,,,,,,,,
202601190106,2,4,1,逃げ,,,,,,,,,,,,
202601190109,1,3,6,逃げ,,,,,,,,,,,,
202601190110,1,3,2,逃げ,,,,,,,,,,,,
202601190111,2,1,4,逃げ,,,,,,,,,,,,
202601190112,4,1,2,逃げ,,,,,,,,,,,,
202601192101,1,2,3,逃げ,,,,,,,,,,,,
202601192102,1,2,3,逃げ,,,,,,,,,,,,
202601192103,1,4,2,逃げ,,,,,,,,,,,,
202601192104,1,2,3,逃げ,,,,,,,,,,,,
202601192105,1,2,3,逃げ,,,,,,,,,,,,
202601192106,1,2,3,逃げ,,,,,,,,,,,,
202601192107,1,3,2,逃げ,,,,,,,,,,,,
202601192108,1,2,4,逃げ,,,,,,,,,,,,
202601192109,1,4,3,逃げ,,,,,,,,,,,,
202601192110,1,3,2,逃げ,,,,,,,,,,,,
202601192111,1,2,3,逃げ,,,,,,,,,,,,
202601192112,1,2,4,逃げ,,,,,,,,,,,,
202601192001,1,2,3,逃げ,,,,,,,,,,,,
202601192002,1,3,4,逃げ,,,,,,,,,,,,
202601192003,1,4,6,逃げ,,,,,,,,,,,,
202601192004,1,6,2,逃げ,,,,,,,,,,,,
