レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605230101,2026-05-23,01,桐生,1R,第９回赤城カントリー倶楽部杯,５日目,IP,N,一般,15:24,
202605230102,2026-05-23,01,桐生,2R,第９回赤城カントリー倶楽部杯,５日目,IP,N,一般,15:58,
202605230103,2026-05-23,01,桐生,3R,第９回赤城カントリー倶楽部杯,５日目,IP,N,一般,16:27,
202605230104,2026-05-23,01,桐生,4R,第９回赤城カントリー倶楽部杯,５日目,IP,N,一般,17:00,
202605230105,2026-05-23,01,桐生,5R,第９回赤城カントリー倶楽部杯,５日目,IP,N,一般,17:24,
202605230106,2026-05-23,01,桐生,6R,第９回赤城カントリー倶楽部杯,５日目,IP,N,ドラドキ目玉,17:50,
202605230107,2026-05-23,01,桐生,7R,第９回赤城カントリー倶楽部杯,５日目,IP,N,ドラドキ３,18:14,
202605230108,2026-05-23,01,桐生,8R,第９回赤城カントリー倶楽部杯,５日目,IP,N,ドラドキ５,18:40,
202605230109,2026-05-23,01,桐生,9R,第９回赤城カントリー倶楽部杯,５日目,IP,N,準優勝戦,19:09,
202605230110,2026-05-23,01,桐生,10R,第９回赤城カントリー倶楽部杯,５日目,IP,N,準優勝戦,19:36,
202605230111,2026-05-23,01,桐生,11R,第９回赤城カントリー倶楽部杯,５日目,IP,N,準優勝戦,20:02,
202605230112,2026-05-23,01,桐生,12R,第９回赤城カントリー倶楽部杯,５日目,IP,N,一般特賞,20:31,
202605230501,2026-05-23,05,多摩川,1R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選,11:40,
202605230502,2026-05-23,05,多摩川,2R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選,12:12,
202605230503,2026-05-23,05,多摩川,3R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選,12:44,
202605230504,2026-05-23,05,多摩川,4R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選,13:16,
202605230505,2026-05-23,05,多摩川,5R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選,13:45,
202605230506,2026-05-23,05,多摩川,6R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選,14:12,
202605230507,2026-05-23,05,多摩川,7R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選,14:41,
202605230508,2026-05-23,05,多摩川,8R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選,15:11,
202605230509,2026-05-23,05,多摩川,9R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選特賞,15:44,
202605230510,2026-05-23,05,多摩川,10R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選特賞,16:18,
202605230511,2026-05-23,05,多摩川,11R,第２１回日刊ゲンダイ杯,４日目,IP,S,予選特選,16:48,
202605230512,2026-05-23,05,多摩川,12R,第２１回日刊ゲンダイ杯,４日目,IP,S,記者選抜戦,17:20,
202605230801,2026-05-23,08,常滑,1R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,朝トコ小判Ｒ,10:31,
202605230802,2026-05-23,08,常滑,2R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,一般,10:56,
202605230803,2026-05-23,08,常滑,3R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,一般,11:23,
202605230804,2026-05-23,08,常滑,4R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,一般,11:50,
202605230805,2026-05-23,08,常滑,5R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,一般,12:17,
202605230806,2026-05-23,08,常滑,6R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,昼トコ小判Ｒ,12:46,
202605230807,2026-05-23,08,常滑,7R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,一般,13:19,
202605230808,2026-05-23,08,常滑,8R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,一般,13:51,
202605230809,2026-05-23,08,常滑,9R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,一般,14:19,
202605230810,2026-05-23,08,常滑,10R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,準優勝戦,14:50,
202605230811,2026-05-23,08,常滑,11R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,準優勝戦,15:18,
202605230812,2026-05-23,08,常滑,12R,にっぽん未来プロジェクト競走ｉｎとこなめ,５日目,IP,D,準優勝戦,15:51,
202605230901,2026-05-23,09,津,1R,日刊スポーツちどり杯争奪戦,４日目,IP,D,ツッキーレース,10:32,
202605230902,2026-05-23,09,津,2R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選,11:01,
202605230903,2026-05-23,09,津,3R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選,11:29,
202605230904,2026-05-23,09,津,4R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選,12:00,
202605230905,2026-05-23,09,津,5R,日刊スポーツちどり杯争奪戦,４日目,IP,D,５ールドレース,12:31,
202605230906,2026-05-23,09,津,6R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選,13:02,
202605230907,2026-05-23,09,津,7R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選,13:30,
202605230908,2026-05-23,09,津,8R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選,14:00,
202605230909,2026-05-23,09,津,9R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選特賞,14:30,
202605230910,2026-05-23,09,津,10R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選特賞,15:04,
202605230911,2026-05-23,09,津,11R,日刊スポーツちどり杯争奪戦,４日目,IP,D,予選特選,15:39,
202605230912,2026-05-23,09,津,12R,日刊スポーツちどり杯争奪戦,４日目,IP,D,ツッキー選抜戦,16:15,
202605231001,2026-05-23,10,三国,1R,三国巧者決定戦,初　日,IP,M,みくにあさイチ,08:39,
202605231002,2026-05-23,10,三国,2R,三国巧者決定戦,初　日,IP,M,みくにあさガチ,09:05,
202605231003,2026-05-23,10,三国,3R,三国巧者決定戦,初　日,IP,M,みくにあさズバ,09:31,
202605231004,2026-05-23,10,三国,4R,三国巧者決定戦,初　日,IP,M,みくにあさ推し,09:57,
202605231005,2026-05-23,10,三国,5R,三国巧者決定戦,初　日,IP,M,予選,10:23,
202605231006,2026-05-23,10,三国,6R,三国巧者決定戦,初　日,IP,M,予選,10:52,
202605231007,2026-05-23,10,三国,7R,三国巧者決定戦,初　日,IP,M,予選,11:20,
202605231008,2026-05-23,10,三国,8R,三国巧者決定戦,初　日,IP,M,予選,11:53,
202605231009,2026-05-23,10,三国,9R,三国巧者決定戦,初　日,IP,M,予選特賞,12:22,
202605231010,2026-05-23,10,三国,10R,三国巧者決定戦,初　日,IP,M,予選特賞,12:54,
202605231011,2026-05-23,10,三国,11R,三国巧者決定戦,初　日,IP,M,記者特選,13:27,
202605231012,2026-05-23,10,三国,12R,三国巧者決定戦,初　日,IP,M,三国選抜,14:05,
202605231101,2026-05-23,11,びわこ,1R,第７０回結核予防事業協賛　秩父宮妃記念杯,４日目,G2,D,予選,10:31,
202605231102,2026-05-23,11,びわこ,2R,第７０回結核予防事業協賛　秩父宮妃記念杯,４日目,G2,D,予選,10:58,
202605231103,2026-05-23,11,びわこ,3R,第７０回結核予防事業協賛　秩父宮妃記念杯,４日目,G2,D,予選,11:26,
202605231104,2026-05-23,11,びわこ,4R,第７０回結核予防事業協賛　秩父宮妃記念杯,４日目,G2,D,予選,11:57,
