レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605110301,2026-05-11,03,江戸川,1R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,10:54,
202605110302,2026-05-11,03,江戸川,2R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,11:21,
202605110303,2026-05-11,03,江戸川,3R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,11:48,
202605110304,2026-05-11,03,江戸川,4R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,12:15,
202605110305,2026-05-11,03,江戸川,5R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,12:43,
202605110306,2026-05-11,03,江戸川,6R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,13:12,
202605110307,2026-05-11,03,江戸川,7R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,13:42,
202605110308,2026-05-11,03,江戸川,8R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,14:12,
202605110309,2026-05-11,03,江戸川,9R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,14:43,
202605110310,2026-05-11,03,江戸川,10R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,15:16,
202605110311,2026-05-11,03,江戸川,11R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,予選,15:50,
202605110312,2026-05-11,03,江戸川,12R,江戸川６３４杯　モーターボート大賞,初　日,G2,D,ドリーム１,16:25,
202605110501,2026-05-11,05,多摩川,1R,第２１回マンスリーＢＯＡＴＲＡＣＥ杯,最終日,IP,S,一般,11:40,
202605110502,2026-05-11,05,多摩川,2R,第２１回マンスリーＢＯＡＴＲＡＣＥ杯,最終日,IP,S,一般,12:08,
202605110503,2026-05-11,05,多摩川,3R,第２１回マンスリーＢＯＡＴＲＡＣＥ杯,最終日,IP,S,一般,12:39,
