レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605280101,2026-05-28,01,桐生,1R,第３３回桐生タイムス杯,初　日,IP,N,予選,15:24,
202605280102,2026-05-28,01,桐生,2R,第３３回桐生タイムス杯,初　日,IP,N,予選,15:59,
202605280103,2026-05-28,01,桐生,3R,第３３回桐生タイムス杯,初　日,IP,N,予選,16:37,
202605280104,2026-05-28,01,桐生,4R,第３３回桐生タイムス杯,初　日,IP,N,予選,17:12,
202605280105,2026-05-28,01,桐生,5R,第３３回桐生タイムス杯,初　日,IP,N,予選,17:37,
202605280106,2026-05-28,01,桐生,6R,第３３回桐生タイムス杯,初　日,IP,N,ドラドキ目玉,18:02,
202605280107,2026-05-28,01,桐生,7R,第３３回桐生タイムス杯,初　日,IP,N,ドラドキ３,18:27,
202605280108,2026-05-28,01,桐生,8R,第３３回桐生タイムス杯,初　日,IP,N,ドラドキ５,18:52,
202605280109,2026-05-28,01,桐生,9R,第３３回桐生タイムス杯,初　日,IP,N,予選特賞,19:18,
202605280110,2026-05-28,01,桐生,10R,第３３回桐生タイムス杯,初　日,IP,N,予選特賞,19:44,
202605280111,2026-05-28,01,桐生,11R,第３３回桐生タイムス杯,初　日,IP,N,予選特選,20:11,
202605280112,2026-05-28,01,桐生,12R,第３３回桐生タイムス杯,初　日,IP,N,桐生ドリーム戦,20:41,
202605280201,2026-05-28,02,戸田,1R,本命バトル祭,初　日,IP,D,予選,10:47,
202605280202,2026-05-28,02,戸田,2R,本命バトル祭,初　日,IP,D,予選,11:16,
202605280203,2026-05-28,02,戸田,3R,本命バトル祭,初　日,IP,D,予選,11:45,
202605280204,2026-05-28,02,戸田,4R,本命バトル祭,初　日,IP,D,予選,12:14,
202605280205,2026-05-28,02,戸田,5R,本命バトル祭,初　日,IP,D,予選,12:44,
202605280206,2026-05-28,02,戸田,6R,本命バトル祭,初　日,IP,D,予選,13:14,
202605280207,2026-05-28,02,戸田,7R,本命バトル祭,初　日,IP,D,予選,13:45,
202605280208,2026-05-28,02,戸田,8R,本命バトル祭,初　日,IP,D,予選,14:16,
202605280209,2026-05-28,02,戸田,9R,本命バトル祭,初　日,IP,D,戸田特賞,14:48,
202605280210,2026-05-28,02,戸田,10R,本命バトル祭,初　日,IP,D,戸田特賞,15:21,
202605280211,2026-05-28,02,戸田,11R,本命バトル祭,初　日,IP,D,戸田特選,15:55,
202605280212,2026-05-28,02,戸田,12R,本命バトル祭,初　日,IP,D,記者選抜戦,16:30,
202605280301,2026-05-28,03,江戸川,1R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選,11:14,
202605280302,2026-05-28,03,江戸川,2R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選,11:41,
202605280303,2026-05-28,03,江戸川,3R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選,12:08,
202605280304,2026-05-28,03,江戸川,4R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選,12:35,
202605280305,2026-05-28,03,江戸川,5R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選,13:02,
202605280306,2026-05-28,03,江戸川,6R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選,13:29,
202605280307,2026-05-28,03,江戸川,7R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選,13:56,
202605280308,2026-05-28,03,江戸川,8R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選,14:24,
202605280309,2026-05-28,03,江戸川,9R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選特賞,14:52,
202605280310,2026-05-28,03,江戸川,10R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選特賞,15:22,
202605280311,2026-05-28,03,江戸川,11R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,予選特選,15:53,
202605280312,2026-05-28,03,江戸川,12R,秋川渓谷カップ・第５１回スポーツニッポン杯,４日目,IP,D,記者選抜戦,16:25,
202605280601,2026-05-28,06,浜名湖,1R,第５３回ボートレースオールスター,３日目,SG,D,予選,10:44,
202605280602,2026-05-28,06,浜名湖,2R,第５３回ボートレースオールスター,３日目,SG,D,予選,11:10,
202605280603,2026-05-28,06,浜名湖,3R,第５３回ボートレースオールスター,３日目,SG,D,予選,11:37,
202605280604,2026-05-28,06,浜名湖,4R,第５３回ボートレースオールスター,３日目,SG,D,予選,12:05,
202605280605,2026-05-28,06,浜名湖,5R,第５３回ボートレースオールスター,３日目,SG,D,予選,12:34,
202605280606,2026-05-28,06,浜名湖,6R,第５３回ボートレースオールスター,３日目,SG,D,予選,13:06,
202605280607,2026-05-28,06,浜名湖,7R,第５３回ボートレースオールスター,３日目,SG,D,予選,13:38,
202605280608,2026-05-28,06,浜名湖,8R,第５３回ボートレースオールスター,３日目,SG,D,予選,14:11,
202605280609,2026-05-28,06,浜名湖,9R,第５３回ボートレースオールスター,３日目,SG,D,予選,14:45,
202605280610,2026-05-28,06,浜名湖,10R,第５３回ボートレースオールスター,３日目,SG,D,予選,15:20,
202605280611,2026-05-28,06,浜名湖,11R,第５３回ボートレースオールスター,３日目,SG,D,予選,15:57,
202605280612,2026-05-28,06,浜名湖,12R,第５３回ボートレースオールスター,３日目,SG,D,予選,16:35,
202605280701,2026-05-28,07,蒲郡,1R,サッポロビールカップ,４日目,IP,N,予選,15:28,
202605280702,2026-05-28,07,蒲郡,2R,サッポロビールカップ,４日目,IP,N,予選,16:09,
202605280703,2026-05-28,07,蒲郡,3R,サッポロビールカップ,４日目,IP,N,予選,16:47,
202605280704,2026-05-28,07,蒲郡,4R,サッポロビールカップ,４日目,IP,N,予選,17:18,
202605280705,2026-05-28,07,蒲郡,5R,サッポロビールカップ,４日目,IP,N,予選,17:43,
202605280706,2026-05-28,07,蒲郡,6R,サッポロビールカップ,４日目,IP,N,予選,18:08,
202605280707,2026-05-28,07,蒲郡,7R,サッポロビールカップ,４日目,IP,N,予選,18:33,
202605280708,2026-05-28,07,蒲郡,8R,サッポロビールカップ,４日目,IP,N,予選,18:58,
202605280709,2026-05-28,07,蒲郡,9R,サッポロビールカップ,４日目,IP,N,予選特賞,19:24,
202605280710,2026-05-28,07,蒲郡,10R,サッポロビールカップ,４日目,IP,N,予選特賞,19:50,
202605280711,2026-05-28,07,蒲郡,11R,サッポロビールカップ,４日目,IP,N,予選特選,20:17,
202605280712,2026-05-28,07,蒲郡,12R,サッポロビールカップ,４日目,IP,N,予選記者特選,20:45,
202605280801,2026-05-28,08,常滑,1R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,朝トコ小判Ｒ,10:31,
202605280802,2026-05-28,08,常滑,2R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選,10:58,
202605280803,2026-05-28,08,常滑,3R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選,11:24,
202605280804,2026-05-28,08,常滑,4R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選,11:50,
202605280805,2026-05-28,08,常滑,5R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選特賞,12:17,
202605280806,2026-05-28,08,常滑,6R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,昼トコ小判Ｒ,12:48,
202605280807,2026-05-28,08,常滑,7R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選,13:18,
202605280808,2026-05-28,08,常滑,8R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選,13:43,
202605280809,2026-05-28,08,常滑,9R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選,14:09,
202605280810,2026-05-28,08,常滑,10R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選特選,14:42,
202605280811,2026-05-28,08,常滑,11R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選特賞,15:15,
202605280812,2026-05-28,08,常滑,12R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,２日目,IP,D,予選特選,15:50,
202605281001,2026-05-28,10,三国,1R,三国巧者決定戦,最終日,IP,M,みくにあさイチ,08:39,
202605281002,2026-05-28,10,三国,2R,三国巧者決定戦,最終日,IP,M,みくにあさガチ,09:05,
202605281003,2026-05-28,10,三国,3R,三国巧者決定戦,最終日,IP,M,みくにあさズバ,09:31,
202605281004,2026-05-28,10,三国,4R,三国巧者決定戦,最終日,IP,M,みくにあさ推し,09:57,
202605281005,2026-05-28,10,三国,5R,三国巧者決定戦,最終日,IP,M,一般,10:23,
202605281006,2026-05-28,10,三国,6R,三国巧者決定戦,最終日,IP,M,一般,10:51,
202605281007,2026-05-28,10,三国,7R,三国巧者決定戦,最終日,IP,M,一般,11:21,
202605281008,2026-05-28,10,三国,8R,三国巧者決定戦,最終日,IP,M,一般,11:52,
202605281009,2026-05-28,10,三国,9R,三国巧者決定戦,最終日,IP,M,一般特選,12:25,
202605281010,2026-05-28,10,三国,10R,三国巧者決定戦,最終日,IP,M,選抜戦,12:57,
202605281011,2026-05-28,10,三国,11R,三国巧者決定戦,最終日,IP,M,選抜戦,13:31,
202605281012,2026-05-28,10,三国,12R,三国巧者決定戦,最終日,IP,M,優勝戦,14:05,
202605281501,2026-05-28,15,丸亀,1R,第１６回琴参バスカップ,３日目,G3,N,予選,15:26,
202605281502,2026-05-28,15,丸亀,2R,第１６回琴参バスカップ,３日目,G3,N,予選,15:51,
202605281503,2026-05-28,15,丸亀,3R,第１６回琴参バスカップ,３日目,G3,N,予選,16:22,
202605281504,2026-05-28,15,丸亀,4R,第１６回琴参バスカップ,３日目,G3,N,予選,17:00,
202605281505,2026-05-28,15,丸亀,5R,第１６回琴参バスカップ,３日目,G3,N,予選,17:24,
202605281506,2026-05-28,15,丸亀,6R,第１６回琴参バスカップ,３日目,G3,N,かけうどん６,17:49,
202605281507,2026-05-28,15,丸亀,7R,第１６回琴参バスカップ,３日目,G3,N,ざるうどん７,18:14,
202605281508,2026-05-28,15,丸亀,8R,第１６回琴参バスカップ,３日目,G3,N,釜揚げ８,18:39,
202605281509,2026-05-28,15,丸亀,9R,第１６回琴参バスカップ,３日目,G3,N,予選,19:05,
202605281510,2026-05-28,15,丸亀,10R,第１６回琴参バスカップ,３日目,G3,N,蒼月まるる特賞,19:31,
202605281511,2026-05-28,15,丸亀,11R,第１６回琴参バスカップ,３日目,G3,N,予選選抜,19:59,
202605281512,2026-05-28,15,丸亀,12R,第１６回琴参バスカップ,３日目,G3,N,予選選抜,20:30,
