レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605130101,2026-05-13,01,桐生,1R,第５９回サンケイスポーツ杯,２日目,IP,N,予選,15:23,
202605130102,2026-05-13,01,桐生,2R,第５９回サンケイスポーツ杯,２日目,IP,N,予選,15:57,
202605130103,2026-05-13,01,桐生,3R,第５９回サンケイスポーツ杯,２日目,IP,N,予選,16:30,
202605130104,2026-05-13,01,桐生,4R,第５９回サンケイスポーツ杯,２日目,IP,N,予選,17:00,
202605130105,2026-05-13,01,桐生,5R,第５９回サンケイスポーツ杯,２日目,IP,N,予選,17:24,
202605130106,2026-05-13,01,桐生,6R,第５９回サンケイスポーツ杯,２日目,IP,N,ドラドキ目玉,17:49,
202605130107,2026-05-13,01,桐生,7R,第５９回サンケイスポーツ杯,２日目,IP,N,ドラドキ３,18:14,
202605130108,2026-05-13,01,桐生,8R,第５９回サンケイスポーツ杯,２日目,IP,N,ドラドキ５,18:39,
202605130109,2026-05-13,01,桐生,9R,第５９回サンケイスポーツ杯,２日目,IP,N,予選特賞,19:05,
202605130110,2026-05-13,01,桐生,10R,第５９回サンケイスポーツ杯,２日目,IP,N,予選特賞,19:31,
202605130111,2026-05-13,01,桐生,11R,第５９回サンケイスポーツ杯,２日目,IP,N,予選特選,19:59,
202605130112,2026-05-13,01,桐生,12R,第５９回サンケイスポーツ杯,２日目,IP,N,桐生特選,20:30,
202605130301,2026-05-13,03,江戸川,1R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,10:54,
202605130302,2026-05-13,03,江戸川,2R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,11:21,
202605130303,2026-05-13,03,江戸川,3R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,11:48,
202605130304,2026-05-13,03,江戸川,4R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,12:15,
202605130305,2026-05-13,03,江戸川,5R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,12:43,
202605130306,2026-05-13,03,江戸川,6R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,13:12,
202605130307,2026-05-13,03,江戸川,7R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,13:42,
202605130308,2026-05-13,03,江戸川,8R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,14:12,
202605130309,2026-05-13,03,江戸川,9R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,14:43,
202605130310,2026-05-13,03,江戸川,10R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,15:16,
202605130311,2026-05-13,03,江戸川,11R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,15:50,
202605130312,2026-05-13,03,江戸川,12R,江戸川６３４杯　モーターボート大賞,３日目,G2,D,予選,16:25,
202605130401,2026-05-13,04,平和島,1R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選,11:56,
202605130402,2026-05-13,04,平和島,2R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,東京ベイランチ,12:24,
202605130403,2026-05-13,04,平和島,3R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選,12:51,
202605130404,2026-05-13,04,平和島,4R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選,13:24,
202605130405,2026-05-13,04,平和島,5R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選,13:55,
202605130406,2026-05-13,04,平和島,6R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選,14:27,
202605130407,2026-05-13,04,平和島,7R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選,15:00,
202605130408,2026-05-13,04,平和島,8R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,ベイブレイク,15:29,
202605130409,2026-05-13,04,平和島,9R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選特賞,16:03,
202605130410,2026-05-13,04,平和島,10R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選特賞,16:37,
202605130411,2026-05-13,04,平和島,11R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,予選特選,17:10,
202605130412,2026-05-13,04,平和島,12R,ＢＯＡＴＢｏｙカップ,２日目,IP,S,記者選抜,17:41,
202605130701,2026-05-13,07,蒲郡,1R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選,15:29,
202605130702,2026-05-13,07,蒲郡,2R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選,16:01,
202605130703,2026-05-13,07,蒲郡,3R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選,16:39,
202605130704,2026-05-13,07,蒲郡,4R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選,17:12,
202605130705,2026-05-13,07,蒲郡,5R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選,17:37,
202605130706,2026-05-13,07,蒲郡,6R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選,18:02,
202605130707,2026-05-13,07,蒲郡,7R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選,18:27,
202605130708,2026-05-13,07,蒲郡,8R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選,18:52,
202605130709,2026-05-13,07,蒲郡,9R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選特賞,19:18,
202605130710,2026-05-13,07,蒲郡,10R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選特賞,19:44,
202605130711,2026-05-13,07,蒲郡,11R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選特選,20:11,
202605130712,2026-05-13,07,蒲郡,12R,ＶＳ第３戦　ムーンライトプリンセス決定戦,２日目,IP,N,予選記者特選,20:41,
202605130801,2026-05-13,08,常滑,1R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,朝トコ小判Ｒ,10:30,
202605130802,2026-05-13,08,常滑,2R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選,10:58,
202605130803,2026-05-13,08,常滑,3R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選,11:25,
202605130804,2026-05-13,08,常滑,4R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選,11:51,
202605130805,2026-05-13,08,常滑,5R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選特賞,12:18,
202605130806,2026-05-13,08,常滑,6R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,昼トコ小判Ｒ,12:48,
202605130807,2026-05-13,08,常滑,7R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選,13:18,
202605130808,2026-05-13,08,常滑,8R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選,13:46,
202605130809,2026-05-13,08,常滑,9R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選,14:18,
202605130810,2026-05-13,08,常滑,10R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選特選,14:51,
202605130811,2026-05-13,08,常滑,11R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,３日目,IP,D,予選特賞,15:19,
