レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605290101,2026-05-29,01,桐生,1R,第３３回桐生タイムス杯,２日目,IP,N,予選,15:24,
202605290102,2026-05-29,01,桐生,2R,第３３回桐生タイムス杯,２日目,IP,N,予選,15:59,
202605290103,2026-05-29,01,桐生,3R,第３３回桐生タイムス杯,２日目,IP,N,予選,16:37,
202605290104,2026-05-29,01,桐生,4R,第３３回桐生タイムス杯,２日目,IP,N,予選,17:12,
202605290105,2026-05-29,01,桐生,5R,第３３回桐生タイムス杯,２日目,IP,N,予選,17:37,
202605290106,2026-05-29,01,桐生,6R,第３３回桐生タイムス杯,２日目,IP,N,ドラドキ目玉,18:02,
202605290107,2026-05-29,01,桐生,7R,第３３回桐生タイムス杯,２日目,IP,N,ドラドキ３,18:27,
202605290108,2026-05-29,01,桐生,8R,第３３回桐生タイムス杯,２日目,IP,N,ドラドキ５,18:52,
202605290109,2026-05-29,01,桐生,9R,第３３回桐生タイムス杯,２日目,IP,N,予選特賞,19:18,
202605290110,2026-05-29,01,桐生,10R,第３３回桐生タイムス杯,２日目,IP,N,予選特賞,19:44,
202605290111,2026-05-29,01,桐生,11R,第３３回桐生タイムス杯,２日目,IP,N,予選特選,20:11,
202605290112,2026-05-29,01,桐生,12R,第３３回桐生タイムス杯,２日目,IP,N,桐生特選,20:41,
202605290201,2026-05-29,02,戸田,1R,本命バトル祭,２日目,IP,D,予選,10:47,
202605290202,2026-05-29,02,戸田,2R,本命バトル祭,２日目,IP,D,予選,11:16,
202605290203,2026-05-29,02,戸田,3R,本命バトル祭,２日目,IP,D,予選,11:45,
202605290204,2026-05-29,02,戸田,4R,本命バトル祭,２日目,IP,D,予選,12:14,
202605290205,2026-05-29,02,戸田,5R,本命バトル祭,２日目,IP,D,予選,12:44,
202605290206,2026-05-29,02,戸田,6R,本命バトル祭,２日目,IP,D,予選,13:14,
202605290207,2026-05-29,02,戸田,7R,本命バトル祭,２日目,IP,D,予選,13:45,
202605290208,2026-05-29,02,戸田,8R,本命バトル祭,２日目,IP,D,予選,14:16,
202605290209,2026-05-29,02,戸田,9R,本命バトル祭,２日目,IP,D,戸田特賞,14:48,
202605290210,2026-05-29,02,戸田,10R,本命バトル祭,２日目,IP,D,戸田特賞,15:21,
202605290211,2026-05-29,02,戸田,11R,本命バトル祭,２日目,IP,D,戸田特選,15:55,
202605290212,2026-05-29,02,戸田,12R,本命バトル祭,２日目,IP,D,記者選抜戦,16:30,
202605290301,2026-05-29,03,江戸川,1R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般,11:14,
202605290302,2026-05-29,03,江戸川,2R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般,11:41,
202605290303,2026-05-29,03,江戸川,3R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般,12:08,
202605290304,2026-05-29,03,江戸川,4R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般,12:35,
202605290305,2026-05-29,03,江戸川,5R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般,13:02,
202605290306,2026-05-29,03,江戸川,6R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般,13:29,
202605290307,2026-05-29,03,江戸川,7R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般,13:56,
202605290308,2026-05-29,03,江戸川,8R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般,14:24,
202605290309,2026-05-29,03,江戸川,9R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般特賞,14:52,
202605290310,2026-05-29,03,江戸川,10R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,一般特賞,15:22,
202605290311,2026-05-29,03,江戸川,11R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,準優勝戦,15:53,
202605290312,2026-05-29,03,江戸川,12R,秋川渓谷カップ・第５１回スポーツニッポン杯,５日目,IP,D,準優勝戦,16:25,
202605290601,2026-05-29,06,浜名湖,1R,第５３回ボートレースオールスター,４日目,SG,D,予選,10:44,
202605290602,2026-05-29,06,浜名湖,2R,第５３回ボートレースオールスター,４日目,SG,D,予選,11:10,
202605290603,2026-05-29,06,浜名湖,3R,第５３回ボートレースオールスター,４日目,SG,D,予選,11:37,
202605290604,2026-05-29,06,浜名湖,4R,第５３回ボートレースオールスター,４日目,SG,D,予選,12:05,
202605290605,2026-05-29,06,浜名湖,5R,第５３回ボートレースオールスター,４日目,SG,D,予選,12:34,
202605290606,2026-05-29,06,浜名湖,6R,第５３回ボートレースオールスター,４日目,SG,D,予選,13:06,
202605290607,2026-05-29,06,浜名湖,7R,第５３回ボートレースオールスター,４日目,SG,D,予選,13:38,
202605290608,2026-05-29,06,浜名湖,8R,第５３回ボートレースオールスター,４日目,SG,D,予選,14:11,
202605290609,2026-05-29,06,浜名湖,9R,第５３回ボートレースオールスター,４日目,SG,D,予選,14:45,
202605290610,2026-05-29,06,浜名湖,10R,第５３回ボートレースオールスター,４日目,SG,D,予選,15:20,
202605290611,2026-05-29,06,浜名湖,11R,第５３回ボートレースオールスター,４日目,SG,D,予選,15:57,
202605290612,2026-05-29,06,浜名湖,12R,第５３回ボートレースオールスター,４日目,SG,D,予選,16:35,
202605290701,2026-05-29,07,蒲郡,1R,サッポロビールカップ,５日目,IP,N,予選,15:28,
202605290702,2026-05-29,07,蒲郡,2R,サッポロビールカップ,５日目,IP,N,予選,16:09,
202605290703,2026-05-29,07,蒲郡,3R,サッポロビールカップ,５日目,IP,N,予選,16:47,
202605290704,2026-05-29,07,蒲郡,4R,サッポロビールカップ,５日目,IP,N,予選,17:18,
202605290705,2026-05-29,07,蒲郡,5R,サッポロビールカップ,５日目,IP,N,予選,17:43,
202605290706,2026-05-29,07,蒲郡,6R,サッポロビールカップ,５日目,IP,N,予選,18:08,
202605290707,2026-05-29,07,蒲郡,7R,サッポロビールカップ,５日目,IP,N,予選,18:33,
202605290708,2026-05-29,07,蒲郡,8R,サッポロビールカップ,５日目,IP,N,予選,18:58,
202605290709,2026-05-29,07,蒲郡,9R,サッポロビールカップ,５日目,IP,N,予選特賞,19:24,
202605290710,2026-05-29,07,蒲郡,10R,サッポロビールカップ,５日目,IP,N,一般特賞,19:50,
202605290711,2026-05-29,07,蒲郡,11R,サッポロビールカップ,５日目,IP,N,一般特選,20:17,
202605290712,2026-05-29,07,蒲郡,12R,サッポロビールカップ,５日目,IP,N,一般記者特選,20:45,
202605290801,2026-05-29,08,常滑,1R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,朝トコ小判Ｒ,10:33,
202605290802,2026-05-29,08,常滑,2R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選,11:07,
202605290803,2026-05-29,08,常滑,3R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選,11:35,
202605290804,2026-05-29,08,常滑,4R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選,12:11,
202605290805,2026-05-29,08,常滑,5R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選特賞,12:40,
202605290806,2026-05-29,08,常滑,6R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,昼トコ小判Ｒ,13:10,
202605290807,2026-05-29,08,常滑,7R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選,13:36,
202605290808,2026-05-29,08,常滑,8R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選,14:04,
202605290809,2026-05-29,08,常滑,9R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選,14:38,
202605290810,2026-05-29,08,常滑,10R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選特選,15:04,
202605290811,2026-05-29,08,常滑,11R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選特賞,15:37,
202605290812,2026-05-29,08,常滑,12R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,３日目,IP,D,予選特選,16:09,
202605290901,2026-05-29,09,津,1R,津マスターズリーグ第１戦,初　日,G3,D,ツッキーレース,10:31,
202605290902,2026-05-29,09,津,2R,津マスターズリーグ第１戦,初　日,G3,D,予選,11:00,
202605290903,2026-05-29,09,津,3R,津マスターズリーグ第１戦,初　日,G3,D,予選,11:29,
202605290904,2026-05-29,09,津,4R,津マスターズリーグ第１戦,初　日,G3,D,予選,11:59,
202605290905,2026-05-29,09,津,5R,津マスターズリーグ第１戦,初　日,G3,D,５ールドレース,12:28,
202605290906,2026-05-29,09,津,6R,津マスターズリーグ第１戦,初　日,G3,D,予選,12:58,
202605290907,2026-05-29,09,津,7R,津マスターズリーグ第１戦,初　日,G3,D,予選,13:29,
202605290908,2026-05-29,09,津,8R,津マスターズリーグ第１戦,初　日,G3,D,予選,14:01,
202605290909,2026-05-29,09,津,9R,津マスターズリーグ第１戦,初　日,G3,D,予選,14:33,
202605290910,2026-05-29,09,津,10R,津マスターズリーグ第１戦,初　日,G3,D,予選特賞,15:09,
202605290911,2026-05-29,09,津,11R,津マスターズリーグ第１戦,初　日,G3,D,予選特選,15:46,
202605290912,2026-05-29,09,津,12R,津マスターズリーグ第１戦,初　日,G3,D,ドリーム戦,16:25,
202605291101,2026-05-29,11,びわこ,1R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,初　日,IP,D,予選,10:32,
202605291102,2026-05-29,11,びわこ,2R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,初　日,IP,D,予選,10:59,
202605291103,2026-05-29,11,びわこ,3R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,初　日,IP,D,予選,11:27,
202605291104,2026-05-29,11,びわこ,4R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,初　日,IP,D,予選,11:54,
202605291105,2026-05-29,11,びわこ,5R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,初　日,IP,D,予選,12:23,
202605291106,2026-05-29,11,びわこ,6R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,初　日,IP,D,予選,12:50,
202605291107,2026-05-29,11,びわこ,7R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,初　日,IP,D,予選,13:21,
