レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605260301,2026-05-26,03,江戸川,1R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選,11:14,
202605260302,2026-05-26,03,江戸川,2R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選,11:41,
202605260303,2026-05-26,03,江戸川,3R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選,12:08,
202605260304,2026-05-26,03,江戸川,4R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選,12:35,
202605260305,2026-05-26,03,江戸川,5R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選,13:02,
202605260306,2026-05-26,03,江戸川,6R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選,13:29,
202605260307,2026-05-26,03,江戸川,7R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選,13:56,
202605260308,2026-05-26,03,江戸川,8R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選,14:24,
202605260309,2026-05-26,03,江戸川,9R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選特賞,14:52,
202605260310,2026-05-26,03,江戸川,10R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選特賞,15:22,
202605260311,2026-05-26,03,江戸川,11R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,予選特選,15:53,
202605260312,2026-05-26,03,江戸川,12R,秋川渓谷カップ・第５１回スポーツニッポン杯,２日目,IP,D,記者選抜戦,16:25,
202605260601,2026-05-26,06,浜名湖,1R,第５３回ボートレースオールスター,初　日,SG,D,予選,10:44,
202605260602,2026-05-26,06,浜名湖,2R,第５３回ボートレースオールスター,初　日,SG,D,予選,11:10,
202605260603,2026-05-26,06,浜名湖,3R,第５３回ボートレースオールスター,初　日,SG,D,予選,11:37,
202605260604,2026-05-26,06,浜名湖,4R,第５３回ボートレースオールスター,初　日,SG,D,予選,12:05,
202605260605,2026-05-26,06,浜名湖,5R,第５３回ボートレースオールスター,初　日,SG,D,予選,12:34,
202605260606,2026-05-26,06,浜名湖,6R,第５３回ボートレースオールスター,初　日,SG,D,予選,13:06,
202605260607,2026-05-26,06,浜名湖,7R,第５３回ボートレースオールスター,初　日,SG,D,予選,13:38,
202605260608,2026-05-26,06,浜名湖,8R,第５３回ボートレースオールスター,初　日,SG,D,予選,14:11,
202605260609,2026-05-26,06,浜名湖,9R,第５３回ボートレースオールスター,初　日,SG,D,予選,14:45,
202605260610,2026-05-26,06,浜名湖,10R,第５３回ボートレースオールスター,初　日,SG,D,予選,15:20,
202605260611,2026-05-26,06,浜名湖,11R,第５３回ボートレースオールスター,初　日,SG,D,予選,15:57,
202605260612,2026-05-26,06,浜名湖,12R,第５３回ボートレースオールスター,初　日,SG,D,ドリーム戦,16:35,
202605260701,2026-05-26,07,蒲郡,1R,サッポロビールカップ,２日目,IP,N,予選,15:26,
202605260702,2026-05-26,07,蒲郡,2R,サッポロビールカップ,２日目,IP,N,予選,16:04,
202605260703,2026-05-26,07,蒲郡,3R,サッポロビールカップ,２日目,IP,N,予選,16:40,
202605260704,2026-05-26,07,蒲郡,4R,サッポロビールカップ,２日目,IP,N,予選,17:18,
202605260705,2026-05-26,07,蒲郡,5R,サッポロビールカップ,２日目,IP,N,予選,17:43,
202605260706,2026-05-26,07,蒲郡,6R,サッポロビールカップ,２日目,IP,N,予選,18:08,
202605260707,2026-05-26,07,蒲郡,7R,サッポロビールカップ,２日目,IP,N,予選,18:33,
202605260708,2026-05-26,07,蒲郡,8R,サッポロビールカップ,２日目,IP,N,予選,18:58,
202605260709,2026-05-26,07,蒲郡,9R,サッポロビールカップ,２日目,IP,N,予選特賞,19:24,
202605260710,2026-05-26,07,蒲郡,10R,サッポロビールカップ,２日目,IP,N,予選特賞,19:50,
202605260711,2026-05-26,07,蒲郡,11R,サッポロビールカップ,２日目,IP,N,予選特選,20:17,
202605260712,2026-05-26,07,蒲郡,12R,サッポロビールカップ,２日目,IP,N,予選記者特選,20:45,
202605261001,2026-05-26,10,三国,1R,三国巧者決定戦,４日目,IP,M,みくにあさイチ,08:39,
