レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605030101,2026-05-03,01,桐生,1R,第５３回上毛新聞社杯,３日目,IP,N,予選,確定,
202605030102,2026-05-03,01,桐生,2R,第５３回上毛新聞社杯,３日目,IP,N,予選,確定,
202605030103,2026-05-03,01,桐生,3R,第５３回上毛新聞社杯,３日目,IP,N,予選,確定,
202605030104,2026-05-03,01,桐生,4R,第５３回上毛新聞社杯,３日目,IP,N,予選,確定,
202605030105,2026-05-03,01,桐生,5R,第５３回上毛新聞社杯,３日目,IP,N,予選,確定,
202605030106,2026-05-03,01,桐生,6R,第５３回上毛新聞社杯,３日目,IP,N,ドラドキ目玉,確定,
202605030107,2026-05-03,01,桐生,7R,第５３回上毛新聞社杯,３日目,IP,N,ドラドキ３,確定,
202605030108,2026-05-03,01,桐生,8R,第５３回上毛新聞社杯,３日目,IP,N,ドラドキ５,確定,
202605030109,2026-05-03,01,桐生,9R,第５３回上毛新聞社杯,３日目,IP,N,予選,確定,
202605030110,2026-05-03,01,桐生,10R,第５３回上毛新聞社杯,３日目,IP,N,予選特別,確定,
202605030111,2026-05-03,01,桐生,11R,第５３回上毛新聞社杯,３日目,IP,N,予選特別,確定,
202605030112,2026-05-03,01,桐生,12R,第５３回上毛新聞社杯,３日目,IP,N,桐生特選,確定,
202605030201,2026-05-03,02,戸田,1R,第３７回ウインビーカップ,３日目,IP,D,予選,確定,
202605030202,2026-05-03,02,戸田,2R,第３７回ウインビーカップ,３日目,IP,D,予選,確定,
202605030203,2026-05-03,02,戸田,3R,第３７回ウインビーカップ,３日目,IP,D,予選,確定,
202605030204,2026-05-03,02,戸田,4R,第３７回ウインビーカップ,３日目,IP,D,予選,確定,
202605030205,2026-05-03,02,戸田,5R,第３７回ウインビーカップ,３日目,IP,D,ウインウイン５,確定,
202605030206,2026-05-03,02,戸田,6R,第３７回ウインビーカップ,３日目,IP,D,予選,確定,
202605030207,2026-05-03,02,戸田,7R,第３７回ウインビーカップ,３日目,IP,D,ウインウイン７,確定,
202605030208,2026-05-03,02,戸田,8R,第３７回ウインビーカップ,３日目,IP,D,予選,確定,
202605030209,2026-05-03,02,戸田,9R,第３７回ウインビーカップ,３日目,IP,D,予選,確定,
202605030210,2026-05-03,02,戸田,10R,第３７回ウインビーカップ,３日目,IP,D,予選特別,確定,
202605030211,2026-05-03,02,戸田,11R,第３７回ウインビーカップ,３日目,IP,D,予選特別,確定,
202605030212,2026-05-03,02,戸田,12R,第３７回ウインビーカップ,３日目,IP,D,記者選抜戦,確定,
202605030401,2026-05-03,04,平和島,1R,第２回京急開発グループ杯,初　日,IP,S,予選,確定,
202605030402,2026-05-03,04,平和島,2R,第２回京急開発グループ杯,初　日,IP,S,東京ベイランチ,確定,
202605030403,2026-05-03,04,平和島,3R,第２回京急開発グループ杯,初　日,IP,S,予選,確定,
202605030404,2026-05-03,04,平和島,4R,第２回京急開発グループ杯,初　日,IP,S,予選,確定,
202605030405,2026-05-03,04,平和島,5R,第２回京急開発グループ杯,初　日,IP,S,予選,確定,
202605030406,2026-05-03,04,平和島,6R,第２回京急開発グループ杯,初　日,IP,S,予選,確定,
202605030407,2026-05-03,04,平和島,7R,第２回京急開発グループ杯,初　日,IP,S,予選,確定,
202605030408,2026-05-03,04,平和島,8R,第２回京急開発グループ杯,初　日,IP,S,ベイブレイク,確定,
202605030409,2026-05-03,04,平和島,9R,第２回京急開発グループ杯,初　日,IP,S,予選,確定,
