レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605120101,2026-05-12,01,桐生,1R,第５９回サンケイスポーツ杯,初　日,IP,N,予選,確定,
202605120102,2026-05-12,01,桐生,2R,第５９回サンケイスポーツ杯,初　日,IP,N,予選,確定,
202605120103,2026-05-12,01,桐生,3R,第５９回サンケイスポーツ杯,初　日,IP,N,予選,確定,
202605120104,2026-05-12,01,桐生,4R,第５９回サンケイスポーツ杯,初　日,IP,N,予選,確定,
202605120105,2026-05-12,01,桐生,5R,第５９回サンケイスポーツ杯,初　日,IP,N,予選,確定,
202605120106,2026-05-12,01,桐生,6R,第５９回サンケイスポーツ杯,初　日,IP,N,ドラドキ目玉,確定,
202605120107,2026-05-12,01,桐生,7R,第５９回サンケイスポーツ杯,初　日,IP,N,ドラドキ３,確定,
202605120108,2026-05-12,01,桐生,8R,第５９回サンケイスポーツ杯,初　日,IP,N,ドラドキ５,確定,
202605120109,2026-05-12,01,桐生,9R,第５９回サンケイスポーツ杯,初　日,IP,N,予選特賞,確定,
202605120110,2026-05-12,01,桐生,10R,第５９回サンケイスポーツ杯,初　日,IP,N,予選特賞,確定,
202605120111,2026-05-12,01,桐生,11R,第５９回サンケイスポーツ杯,初　日,IP,N,予選特選,確定,
202605120112,2026-05-12,01,桐生,12R,第５９回サンケイスポーツ杯,初　日,IP,N,桐生ドリーム戦,確定,
202605120301,2026-05-12,03,江戸川,1R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120302,2026-05-12,03,江戸川,2R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120303,2026-05-12,03,江戸川,3R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120304,2026-05-12,03,江戸川,4R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120305,2026-05-12,03,江戸川,5R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120306,2026-05-12,03,江戸川,6R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120307,2026-05-12,03,江戸川,7R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120308,2026-05-12,03,江戸川,8R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120309,2026-05-12,03,江戸川,9R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120310,2026-05-12,03,江戸川,10R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120311,2026-05-12,03,江戸川,11R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,予選,確定,
202605120312,2026-05-12,03,江戸川,12R,江戸川６３４杯　モーターボート大賞,２日目,G2,D,ドリーム２,確定,
202605120401,2026-05-12,04,平和島,1R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選,確定,
202605120402,2026-05-12,04,平和島,2R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,東京ベイランチ,確定,
202605120403,2026-05-12,04,平和島,3R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選,確定,
202605120404,2026-05-12,04,平和島,4R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選,確定,
202605120405,2026-05-12,04,平和島,5R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選,確定,
202605120406,2026-05-12,04,平和島,6R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選,確定,
202605120407,2026-05-12,04,平和島,7R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選,確定,
202605120408,2026-05-12,04,平和島,8R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,ベイブレイク,確定,
202605120409,2026-05-12,04,平和島,9R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選特賞,確定,
202605120410,2026-05-12,04,平和島,10R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選特賞,確定,
202605120411,2026-05-12,04,平和島,11R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,予選特選,確定,
202605120412,2026-05-12,04,平和島,12R,ＢＯＡＴＢｏｙカップ,初　日,IP,S,平和島選抜,確定,
202605120701,2026-05-12,07,蒲郡,1R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選,確定,
202605120702,2026-05-12,07,蒲郡,2R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選,確定,
202605120703,2026-05-12,07,蒲郡,3R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選,確定,
202605120704,2026-05-12,07,蒲郡,4R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選,確定,
202605120705,2026-05-12,07,蒲郡,5R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選,確定,
202605120706,2026-05-12,07,蒲郡,6R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選,確定,
202605120707,2026-05-12,07,蒲郡,7R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選,確定,
202605120708,2026-05-12,07,蒲郡,8R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選,確定,
202605120709,2026-05-12,07,蒲郡,9R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選特賞,確定,
202605120710,2026-05-12,07,蒲郡,10R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選特賞,確定,
202605120711,2026-05-12,07,蒲郡,11R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,予選特選,確定,
202605120712,2026-05-12,07,蒲郡,12R,ＶＳ第３戦　ムーンライトプリンセス決定戦,初　日,IP,N,ドリーム戦,確定,
202605120801,2026-05-12,08,常滑,1R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,朝トコ小判Ｒ,確定,
202605120802,2026-05-12,08,常滑,2R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選,確定,
202605120803,2026-05-12,08,常滑,3R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選,確定,
202605120804,2026-05-12,08,常滑,4R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選,確定,
202605120805,2026-05-12,08,常滑,5R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選特賞,確定,
202605120806,2026-05-12,08,常滑,6R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,昼トコ小判Ｒ,確定,
202605120807,2026-05-12,08,常滑,7R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選,確定,
202605120808,2026-05-12,08,常滑,8R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選,確定,
202605120809,2026-05-12,08,常滑,9R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選,確定,
202605120810,2026-05-12,08,常滑,10R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選特選,確定,
202605120811,2026-05-12,08,常滑,11R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選特賞,確定,
202605120812,2026-05-12,08,常滑,12R,ＩＮＡＸ杯争奪第３８回とこなめ大賞,２日目,IP,D,予選特選,確定,
202605120901,2026-05-12,09,津,1R,三交マキシーカップ,４日目,G3,D,ツッキーレース,確定,
202605120902,2026-05-12,09,津,2R,三交マキシーカップ,４日目,G3,D,予選,確定,
202605120903,2026-05-12,09,津,3R,三交マキシーカップ,４日目,G3,D,予選,確定,
202605120904,2026-05-12,09,津,4R,三交マキシーカップ,４日目,G3,D,予選,確定,
202605120905,2026-05-12,09,津,5R,三交マキシーカップ,４日目,G3,D,５ールドレース,確定,
202605120906,2026-05-12,09,津,6R,三交マキシーカップ,４日目,G3,D,予選,確定,
