レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605310101,2026-05-31,01,桐生,1R,第３３回桐生タイムス杯,３日目,IP,N,予選,15:24,
202605310102,2026-05-31,01,桐生,2R,第３３回桐生タイムス杯,３日目,IP,N,予選,15:57,
202605310103,2026-05-31,01,桐生,3R,第３３回桐生タイムス杯,３日目,IP,N,予選,16:37,
202605310104,2026-05-31,01,桐生,4R,第３３回桐生タイムス杯,３日目,IP,N,予選,17:15,
202605310105,2026-05-31,01,桐生,5R,第３３回桐生タイムス杯,３日目,IP,N,予選,17:40,
202605310106,2026-05-31,01,桐生,6R,第３３回桐生タイムス杯,３日目,IP,N,ドラドキ目玉,18:05,
202605310107,2026-05-31,01,桐生,7R,第３３回桐生タイムス杯,３日目,IP,N,ドラドキ３,18:30,
202605310108,2026-05-31,01,桐生,8R,第３３回桐生タイムス杯,３日目,IP,N,ドラドキ５,18:56,
202605310109,2026-05-31,01,桐生,9R,第３３回桐生タイムス杯,３日目,IP,N,予選特賞,19:22,
202605310110,2026-05-31,01,桐生,10R,第３３回桐生タイムス杯,３日目,IP,N,予選特賞,19:48,
202605310111,2026-05-31,01,桐生,11R,第３３回桐生タイムス杯,３日目,IP,N,一般特選,20:14,
202605310112,2026-05-31,01,桐生,12R,第３３回桐生タイムス杯,３日目,IP,N,一般桐生特選,20:42,
202605310201,2026-05-31,02,戸田,1R,本命バトル祭,最終日,IP,D,一般戦,10:47,
202605310202,2026-05-31,02,戸田,2R,本命バトル祭,最終日,IP,D,一般戦,11:16,
202605310203,2026-05-31,02,戸田,3R,本命バトル祭,最終日,IP,D,一般戦,11:45,
202605310204,2026-05-31,02,戸田,4R,本命バトル祭,最終日,IP,D,一般戦,12:14,
202605310205,2026-05-31,02,戸田,5R,本命バトル祭,最終日,IP,D,一般戦,12:44,
202605310206,2026-05-31,02,戸田,6R,本命バトル祭,最終日,IP,D,一般戦,13:14,
202605310207,2026-05-31,02,戸田,7R,本命バトル祭,最終日,IP,D,一般戦,13:45,
202605310208,2026-05-31,02,戸田,8R,本命バトル祭,最終日,IP,D,一般戦,14:16,
202605310209,2026-05-31,02,戸田,9R,本命バトル祭,最終日,IP,D,戸田特選,14:48,
202605310210,2026-05-31,02,戸田,10R,本命バトル祭,最終日,IP,D,選抜戦,15:21,
202605310211,2026-05-31,02,戸田,11R,本命バトル祭,最終日,IP,D,選抜戦,15:55,
202605310212,2026-05-31,02,戸田,12R,本命バトル祭,最終日,IP,D,優勝戦,16:30,
202605310301,2026-05-31,03,江戸川,1R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般,11:14,
202605310302,2026-05-31,03,江戸川,2R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般,11:41,
202605310303,2026-05-31,03,江戸川,3R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般,12:08,
202605310304,2026-05-31,03,江戸川,4R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般,12:35,
202605310305,2026-05-31,03,江戸川,5R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般,13:02,
202605310306,2026-05-31,03,江戸川,6R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般,13:29,
202605310307,2026-05-31,03,江戸川,7R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般,13:56,
202605310308,2026-05-31,03,江戸川,8R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般,14:24,
202605310309,2026-05-31,03,江戸川,9R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,一般特選,14:52,
202605310310,2026-05-31,03,江戸川,10R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,選抜戦,15:22,
202605310311,2026-05-31,03,江戸川,11R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,選抜戦,15:53,
202605310312,2026-05-31,03,江戸川,12R,秋川渓谷カップ・第５１回スポーツニッポン杯,最終日,IP,D,優勝戦,16:25,
202605310501,2026-05-31,05,多摩川,1R,オールレディースリップルカップ,２日目,G3,S,予選,11:55,
202605310502,2026-05-31,05,多摩川,2R,オールレディースリップルカップ,２日目,G3,S,予選,12:23,
202605310503,2026-05-31,05,多摩川,3R,オールレディースリップルカップ,２日目,G3,S,予選,12:52,
202605310504,2026-05-31,05,多摩川,4R,オールレディースリップルカップ,２日目,G3,S,予選,13:21,
202605310505,2026-05-31,05,多摩川,5R,オールレディースリップルカップ,２日目,G3,S,予選,13:51,
202605310506,2026-05-31,05,多摩川,6R,オールレディースリップルカップ,２日目,G3,S,予選,14:20,
202605310507,2026-05-31,05,多摩川,7R,オールレディースリップルカップ,２日目,G3,S,予選,14:56,
202605310508,2026-05-31,05,多摩川,8R,オールレディースリップルカップ,２日目,G3,S,予選,15:26,
202605310509,2026-05-31,05,多摩川,9R,オールレディースリップルカップ,２日目,G3,S,予選,16:04,
202605310510,2026-05-31,05,多摩川,10R,オールレディースリップルカップ,２日目,G3,S,予選特賞,16:41,
202605310511,2026-05-31,05,多摩川,11R,オールレディースリップルカップ,２日目,G3,S,予選特選,17:11,
202605310512,2026-05-31,05,多摩川,12R,オールレディースリップルカップ,２日目,G3,S,ドリーム２ｎｄ,17:43,
202605310601,2026-05-31,06,浜名湖,1R,第５３回ボートレースオールスター,最終日,SG,D,一般,10:44,
202605310602,2026-05-31,06,浜名湖,2R,第５３回ボートレースオールスター,最終日,SG,D,一般,11:10,
202605310603,2026-05-31,06,浜名湖,3R,第５３回ボートレースオールスター,最終日,SG,D,一般,11:37,
202605310604,2026-05-31,06,浜名湖,4R,第５３回ボートレースオールスター,最終日,SG,D,一般,12:05,
202605310605,2026-05-31,06,浜名湖,5R,第５３回ボートレースオールスター,最終日,SG,D,一般,12:34,
202605310606,2026-05-31,06,浜名湖,6R,第５３回ボートレースオールスター,最終日,SG,D,一般,13:04,
202605310607,2026-05-31,06,浜名湖,7R,第５３回ボートレースオールスター,最終日,SG,D,一般,13:35,
202605310608,2026-05-31,06,浜名湖,8R,第５３回ボートレースオールスター,最終日,SG,D,一般,14:09,
202605310609,2026-05-31,06,浜名湖,9R,第５３回ボートレースオールスター,最終日,SG,D,浜名湖選抜戦,14:43,
202605310610,2026-05-31,06,浜名湖,10R,第５３回ボートレースオールスター,最終日,SG,D,特別選抜戦,15:18,
202605310611,2026-05-31,06,浜名湖,11R,第５３回ボートレースオールスター,最終日,SG,D,特別選抜戦,15:53,
202605310612,2026-05-31,06,浜名湖,12R,第５３回ボートレースオールスター,最終日,SG,D,優勝戦,16:35,
202605310701,2026-05-31,07,蒲郡,1R,サッポロビールカップ,最終日,IP,N,一般戦,15:28,
202605310702,2026-05-31,07,蒲郡,2R,サッポロビールカップ,最終日,IP,N,一般戦,16:09,
202605310703,2026-05-31,07,蒲郡,3R,サッポロビールカップ,最終日,IP,N,一般戦,16:48,
202605310704,2026-05-31,07,蒲郡,4R,サッポロビールカップ,最終日,IP,N,一般戦,17:20,
202605310705,2026-05-31,07,蒲郡,5R,サッポロビールカップ,最終日,IP,N,一般戦,17:45,
202605310706,2026-05-31,07,蒲郡,6R,サッポロビールカップ,最終日,IP,N,一般戦,18:10,
202605310707,2026-05-31,07,蒲郡,7R,サッポロビールカップ,最終日,IP,N,一般戦,18:35,
202605310708,2026-05-31,07,蒲郡,8R,サッポロビールカップ,最終日,IP,N,一般戦,19:01,
202605310709,2026-05-31,07,蒲郡,9R,サッポロビールカップ,最終日,IP,N,一般特選,19:27,
202605310710,2026-05-31,07,蒲郡,10R,サッポロビールカップ,最終日,IP,N,選抜戦,19:53,
202605310711,2026-05-31,07,蒲郡,11R,サッポロビールカップ,最終日,IP,N,選抜戦,20:19,
202605310712,2026-05-31,07,蒲郡,12R,サッポロビールカップ,最終日,IP,N,優勝戦,20:45,
202605310801,2026-05-31,08,常滑,1R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,朝トコ小判Ｒ,10:33,
202605310802,2026-05-31,08,常滑,2R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,一般,11:06,
202605310803,2026-05-31,08,常滑,3R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,一般,11:41,
202605310804,2026-05-31,08,常滑,4R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,一般,12:09,
202605310805,2026-05-31,08,常滑,5R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,一般,12:38,
202605310806,2026-05-31,08,常滑,6R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,昼トコ小判Ｒ,13:10,
202605310807,2026-05-31,08,常滑,7R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,一般,13:43,
202605310808,2026-05-31,08,常滑,8R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,一般,14:11,
202605310809,2026-05-31,08,常滑,9R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,一般,14:40,
202605310810,2026-05-31,08,常滑,10R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,準優勝戦,15:14,
202605310811,2026-05-31,08,常滑,11R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,準優勝戦,15:44,
202605310812,2026-05-31,08,常滑,12R,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,５日目,IP,D,準優勝戦,16:15,
202605310901,2026-05-31,09,津,1R,津マスターズリーグ第１戦,３日目,G3,D,ツッキーレース,10:31,
202605310902,2026-05-31,09,津,2R,津マスターズリーグ第１戦,３日目,G3,D,予選,11:00,
202605310903,2026-05-31,09,津,3R,津マスターズリーグ第１戦,３日目,G3,D,予選,11:29,
202605310904,2026-05-31,09,津,4R,津マスターズリーグ第１戦,３日目,G3,D,予選,11:59,
202605310905,2026-05-31,09,津,5R,津マスターズリーグ第１戦,３日目,G3,D,５ールドレース,12:28,
202605310906,2026-05-31,09,津,6R,津マスターズリーグ第１戦,３日目,G3,D,予選,12:58,
202605310907,2026-05-31,09,津,7R,津マスターズリーグ第１戦,３日目,G3,D,予選,13:29,
202605310908,2026-05-31,09,津,8R,津マスターズリーグ第１戦,３日目,G3,D,予選,14:01,
202605310909,2026-05-31,09,津,9R,津マスターズリーグ第１戦,３日目,G3,D,予選,14:33,
202605310910,2026-05-31,09,津,10R,津マスターズリーグ第１戦,３日目,G3,D,予選特賞,15:09,
202605310911,2026-05-31,09,津,11R,津マスターズリーグ第１戦,３日目,G3,D,予選特選,15:46,
202605310912,2026-05-31,09,津,12R,津マスターズリーグ第１戦,３日目,G3,D,ツッキー選抜戦,16:25,
202605311101,2026-05-31,11,びわこ,1R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選,10:32,
202605311102,2026-05-31,11,びわこ,2R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選,10:59,
202605311103,2026-05-31,11,びわこ,3R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選,11:27,
202605311104,2026-05-31,11,びわこ,4R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選,12:00,
202605311105,2026-05-31,11,びわこ,5R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選,12:30,
202605311106,2026-05-31,11,びわこ,6R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選,12:59,
202605311107,2026-05-31,11,びわこ,7R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選,13:27,
202605311108,2026-05-31,11,びわこ,8R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選,13:58,
202605311109,2026-05-31,11,びわこ,9R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選特賞,14:29,
202605311110,2026-05-31,11,びわこ,10R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選特賞,15:03,
202605311111,2026-05-31,11,びわこ,11R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選特選,15:39,
202605311112,2026-05-31,11,びわこ,12R,デイリースポーツ杯争奪第４１回オールニッポン選抜戦,３日目,IP,D,予選特選,16:20,
202605311201,2026-05-31,12,住之江,1R,守口市制８０周年記念競走,２日目,IP,N,予選,15:30,
202605311202,2026-05-31,12,住之江,2R,守口市制８０周年記念競走,２日目,IP,N,予選,16:17,
202605311203,2026-05-31,12,住之江,3R,守口市制８０周年記念競走,２日目,IP,N,予選,16:44,
202605311204,2026-05-31,12,住之江,4R,守口市制８０周年記念競走,２日目,IP,N,予選,17:10,
202605311205,2026-05-31,12,住之江,5R,守口市制８０周年記念競走,２日目,IP,N,住之江ファイブ,17:35,
202605311206,2026-05-31,12,住之江,6R,守口市制８０周年記念競走,２日目,IP,N,予選特別Ｂ戦,18:00,
202605311207,2026-05-31,12,住之江,7R,守口市制８０周年記念競走,２日目,IP,N,予選,18:25,
202605311208,2026-05-31,12,住之江,8R,守口市制８０周年記念競走,２日目,IP,N,予選,18:51,
202605311209,2026-05-31,12,住之江,9R,守口市制８０周年記念競走,２日目,IP,N,予選,19:17,
202605311210,2026-05-31,12,住之江,10R,守口市制８０周年記念競走,２日目,IP,N,予選特別Ｂ戦,19:43,
202605311211,2026-05-31,12,住之江,11R,守口市制８０周年記念競走,２日目,IP,N,予選特別Ａ戦,20:09,
202605311212,2026-05-31,12,住之江,12R,守口市制８０周年記念競走,２日目,IP,N,予選特別Ａ戦,20:38,
202605311301,2026-05-31,13,尼崎,1R,デイリースポーツ杯争奪　第５８回琴浦賞競走,初　日,IP,D,朝からセンプル,10:40,
