レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605220101,2026-05-22,01,桐生,1R,第９回赤城カントリー倶楽部杯,４日目,IP,N,予選,15:25,
202605220102,2026-05-22,01,桐生,2R,第９回赤城カントリー倶楽部杯,４日目,IP,N,予選,16:02,
202605220103,2026-05-22,01,桐生,3R,第９回赤城カントリー倶楽部杯,４日目,IP,N,予選,16:28,
202605220104,2026-05-22,01,桐生,4R,第９回赤城カントリー倶楽部杯,４日目,IP,N,予選,17:01,
202605220105,2026-05-22,01,桐生,5R,第９回赤城カントリー倶楽部杯,４日目,IP,N,予選,17:26,
202605220106,2026-05-22,01,桐生,6R,第９回赤城カントリー倶楽部杯,４日目,IP,N,ドラドキ目玉,17:53,
202605220107,2026-05-22,01,桐生,7R,第９回赤城カントリー倶楽部杯,４日目,IP,N,ドラドキ３,18:18,
202605220108,2026-05-22,01,桐生,8R,第９回赤城カントリー倶楽部杯,４日目,IP,N,ドラドキ５,18:44,
202605220109,2026-05-22,01,桐生,9R,第９回赤城カントリー倶楽部杯,４日目,IP,N,予選特賞,19:13,
202605220110,2026-05-22,01,桐生,10R,第９回赤城カントリー倶楽部杯,４日目,IP,N,予選特賞,19:40,
202605220111,2026-05-22,01,桐生,11R,第９回赤城カントリー倶楽部杯,４日目,IP,N,一般特選,20:06,
202605220112,2026-05-22,01,桐生,12R,第９回赤城カントリー倶楽部杯,４日目,IP,N,一般桐生特選,20:35,
202605220501,2026-05-22,05,多摩川,1R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選,11:40,
202605220502,2026-05-22,05,多摩川,2R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選,12:12,
202605220503,2026-05-22,05,多摩川,3R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選,12:44,
202605220504,2026-05-22,05,多摩川,4R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選,13:16,
202605220505,2026-05-22,05,多摩川,5R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選,13:45,
202605220506,2026-05-22,05,多摩川,6R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選,14:12,
202605220507,2026-05-22,05,多摩川,7R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選,14:41,
202605220508,2026-05-22,05,多摩川,8R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選,15:11,
202605220509,2026-05-22,05,多摩川,9R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選特賞,15:44,
202605220510,2026-05-22,05,多摩川,10R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選特賞,16:18,
202605220511,2026-05-22,05,多摩川,11R,第２１回日刊ゲンダイ杯,３日目,IP,S,予選特選,16:48,
202605220512,2026-05-22,05,多摩川,12R,第２１回日刊ゲンダイ杯,３日目,IP,S,記者選抜戦,17:20,
202605220801,2026-05-22,08,常滑,1R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,朝トコ小判Ｒ,10:31,
202605220802,2026-05-22,08,常滑,2R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選,10:56,
202605220803,2026-05-22,08,常滑,3R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選,11:23,
202605220804,2026-05-22,08,常滑,4R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選,11:50,
202605220805,2026-05-22,08,常滑,5R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選特賞,12:17,
202605220806,2026-05-22,08,常滑,6R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,昼トコ小判Ｒ,12:46,
202605220807,2026-05-22,08,常滑,7R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選,13:13,
202605220808,2026-05-22,08,常滑,8R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選,13:40,
202605220809,2026-05-22,08,常滑,9R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選,14:10,
202605220810,2026-05-22,08,常滑,10R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選特選,14:38,
202605220811,2026-05-22,08,常滑,11R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選特賞,15:15,
202605220812,2026-05-22,08,常滑,12R,にっぽん未来プロジェクト競走ｉｎとこなめ,４日目,IP,D,予選特選,15:50,
202605220901,2026-05-22,09,津,1R,日刊スポーツちどり杯争奪戦,３日目,IP,D,ツッキーレース,10:31,
202605220902,2026-05-22,09,津,2R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選,10:58,
202605220903,2026-05-22,09,津,3R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選,11:25,
202605220904,2026-05-22,09,津,4R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選,11:53,
202605220905,2026-05-22,09,津,5R,日刊スポーツちどり杯争奪戦,３日目,IP,D,５ールドレース,12:22,
202605220906,2026-05-22,09,津,6R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選,12:52,
202605220907,2026-05-22,09,津,7R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選,13:24,
202605220908,2026-05-22,09,津,8R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選,13:56,
202605220909,2026-05-22,09,津,9R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選特賞,14:29,
202605220910,2026-05-22,09,津,10R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選特賞,15:02,
202605220911,2026-05-22,09,津,11R,日刊スポーツちどり杯争奪戦,３日目,IP,D,予選特選,15:37,
