レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605270301,2026-05-27,03,江戸川,1R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選,11:14,
202605270302,2026-05-27,03,江戸川,2R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選,11:41,
202605270303,2026-05-27,03,江戸川,3R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選,12:08,
202605270304,2026-05-27,03,江戸川,4R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選,12:35,
202605270305,2026-05-27,03,江戸川,5R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選,13:02,
202605270306,2026-05-27,03,江戸川,6R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選,13:29,
202605270307,2026-05-27,03,江戸川,7R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選,13:56,
202605270308,2026-05-27,03,江戸川,8R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選,14:24,
202605270309,2026-05-27,03,江戸川,9R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選特賞,14:52,
202605270310,2026-05-27,03,江戸川,10R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選特賞,15:22,
202605270311,2026-05-27,03,江戸川,11R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,予選特選,15:53,
202605270312,2026-05-27,03,江戸川,12R,秋川渓谷カップ・第５１回スポーツニッポン杯,３日目,IP,D,記者選抜戦,16:25,
202605270601,2026-05-27,06,浜名湖,1R,第５３回ボートレースオールスター,２日目,SG,D,予選,10:44,
202605270602,2026-05-27,06,浜名湖,2R,第５３回ボートレースオールスター,２日目,SG,D,予選,11:10,
202605270603,2026-05-27,06,浜名湖,3R,第５３回ボートレースオールスター,２日目,SG,D,予選,11:37,
202605270604,2026-05-27,06,浜名湖,4R,第５３回ボートレースオールスター,２日目,SG,D,予選,12:05,
202605270605,2026-05-27,06,浜名湖,5R,第５３回ボートレースオールスター,２日目,SG,D,予選,12:34,
202605270606,2026-05-27,06,浜名湖,6R,第５３回ボートレースオールスター,２日目,SG,D,予選,13:06,
202605270607,2026-05-27,06,浜名湖,7R,第５３回ボートレースオールスター,２日目,SG,D,予選,13:38,
202605270608,2026-05-27,06,浜名湖,8R,第５３回ボートレースオールスター,２日目,SG,D,予選,14:11,
202605270609,2026-05-27,06,浜名湖,9R,第５３回ボートレースオールスター,２日目,SG,D,予選,14:45,
202605270610,2026-05-27,06,浜名湖,10R,第５３回ボートレースオールスター,２日目,SG,D,予選,15:20,
202605270611,2026-05-27,06,浜名湖,11R,第５３回ボートレースオールスター,２日目,SG,D,予選,15:57,
202605270612,2026-05-27,06,浜名湖,12R,第５３回ボートレースオールスター,２日目,SG,D,予選,16:35,
202605270701,2026-05-27,07,蒲郡,1R,サッポロビールカップ,３日目,IP,N,予選,15:26,
202605270702,2026-05-27,07,蒲郡,2R,サッポロビールカップ,３日目,IP,N,予選,16:07,
202605270703,2026-05-27,07,蒲郡,3R,サッポロビールカップ,３日目,IP,N,予選,16:47,
202605270704,2026-05-27,07,蒲郡,4R,サッポロビールカップ,３日目,IP,N,予選,17:18,
202605270705,2026-05-27,07,蒲郡,5R,サッポロビールカップ,３日目,IP,N,予選,17:43,
202605270706,2026-05-27,07,蒲郡,6R,サッポロビールカップ,３日目,IP,N,予選,18:08,
202605270707,2026-05-27,07,蒲郡,7R,サッポロビールカップ,３日目,IP,N,予選,18:33,
202605270708,2026-05-27,07,蒲郡,8R,サッポロビールカップ,３日目,IP,N,予選,18:58,
202605270709,2026-05-27,07,蒲郡,9R,サッポロビールカップ,３日目,IP,N,予選特賞,19:24,
202605270710,2026-05-27,07,蒲郡,10R,サッポロビールカップ,３日目,IP,N,予選特賞,19:50,
202605270711,2026-05-27,07,蒲郡,11R,サッポロビールカップ,３日目,IP,N,予選特選,20:17,
202605270712,2026-05-27,07,蒲郡,12R,サッポロビールカップ,３日目,IP,N,予選記者特選,20:45,
