レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605140101,2026-05-14,01,桐生,1R,第５９回サンケイスポーツ杯,３日目,IP,N,予選,15:23,
202605140102,2026-05-14,01,桐生,2R,第５９回サンケイスポーツ杯,３日目,IP,N,予選,15:57,
202605140103,2026-05-14,01,桐生,3R,第５９回サンケイスポーツ杯,３日目,IP,N,予選,16:30,
202605140104,2026-05-14,01,桐生,4R,第５９回サンケイスポーツ杯,３日目,IP,N,予選,17:00,
202605140105,2026-05-14,01,桐生,5R,第５９回サンケイスポーツ杯,３日目,IP,N,予選,17:24,
202605140106,2026-05-14,01,桐生,6R,第５９回サンケイスポーツ杯,３日目,IP,N,ドラドキ目玉,17:49,
202605140107,2026-05-14,01,桐生,7R,第５９回サンケイスポーツ杯,３日目,IP,N,ドラドキ３,18:14,
202605140108,2026-05-14,01,桐生,8R,第５９回サンケイスポーツ杯,３日目,IP,N,ドラドキ５,18:39,
202605140109,2026-05-14,01,桐生,9R,第５９回サンケイスポーツ杯,３日目,IP,N,予選特賞,19:05,
202605140110,2026-05-14,01,桐生,10R,第５９回サンケイスポーツ杯,３日目,IP,N,予選特賞,19:31,
202605140111,2026-05-14,01,桐生,11R,第５９回サンケイスポーツ杯,３日目,IP,N,一般特選,19:59,
202605140112,2026-05-14,01,桐生,12R,第５９回サンケイスポーツ杯,３日目,IP,N,一般桐生特選,20:30,
202605140201,2026-05-14,02,戸田,1R,第４２回日本モーターボート選手会カップ,初　日,IP,D,予選,10:47,
202605140202,2026-05-14,02,戸田,2R,第４２回日本モーターボート選手会カップ,初　日,IP,D,予選,11:16,
202605140203,2026-05-14,02,戸田,3R,第４２回日本モーターボート選手会カップ,初　日,IP,D,予選,11:45,
202605140204,2026-05-14,02,戸田,4R,第４２回日本モーターボート選手会カップ,初　日,IP,D,予選,12:14,
202605140205,2026-05-14,02,戸田,5R,第４２回日本モーターボート選手会カップ,初　日,IP,D,ウインウイン５,12:44,
202605140206,2026-05-14,02,戸田,6R,第４２回日本モーターボート選手会カップ,初　日,IP,D,予選,13:14,
202605140207,2026-05-14,02,戸田,7R,第４２回日本モーターボート選手会カップ,初　日,IP,D,ウインウイン７,13:45,
202605140208,2026-05-14,02,戸田,8R,第４２回日本モーターボート選手会カップ,初　日,IP,D,予選,14:16,
202605140209,2026-05-14,02,戸田,9R,第４２回日本モーターボート選手会カップ,初　日,IP,D,戸田特賞,14:48,
202605140210,2026-05-14,02,戸田,10R,第４２回日本モーターボート選手会カップ,初　日,IP,D,戸田特賞,15:21,
202605140211,2026-05-14,02,戸田,11R,第４２回日本モーターボート選手会カップ,初　日,IP,D,記者選抜戦,15:55,
202605140212,2026-05-14,02,戸田,12R,第４２回日本モーターボート選手会カップ,初　日,IP,D,戸田選抜戦,16:30,
202605140301,2026-05-14,03,江戸川,1R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,10:54,
202605140302,2026-05-14,03,江戸川,2R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,11:21,
202605140303,2026-05-14,03,江戸川,3R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,11:48,
202605140304,2026-05-14,03,江戸川,4R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,12:15,
202605140305,2026-05-14,03,江戸川,5R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,12:43,
202605140306,2026-05-14,03,江戸川,6R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,13:12,
202605140307,2026-05-14,03,江戸川,7R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,13:42,
202605140308,2026-05-14,03,江戸川,8R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,14:12,
202605140309,2026-05-14,03,江戸川,9R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,14:43,
202605140310,2026-05-14,03,江戸川,10R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,15:16,
202605140311,2026-05-14,03,江戸川,11R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,15:50,
202605140312,2026-05-14,03,江戸川,12R,江戸川６３４杯　モーターボート大賞,４日目,G2,D,予選,16:25,
202605140401,2026-05-14,04,平和島,1R,ＢＯＡＴＢｏｙカップ,３日目,IP,S,予選,11:55,
202605140402,2026-05-14,04,平和島,2R,ＢＯＡＴＢｏｙカップ,３日目,IP,S,東京ベイランチ,12:24,
