レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202605020101,2026-05-02,01,桐生,1R,第５３回上毛新聞社杯,２日目,IP,N,予選,確定,
202605020102,2026-05-02,01,桐生,2R,第５３回上毛新聞社杯,２日目,IP,N,予選,確定,
202605020103,2026-05-02,01,桐生,3R,第５３回上毛新聞社杯,２日目,IP,N,予選,確定,
202605020104,2026-05-02,01,桐生,4R,第５３回上毛新聞社杯,２日目,IP,N,予選,確定,
202605020105,2026-05-02,01,桐生,5R,第５３回上毛新聞社杯,２日目,IP,N,予選,確定,
202605020106,2026-05-02,01,桐生,6R,第５３回上毛新聞社杯,２日目,IP,N,ドラドキ目玉,確定,
202605020107,2026-05-02,01,桐生,7R,第５３回上毛新聞社杯,２日目,IP,N,ドラドキ３,確定,
202605020108,2026-05-02,01,桐生,8R,第５３回上毛新聞社杯,２日目,IP,N,ドラドキ５,確定,
202605020109,2026-05-02,01,桐生,9R,第５３回上毛新聞社杯,２日目,IP,N,予選,確定,
202605020110,2026-05-02,01,桐生,10R,第５３回上毛新聞社杯,２日目,IP,N,予選特別,確定,
202605020111,2026-05-02,01,桐生,11R,第５３回上毛新聞社杯,２日目,IP,N,予選特別,確定,
202605020112,2026-05-02,01,桐生,12R,第５３回上毛新聞社杯,２日目,IP,N,桐生特選,確定,
202605020201,2026-05-02,02,戸田,1R,第３７回ウインビーカップ,２日目,IP,D,予選,確定,
202605020202,2026-05-02,02,戸田,2R,第３７回ウインビーカップ,２日目,IP,D,予選,確定,
202605020203,2026-05-02,02,戸田,3R,第３７回ウインビーカップ,２日目,IP,D,予選,確定,
202605020204,2026-05-02,02,戸田,4R,第３７回ウインビーカップ,２日目,IP,D,予選,確定,
202605020205,2026-05-02,02,戸田,5R,第３７回ウインビーカップ,２日目,IP,D,ウインウイン５,確定,
202605020206,2026-05-02,02,戸田,6R,第３７回ウインビーカップ,２日目,IP,D,予選,確定,
202605020207,2026-05-02,02,戸田,7R,第３７回ウインビーカップ,２日目,IP,D,ウインウイン７,確定,
202605020208,2026-05-02,02,戸田,8R,第３７回ウインビーカップ,２日目,IP,D,予選,確定,
202605020209,2026-05-02,02,戸田,9R,第３７回ウインビーカップ,２日目,IP,D,予選,確定,
202605020210,2026-05-02,02,戸田,10R,第３７回ウインビーカップ,２日目,IP,D,予選特別,確定,
202605020211,2026-05-02,02,戸田,11R,第３７回ウインビーカップ,２日目,IP,D,予選特別,確定,
202605020212,2026-05-02,02,戸田,12R,第３７回ウインビーカップ,２日目,IP,D,記者選抜戦,確定,
202605020501,2026-05-02,05,多摩川,1R,第３３回多摩川さつき杯,最終日,IP,S,一般,確定,
202605020502,2026-05-02,05,多摩川,2R,第３３回多摩川さつき杯,最終日,IP,S,一般,確定,
202605020503,2026-05-02,05,多摩川,3R,第３３回多摩川さつき杯,最終日,IP,S,一般,確定,
202605020504,2026-05-02,05,多摩川,4R,第３３回多摩川さつき杯,最終日,IP,S,一般,確定,
202605020505,2026-05-02,05,多摩川,5R,第３３回多摩川さつき杯,最終日,IP,S,一般,確定,
202605020506,2026-05-02,05,多摩川,6R,第３３回多摩川さつき杯,最終日,IP,S,一般,確定,
202605020507,2026-05-02,05,多摩川,7R,第３３回多摩川さつき杯,最終日,IP,S,一般,確定,
202605020508,2026-05-02,05,多摩川,8R,第３３回多摩川さつき杯,最終日,IP,S,一般,確定,
202605020509,2026-05-02,05,多摩川,9R,第３３回多摩川さつき杯,最終日,IP,S,静波まつり選抜,確定,
202605020510,2026-05-02,05,多摩川,10R,第３３回多摩川さつき杯,最終日,IP,S,特別選抜戦,確定,
202605020511,2026-05-02,05,多摩川,11R,第３３回多摩川さつき杯,最終日,IP,S,特別選抜戦,確定,
202605020512,2026-05-02,05,多摩川,12R,第３３回多摩川さつき杯,最終日,IP,S,優勝戦,確定,
202605020701,2026-05-02,07,蒲郡,1R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020702,2026-05-02,07,蒲郡,2R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020703,2026-05-02,07,蒲郡,3R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020704,2026-05-02,07,蒲郡,4R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020705,2026-05-02,07,蒲郡,5R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020706,2026-05-02,07,蒲郡,6R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020707,2026-05-02,07,蒲郡,7R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020708,2026-05-02,07,蒲郡,8R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020709,2026-05-02,07,蒲郡,9R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020710,2026-05-02,07,蒲郡,10R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選,確定,
202605020711,2026-05-02,07,蒲郡,11R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選特賞,確定,
202605020712,2026-05-02,07,蒲郡,12R,中日スポーツ賞　第５５回竹島弁天杯,２日目,IP,N,予選特選,確定,
202605020901,2026-05-02,09,津,1R,スポーツニッポンパール賞競走,３日目,IP,D,ツッキーレース,確定,
202605020902,2026-05-02,09,津,2R,スポーツニッポンパール賞競走,３日目,IP,D,予選,確定,
202605020903,2026-05-02,09,津,3R,スポーツニッポンパール賞競走,３日目,IP,D,予選,確定,
202605020904,2026-05-02,09,津,4R,スポーツニッポンパール賞競走,３日目,IP,D,予選,確定,
202605020905,2026-05-02,09,津,5R,スポーツニッポンパール賞競走,３日目,IP,D,５ールドレース,確定,
202605020906,2026-05-02,09,津,6R,スポーツニッポンパール賞競走,３日目,IP,D,予選,確定,
202605020907,2026-05-02,09,津,7R,スポーツニッポンパール賞競走,３日目,IP,D,予選,確定,
202605020908,2026-05-02,09,津,8R,スポーツニッポンパール賞競走,３日目,IP,D,予選,確定,
