レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202511250110,2025-11-25,01,10R,,backfill-from-daily,,51.5,0.5,6.62,-0.5,52.5,0.0,6.66,-0.5,53.7,0.0,6.73,-0.5,52.0,0.0,6.71,-0.5,53.6,0.0,6.7,-0.5,53.1,0.0,6.76,0.0
202511250201,2025-11-25,02,01R,,backfill-from-daily,,52.0,0.0,6.77,-0.5,53.0,0.0,6.83,-0.5,52.6,0.0,6.73,0.0,53.5,0.0,6.78,-0.5,52.5,0.0,6.85,0.5,54.4,0.0,6.81,-0.5
202511250202,2025-11-25,02,02R,,backfill-from-daily,,53.0,0.0,6.78,-0.5,53.0,0.0,6.81,-0.5,53.8,0.0,6.81,-0.5,52.1,0.0,6.82,-0.5,51.0,1.0,6.8,-0.5,52.0,0.0,6.77,0.0
202511250203,2025-11-25,02,03R,,backfill-from-daily,,53.1,0.0,6.83,-0.5,56.0,0.0,6.69,-0.5,52.2,0.0,6.74,0.0,52.0,0.0,6.85,-0.5,54.5,0.0,6.83,-0.5,52.0,0.0,6.9,-0.5
202511250204,2025-11-25,02,04R,,backfill-from-daily,,52.0,0.0,6.7,-0.5,52.2,0.0,6.79,-0.5,52.6,0.0,6.74,0.0,54.3,0.0,6.84,-0.5,52.6,0.0,6.88,-0.5,54.2,0.0,6.87,-0.5
202511250205,2025-11-25,02,05R,,backfill-from-daily,,54.2,0.0,6.75,-0.5,54.5,0.0,6.86,-0.5,54.4,0.0,6.86,-0.5,54.7,0.0,6.87,-0.5,52.0,0.0,6.83,-0.5,52.1,0.0,6.79,-0.5
202511250206,2025-11-25,02,06R,,backfill-from-daily,,52.0,0.0,6.79,0.0,52.0,0.0,6.7,-0.5,53.1,0.0,6.67,-0.5,52.4,0.0,6.78,-0.5,52.0,0.0,6.78,-0.5,56.3,0.0,6.84,-0.5
202511250207,2025-11-25,02,07R,,backfill-from-daily,,52.0,0.0,6.68,-0.5,52.0,0.0,6.8,-0.5,53.5,0.0,6.85,-0.5,52.6,0.0,6.73,0.0,53.8,0.0,6.86,-0.5,52.2,0.0,6.91,-0.5
202511250208,2025-11-25,02,08R,,backfill-from-daily,,54.5,0.0,6.72,-0.5,51.0,1.0,6.8,-0.5,53.0,0.0,6.79,-0.5,52.2,0.0,6.81,0.0,53.0,0.0,6.8,-0.5,52.5,0.0,6.92,-0.5
202511250209,2025-11-25,02,09R,,backfill-from-daily,,55.8,0.0,6.83,-0.5,52.0,0.0,6.85,-0.5,56.0,0.0,6.72,-0.5,52.6,0.0,6.77,-0.5,52.2,0.0,6.82,-0.5,54.5,0.0,6.87,-0.5
202511250210,2025-11-25,02,10R,,backfill-from-daily,,52.1,0.0,6.85,-0.5,52.6,0.0,6.88,-0.5,54.7,0.0,6.88,-0.5,53.1,0.0,6.81,-0.5,52.0,0.0,6.87,0.0,53.0,0.0,6.75,-0.5
202511250211,2025-11-25,02,11R,,backfill-from-daily,,56.3,0.0,6.8,-0.5,52.0,0.0,6.73,-0.5,52.1,0.0,6.77,-0.5,52.0,0.0,6.81,-0.5,54.2,0.0,6.72,-0.5,52.0,0.0,6.83,-0.5
202511250212,2025-11-25,02,12R,,backfill-from-daily,,52.0,0.0,6.74,-0.5,52.0,0.0,6.7,-0.5,52.0,0.0,6.8,0.0,56.3,0.0,6.81,-0.5,52.2,0.0,6.82,-0.5,52.0,0.0,6.82,0.5
202511250301,2025-11-25,03,01R,,backfill-from-daily,,52.1,0.0,6.91,1.0,53.5,0.0,7.05,0.0,47.0,0.0,6.97,0.5,52.9,0.0,6.93,0.5,52.2,0.0,7.17,0.5,53.2,0.0,7.03,0.5
202511250302,2025-11-25,03,02R,,backfill-from-daily,,53.9,0.0,6.92,0.0,54.5,0.0,6.97,0.0,52.0,0.0,6.83,0.5,43.5,3.5,6.92,0.5,55.3,0.0,6.95,-0.5,52.0,0.0,6.9,0.5
202511250303,2025-11-25,03,03R,,backfill-from-daily,,44.5,2.5,6.87,0.5,54.0,0.0,7.0,0.5,55.1,0.0,7.02,0.5,51.0,1.0,6.99,0.0,54.4,0.0,7.08,0.0,52.6,0.0,6.95,-0.5
202511250304,2025-11-25,03,04R,,backfill-from-daily,,52.0,0.0,6.86,0.0,56.7,0.0,6.9,0.5,52.7,0.0,6.93,0.5,52.2,0.0,6.85,0.5,49.6,0.0,6.94,0.5,52.0,0.0,6.85,0.5
202511250305,2025-11-25,03,05R,,backfill-from-daily,,56.3,0.0,6.89,0.5,52.1,0.0,6.86,0.5,53.2,0.0,6.9,0.0,47.0,0.0,6.94,0.0,52.1,0.0,6.79,0.5,54.7,0.0,6.72,0.5
202511250306,2025-11-25,03,06R,,backfill-from-daily,,55.3,0.0,6.88,-0.5,52.0,0.0,6.96,0.5,52.4,0.0,6.9,0.5,53.6,0.0,6.9,0.5,47.0,0.0,6.82,0.5,52.0,0.0,6.77,0.0
