レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202511170201,2025-11-17,02,01R,,backfill-from-daily,,51.5,0.5,6.85,-0.5,52.1,0.0,6.73,-0.5,52.2,0.0,6.83,-0.5,54.1,0.0,6.83,0.0,55.0,0.0,6.93,-0.5,52.0,0.0,6.84,-0.5
202511170202,2025-11-17,02,02R,,backfill-from-daily,,52.0,0.0,6.73,-0.5,52.5,0.0,6.79,0.0,50.0,2.0,6.76,-0.5,52.0,0.0,6.8,-0.5,53.6,0.0,6.78,-0.5,52.1,0.0,6.72,0.0
202511170203,2025-11-17,02,03R,,backfill-from-daily,,52.7,0.0,6.8,0.0,52.0,0.0,6.71,0.0,53.6,0.0,6.81,0.0,52.0,0.0,6.81,-0.5,55.7,0.0,6.9,-0.5,54.0,0.0,6.94,-0.5
202511170204,2025-11-17,02,04R,,backfill-from-daily,,53.2,0.0,6.95,-0.5,52.9,0.0,6.84,-0.5,52.0,0.0,6.87,0.0,52.0,0.0,6.72,-0.5,53.0,0.0,6.88,-0.5,54.7,0.0,6.86,0.5
202511170205,2025-11-17,02,05R,,backfill-from-daily,,52.0,0.0,6.75,-0.5,54.1,0.0,6.87,-0.5,52.0,0.0,6.83,0.0,53.3,0.0,6.81,-0.5,52.3,0.0,6.85,0.0,52.0,0.0,6.87,0.0
202511170206,2025-11-17,02,06R,,backfill-from-daily,,52.0,0.0,6.82,-0.5,52.9,0.0,6.73,-0.5,52.4,0.0,6.72,-0.5,53.0,0.0,6.81,-0.5,52.0,0.0,6.84,-0.5,50.0,2.0,6.77,0.0
202511170207,2025-11-17,02,07R,,backfill-from-daily,,52.2,0.0,6.69,-0.5,52.0,0.0,6.76,-0.5,52.7,0.0,6.81,-0.5,53.6,0.0,6.86,-0.5,52.0,0.0,6.83,-0.5,52.1,0.0,6.7,-0.5
202511170208,2025-11-17,02,08R,,backfill-from-daily,,55.7,0.0,6.82,-0.5,52.0,0.0,6.81,-0.5,55.0,0.0,6.79,-0.5,52.1,0.0,6.87,-0.5,52.0,0.0,6.83,-0.5,52.1,0.0,6.77,0.5
202511170209,2025-11-17,02,09R,,backfill-from-daily,,53.0,0.0,6.84,-0.5,52.1,0.0,6.69,0.0,52.1,0.0,6.84,0.0,52.0,0.0,6.75,0.0,52.0,0.0,6.89,0.0,52.1,0.0,6.87,0.5
202511170210,2025-11-17,02,10R,,backfill-from-daily,,53.6,0.0,6.79,-0.5,52.0,0.0,6.75,0.0,52.9,0.0,6.82,-0.5,52.0,0.0,6.77,-0.5,52.0,0.0,6.81,-0.5,52.2,0.0,6.88,-0.5
202511170211,2025-11-17,02,11R,,backfill-from-daily,,52.7,0.0,6.8,-0.5,52.4,0.0,6.75,-0.5,52.5,0.0,6.93,0.0,52.7,0.0,6.88,0.0,52.2,0.0,6.86,-0.5,53.2,0.0,6.86,-0.5
202511170212,2025-11-17,02,12R,,backfill-from-daily,,52.0,0.0,6.82,-0.5,53.1,0.0,6.73,-0.5,51.5,0.5,6.75,0.0,53.0,0.0,6.76,0.0,51.5,0.5,6.86,-0.5,52.0,0.0,6.79,0.5
202511170301,2025-11-17,03,01R,,backfill-from-daily,,52.3,0.0,7.2,0.5,52.0,0.0,7.28,0.5,55.3,0.0,7.23,0.5,60.4,0.0,7.31,1.0,50.5,1.5,7.3,0.5,53.8,0.0,7.24,1.0
202511170302,2025-11-17,03,02R,,backfill-from-daily,,52.9,0.0,7.54,1.0,52.9,0.0,7.49,1.0,54.5,0.0,7.6,0.5,52.1,0.0,7.35,1.0,52.1,0.0,7.26,0.5,52.2,0.0,7.32,0.5
202511170303,2025-11-17,03,03R,,backfill-from-daily,,55.1,0.0,7.29,0.5,53.0,0.0,7.29,0.5,55.8,0.0,7.52,1.0,53.4,0.0,7.41,0.5,54.2,0.0,7.44,1.0,54.4,0.0,7.45,1.5
202511170304,2025-11-17,03,04R,,backfill-from-daily,,53.3,0.0,7.35,1.0,53.7,0.0,7.3,1.0,52.4,0.0,7.38,-0.5,53.8,0.0,7.38,0.5,51.0,1.0,7.41,0.5,52.0,0.0,7.22,1.0
202511170305,2025-11-17,03,05R,,backfill-from-daily,,51.5,0.5,7.34,0.5,53.6,0.0,7.26,0.5,52.0,0.0,7.25,1.5,52.4,0.0,7.4,1.0,52.6,0.0,7.51,1.0,52.3,0.0,7.33,0.5
202511170306,2025-11-17,03,06R,,backfill-from-daily,,55.4,0.0,7.26,1.0,52.1,0.0,7.46,0.5,53.2,0.0,7.41,1.0,55.5,0.0,7.43,1.0,52.0,0.0,7.51,0.5,54.8,0.0,7.48,1.0
202511170307,2025-11-17,03,07R,,backfill-from-daily,,55.8,0.0,7.59,1.0,53.8,0.0,7.57,0.0,52.9,0.0,7.64,0.5,54.1,0.0,7.49,0.5,52.1,0.0,7.63,0.5,52.4,0.0,7.78,1.0
202511170308,2025-11-17,03,08R,,backfill-from-daily,,52.1,0.0,7.18,0.5,52.3,0.0,7.41,0.5,52.0,0.0,7.42,0.5,54.4,0.0,7.42,1.5,52.2,0.0,7.37,0.5,51.0,1.0,7.37,0.5
202511170309,2025-11-17,03,09R,,backfill-from-daily,,54.5,0.0,7.55,0.5,55.1,0.0,7.47,0.5,51.5,0.5,7.38,1.0,52.4,0.0,7.3,-0.5,52.0,0.0,7.25,0.5,52.0,0.0,7.17,0.5
202511170310,2025-11-17,03,10R,,backfill-from-daily,,54.2,0.0,7.5,0.5,52.4,0.0,7.44,1.0,53.3,0.0,7.44,1.0,52.3,0.0,7.39,0.5,53.4,0.0,7.55,0.0,52.1,0.0,7.26,0.5
202511170311,2025-11-17,03,11R,,backfill-from-daily,,52.1,0.0,7.32,0.5,50.5,1.5,7.45,0.5,52.6,0.0,7.22,1.0,53.2,0.0,7.41,1.0,53.4,0.0,7.36,0.0,52.9,0.0,7.48,1.0
202511170312,2025-11-17,03,12R,,backfill-from-daily,,52.1,0.0,7.18,0.5,52.2,0.0,7.25,0.5,54.1,0.0,7.22,0.5,53.0,0.0,7.28,1.0,52.0,0.0,7.12,1.5,53.8,0.0,7.36,0.0
202511170701,2025-11-17,07,01R,,backfill-from-daily,,55.4,0.0,6.66,-0.5,53.8,0.0,6.76,-0.5,52.0,0.0,6.7,0.0,52.9,0.0,6.63,-0.5,53.0,0.0,6.62,0.0,52.0,0.0,6.65,0.5
202511170702,2025-11-17,07,02R,,backfill-from-daily,,52.9,0.0,6.64,-0.5,51.5,0.5,6.69,-0.5,52.0,0.0,6.65,-0.5,52.0,0.0,6.71,-0.5,53.1,0.0,6.72,-0.5,51.0,1.0,6.64,-0.5
202511170703,2025-11-17,07,03R,,backfill-from-daily,,54.6,0.0,6.62,-0.5,52.0,0.0,6.69,-0.5,52.1,0.0,6.63,-0.5,53.5,0.0,6.68,-0.5,55.9,0.0,6.6,-0.5,56.6,0.0,6.71,-0.5
202511170704,2025-11-17,07,04R,,backfill-from-daily,,51.5,0.5,6.67,-0.5,52.6,0.0,6.71,-0.5,53.9,0.0,6.72,-0.5,52.0,0.0,6.67,-0.5,52.6,0.0,6.7,-0.5,53.0,0.0,6.68,-0.5
202511170705,2025-11-17,07,05R,,backfill-from-daily,,54.0,0.0,6.72,-0.5,52.9,0.0,6.76,-0.5,52.0,0.0,6.77,-0.5,52.0,0.0,6.74,-0.5,52.0,0.0,6.8,-0.5,52.6,0.0,6.81,-0.5
202511170706,2025-11-17,07,06R,,backfill-from-daily,,53.2,0.0,6.72,0.0,51.0,1.0,6.69,-0.5,55.4,0.0,6.74,-0.5,54.3,0.0,6.74,-0.5,52.0,0.0,6.74,-0.5,53.0,0.0,6.82,-0.5
202511170707,2025-11-17,07,07R,,backfill-from-daily,,54.2,0.0,6.7,-0.5,53.0,0.0,6.7,0.0,53.0,0.0,6.8,-0.5,55.2,0.0,6.79,-0.5,52.8,0.0,6.79,-0.5,56.2,0.0,6.84,-0.5
