レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202511110101,2025-11-11,01,01R,,backfill-from-daily,,60.9,0.0,7.02,-0.5,53.4,0.0,6.86,-0.5,46.5,0.5,6.86,-0.5,50.0,2.0,6.83,-0.5,52.0,0.0,6.97,0.0,52.1,0.0,6.96,0.0
202511110102,2025-11-11,01,02R,,backfill-from-daily,,52.0,0.0,6.8,-0.5,52.4,0.0,6.7,-0.5,52.7,0.0,6.68,-0.5,52.0,0.0,6.7,-0.5,52.0,0.0,6.78,-0.5,51.0,1.0,6.85,-0.5
202511110103,2025-11-11,01,03R,,backfill-from-daily,,52.1,0.0,6.74,-0.5,54.5,0.0,6.83,-0.5,51.3,0.0,6.74,-0.5,52.0,0.0,6.85,-0.5,52.5,0.0,,,52.0,0.0,6.75,0.0
202511110104,2025-11-11,01,04R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,47.0,0.0,6.71,-0.5,52.1,0.0,6.8,0.0,51.0,1.0,6.84,-0.5,53.7,0.0,6.87,-0.5,52.0,0.0,6.69,-0.5
202511110105,2025-11-11,01,05R,,backfill-from-daily,,52.0,0.0,6.76,-0.5,53.2,0.0,6.86,-0.5,53.7,0.0,6.76,-0.5,52.0,0.0,6.74,-0.5,45.0,2.0,6.68,-0.5,51.0,1.0,6.72,-0.5
202511110106,2025-11-11,01,06R,,backfill-from-daily,,52.0,0.0,6.69,-0.5,56.2,0.0,6.75,-0.5,49.6,0.0,6.77,-0.5,54.8,0.0,6.83,-0.5,52.0,0.0,6.7,0.0,53.7,0.0,6.78,-0.5
202511110107,2025-11-11,01,07R,,backfill-from-daily,,45.0,2.0,6.81,-0.5,46.5,0.5,6.83,-0.5,52.5,0.0,6.99,-0.5,52.0,0.0,7.01,-0.5,53.0,0.0,6.99,-0.5,53.8,0.0,6.86,-0.5
202511110108,2025-11-11,01,08R,,backfill-from-daily,,54.2,0.0,6.69,-0.5,60.9,0.0,6.82,-0.5,53.7,0.0,6.82,-0.5,52.0,0.0,6.81,-0.5,46.0,1.0,6.72,-0.5,50.5,1.5,6.74,-0.5
202511110109,2025-11-11,01,09R,,backfill-from-daily,,52.0,0.0,6.81,-0.5,52.5,0.0,,,52.0,0.0,6.72,-0.5,52.0,0.0,6.75,-0.5,52.1,0.0,6.64,-0.5,52.0,0.0,6.72,-0.5
202511110110,2025-11-11,01,10R,,backfill-from-daily,,53.4,0.0,6.78,-0.5,52.0,0.0,6.84,-0.5,54.8,0.0,6.72,-0.5,52.1,0.0,6.72,-0.5,52.1,0.0,6.78,-0.5,53.2,0.0,6.75,-0.5
202511110111,2025-11-11,01,11R,,backfill-from-daily,,57.0,0.0,6.79,-0.5,53.7,0.0,6.85,-0.5,54.5,0.0,6.86,-0.5,53.0,0.0,6.93,-0.5,53.7,0.0,6.8,-0.5,52.7,0.0,6.93,-0.5
202511110112,2025-11-11,01,12R,,backfill-from-daily,,52.5,0.0,6.69,0.0,46.0,1.0,6.69,-0.5,52.0,0.0,6.85,-0.5,52.0,0.0,6.68,-0.5,52.0,0.0,6.8,-0.5,47.0,0.0,6.84,-0.5
202511110301,2025-11-11,03,01R,,backfill-from-daily,,53.3,0.0,6.84,0.5,50.0,2.0,6.97,0.0,57.1,0.0,6.99,1.0,53.3,0.0,7.18,0.0,55.0,0.0,7.09,0.0,58.2,0.0,7.45,0.5
202511110302,2025-11-11,03,02R,,backfill-from-daily,,52.4,0.0,6.86,0.0,52.3,0.0,6.79,1.0,54.1,0.0,7.04,0.5,52.0,0.0,7.01,0.0,52.9,0.0,6.99,0.5,52.5,0.0,6.96,0.0
202511110303,2025-11-11,03,03R,,backfill-from-daily,,52.0,0.0,6.96,0.5,53.3,0.0,7.1,0.0,53.3,0.0,7.02,0.0,52.0,0.0,6.97,1.0,51.0,1.0,6.86,1.0,53.0,0.0,7.04,2.0
202511110304,2025-11-11,03,04R,,backfill-from-daily,,51.0,1.0,6.99,0.5,52.8,0.0,7.03,0.5,54.0,0.0,7.08,0.5,52.2,0.0,6.96,1.0,50.0,2.0,6.91,0.0,52.6,0.0,6.9,0.5
202511110305,2025-11-11,03,05R,,backfill-from-daily,,53.1,0.0,6.86,1.0,52.7,0.0,6.93,0.5,52.5,0.0,7.01,0.5,50.0,2.0,6.98,0.0,52.3,0.0,6.93,0.5,60.8,0.0,7.0,0.0
202511110306,2025-11-11,03,06R,,backfill-from-daily,,50.0,2.0,6.9,0.5,55.8,0.0,6.92,0.5,58.2,0.0,7.01,0.5,52.4,0.0,6.86,0.0,53.0,0.0,7.0,1.0,53.0,0.0,7.01,0.5
202511110307,2025-11-11,03,07R,,backfill-from-daily,,54.1,0.0,6.93,0.5,55.6,0.0,7.13,0.0,52.1,0.0,6.98,0.0,57.1,0.0,6.99,0.5,50.5,1.5,6.95,0.5,53.3,0.0,7.14,0.0
202511110308,2025-11-11,03,08R,,backfill-from-daily,,52.0,0.0,6.95,0.5,52.0,0.0,6.91,0.5,52.9,0.0,7.02,0.5,55.0,0.0,6.95,0.5,51.0,1.0,6.84,1.0,52.9,0.0,7.12,1.0
202511110309,2025-11-11,03,09R,,backfill-from-daily,,52.0,0.0,6.94,0.5,52.0,0.0,7.03,1.0,50.0,2.0,6.98,0.5,53.3,0.0,6.96,1.0,52.7,0.0,7.0,0.5,53.0,0.0,6.97,2.0
202511110310,2025-11-11,03,10R,,backfill-from-daily,,54.0,0.0,6.95,0.5,52.0,0.0,6.99,1.0,55.8,0.0,6.96,0.5,52.3,0.0,7.01,0.5,52.5,0.0,7.01,0.5,53.3,0.0,7.06,0.5
202511110311,2025-11-11,03,11R,,backfill-from-daily,,53.0,0.0,6.96,0.5,51.0,1.0,6.84,0.5,52.2,0.0,6.93,1.0,52.1,0.0,6.93,0.5,52.3,0.0,6.86,1.5,53.1,0.0,6.81,1.0
202511110312,2025-11-11,03,12R,,backfill-from-daily,,52.6,0.0,6.87,1.0,50.5,1.5,7.03,0.5,52.0,0.0,6.88,0.5,52.5,0.0,6.94,0.5,52.0,0.0,6.98,0.5,50.0,2.0,7.18,0.5
202511110501,2025-11-11,05,01R,,backfill-from-daily,,52.1,0.0,6.71,-0.5,53.3,0.0,6.73,0.0,52.0,0.0,6.77,-0.5,53.1,0.0,6.74,-0.5,56.9,0.0,6.69,-0.5,52.0,0.0,6.72,-0.5
202511110502,2025-11-11,05,02R,,backfill-from-daily,,55.5,0.0,6.57,0.0,53.1,0.0,6.73,0.0,54.1,0.0,6.68,-0.5,53.3,0.0,6.78,-0.5,52.4,0.0,6.71,-0.5,51.5,0.5,6.7,0.5
202511110503,2025-11-11,05,03R,,backfill-from-daily,,57.0,0.0,6.67,-0.5,51.0,1.0,6.65,-0.5,52.5,0.0,6.72,-0.5,52.0,0.0,6.71,-0.5,55.6,0.0,6.71,0.0,51.5,0.5,6.68,-0.5
202511110504,2025-11-11,05,04R,,backfill-from-daily,,59.0,0.0,6.72,-0.5,53.3,0.0,6.63,0.0,52.0,0.0,6.64,-0.5,54.4,0.0,6.63,0.0,52.0,0.0,6.69,-0.5,52.0,0.0,6.6,-0.5
202511110505,2025-11-11,05,05R,,backfill-from-daily,,52.9,0.0,6.68,-0.5,52.0,0.0,6.68,-0.5,52.0,0.0,6.68,0.0,53.3,0.0,6.75,-0.5,52.7,0.0,6.77,-0.5,56.4,0.0,6.73,-0.5
