レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202511300101,2025-11-30,01,01R,,backfill-from-daily,,63.8,0.0,6.68,-0.5,53.7,0.0,6.65,-0.5,54.1,0.0,6.73,-0.5,52.0,0.0,6.68,-0.5,51.5,0.5,6.66,-0.5,53.0,0.0,6.74,0.0
202511300102,2025-11-30,01,02R,,backfill-from-daily,,55.3,0.0,6.58,-0.5,46.0,1.0,6.73,-0.5,52.0,0.0,6.7,0.0,51.0,1.0,6.65,0.0,44.5,2.5,6.72,0.0,52.9,0.0,6.68,-0.5
202511300104,2025-11-30,01,04R,,backfill-from-daily,,52.0,0.0,6.69,-0.5,53.3,0.0,6.74,-0.5,52.6,0.0,6.81,-0.5,48.9,0.0,6.73,-0.5,56.4,0.0,6.76,-0.5,52.2,0.0,6.81,-0.5
202511300105,2025-11-30,01,05R,,backfill-from-daily,,55.4,0.0,6.64,0.0,46.0,1.0,6.73,-0.5,52.0,0.0,6.77,-0.5,52.7,0.0,6.71,-0.5,52.0,0.0,6.77,-0.5,52.3,0.0,6.73,-0.5
202511300106,2025-11-30,01,06R,,backfill-from-daily,,53.2,0.0,6.68,0.0,45.0,2.0,6.66,0.0,54.1,0.0,6.8,-0.5,53.2,0.0,6.75,-0.5,53.0,0.0,6.77,0.0,51.0,1.0,6.76,-0.5
202511300108,2025-11-30,01,08R,,backfill-from-daily,,51.5,0.5,6.83,-0.5,52.2,0.0,6.74,-0.5,48.9,0.0,6.86,-0.5,44.5,2.5,6.82,0.0,53.8,0.0,6.82,-0.5,51.0,1.0,6.72,0.0
202511300109,2025-11-30,01,09R,,backfill-from-daily,,51.0,1.0,6.66,0.0,52.0,0.0,6.81,-0.5,53.7,0.0,6.79,-0.5,53.3,0.0,6.8,-0.5,52.0,0.0,6.77,-0.5,51.5,0.5,6.71,-0.5
202511300110,2025-11-30,01,10R,,backfill-from-daily,,47.0,0.0,6.67,-0.5,52.6,0.0,6.7,-0.5,53.2,0.0,6.84,-0.5,52.0,0.0,6.73,-0.5,52.9,0.0,6.8,-0.5,52.0,0.0,6.79,-0.5
202511300111,2025-11-30,01,11R,,backfill-from-daily,,52.0,0.0,6.77,-0.5,56.8,0.0,6.77,-0.5,55.4,0.0,6.72,0.0,53.2,0.0,6.67,0.0,57.0,0.0,6.84,-0.5,54.1,0.0,6.83,-0.5
202511300112,2025-11-30,01,12R,,backfill-from-daily,,53.8,0.0,6.8,-0.5,51.0,1.0,6.78,-0.5,46.0,1.0,6.74,-0.5,55.3,0.0,6.67,-0.5,53.9,0.0,6.74,0.0,52.6,0.0,6.84,-0.5
202511300501,2025-11-30,05,01R,,backfill-from-daily,,52.0,0.0,6.74,0.0,51.5,0.5,6.73,-0.5,52.0,0.0,6.74,-0.5,52.6,0.0,6.69,-0.5,52.2,0.0,6.67,0.0,46.0,1.0,6.65,-0.5
202511300502,2025-11-30,05,02R,,backfill-from-daily,,47.0,0.0,6.62,-0.5,56.9,0.0,6.69,-0.5,51.0,1.0,6.63,-0.5,57.0,0.0,6.74,-0.5,52.5,0.0,6.61,-0.5,55.8,0.0,6.72,-0.5
202511300503,2025-11-30,05,03R,,backfill-from-daily,,52.3,0.0,6.74,-0.5,53.7,0.0,6.68,0.5,48.0,0.0,6.65,-0.5,48.8,0.0,6.77,-0.5,52.9,0.0,6.67,0.5,52.6,0.0,6.57,3.0
202511300504,2025-11-30,05,04R,,backfill-from-daily,,52.0,0.0,6.64,-0.5,54.0,0.0,6.65,-0.5,53.6,0.0,6.76,-0.5,46.0,1.0,6.6,0.0,52.2,0.0,6.62,-0.5,55.8,0.0,6.7,0.0
202511300505,2025-11-30,05,05R,,backfill-from-daily,,46.5,0.5,6.62,-0.5,52.0,0.0,6.74,-0.5,52.0,0.0,6.81,0.0,55.2,0.0,6.75,-0.5,52.0,0.0,6.69,-0.5,52.5,0.0,6.79,-0.5
202511300506,2025-11-30,05,06R,,backfill-from-daily,,51.0,1.0,6.72,0.0,52.6,0.0,6.66,-0.5,51.5,0.5,6.69,-0.5,52.6,0.0,6.75,-0.5,52.0,0.0,6.73,-0.5,50.6,0.0,6.74,-0.5
202511300507,2025-11-30,05,07R,,backfill-from-daily,,52.0,0.0,6.67,-0.5,53.2,0.0,6.71,-0.5,52.5,0.0,6.73,-0.5,47.0,0.0,6.65,-0.5,48.0,0.0,6.69,-0.5,52.0,0.0,6.72,-0.5
202511300508,2025-11-30,05,08R,,backfill-from-daily,,56.1,0.0,6.68,-0.5,57.0,0.0,6.8,-0.5,54.6,0.0,6.73,-0.5,54.0,0.0,6.73,-0.5,48.8,0.0,6.8,-0.5,53.0,0.0,6.67,0.5
202511300509,2025-11-30,05,09R,,backfill-from-daily,,53.3,0.0,6.69,0.0,55.2,0.0,6.73,-0.5,46.0,1.0,6.64,0.0,52.9,0.0,6.8,0.0,47.6,0.0,6.72,0.0,56.9,0.0,6.74,-0.5
202511300510,2025-11-30,05,10R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,51.0,1.0,6.75,0.0,52.5,0.0,6.68,0.0,52.0,0.0,6.75,-0.5,53.6,0.0,6.77,0.0,53.7,0.0,6.71,0.5
202511300511,2025-11-30,05,11R,,backfill-from-daily,,52.5,0.0,6.75,-0.5,52.2,0.0,6.71,0.0,52.2,0.0,,,52.0,0.0,6.77,0.0,51.0,1.0,6.71,0.0,52.6,0.0,6.62,3.0
202511300512,2025-11-30,05,12R,,backfill-from-daily,,54.6,0.0,6.66,-0.5,52.0,0.0,6.72,-0.5,52.3,0.0,6.77,-0.5,52.0,0.0,6.72,-0.5,52.0,0.0,6.78,-0.5,51.5,0.5,6.76,-0.5
202511300601,2025-11-30,06,01R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,52.0,0.0,6.76,-0.5,54.0,0.0,6.74,-0.5,52.4,0.0,6.73,-0.5,52.3,0.0,6.69,-0.5,52.2,0.0,6.83,-0.5
202511300602,2025-11-30,06,02R,,backfill-from-daily,,52.1,0.0,6.61,0.0,52.8,0.0,6.62,0.0,52.0,0.0,6.68,-0.5,54.0,0.0,6.69,-0.5,53.4,0.0,6.6,-0.5,52.0,0.0,6.64,-0.5
202511300603,2025-11-30,06,03R,,backfill-from-daily,,51.5,0.5,6.65,0.0,53.7,0.0,6.63,-0.5,52.0,0.0,6.68,0.0,52.6,0.0,6.76,0.0,55.3,0.0,6.86,0.0,52.0,0.0,6.67,-0.5
202511300604,2025-11-30,06,04R,,backfill-from-daily,,52.1,0.0,6.69,-0.5,52.7,0.0,6.79,-0.5,52.6,0.0,6.66,-0.5,52.0,0.0,6.71,0.0,54.4,0.0,6.71,0.0,52.0,0.0,6.8,0.0
202511300605,2025-11-30,06,05R,,backfill-from-daily,,55.6,0.0,6.69,-0.5,52.2,0.0,6.67,-0.5,52.4,0.0,6.71,0.0,52.0,0.0,6.68,-0.5,51.0,1.0,6.74,-0.5,52.0,0.0,6.65,0.0
202511300606,2025-11-30,06,06R,,backfill-from-daily,,50.0,2.0,6.63,0.0,53.6,0.0,6.65,0.0,52.0,0.0,6.59,0.0,54.0,0.0,6.78,-0.5,52.0,0.0,6.71,0.0,52.0,0.0,6.76,-0.5
202511300607,2025-11-30,06,07R,,backfill-from-daily,,52.1,0.0,6.7,0.0,53.4,0.0,6.68,-0.5,53.7,0.0,6.68,0.0,52.0,0.0,6.63,0.0,52.4,0.0,6.62,0.0,52.3,0.0,6.7,-0.5
202511300608,2025-11-30,06,08R,,backfill-from-daily,,52.0,0.0,6.64,0.0,55.3,0.0,6.77,-0.5,52.4,0.0,6.69,-0.5,52.0,0.0,6.73,-0.5,52.7,0.0,6.78,-0.5,52.4,0.0,6.68,0.0
202511300609,2025-11-30,06,09R,,backfill-from-daily,,52.3,0.0,6.62,-0.5,52.6,0.0,6.6,-0.5,52.6,0.0,6.7,0.0,52.0,0.0,6.64,-0.5,55.6,0.0,6.78,-0.5,52.0,0.0,6.66,-0.5
202511300610,2025-11-30,06,10R,,backfill-from-daily,,52.0,0.0,6.72,0.0,52.0,0.0,6.71,-0.5,52.0,0.0,6.6,0.0,52.4,0.0,6.65,0.0,53.6,0.0,6.64,0.0,52.1,0.0,6.64,0.0
202511300611,2025-11-30,06,11R,,backfill-from-daily,,51.0,1.0,6.68,-0.5,54.4,0.0,6.75,0.0,54.3,0.0,6.71,-0.5,53.7,0.0,6.75,-0.5,51.5,0.5,6.69,0.0,51.5,0.5,6.69,0.0
202511300612,2025-11-30,06,12R,,backfill-from-daily,,52.4,0.0,6.64,0.0,52.0,0.0,6.65,-0.5,52.0,0.0,6.73,0.0,50.0,2.0,6.67,0.0,53.7,0.0,6.74,0.0,52.8,0.0,6.62,0.0
202511300801,2025-11-30,08,01R,,backfill-from-daily,,52.5,0.0,6.81,0.0,54.1,0.0,6.77,-0.5,52.8,0.0,6.8,0.0,50.5,1.5,6.83,0.0,52.0,0.0,6.8,-0.5,53.2,0.0,6.82,-0.5
202511300802,2025-11-30,08,02R,,backfill-from-daily,,55.6,0.0,6.76,0.0,52.9,0.0,6.75,0.0,52.2,0.0,6.84,-0.5,53.6,0.0,6.76,0.0,52.2,0.0,6.76,-0.5,55.5,0.0,6.84,-0.5
202511300803,2025-11-30,08,03R,,backfill-from-daily,,50.5,1.5,6.67,-0.5,52.0,0.0,6.61,-0.5,52.8,0.0,6.71,0.0,52.0,0.0,6.64,-0.5,57.0,0.0,6.68,-0.5,51.5,0.5,6.67,-0.5
202511300804,2025-11-30,08,04R,,backfill-from-daily,,52.0,0.0,6.77,0.0,54.0,0.0,6.81,0.0,51.0,1.0,6.81,0.0,56.6,0.0,6.72,-0.5,52.8,0.0,6.73,-0.5,52.0,0.0,6.72,0.0
202511300805,2025-11-30,08,05R,,backfill-from-daily,,55.2,0.0,6.69,-0.5,52.1,0.0,6.79,0.0,52.0,0.0,6.73,-0.5,52.0,0.0,6.8,-0.5,52.1,0.0,6.82,-0.5,55.5,0.0,6.74,-0.5
202511300806,2025-11-30,08,06R,,backfill-from-daily,,51.5,0.5,6.76,-0.5,50.5,1.5,6.81,0.0,51.0,1.0,6.76,-0.5,52.0,0.0,6.81,0.0,55.5,0.0,6.87,-0.5,53.5,0.0,6.74,-0.5
202511300807,2025-11-30,08,07R,,backfill-from-daily,,52.0,0.0,6.75,0.0,52.2,0.0,6.76,-0.5,53.2,0.0,6.81,-0.5,52.0,0.0,6.74,0.0,53.6,0.0,6.79,0.0,60.1,0.0,6.86,-0.5
202511300808,2025-11-30,08,08R,,backfill-from-daily,,52.8,0.0,6.77,0.0,52.2,0.0,6.77,-0.5,56.6,0.0,6.71,-0.5,52.8,0.0,6.73,-0.5,54.1,0.0,6.84,-0.5,51.0,1.0,6.79,0.0
202511300809,2025-11-30,08,09R,,backfill-from-daily,,52.1,0.0,6.74,0.0,52.8,0.0,6.74,-0.5,52.0,0.0,6.68,0.0,52.5,0.0,6.71,0.0,52.0,0.0,6.67,-0.5,52.0,0.0,6.79,-0.5
202511300810,2025-11-30,08,10R,,backfill-from-daily,,53.5,0.0,6.73,-0.5,50.5,1.5,6.74,-0.5,57.0,0.0,6.8,-0.5,55.2,0.0,6.66,-0.5,52.0,0.0,6.74,0.0,54.0,0.0,6.68,1.0
