レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202511120201,2025-11-12,02,01R,,backfill-from-daily,,52.2,0.0,6.72,-0.5,52.0,0.0,6.59,-0.5,52.0,0.0,6.63,-0.5,53.1,0.0,6.61,0.0,51.5,0.5,6.72,-0.5,54.0,0.0,6.71,-0.5
202511120202,2025-11-12,02,02R,,backfill-from-daily,,52.0,0.0,6.73,-0.5,52.0,0.0,6.69,-0.5,53.0,0.0,6.71,-0.5,52.0,0.0,6.63,-0.5,52.3,0.0,6.75,-0.5,52.1,0.0,6.71,-0.5
202511120203,2025-11-12,02,03R,,backfill-from-daily,,52.0,0.0,6.64,-0.5,55.2,0.0,6.72,-0.5,52.0,0.0,6.64,0.5,53.9,0.0,6.69,0.0,54.7,0.0,6.71,-0.5,52.0,0.0,6.76,-0.5
202511120204,2025-11-12,02,04R,,backfill-from-daily,,52.4,0.0,6.61,-0.5,54.9,0.0,6.7,-0.5,52.8,0.0,6.73,-0.5,52.0,0.0,6.57,0.0,52.0,0.0,6.62,0.0,49.5,2.5,6.67,-0.5
202511120205,2025-11-12,02,05R,,backfill-from-daily,,55.2,0.0,6.78,-0.5,52.0,0.0,6.61,0.0,52.2,0.0,6.68,-0.5,52.1,0.0,6.73,-0.5,52.2,0.0,6.65,0.0,53.3,0.0,6.71,0.0
202511120206,2025-11-12,02,06R,,backfill-from-daily,,52.0,0.0,6.76,-0.5,52.0,0.0,6.7,-0.5,51.5,0.5,6.73,-0.5,52.0,0.0,6.66,-0.5,53.5,0.0,6.77,-0.5,53.5,0.0,6.87,-0.5
202511120207,2025-11-12,02,07R,,backfill-from-daily,,52.0,0.0,6.68,0.0,52.3,0.0,6.76,-0.5,52.0,0.0,6.69,0.5,54.0,0.0,6.66,-0.5,51.5,0.5,6.7,-0.5,52.6,0.0,6.72,0.0
202511120208,2025-11-12,02,08R,,backfill-from-daily,,52.0,0.0,6.66,-0.5,52.0,0.0,6.72,-0.5,56.5,0.0,6.74,-0.5,54.7,0.0,6.59,-0.5,52.0,0.0,6.66,-0.5,52.0,0.0,,
202511120209,2025-11-12,02,09R,,backfill-from-daily,,53.1,0.0,6.63,-0.5,52.0,0.0,6.65,0.0,52.1,0.0,6.76,-0.5,52.0,0.0,6.67,0.0,52.0,0.0,6.73,-0.5,51.5,0.5,6.84,-0.5
202511120210,2025-11-12,02,10R,,backfill-from-daily,,52.5,0.0,6.72,0.0,51.0,1.0,6.84,-0.5,52.2,0.0,6.83,-0.5,53.0,0.0,6.73,0.0,54.9,0.0,6.81,-0.5,53.5,0.0,6.71,0.0
