レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202003032401,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,01R,一般,1800,曇り,西,1,1,まくり,4,1050,4,380,2,300,4-2,4740,8,2-4,2270,5,2-4,300,6,1-4,250,4,1-2,110,1,4-2-1,11540,24,1-2-4,330,2,1,4,4038,田 中 健太郎,32,50,6.94,4,0.02,110.1,2,2,3339,泉 具 巳,17,45,6.93,2,0.09,111.1,3,1,4705,吉 川 勇 作,35,63,6.93,1,0.09,113.4,4,5,3535,渡 修 平,69,20,6.98,5,0.06,114.3,5,3,3283,窪 田 好 弘,34,35,6.96,3,0.12,,6,6,5104,山 田 丈,15,43,6.91,6,0.03,
202003032402,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,02R,一般,1800,曇り,南西,1,1,差し,4,730,4,560,2,230,4-2,6470,15,2-4,1900,7,2-4,470,8,1-4,280,5,1-2,140,1,4-2-1,14560,34,1-2-4,590,3,1,4,4664,東 口 晃,74,54,6.97,5,0.14,109.0,2,2,3843,上 之 晃 弘,19,13,6.98,2,0.21,111.0,3,1,4555,富 永 大 一,71,55,6.85,1,0.16,112.8,4,3,5055,眞 鳥 章 太,30,46,6.95,4,0.11,113.3,5,5,3471,赤 峰 和 也,75,29,6.98,3,0.24,,6,6,4625,渡 邊 裕 貴,12,11,6.93,6,0.24,
202003032403,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,03R,一般,1800,曇り,南,1,1,逃げ,1,190,1,120,2,100,1-2,330,1,1-2,140,1,1-2,170,3,1-5,260,6,2-5,140,1,1-2-5,770,2,1-2-5,380,2,1,1,4325,新 出 浩 司,16,32,6.99,1,0.08,109.2,2,2,3907,村 越 篤,18,44,6.96,2,0.08,110.5,3,5,3427,大 賀 広 幸,65,66,6.93,4,0.15,111.1,4,3,4474,渡 辺 崇,28,17,6.96,3,0.1,112.8,5,4,3521,今 村 賢二郎,13,70,7.04,5,0.21,,6,6,4836,大 谷 健 太,66,53,6.94,6,0.28,
202003032404,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,04R,一般,1800,曇り,南,1,1,逃げ,1,260,1,100,3,100,1-3,210,1,1-3,160,1,1-3,120,1,1-2,220,4,2-3,310,5,1-3-2,1420,5,1-2-3,560,3,1,1,4486,野 村 誠,59,36,6.91,1,0.19,109.7,2,3,4072,森 永 淳,72,40,6.92,3,0.12,110.2,3,2,4803,飯 田 庄 吾,11,56,6.97,2,0.12,112.4,4,4,3233,小 畑 実 成,14,59,6.98,4,0.21,113.0,5,6,3944,山 口 裕 二,73,22,6.94,6,0.29,,6,5,4284,山 本 良 一,25,33,7.06,5,0.28,
202003032405,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,05R,一般  進入固定,1800,曇り,南,1,1,逃げ,1,120,1,100,4,160,1-4,230,1,1-4,260,2,1-4,150,1,1-5,450,8,4-5,320,6,1-4-5,950,4,1-4-5,660,3,1,1,3912,川 原 正 明,67,75,6.96,1,0.09,108.5,2,4,3562,山 下 和 彦,20,51,6.91,4,0.09,109.5,3,5,3339,泉 具 巳,17,45,6.96,5,0.11,111.8,4,2,4610,佐 藤 大 佑,64,49,6.91,2,0.2,113.4,5,3,4162,竹 本 太 樹,60,31,6.99,3,0.15,,6,6,4970,井 町 泰,22,38,6.99,6,0.16,
202003032406,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,06R,夜ガチ戦一般,1800,曇り,南,1,1,逃げ,1,160,1,100,6,120,1-6,400,3,1-6,270,2,1-6,130,2,1-3,170,3,3-6,200,4,1-6-3,780,3,1-3-6,430,3,1,1,4199,北 川 潤 二,27,47,6.83,1,0.12,108.0,2,6,4174,赤 坂 俊 輔,62,68,6.92,4,0.17,110.0,3,3,3436,柏 野 幸 二,76,64,6.9,3,0.13,111.9,4,2,4692,酒 井 俊 弘,23,25,6.88,2,0.24,113.4,5,4,4293,鈴 木 智 啓,26,71,6.99,5,0.13,,6,5,4038,田 中 健太郎,32,50,6.98,6,0.05,
202003032407,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,07R,夜ドキ戦一般,1800,曇り,南,1,1,差し,4,200,4,140,2,260,4-2,770,5,2-4,440,2,2-4,130,2,1-4,100,1,1-2,160,3,4-2-1,1870,8,1-2-4,230,1,1,4,4816,村 松 修 二,36,21,6.87,4,0.16,108.9,2,2,4506,稗 田 聖 也,61,48,6.92,2,0.17,110.1,3,1,3619,長谷川 充,31,26,6.99,1,0.15,112.1,4,6,4457,神 田 達 也,29,58,7.0,6,0.2,113.5,5,5,4106,坂 井 康 嗣,33,23,6.95,5,0.21,,6,3,3471,赤 峰 和 也,75,29,6.97,3,0.18,
202003032408,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,08R,一般,1800,曇り,南,1,1,逃げ,1,100,1,100,2,110,1-2,330,2,1-2,280,2,1-2,190,3,1-3,430,6,2-3,1550,12,1-2-3,2290,7,1-2-3,1150,5,1,1,4521,小 池 公 生,63,19,6.9,1,0.11,108.7,2,2,4396,大 田 直 弥,58,34,6.95,2,0.15,110.3,3,3,3535,渡 修 平,69,20,7.02,3,0.21,112.3,4,5,3843,上 之 晃 弘,19,13,7.0,5,0.25,112.6,5,4,3975,小野寺 智 洋,70,74,6.9,4,0.19,,6,6,3488,柳 田 英 明,21,76,6.97,6,0.23,
202003032409,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,09R,準優勝戦,1800,曇り,南,1,1,差し,2,390,2,100,1,100,2-1,760,3,1-2,130,1,1-2,100,1,2-4,350,7,1-4,220,3,2-1-4,4070,11,1-2-4,550,3,1,2,4072,森 永 淳,72,40,6.91,2,0.13,108.6,2,1,4174,赤 坂 俊 輔,62,68,6.92,1,0.11,110.0,3,4,4474,渡 辺 崇,28,17,6.99,4,0.18,112.2,4,6,4555,富 永 大 一,71,55,6.88,6,0.18,113.1,5,3,3912,川 原 正 明,67,75,6.92,3,0.16,,6,5,4610,佐 藤 大 佑,64,49,6.95,5,0.13,
202003032410,第１５回公営レーシングプレスカップ,第6日,2020/03/03,大村,10R,準優勝戦,1800,曇り,南東,1,1,逃げ,1,120,1,100,3,260,1-3,680,3,1-3,810,3,1-3,290,5,1-4,190,2,3-4,500,8,1-3-4,2130,9,1-3-4,970,4,1,1,3562,山 下 和 彦,20,51,6.88,1,0.11,108.3,2,3,4293,鈴 木 智 啓,26,71,6.97,5,0.17,109.2,3,4,3427,大 賀 広 幸,65,66,6.93,3,0.13,110.4,4,2,3944,山 口 裕 二,73,22,6.93,2,0.15,112.3,5,5,3619,長谷川 充,31,26,6.96,4,0.21,,6,6,4325,新 出 浩 司,16,32,6.94,6,0.13,
