レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202003142401,サンケイスポーツカップ,第7日,2020/03/14,大村,01R,一般,1800,晴,北西,4,3,まくり,4,510,4,460,5,1250,4-5,3440,10,4-5,2940,6,4-5,890,9,3-4,320,4,3-5,990,10,4-5-3,17810,45,3-4-5,3400,8,1,4,3698,小 巻 良 至,63,20,6.96,4,0.12,110.7,2,5,5027,重 冨 勇 哉,12,56,6.96,5,0.11,111.2,3,3,3637,齋 藤 和 政,64,26,6.93,3,0.17,114.1,4,2,4768,田 代 元 気,57,53,6.98,2,0.15,114.6,5,1,4164,岩 永 節 也,22,11,6.96,1,0.17,,6,6,5086,本 村 大,13,19,6.93,6,0.11,
202003142402,サンケイスポーツカップ,第7日,2020/03/14,大村,02R,一般,1800,晴,西,5,4,逃げ,1,110,1,110,,,1-2,380,2,1-2,750,2,1-2,170,3,1-3,140,2,2-3,230,4,1-2-3,980,2,1-2-3,330,1,1,1,4039,村 上 功 祐,46,73,7.0,1,0.14,110.6,2,2,4966,田 川 大 貴,17,64,6.96,2,0.21,112.4,3,3,3491,富 永 茂,49,14,6.95,3,0.19,112.8,4,5,3949,今 出 晋 二,47,25,6.97,5,0.29,113.5,5,6,4299,中 島 浩 哉,11,76,7.06,6,0.24,,6,4,4231,鈴 木 裕 隆,72,47,6.99,4,0.34,
202003142403,サンケイスポーツカップ,第7日,2020/03/14,大村,03R,一般,1800,晴,北西,5,4,逃げ,1,100,1,100,2,110,1-2,140,1,1-2,200,1,1-2,140,1,1-4,260,4,2-4,340,7,1-2-4,580,3,1-2-4,340,1,1,1,4498,宮 本 夏 樹,69,75,6.91,1,0.2,109.9,2,2,4114,深 澤 達 徳,44,54,7.01,2,0.23,111.8,3,4,3583,齋 藤 智 裕,54,23,7.02,4,0.32,114.0,4,3,3620,信 濃 由 行,68,28,7.08,3,0.24,115.3,5,6,5032,谷 口 知 優,60,12,6.99,6,0.32,,6,5,4668,楠 本 晃 嗣,38,27,6.99,5,0.37,
202003142404,サンケイスポーツカップ,第7日,2020/03/14,大村,04R,一般,1800,晴,北西,4,3,逃げ,1,170,1,120,2,300,1-2,430,2,1-2,480,4,1-2,170,3,1-4,140,1,2-4,490,8,1-2-4,1270,4,1-2-4,700,3,1,1,4607,鶴 田 勇 雄,70,34,6.93,1,0.07,110.1,2,2,4462,夏 山 亮 平,51,52,6.99,2,0.21,111.6,3,4,4676,後 藤 隼 之,73,38,7.05,4,0.16,113.8,4,6,4635,峰 重 力 也,33,69,7.02,6,0.14,114.7,5,3,4081,樋 口 範 政,14,68,7.02,3,0.22,,6,5,4715,村 上 遼,37,41,6.94,5,0.11,
202003142405,サンケイスポーツカップ,第7日,2020/03/14,大村,05R,一般  進入固定,1800,晴,北西,4,3,逃げ,1,200,1,220,4,340,1-4,500,3,1-4,420,2,1-4,370,4,1-5,300,3,4-5,1100,11,1-4-5,2790,10,1-4-5,1360,7,1,1,4553,坪 口 竜 也,71,22,6.95,1,0.14,110.1,2,4,4020,川 上 清 人,52,71,6.95,4,0.21,111.0,3,5,4474,渡 辺 崇,18,60,6.98,5,0.17,112.6,4,3,3698,小 巻 良 至,63,20,7.01,3,0.11,113.9,5,6,5034,若 林 義 人,43,49,6.94,6,0.16,,6,2,4436,渋 谷 明 憲,65,57,7.0,2,0.13,
202003142406,サンケイスポーツカップ,第7日,2020/03/14,大村,06R,夜ガチ戦一般,1800,晴,北西,4,3,まくり,2,360,2,150,3,380,2-3,6960,8,2-3,3990,5,2-3,190,4,1-2,110,1,1-3,140,3,2-3-1,8460,17,1-2-3,290,2,1,2,4220,深 川 和 仁,66,61,6.92,2,0.09,109.3,2,3,4027,松 江 秀 徳,31,16,6.97,3,0.05,110.9,3,1,4441,末 永 由 楽,48,62,6.94,1,0.12,112.3,4,4,4092,岡 部 大 輔,55,17,6.98,4,0.09,113.0,5,5,4231,鈴 木 裕 隆,72,47,6.95,5,0.31,,6,6,5086,本 村 大,13,19,6.92,6,0.09,
202003142407,サンケイスポーツカップ,第7日,2020/03/14,大村,07R,夜ドキ戦一般,1800,晴,北西,4,3,逃げ,1,110,1,100,2,230,1-2,230,1,1-2,250,1,1-2,150,2,1-3,170,3,2-3,360,6,1-2-3,1240,5,1-2-3,530,3,1,1,4227,安 達 裕 樹,39,33,6.92,1,0.18,109.2,2,2,3949,今 出 晋 二,47,25,6.98,2,0.15,110.8,3,3,3583,齋 藤 智 裕,54,23,6.98,3,0.13,112.8,4,6,4076,杉 田 篤 光,30,39,6.94,6,0.22,114.3,5,5,3637,齋 藤 和 政,64,26,7.01,5,0.18,,6,4,5027,重 冨 勇 哉,12,56,6.96,4,0.15,
202003142408,サンケイスポーツカップ,第7日,2020/03/14,大村,08R,一般,1800,晴,北西,3,2,逃げ,1,100,1,100,3,110,1-3,180,1,1-3,170,1,1-3,110,1,1-5,140,2,3-5,230,5,1-3-5,400,2,1-3-5,240,1,1,1,4043,桐 本 康 臣,41,67,6.98,1,0.08,110.7,2,3,4474,渡 辺 崇,18,60,6.96,3,0.22,111.7,3,5,4966,田 川 大 貴,17,64,7.01,5,0.26,113.5,4,4,4081,樋 口 範 政,14,68,7.03,4,0.26,114.9,5,2,5032,谷 口 知 優,60,12,7.0,2,0.19,,6,6,4768,田 代 元 気,57,53,6.99,6,0.26,
202003142409,サンケイスポーツカップ,第7日,2020/03/14,大村,09R,一般特選,1800,晴,北西,4,3,逃げ,1,130,1,100,2,110,1-2,350,3,1-2,150,1,1-2,130,1,1-4,160,2,2-4,210,5,1-2-4,710,1,1-2-4,370,2,1,1,4092,岡 部 大 輔,55,17,6.89,1,0.01,109.9,2,2,5034,若 林 義 人,43,49,6.86,2,0.11,110.9,3,4,3491,富 永 茂,49,14,6.86,4,0.11,112.7,4,5,4114,深 澤 達 徳,44,54,6.89,5,0.05,113.4,5,3,4164,岩 永 節 也,22,11,6.87,3,0.11,,6,6,4462,夏 山 亮 平,51,52,6.85,6,0.11,
202003142410,サンケイスポーツカップ,第7日,2020/03/14,大村,10R,特別選抜戦,1800,晴,北西,4,3,逃げ,1,110,1,110,3,250,1-3,400,2,1-3,260,2,1-3,150,2,1-2,120,1,2-3,190,3,1-3-2,870,3,1-2-3,240,1,1,1,4715,村 上 遼,37,41,6.81,1,0.17,108.6,2,3,4441,末 永 由 楽,48,62,6.86,3,0.11,110.7,3,2,4227,安 達 裕 樹,39,33,6.86,2,0.08,112.6,4,4,4027,松 江 秀 徳,31,16,6.83,4,0.22,113.8,5,6,4039,村 上 功 祐,46,73,6.85,6,0.22,,6,5,4553,坪 口 竜 也,71,22,6.82,5,0.2,
