レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202504222401,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,01R,予選,1800,雨,南東,3,2,まくり,4,710,4,440,6,440,4-6,7800,18,4-6,5210,12,4-6,640,10,3-4,330,5,3-6,320,4,4-6-3,19170,50,3-4-6,1940,8,1,4,3631,田 添 康 介,48,61,6.9,4,0.17,110.4,2,6,3654,武 田 光 史,20,51,6.96,6,0.25,111.8,3,3,4427,秦 英 悟,23,67,6.96,3,0.26,112.9,4,1,4498,宮 本 夏 樹,74,41,6.99,1,0.29,114.5,5,5,4943,八 木 治 樹,62,71,6.99,5,0.2,,6,2,4962,畑 竜 生,52,17,6.96,2,0.29,
202504222402,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,02R,予選,1800,雨,南東,3,2,差し,3,220,3,120,2,530,3-2,1520,7,2-3,1360,6,2-3,280,6,1-3,130,1,1-2,210,3,3-2-1,5010,15,1-2-3,270,1,1,3,4174,赤 坂 俊 輔,38,37,6.95,3,0.15,111.0,2,2,4181,花 本 夏 樹,73,33,6.97,2,0.14,112.5,3,1,4065,金 田 幸 子,55,47,6.99,1,0.28,113.8,4,5,4325,新 出 浩 司,25,40,6.94,5,0.14,115.1,5,4,3998,冨 成 謙 児,19,35,6.98,4,0.16,,6,6,3535,渡 修 平,63,72,6.97,6,0.21,
202504222403,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,03R,予選,1800,雨,南東,3,2,逃げ,1,100,1,100,6,140,1-6,310,1,1-6,190,1,1-6,150,2,1-4,200,4,4-6,280,5,1-6-4,870,2,1-4-6,340,1,1,1,3984,坂 口 周,64,55,6.95,1,0.06,110.5,2,6,4503,上 野 真之介,67,26,6.95,6,0.16,110.9,3,4,3577,向 所 浩 二,37,46,6.99,4,0.23,113.9,4,3,4200,早 川 尚 人,28,38,7.01,3,0.18,115.3,5,5,3546,中 里 昌 志,44,20,7.06,5,0.23,,6,2,3775,泉 啓 文,22,12,6.97,2,0.16,
202504222404,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,04R,予選,1800,雨,南東,4,3,まくり,3,240,3,110,4,170,3-4,410,2,3-4,260,1,3-4,160,1,1-3,250,4,1-4,300,5,3-4-1,2150,3,1-3-4,490,2,1,3,4415,下 出 卓 矢,56,75,6.96,3,0.09,110.9,2,4,4471,新 田 泰 章,24,56,7.03,4,0.12,112.0,3,1,3448,高 山 秀 雄,21,22,7.04,1,0.17,113.3,4,6,5026,安河内 健,29,48,6.99,6,0.14,114.8,5,2,5181,森 智 哉,27,16,7.04,2,0.13,,6,5,4525,真 子 奈津実,11,15,6.98,5,0.12,
202504222405,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,05R,予選,1800,雨,南東,6,5,逃げ,1,140,1,130,2,180,1-2,300,1,1-2,210,1,1-2,120,1,1-4,160,3,2-4,150,2,1-2-4,610,1,1-2-4,210,1,1,1,4718,北 川 太 一,50,66,6.99,1,0.08,110.5,2,2,4826,井 上 一 輝,30,28,7.04,2,0.09,112.5,3,4,4148,枝 尾 賢,36,53,7.0,4,0.18,113.8,4,6,5203,神 里 琴 音,41,36,6.99,6,0.15,114.6,5,3,4962,畑 竜 生,52,17,7.01,3,0.1,,6,5,4407,鹿 島 敏 弘,32,23,7.03,5,0.19,
202504222406,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,06R,予選,1800,雨,南東,3,2,差し,5,400,5,250,1,140,5-1,870,4,1-5,220,1,1-5,140,1,5-6,420,6,1-6,620,10,5-1-6,4610,15,1-5-6,1280,4,1,5,4831,羽 野 直 也,53,70,7.04,5,0.07,110.2,2,1,3054,北 川 幸 典,47,29,6.94,1,0.31,112.1,3,6,3631,田 添 康 介,48,61,6.95,6,0.14,113.1,4,3,5049,松 井 友 汰,58,19,6.99,3,0.19,114.3,5,4,4181,花 本 夏 樹,73,33,7.04,4,0.11,,6,2,4229,市 川 美 宏,33,45,7.01,2,0.36,
202504222407,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,07R,予選  進入固定,1800,雨,南東,2,1,逃げ,1,130,1,100,3,160,1-3,360,2,1-3,390,2,1-3,130,3,1-2,100,1,2-3,110,2,1-3-2,510,2,1-2-3,180,1,1,1,4427,秦 英 悟,23,67,6.93,1,0.14,108.9,2,3,4433,川 野 芽 唯,76,68,6.98,3,0.18,111.1,3,2,4933,板 橋 侑 我,57,49,7.02,2,0.17,111.3,4,4,3775,泉 啓 文,22,12,7.07,4,0.21,114.8,5,6,4004,山 本 浩 輔,69,63,6.98,6,0.32,,6,5,3945,橋 口 真 樹,68,74,7.0,5,0.23,
202504222408,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,08R,予選,1800,雨,南東,2,1,逃げ,1,150,1,100,5,100,1-5,250,1,1-5,130,1,1-5,130,1,1-3,170,2,3-5,200,4,1-5-3,720,1,1-3-5,290,1,1,1,4292,麻 生 慎 介,14,50,6.94,1,0.12,109.9,2,5,4856,豊 田 健士郎,66,24,6.95,5,0.14,112.2,3,3,4943,八 木 治 樹,62,71,7.03,3,0.08,113.9,4,4,3535,渡 修 平,63,72,7.04,4,0.17,115.4,5,2,3546,中 里 昌 志,44,20,7.06,2,0.14,,6,6,3912,川 原 正 明,18,65,6.97,6,0.1,
202504222409,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,09R,予選特賞,1800,雨,南東,2,1,逃げ,1,200,1,100,3,150,1-3,230,1,1-3,260,1,1-3,120,1,1-2,180,3,2-3,340,7,1-3-2,810,2,1-2-3,310,2,1,1,4148,枝 尾 賢,36,53,6.98,1,0.09,110.4,2,3,4796,春 園 功 太,75,13,6.95,3,0.09,111.7,3,2,5005,石 田 貴 洋,70,31,7.03,2,0.06,113.6,4,6,4415,下 出 卓 矢,56,75,6.95,6,0.06,114.2,5,5,4200,早 川 尚 人,28,38,7.01,5,0.11,,6,4,4498,宮 本 夏 樹,74,41,7.0,4,0.11,
202504222410,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,10R,予選特賞,1800,雨,南東,2,1,逃げ,1,150,1,100,3,170,1-3,370,3,1-3,470,3,1-3,140,2,1-2,110,1,2-3,360,7,1-3-2,930,6,1-2-3,360,3,1,1,4927,関 野 文,31,59,6.99,1,0.25,111.2,2,3,4525,真 子 奈津実,11,15,6.93,3,0.22,112.8,3,2,5203,神 里 琴 音,41,36,6.99,2,0.17,112.8,4,4,4065,金 田 幸 子,55,47,7.04,4,0.19,115.1,5,6,5310,土 屋 蘭,60,34,7.0,6,0.25,,6,5,5144,中 尾 彩 香,72,11,7.03,5,0.14,
202504222411,ＢＴＳ鹿島開設１０周年記念〜肥前鹿島干潟杯〜,第1日,2025/04/22,大村,11R,予選特選,1800,雨,南,2,1,逃げ,1,100,1,100,2,240,1-2,500,2,1-2,350,3,1-2,260,3,1-5,310,4,2-5,720,7,1-2-5,1720,7,1-2-5,1030,6,1,1,4174,赤 坂 俊 輔,38,37,7.0,1,0.17,110.3,2,2,5049,松 井 友 汰,58,19,7.02,2,0.18,111.5,3,5,4933,板 橋 侑 我,57,49,6.98,5,0.12,112.6,4,6,4471,新 田 泰 章,24,56,6.99,6,0.19,113.5,5,3,3984,坂 口 周,64,55,7.0,3,0.21,,6,4,3654,武 田 光 史,20,51,7.01,4,0.19,
