レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607250101,2026-07-25,01,1R,daily,61.86,21.91,44.28,9.26,45.18,6.14,50.0,10.84,50.0,4.2,52.35,50.78,17.99,50.16,10.49,41.88,5.69,50.0,10.84,50.0,4.2,49.21,50.46,17.87,30.56,6.39,46.62,6.33,50.0,10.84,50.0,4.2,45.64,50.1,17.75,46.24,9.67,49.06,6.67,50.0,10.84,50.0,4.2,49.12,45.85,16.24,52.12,10.9,33.64,4.57,50.0,10.84,50.0,4.2,46.75,40.84,14.47,34.48,7.21,43.7,5.94,50.0,10.84,50.0,4.2,42.65
202607250102,2026-07-25,01,2R,daily,61.24,21.7,48.2,10.08,60.86,8.27,50.0,10.84,50.0,4.2,55.08,48.94,17.34,44.28,9.26,43.93,5.97,50.0,10.84,50.0,4.2,47.61,51.68,18.31,42.32,8.85,21.91,2.98,50.0,10.84,50.0,4.2,45.17,48.26,17.1,46.24,9.67,37.4,5.08,50.0,10.84,50.0,4.2,46.89,47.69,16.89,34.48,7.21,60.85,8.27,50.0,10.84,50.0,4.2,47.41,42.06,14.9,48.2,10.08,68.57,9.32,50.0,10.84,50.0,4.2,49.34
202607250103,2026-07-25,01,3R,daily,61.97,21.95,48.2,10.08,37.27,5.06,50.0,10.84,50.0,4.2,52.13,48.38,17.14,46.24,9.67,53.39,7.25,50.0,10.84,50.0,4.2,49.1,51.12,18.11,50.16,10.49,35.37,4.8,50.0,10.84,50.0,4.2,48.45,48.31,17.11,63.88,13.36,50.53,6.86,50.0,10.84,50.0,4.2,52.38,47.72,16.91,42.32,8.85,56.59,7.69,50.0,10.84,50.0,4.2,48.48,42.39,15.02,42.32,8.85,42.42,5.76,50.0,10.84,50.0,4.2,44.67
202607250104,2026-07-25,01,4R,daily,63.38,22.45,44.28,9.26,45.37,6.16,50.0,10.84,50.0,4.2,52.92,49.56,17.56,50.16,10.49,45.27,6.15,50.0,10.84,50.0,4.2,49.24,47.7,16.9,46.24,9.67,56.78,7.71,50.0,10.84,50.0,4.2,49.32,51.32,18.18,48.2,10.08,40.4,5.49,50.0,10.84,50.0,4.2,48.79,44.93,15.92,44.28,9.26,40.96,5.56,50.0,10.84,50.0,4.2,45.78,42.98,15.23,50.16,10.49,54.4,7.39,50.0,10.84,50.0,4.2,48.15
202607250105,2026-07-25,01,5R,daily,63.38,22.45,46.24,9.67,22.34,3.03,50.0,10.84,50.0,4.2,50.2,49.25,17.45,59.96,12.54,46.9,6.37,50.0,10.84,50.0,4.2,51.4,49.23,17.44,58.0,12.13,59.73,8.11,50.0,10.84,50.0,4.2,52.72,50.71,17.96,44.28,9.26,48.03,6.52,50.0,10.84,50.0,4.2,48.79,45.55,16.13,42.32,8.85,70.22,9.54,50.0,10.84,50.0,4.2,49.56,41.76,14.79,44.28,9.26,50.43,6.85,50.0,10.84,50.0,4.2,45.94
202607250106,2026-07-25,01,6R,daily,80.39,28.48,56.04,11.72,62.14,8.44,50.0,10.84,50.0,4.2,63.68,43.47,15.4,46.24,9.67,49.06,6.67,50.0,10.84,50.0,4.2,46.77,44.06,15.61,44.28,9.26,55.83,7.58,50.0,10.84,50.0,4.2,47.49,46.16,16.35,42.32,8.85,58.72,7.98,50.0,10.84,50.0,4.2,48.22,44.34,15.71,38.4,8.03,50.14,6.81,50.0,10.84,50.0,4.2,45.59,41.46,14.69,42.32,8.85,51.91,7.05,50.0,10.84,50.0,4.2,45.63
202607250107,2026-07-25,01,7R,daily,77.69,27.52,52.12,10.9,36.05,4.9,50.0,10.84,50.0,4.2,58.36,43.81,15.52,42.32,8.85,56.59,7.69,50.0,10.84,50.0,4.2,47.1,50.61,17.93,54.08,11.31,58.92,8.0,50.0,10.84,50.0,4.2,52.28,44.98,15.93,34.48,7.21,43.7,5.94,50.0,10.84,50.0,4.2,44.12,42.53,15.07,44.28,9.26,43.93,5.97,50.0,10.84,50.0,4.2,45.33,40.24,14.26,48.2,10.08,32.73,4.45,50.0,10.84,50.0,4.2,43.82
202607250108,2026-07-25,01,8R,daily,70.41,24.94,48.2,10.08,40.4,5.49,50.0,10.84,50.0,4.2,55.55,43.52,15.42,42.32,8.85,21.91,2.98,50.0,10.84,50.0,4.2,42.28,46.31,16.41,34.48,7.21,60.85,8.27,50.0,10.84,50.0,4.2,46.92,47.19,16.72,40.36,8.44,36.16,4.91,50.0,10.84,50.0,4.2,45.11,51.27,18.16,65.84,13.77,62.71,8.52,50.0,10.84,50.0,4.2,55.49,41.18,14.59,46.24,9.67,53.39,7.25,50.0,10.84,50.0,4.2,46.55
202607250109,2026-07-25,01,9R,daily,71.2,25.22,52.12,10.9,33.64,4.57,50.0,10.84,50.0,4.2,55.73,46.99,16.64,44.28,9.26,48.03,6.52,50.0,10.84,50.0,4.2,47.47,47.91,16.97,46.24,9.67,37.4,5.08,50.0,10.84,50.0,4.2,46.76,47.23,16.73,42.32,8.85,42.42,5.76,50.0,10.84,50.0,4.2,46.38,45.38,16.07,42.32,8.85,47.75,6.49,50.0,10.84,50.0,4.2,46.45,41.18,14.59,44.28,9.26,40.96,5.56,50.0,10.84,50.0,4.2,44.45
202607250110,2026-07-25,01,10R,daily,75.77,26.84,50.16,10.49,45.37,6.16,50.0,10.84,50.0,4.2,58.53,46.71,16.55,48.2,10.08,68.57,9.32,50.0,10.84,50.0,4.2,50.98,45.11,15.98,48.2,10.08,37.27,5.06,50.0,10.84,50.0,4.2,46.16,47.58,16.86,44.28,9.26,50.43,6.85,50.0,10.84,50.0,4.2,48.01,43.83,15.53,40.36,8.44,55.45,7.53,50.0,10.84,50.0,4.2,46.54,40.88,14.48,50.16,10.49,45.27,6.15,50.0,10.84,50.0,4.2,46.16
