レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607280301,2026-07-28,03,1R,daily,70.73,31.55,46.75,11.82,40.37,5.07,50.0,4.92,50.0,3.85,57.22,50.36,22.47,49.1,12.41,40.17,5.05,50.0,4.92,50.0,3.85,48.7,49.56,22.11,63.16,15.97,51.31,6.45,50.0,4.92,50.0,3.85,53.29,46.57,20.78,49.1,12.41,45.28,5.69,50.0,4.92,50.0,3.85,47.65,42.71,19.06,56.13,14.19,32.3,4.06,50.0,4.92,50.0,3.85,46.07,40.11,17.89,46.75,11.82,60.63,7.62,50.0,4.92,50.0,3.85,46.1
202607280301,2026-07-28,03,1R,realtime,70.73,31.55,46.75,11.82,40.36,5.07,53.55,5.27,55.09,4.24,57.96,50.36,22.47,49.1,12.41,54.25,6.82,49.07,4.83,48.7,3.75,50.27,49.56,22.11,63.16,15.97,51.11,6.42,60.28,5.93,45.18,3.47,53.91,46.57,20.78,49.1,12.41,46.11,5.8,28.87,2.84,41.78,3.21,45.04,42.71,19.06,56.13,14.19,37.48,4.71,54.67,5.38,54.08,4.16,47.5,40.11,17.89,46.75,11.82,55.03,6.92,53.55,5.27,55.4,4.26,46.16
202607280302,2026-07-28,03,2R,daily,69.13,30.84,53.78,13.6,39.69,4.99,50.0,4.92,50.0,3.85,58.19,54.85,24.47,49.1,12.41,49.33,6.2,50.0,4.92,50.0,3.85,51.85,49.69,22.17,42.07,10.64,48.87,6.14,50.0,4.92,50.0,3.85,47.71,44.68,19.93,46.75,11.82,53.7,6.75,50.0,4.92,50.0,3.85,47.27,41.57,18.55,44.41,11.23,56.92,7.15,50.0,4.92,50.0,3.85,45.7,40.12,17.9,49.1,12.41,63.68,8.0,50.0,4.92,50.0,3.85,47.08
202607280302,2026-07-28,03,2R,realtime,69.13,30.84,53.78,13.6,46.64,5.86,57.42,5.65,55.09,4.24,60.19,54.85,24.47,49.1,12.41,58.32,7.33,59.31,5.84,48.7,3.75,53.8,49.69,22.17,42.07,10.64,44.24,5.56,51.74,5.09,45.18,3.47,46.93,44.68,19.93,46.75,11.82,53.52,6.73,53.63,5.28,41.78,3.21,46.98,41.57,18.55,44.41,11.23,51.6,6.49,48.89,4.81,54.08,4.16,45.23,40.12,17.9,49.1,12.41,58.8,7.39,29.0,2.85,55.4,4.26,44.82
202607280303,2026-07-28,03,3R,daily,65.33,29.15,44.41,11.23,44.79,5.63,50.0,4.92,50.0,3.85,54.77,52.16,23.27,58.47,14.79,32.37,4.07,50.0,4.92,50.0,3.85,50.89,50.55,22.55,56.13,14.19,46.41,5.83,50.0,4.92,50.0,3.85,51.34,48.7,21.73,49.1,12.41,65.28,8.21,50.0,4.92,50.0,3.85,51.11,41.59,18.56,49.1,12.41,52.96,6.66,50.0,4.92,50.0,3.85,46.39,41.72,18.61,49.1,12.41,41.56,5.22,50.0,4.92,50.0,3.85,45.02
202607280303,2026-07-28,03,3R,realtime,65.33,29.15,44.41,11.23,49.89,6.27,47.54,4.68,50.51,3.88,55.21,52.16,23.27,58.47,14.79,25.1,3.16,61.08,6.01,51.26,3.94,51.16,50.55,22.55,56.13,14.19,43.32,5.45,61.08,6.01,40.42,3.11,51.31,48.7,21.73,49.1,12.41,62.86,7.9,51.23,5.04,54.55,4.19,51.28,41.59,18.56,49.1,12.41,52.49,6.6,31.54,3.1,47.54,3.66,44.33,41.72,18.61,49.1,12.41,51.82,6.51,47.54,4.68,55.93,4.3,46.52
202607280304,2026-07-28,03,4R,daily,68.29,30.47,46.75,11.82,42.63,5.36,50.0,4.92,50.0,3.85,56.41,51.84,23.13,46.75,11.82,53.72,6.75,50.0,4.92,50.0,3.85,50.47,47.41,21.15,46.75,11.82,53.58,6.74,50.0,4.92,50.0,3.85,48.48,47.96,21.4,60.81,15.38,42.12,5.29,50.0,4.92,50.0,3.85,50.83,44.41,19.81,79.56,20.12,42.08,5.29,50.0,4.92,50.0,3.85,53.98,40.13,17.9,49.1,12.41,68.65,8.63,50.0,4.92,50.0,3.85,47.71
202607280304,2026-07-28,03,4R,realtime,68.29,30.47,46.75,11.82,50.38,6.33,61.29,6.03,50.51,3.88,58.54,51.84,23.13,46.75,11.82,51.06,6.42,53.53,5.27,51.26,3.94,50.58,47.41,21.15,46.75,11.82,52.42,6.59,52.12,5.13,40.42,3.11,47.8,47.96,21.4,60.81,15.38,46.75,5.88,29.53,2.91,54.55,4.19,49.75,44.41,19.81,79.56,20.12,44.2,5.56,47.88,4.71,47.54,3.66,53.85,40.13,17.9,49.1,12.41,63.79,8.02,55.65,5.48,55.93,4.3,48.11
202607280305,2026-07-28,03,5R,daily,67.09,29.93,46.75,11.82,27.73,3.49,50.0,4.92,50.0,3.85,54.0,52.64,23.48,49.1,12.41,53.04,6.67,50.0,4.92,50.0,3.85,51.33,49.81,22.22,49.1,12.41,53.86,6.77,50.0,4.92,50.0,3.85,50.17,46.36,20.68,39.72,10.04,43.93,5.52,50.0,4.92,50.0,3.85,45.01,44.8,19.99,58.47,14.79,36.42,4.58,50.0,4.92,50.0,3.85,48.12,39.33,17.55,63.16,15.97,51.42,6.46,50.0,4.92,50.0,3.85,48.75
202607280305,2026-07-28,03,5R,realtime,67.09,29.93,46.75,11.82,32.4,4.07,52.11,5.13,40.02,3.08,54.03,52.64,23.48,49.1,12.41,54.57,6.86,54.41,5.35,29.99,2.31,50.42,49.81,22.22,49.1,12.41,58.12,7.31,34.84,3.43,43.06,3.31,48.68,46.36,20.68,39.72,10.04,33.67,4.23,38.3,3.77,71.14,5.47,44.2,44.8,19.99,58.47,14.79,43.98,5.53,59.02,5.81,61.95,4.76,50.87,39.33,17.55,63.16,15.97,39.53,4.97,61.32,6.03,54.07,4.16,48.68
202607280306,2026-07-28,03,6R,daily,65.09,29.04,53.78,13.6,59.43,7.47,50.0,4.92,50.0,3.85,58.87,52.64,23.48,49.1,12.41,45.28,5.69,50.0,4.92,50.0,3.85,50.35,48.21,21.51,46.75,11.82,60.63,7.62,50.0,4.92,50.0,3.85,49.72,47.55,21.22,42.07,10.64,48.87,6.14,50.0,4.92,50.0,3.85,46.76,44.41,19.81,74.87,18.93,60.03,7.55,50.0,4.92,50.0,3.85,55.06,42.14,18.8,51.44,13.01,50.31,6.32,50.0,4.92,50.0,3.85,46.89
202607280306,2026-07-28,03,6R,realtime,65.09,29.04,53.78,13.6,54.44,6.84,63.5,6.25,40.02,3.08,58.81,52.64,23.48,49.1,12.41,46.11,5.8,63.5,6.25,29.99,2.31,50.25,48.21,21.51,46.75,11.82,55.03,6.92,45.58,4.48,43.06,3.31,48.05,47.55,21.22,42.07,10.64,44.24,5.56,44.8,4.41,71.14,5.47,47.29,44.41,19.81,74.87,18.93,54.0,6.79,45.58,4.48,61.95,4.76,54.78,42.14,18.8,51.44,13.01,44.43,5.58,37.01,3.64,54.07,4.16,45.19
