レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607260101,2026-07-26,01,1R,daily,61.86,21.91,44.28,9.26,49.53,6.73,50.0,10.84,50.0,4.2,52.94,50.78,17.99,42.32,8.85,66.83,9.08,50.0,10.84,50.0,4.2,50.96,50.46,17.87,40.36,8.44,52.65,7.15,50.0,10.84,50.0,4.2,48.51,50.1,17.75,50.16,10.49,37.91,5.15,50.0,10.84,50.0,4.2,48.43,45.85,16.24,44.28,9.26,47.44,6.44,50.0,10.84,50.0,4.2,46.99,40.84,14.47,34.48,7.21,46.63,6.33,50.0,10.84,50.0,4.2,43.05
202607260101,2026-07-26,01,1R,realtime,61.86,21.91,44.28,9.26,49.48,6.72,66.65,14.45,37.26,3.13,55.47,50.78,17.99,42.32,8.85,67.83,9.21,64.38,13.95,42.86,3.6,53.61,50.46,17.87,40.36,8.44,54.87,7.45,48.72,10.56,36.54,3.07,47.4,50.1,17.75,50.16,10.49,45.88,6.23,46.66,10.11,64.96,5.46,50.04,45.85,16.24,44.28,9.26,49.16,6.68,42.94,9.31,53.98,4.53,46.03,40.84,14.47,34.48,7.21,50.89,6.91,30.64,6.64,64.41,5.41,40.65
202607260102,2026-07-26,01,2R,daily,61.24,21.7,42.32,8.85,21.95,2.98,50.0,10.84,50.0,4.2,48.57,48.94,17.34,46.24,9.67,53.4,7.25,50.0,10.84,50.0,4.2,49.3,51.68,18.31,48.2,10.08,35.53,4.83,50.0,10.84,50.0,4.2,48.25,48.26,17.1,52.12,10.9,41.76,5.67,50.0,10.84,50.0,4.2,48.71,47.69,16.89,50.16,10.49,46.31,6.29,50.0,10.84,50.0,4.2,48.71,42.06,14.9,40.36,8.44,33.33,4.53,50.0,10.84,50.0,4.2,42.91
202607260102,2026-07-26,01,2R,realtime,61.24,21.7,42.32,8.85,35.77,4.86,59.8,12.96,37.26,3.13,51.5,48.94,17.34,46.24,9.67,60.36,8.2,58.19,12.61,42.86,3.6,51.42,51.68,18.31,48.2,10.08,44.82,6.09,43.21,9.37,36.54,3.07,46.91,48.26,17.1,52.12,10.9,49.47,6.72,37.79,8.19,64.96,5.46,48.37,47.69,16.89,50.16,10.49,46.02,6.25,60.52,13.12,53.98,4.53,51.29,42.06,14.9,40.36,8.44,39.03,5.3,40.48,8.77,64.41,5.41,42.83
202607260103,2026-07-26,01,3R,daily,61.97,21.95,42.32,8.85,48.31,6.56,50.0,10.84,50.0,4.2,52.4,48.38,17.14,48.2,10.08,69.94,9.5,50.0,10.84,50.0,4.2,51.76,51.12,18.11,48.2,10.08,59.17,8.04,50.0,10.84,50.0,4.2,51.27,48.31,17.11,42.32,8.85,46.42,6.31,50.0,10.84,50.0,4.2,47.31,47.72,16.91,50.16,10.49,59.01,8.02,50.0,10.84,50.0,4.2,50.45,42.39,15.02,65.84,13.77,63.57,8.64,50.0,10.84,50.0,4.2,52.46
202607260103,2026-07-26,01,3R,realtime,61.97,21.95,42.32,8.85,46.42,6.31,65.21,14.13,37.26,3.13,54.37,48.38,17.14,48.2,10.08,60.34,8.2,38.66,8.38,42.86,3.6,47.4,51.12,18.11,48.2,10.08,48.39,6.57,50.77,11.0,36.54,3.07,48.84,48.31,17.11,42.32,8.85,46.78,6.35,45.76,9.92,64.96,5.46,47.69,47.72,16.91,50.16,10.49,74.88,10.17,40.78,8.84,53.98,4.53,50.94,42.39,15.02,65.84,13.77,63.67,8.65,58.81,12.75,64.41,5.41,55.59
202607260104,2026-07-26,01,4R,daily,63.38,22.45,46.24,9.67,55.13,7.49,50.0,10.84,50.0,4.2,54.65,49.56,17.56,42.32,8.85,54.46,7.4,50.0,10.84,50.0,4.2,48.84,47.7,16.9,59.96,12.54,45.57,6.19,50.0,10.84,50.0,4.2,50.67,51.32,18.18,46.24,9.67,53.99,7.33,50.0,10.84,50.0,4.2,50.22,44.93,15.92,30.56,6.39,45.26,6.15,50.0,10.84,50.0,4.2,43.5,42.98,15.23,52.12,10.9,36.18,4.91,50.0,10.84,50.0,4.2,46.08
202607260105,2026-07-26,01,5R,daily,63.38,22.45,54.08,11.31,56.13,7.62,50.0,10.84,50.0,4.2,56.43,49.25,17.45,48.2,10.08,37.31,5.07,50.0,10.84,50.0,4.2,47.64,49.23,17.44,58.0,12.13,58.94,8.01,50.0,10.84,50.0,4.2,52.62,50.71,17.96,44.28,9.26,46.39,6.3,50.0,10.84,50.0,4.2,48.56,45.55,16.13,38.4,8.03,51.49,7.0,50.0,10.84,50.0,4.2,46.2,41.76,14.79,63.88,13.36,52.01,7.07,50.0,10.84,50.0,4.2,50.26
202607260106,2026-07-26,01,6R,daily,80.39,28.48,50.16,10.49,45.14,6.13,50.0,10.84,50.0,4.2,60.14,43.47,15.4,42.32,8.85,42.99,5.84,50.0,10.84,50.0,4.2,45.13,44.06,15.61,46.24,9.67,25.23,3.43,50.0,10.84,50.0,4.2,43.75,46.16,16.35,40.36,8.44,33.33,4.53,50.0,10.84,50.0,4.2,44.36,44.34,15.71,34.48,7.21,46.63,6.33,50.0,10.84,50.0,4.2,44.29,41.46,14.69,42.32,8.85,56.58,7.69,50.0,10.84,50.0,4.2,46.26
202607260107,2026-07-26,01,7R,daily,77.69,27.52,56.04,11.72,60.91,8.27,50.0,10.84,50.0,4.2,62.56,43.81,15.52,44.28,9.26,41.87,5.69,50.0,10.84,50.0,4.2,45.51,50.61,17.93,48.2,10.08,43.08,5.85,50.0,10.84,50.0,4.2,48.9,44.98,15.93,44.28,9.26,49.53,6.73,50.0,10.84,50.0,4.2,46.96,42.53,15.07,44.28,9.26,45.2,6.14,50.0,10.84,50.0,4.2,45.51,40.24,14.26,42.32,8.85,66.83,9.08,50.0,10.84,50.0,4.2,47.22
