レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202603122401,2026-03-12,24,01R,,,,まくり差し,4,栗城　　　匠,"1'50""3",1,浜先　　真範,"1'51""8",5,西丸　侑太朗,"1'52""6",2,今泉　　友吾,"1'53""1",6,澤田　　尚也,,3,野中　　一平,,1,0.16,,2,0.18,,3,0.19,,4,0.11,,5,0.17,,6,0.18,,1,1,2.0,1.0,9.0,12.0
202603122402,2026-03-12,24,02R,,,,まくり,3,井本　　昌也,"1'49""9",1,中村　　日向,"1'50""1",2,村上　　　遼,"1'52""2",5,麻生　　慎介,"1'53""8",4,松田　　祐季,,6,谷野　　錬志,,1,0.18,,2,0.21,,3,0.23,,4,0.26,,5,0.29,,6,0.33,,1,1,7.0,6.0,13.0,12.0
202603122403,2026-03-12,24,03R,,,,逃　げ,1,瓜生　　正義,"1'50""6",3,久田　　敏之,"1'52""7",2,中村　　泰平,"1'53""5",6,辻　　　栄蔵,"1'54""5",5,秋元　　　哲,,4,古賀　　繁輝,,1,0.11,,2,0.12,,3,0.07,,5,0.08,,6,0.08,,4,0.1,,1,1,6.0,5.0,13.0,12.0
202603122404,2026-03-12,24,04R,,,,まくり差し,4,石渡　　鉄兵,"1'50""6",1,下條　雄太郎,"1'52""3",6,板橋　　侑我,"1'53""5",5,上村　　純一,"1'53""9",2,松井　　洪弥,,3,山田　　祐也,,1,0.11,,2,0.1,,3,0.15,,4,0.14,,5,0.18,,6,0.22,,1,1,8.0,7.0,12.0,12.0
202603122405,2026-03-12,24,05R,,,,まくり差し,3,羽野　　直也,"1'13""7",2,永井　　彪也,"1'14""6",1,西丸　侑太朗,"1'15""6",4,赤坂　　俊輔,"1'16""5",5,小池　　修平,,6,浜先　　真範,,1,0.11,,2,0.14,,3,0.15,,4,0.2,,5,0.19,,6,0.19,,1,1,7.0,6.0,11.0,12.0
202603122406,2026-03-12,24,06R,,,,逃　げ,1,澤田　　尚也,"1'13""9",2,井本　　昌也,"1'14""5",3,麻生　　慎介,"1'16""5",5,今泉　　友吾,"1'19""5",6,平本　　真之,,,,,1,0.19,,2,0.13,,3,0.07,,4,0.07,,5,0.14,,6,0.17,,1,1,7.0,6.0,10.0,12.0
202603122407,2026-03-12,24,07R,,,,差　し,4,久田　　敏之,"1'12""4",3,秋元　　　哲,"1'13""4",5,前田　　将太,"1'14""4",2,野中　　一平,"1'14""4",1,井口　　佳典,,6,中村　　日向,,1,0.15,,2,0.04,,3,0.03,,4,0.07,,5,0.07,,6,0.05,,1,1,7.0,6.0,10.0,12.0
202603122408,2026-03-12,24,08R,,,,逃　げ,1,辻　　　栄蔵,"1'12""7",3,飛田　　江己,"1'13""4",2,栗城　　　匠,"1'14""8",6,瓜生　　正義,"1'15""6",5,松田　　祐季,,4,上村　　純一,,1,0.03,,2,0.07,,3,0.05,,4,0.16,,5,0.13,,6,0.13,,1,1,7.0,6.0,10.0,12.0
202603122409,2026-03-12,24,09R,,,,逃　げ,1,峰　　　竜太,"1'48""8",2,白井　　英治,"1'50""2",3,中田　　竜太,"1'51""8",4,石野　　貴之,"1'53""2",5,今垣　光太郎,,6,堀本　　和也,,1,0.14,,2,0.13,,3,0.13,,4,0.18,,5,0.15,,6,0.13,,1,1,6.0,5.0,10.0,12.0
202603122410,2026-03-12,24,10R,,,,逃　げ,1,上條　　暢嵩,"1'49""1",4,原田　才一郎,"1'50""1",5,中辻　　崇人,"1'52""7",6,菊地　　孝平,"1'53""1",3,丸野　　一樹,,,,,1,0.11,,2,0.11,,3,0.19,,4,0.15,,5,0.12,,6,0.07,,1,1,4.0,3.0,9.0,12.0
202603122411,2026-03-12,24,11R,,,,差　し,2,定松　　勇樹,"1'48""2",1,新田　　雄史,"1'50""6",4,馬場　　貴也,"1'51""2",5,桑原　　　悠,"1'51""4",3,柳沢　　　一,,6,木下　　翔太,,1,0.15,,2,0.13,,3,0.15,,4,0.24,,5,0.17,,6,0.18,,1,1,7.0,6.0,9.0,12.0
202603122412,2026-03-12,24,12R,,,,逃　げ,1,平本　　真之,"1'48""7",3,下條　雄太郎,"1'49""8",2,飛田　　江己,"1'50""5",4,羽野　　直也,"1'52""2",6,井口　　佳典,,5,中村　　泰平,,1,0.18,,2,0.19,,3,0.23,,4,0.23,,5,0.24,,6,0.25,,1,1,4.0,3.0,9.0,12.0
202603122201,2026-03-12,22,01R,,,,逃　げ,1,中野　　夢斗,"1'50""0",2,中村　　駿平,"1'52""2",3,川崎　　智稔,"1'53""2",6,堤　　　啓輔,"1'54""2",5,野村　　　誠,,4,森口　　和紀,,1,0.2,,2,0.22,,3,0.19,,4,0.17,,5,0.2,,6,0.32,,1,1,7.0,7.0,10.0,13.0
202603122202,2026-03-12,22,02R,,,,逃　げ,1,田中　　宏樹,"1'49""7",2,佐藤　　駿介,"1'52""4",4,嶋　　　義信,"1'53""0",3,西岡　　育未,"1'53""3",5,樫葉　　新心,,6,藤原　　孝斗,,1,0.19,,2,0.15,,3,0.12,,4,0.15,,5,0.16,,6,0.26,,1,1,3.0,3.0,11.0,13.0
202603122203,2026-03-12,22,03R,,,,逃　げ,1,三苫　　晃幸,"1'49""7",3,常住　　　蓮,"1'50""3",4,酒井　　陽祐,"1'52""7",2,峰重　　力也,"1'54""8",5,澤崎　　雄哉,,6,谷口　　知優,,1,0.06,,2,0.07,,3,0.11,,4,0.15,,5,0.17,,6,0.19,,1,1,3.0,3.0,11.0,13.0
202603122204,2026-03-12,22,04R,,,,まくり,4,野間　　大樹,"1'50""3",5,春園　　功太,"1'51""6",1,神里　　琴音,"1'52""8",2,小池　　哲也,"1'55""4",6,伏島　　祐介,,3,山口　　広樹,,1,0.19,,2,0.17,,3,0.27,,4,0.15,,5,0.16,,6,0.24,,1,1,4.0,4.0,11.0,13.0
202603122205,2026-03-12,22,05R,,,,差　し,2,渡邉　　優美,"1'51""2",1,野村　　　誠,"1'52""4",5,近藤　雄一郎,"1'54""2",4,松尾　　昂明,"1'54""5",3,新井　　英孝,,6,中野　　孝二,,1,0.08,,2,0.04,,3,0.07,,4,0.09,,5,0.2,,6,0.34,,1,1,4.0,4.0,11.0,13.0
202603122206,2026-03-12,22,06R,,,,抜　き,2,平田　　忠則,"1'52""1",3,中村　　駿平,"1'53""6",4,鐘ヶ江　真司,"1'53""7",5,上田　　健太,"1'55""1",1,西岡　　育未,,6,米丸　　乃絵,,1,0.24,,2,0.27,,3,0.25,,4,0.17,,5,0.25,,6,0.31,,1,1,4.0,4.0,11.0,13.0
202603122207,2026-03-12,22,07R,,,,差　し,2,池田　　雄祐,"1'51""2",1,嶋　　　義信,"1'52""6",3,澤崎　　雄哉,"1'53""9",4,楠原　　正剛,"1'54""8",5,中野　　夢斗,,6,大西　　　賢,,1,0.2,,2,0.2,,3,0.17,,4,0.22,,5,0.29,,6,0.33,,1,1,4.0,4.0,11.0,13.0
