レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202603172301,2026-03-17,23,01R,,,,逃　げ,1,西岡　　顕心,"1'48""8",3,横田　　貴満,"1'50""7",2,安河内　　健,"1'52""0",5,古賀　　智之,"1'52""9",4,野中　　一平,"1'53""9",6,島川　　海輝,"1'54""1",1,0.11,,2,0.14,,6,0.18,,3,0.18,,4,0.11,,5,0.17,,1,4,5.0,5.0,13.0,12.0
202603172302,2026-03-17,23,02R,,,,逃　げ,1,石原　　　翼,"1'49""5",5,佐々木　翔斗,"1'50""7",3,西橋　　奈未,"1'51""8",6,上野　真之介,"1'52""1",2,豊田　健士郎,"1'53""0",4,森永　　　淳,"1'53""4",1,0.16,,2,0.15,,3,0.15,,4,0.18,,5,0.18,,6,0.18,,1,4,6.0,6.0,14.0,12.0
202603172303,2026-03-17,23,03R,,,,差　し,2,遠藤　　エミ,"1'47""0",6,新開　　　航,"1'49""0",4,辻　　　栄蔵,"1'50""6",1,佐々木　大河,"1'51""5",5,中田　　竜太,"1'52""0",3,金子　　和之,"1'54""1",1,0.01,,2,0.05,,3,0.04,,4,0.09,,5,0.13,,6,0.06,,1,4,5.0,5.0,13.0,12.0
202603172304,2026-03-17,23,04R,,,,まくり差し,4,湯川　　浩司,"1'47""8",1,佐藤　　　航,"1'49""1",5,藤田　　浩人,"1'51""1",2,前田　　将太,"1'51""6",3,中島　　秀治,"1'52""4",6,蒲原　　健太,"1'55""2",1,0.15,,2,0.13,,3,0.14,,4,0.13,,5,0.21,,6,0.19,,1,4,4.0,4.0,13.0,12.0
202603172305,2026-03-17,23,05R,,,,逃　げ,1,濱野　　斗馬,"1'48""8",3,井口　　佳典,"1'50""7",5,横田　　貴満,"1'52""1",4,小芦　るり華,"1'53""1",2,今垣　光太郎,"1'54""4",6,佐藤　　　悠,"1'54""6",1,0.11,,2,0.15,,3,0.18,,4,0.19,,5,0.24,,6,0.26,,1,4,4.0,4.0,13.0,12.0
202603172306,2026-03-17,23,06R,,,,逃　げ,1,市川　　哲也,"1'49""1",2,古賀　　繁輝,"1'49""6",6,武富　　智亮,"1'51""5",4,井本　　昌也,"1'52""2",5,西橋　　奈未,"1'52""3",3,野中　　一平,"1'52""7",1,0.04,,2,0.05,,3,0.09,,4,0.18,,5,0.12,,6,0.11,,1,4,4.0,4.0,13.0,12.0
202603172307,2026-03-17,23,07R,,,,まくり,3,深川　　真二,"1'48""8",2,安河内鈴之介,"1'49""5",5,西岡　　顕心,"1'50""3",1,大場　　恒季,"1'51""8",4,溝口　海義也,"1'52""3",6,森永　　　淳,"1'55""0",1,0.11,,2,0.13,,3,0.09,,4,0.16,,5,0.14,,6,0.17,,1,4,5.0,5.0,13.0,12.0
202603172308,2026-03-17,23,08R,,,,逃　げ,1,藤原　　仙二,"1'48""9",2,上野　真之介,"1'50""9",5,安河内　　健,"1'52""4",3,三馬　　崇史,"1'53""8",4,篠原　　晟弥,"1'54""3",6,遠藤　　エミ,"1'56""2",1,0.11,,2,0.03,,3,0.17,,4,0.11,,5,0.09,,6,0.17,,1,4,4.0,4.0,14.0,12.0
202603172309,2026-03-17,23,09R,,,,逃　げ,1,湯川　　浩司,"1'49""0",2,辻　　　栄蔵,"1'49""8",5,豊田　健士郎,"1'51""3",4,河野　　　大,"1'52""5",3,後藤　　翔之,"1'52""9",6,小芦　るり華,"1'56""1",1,0.11,,2,0.11,,3,0.11,,5,0.11,,6,0.16,,4,0.12,,1,4,5.0,5.0,14.0,12.0
202603172310,2026-03-17,23,10R,,,,まくり差し,6,前田　　将太,"1'48""0",1,井口　　佳典,"1'50""7",2,中田　　竜太,"1'51""5",5,古賀　　繁輝,"1'52""5",3,笹木　　香吾,"1'54""3",4,丸岡　　正典,"1'56""1",1,0.11,,2,0.13,,3,0.15,,4,0.17,,5,0.07,,6,0.14,,1,4,5.0,5.0,14.0,12.0
