レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202603262201,2026-03-26,22,01R,,,,まくり,3,杉江　　浩明,"1'50""7",1,三川　　昂暁,"1'52""7",6,西田　　　靖,"1'55""0",4,佐々木　裕美,"1'55""8",2,坂井　　滉哉,,5,龍田　　真白,,1,0.29,,6,0.26,,2,0.25,,3,0.19,,4,0.15,,5,0.12,,1,1,2.0,2.0,14.0,14.0
202603262202,2026-03-26,22,02R,,,,差　し,2,吉田　　翔悟,"1'49""6",1,柳内　　敬太,"1'50""5",3,柴田　　百恵,"1'53""3",6,渡辺　　浩司,"1'53""6",4,宮迫　　暢彦,,5,小畑　　実成,,1,0.09,,2,0.16,,3,0.13,,4,0.14,,5,0.14,,6,0.1,,1,1,3.0,3.0,14.0,14.0
202603262203,2026-03-26,22,03R,,,,逃　げ,1,後藤　　盛也,"1'50""3",3,末永　　祐輝,"1'52""7",5,吉永　　泰弘,"1'53""1",4,汐崎　　正則,"1'54""1",2,山崎　　鉄平,,6,小畑　　楓夏,,1,0.1,,2,0.27,,3,0.15,,4,0.2,,5,0.26,,6,0.11,,1,1,3.0,3.0,14.0,14.0
202603262204,2026-03-26,22,04R,,,,差　し,2,沼田　　大都,"1'51""2",3,加木　　　郁,"1'52""4",6,瓜生　　正義,"1'54""0",1,田邉　　亮蔵,"1'54""6",4,角山　　雄哉,,5,大串　　重幸,,1,0.27,,2,0.3,,3,0.28,,6,0.24,,4,0.36,,5,0.46,,1,1,3.0,3.0,14.0,14.0
202603262205,2026-03-26,22,05R,,,,まくり,4,長岡　　良也,"1'51""0",6,里岡　　右貴,"1'51""6",5,山下　　友貴,"1'53""9",1,金子　　順一,"1'55""6",2,福岡　　泉水,,3,西田　　　靖,,1,0.35,,3,0.32,,2,0.35,,4,0.26,,5,0.31,,6,0.24,,1,1,3.0,3.0,14.0,14.0
202603262206,2026-03-26,22,06R,,,,逃　げ,1,田中　　和也,"1'50""3",3,吉田　　翔悟,"1'51""5",5,佐藤　　博亮,"1'53""4",4,平野　　和明,"1'54""1",2,荒井　　輝年,,6,龍田　　真白,,1,0.07,,2,0.09,,3,0.12,,4,0.1,,5,0.06,,6,0.01,,1,1,4.0,4.0,14.0,14.0
202603262207,2026-03-26,22,07R,,,,逃　げ,1,深川　　和仁,"1'50""2",5,野口　　勝弘,"1'52""3",4,小野　　勇作,"1'53""5",2,柳瀬　　幹太,"1'54""0",3,吉永　　泰弘,,6,山田　　哲也,,1,0.2,,2,0.21,,3,0.17,,4,0.16,,5,0.16,,6,0.11,,1,1,4.0,4.0,14.0,14.0
202603262208,2026-03-26,22,08R,,,,逃　げ,1,高田　ひかる,"1'50""8",3,汐崎　　正則,"1'53""0",4,森　　　弘行,"1'54""8",5,水摩　　　敦,"1'56""3",2,柴田　　百恵,,6,宮嵜　隆太郎,,1,0.19,,2,0.2,,3,0.15,,4,0.16,,5,0.13,,6,0.12,,1,1,4.0,4.0,14.0,14.0
202603262209,2026-03-26,22,09R,,,,逃　げ,1,川原　　正明,"1'51""3",5,落合　　直子,"1'53""0",4,竹田　　広樹,"1'54""7",3,山崎　　鉄平,"1'55""4",6,長岡　　良也,,2,佐々木　裕美,,1,0.16,,2,0.2,,3,0.23,,4,0.21,,5,0.24,,6,0.24,,1,1,4.0,4.0,14.0,14.0
202603262210,2026-03-26,22,10R,,,,逃　げ,1,瓜生　　正義,"1'49""9",2,田中　　和也,"1'51""3",3,山下　　友貴,"1'53""0",4,坂井　　滉哉,"1'54""9",5,柳内　　敬太,,6,後藤　　盛也,,1,0.21,,2,0.22,,3,0.23,,4,0.16,,5,0.14,,6,0.12,,1,1,3.0,3.0,14.0,14.0
202603262211,2026-03-26,22,11R,,,,逃　げ,1,渡辺　　浩司,"1'49""9",2,山田　　哲也,"1'51""9",4,末永　　祐輝,"1'53""1",3,平野　　和明,"1'54""0",5,金子　　順一,,6,田邉　　亮蔵,,1,0.08,,2,0.08,,3,0.18,,4,0.19,,5,0.21,,6,0.2,,1,1,3.0,3.0,14.0,14.0
202603262212,2026-03-26,22,12R,,,,逃　げ,1,里岡　　右貴,"1'50""0",3,大串　　重幸,"1'50""9",2,佐藤　　博亮,"1'51""4",5,高田　ひかる,"1'54""0",6,三川　　昂暁,,4,深川　　和仁,,1,0.09,,2,0.15,,3,0.19,,4,0.3,,5,0.22,,6,0.27,,1,1,3.0,3.0,14.0,14.0
202603262101,2026-03-26,21,01R,,,,まくり差し,3,三宅　　健太,"1'48""9",2,井上　　大輔,"1'50""0",4,西川　　拓利,"1'51""1",6,荻野　　裕介,"1'52""7",5,小野寺　智洋,,1,安河内鈴之介,,1,0.15,,2,0.07,,3,0.09,,4,0.06,,5,0.11,,6,0.15,,1,7,4.0,4.0,15.7,16.9
202603262102,2026-03-26,21,02R,,,,抜　き,4,青木　　玄太,"1'47""6",1,烏野　　賢太,"1'49""1",3,長谷川　雅和,"1'51""3",6,田中　　宏樹,"1'52""5",5,中北　　将史,,2,廣中　　良一,,1,0.19,,2,0.15,,3,0.14,,4,0.15,,5,0.11,,6,0.11,,1,1,1.0,1.0,13.2,15.1
202603262103,2026-03-26,21,03R,,,,逃　げ,1,江本　　真治,"1'49""0",6,鈴木　　秀茉,"1'49""9",2,高山　　敬悟,"1'50""5",3,齊藤　　　仁,"1'52""2",4,河合　　三弘,,5,楠原　　翔太,,1,0.15,,2,0.11,,3,0.11,,4,0.15,,5,0.12,,6,0.16,,1,1,2.0,2.0,13.4,15.0
202603262104,2026-03-26,21,04R,,,,まくり差し,3,是澤　　孝宏,"1'48""9",5,齊藤　　　優,"1'49""7",4,前沢　　丈史,"1'51""6",1,山本　　寛久,"1'52""4",6,北川　　太一,,2,松田　　憲幸,,1,0.21,,2,0.23,,3,0.18,,4,0.25,,5,0.21,,6,0.2,,1,2,1.0,1.0,13.9,15.0
202603262105,2026-03-26,21,05R,,,,まくり差し,4,小野寺　智洋,"1'49""2",1,大峯　　　豊,"1'50""3",6,三原　　　司,"1'51""5",5,岡村　　　仁,"1'52""1",2,枝尾　　　賢,,3,荒川　　健太,,1,0.11,,2,0.21,,3,0.28,,4,0.09,,5,0.15,,6,0.17,,1,1,2.0,2.0,13.8,15.2
202603262106,2026-03-26,21,06R,,,,逃　げ,1,三宅　　健太,"1'48""7",2,尾嶋　　一広,"1'49""7",3,廣中　　良一,"1'51""4",6,仲口　　博崇,"1'52""5",4,古場　　輝義,,5,藤本　　佳史,,1,0.13,,2,0.17,,3,0.21,,4,0.2,,6,0.26,,5,0.28,,1,1,2.0,2.0,13.8,15.3
202603262107,2026-03-26,21,07R,,,,逃　げ,1,國崎　　良春,"1'48""6",4,山口　　　亮,"1'49""6",3,柳橋　　宏紀,"1'50""7",6,西川　　拓利,"1'51""5",5,西丸　　敦基,,2,奥平　　拓也,,1,0.16,,2,0.34,,3,0.13,,4,0.18,,5,0.15,,6,0.22,,1,1,2.0,2.0,14.2,15.5
202603262108,2026-03-26,21,08R,,,,逃　げ,1,中北　　将史,"1'49""2",2,百武　　　翔,"1'50""7",4,植田　　太一,"1'52""5",5,是澤　　孝宏,"1'53""8",3,板倉　　敦史,,6,濱本　　優一,,1,0.05,,2,0.12,,3,0.14,,4,0.17,,5,0.18,,6,0.17,,1,8,3.0,3.0,14.6,15.8
202603262109,2026-03-26,21,09R,,,,逃　げ,1,宮田　　龍馬,"1'47""0",2,長谷川　雅和,"1'48""8",3,楠原　　翔太,"1'50""7",5,井上　　大輔,"1'50""9",4,北川　　太一,,6,枝尾　　　賢,,1,0.02,,2,0.1,,3,0.14,,4,0.12,,5,0.07,,6,0.07,,1,7,3.0,3.0,14.5,16.2
202603262110,2026-03-26,21,10R,,,,まくり差し,5,荒川　　健太,"1'48""7",2,古場　　輝義,"1'50""6",3,杉田　　篤光,"1'50""6",4,田中　　宏樹,"1'51""4",6,松山　　将吾,,1,前沢　　丈史,,1,0.23,,2,0.34,,3,0.23,,4,0.13,,5,0.17,,6,0.21,,1,7,4.0,4.0,15.0,16.4
202603262111,2026-03-26,21,11R,,,,抜　き,1,岡村　　　仁,"1'57""4",3,鈴木　　秀茉,"2'00""0",2,烏野　　賢太,"2'01""1",6,尾嶋　　一広,"2'05""1",5,奥平　　拓也,,,,,1,0.21,,2,0.22,,3,0.19,,4,0.17,,6,0.2,,5,0.29,,1,7,4.0,4.0,14.4,16.5
