レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608161001,2026-08-16,10,01R,08:32,2026-08-16T08:22:38.417494+09:00,2.8,11.8,3.5,9.0,10.1,23.6,118.2,141.9,236.5,354.7,37.3,118.2,101.3,709.5,236.5,15.0,101.3,236.5,28.3,33.7,39.4,177.3,177.3,47.3,47.3,37.3,354.7,236.5,47.3,64.5,1.5,8.4,6.1,22.6,6.7,33.9,67.8,45.2,0.0,67.8,135.7,135.7,9.6,33.9,0.0
202608161401,2026-08-16,14,01R,08:40,2026-08-16T08:30:27.550279+09:00,7.4,1.8,5.3,10.0,8.6,84.8,198.0,148.5,148.5,84.8,25.8,148.5,54.0,84.8,594.0,27.0,198.0,148.5,66.0,118.8,49.5,198.0,594.0,118.8,594.0,99.0,198.0,297.0,99.0,297.0,6.1,1.8,6.5,10.9,4.9,16.3,49.1,24.5,0.0,98.2,0.0,49.1,49.1,98.2,0.0
202608161801,2026-08-16,18,01R,08:48,2026-08-16T08:38:39.190882+09:00,2.0,3.8,4.8,22.8,31.8,21.7,68.5,59.4,297.0,445.5,24.0,99.0,74.2,111.3,445.5,24.0,63.6,81.0,148.5,148.5,59.4,178.2,178.2,222.7,297.0,127.2,297.0,445.5,297.0,445.5,1.4,5.3,4.9,19.9,19.9,47.8,34.1,0.0,239.2,29.9,79.7,59.8,0.0,59.8,0.0
202608161002,2026-08-16,10,02R,08:58,2026-08-16T08:48:24.563097+09:00,1.9,14.3,21.5,21.5,107.6,5.9,35.8,43.0,15.3,71.7,17.9,30.7,107.6,71.7,107.6,26.9,107.6,215.2,107.6,215.2,17.9,30.7,71.7,53.8,107.6,107.6,215.2,107.6,215.2,0.0,1.1,10.2,22.6,11.3,37.7,37.7,22.6,28.3,56.6,113.2,56.6,0.0,113.2,113.2,56.6
202608161402,2026-08-16,14,02R,09:06,2026-08-16T08:56:27.663592+09:00,5.8,12.0,24.9,12.4,15.5,7.4,24.9,20.7,12.0,12.9,28.7,34.0,62.3,28.7,41.5,22.0,31.1,62.3,46.7,93.5,26.7,28.7,41.5,62.3,17.0,62.3,37.4,124.7,124.7,53.4,2.4,8.0,16.0,8.0,12.0,24.0,9.6,6.0,12.0,48.0,0.0,48.0,0.0,48.0,16.0
202608161802,2026-08-16,18,02R,09:14,2026-08-16T09:04:36.883219+09:00,4.5,13.9,1.7,20.4,61.3,19.1,102.2,61.3,153.3,306.7,30.6,0.0,38.3,76.6,0.0,10.9,34.0,51.1,38.3,153.3,61.3,153.3,306.7,102.2,153.3,153.3,306.7,306.7,153.3,153.3,2.3,5.3,4.1,7.5,12.5,18.7,37.5,0.0,0.0,9.3,37.5,0.0,37.5,37.5,0.0
202608161003,2026-08-16,10,03R,09:24,2026-08-16T09:14:40.801758+09:00,3.4,3.8,10.3,9.3,8.6,15.1,20.2,162.0,54.0,34.7,15.1,30.3,162.0,60.7,162.0,48.6,54.0,486.0,162.0,97.2,44.1,54.0,243.0,243.0,162.0,54.0,54.0,162.0,121.5,121.5,2.2,3.7,30.2,11.3,12.9,6.4,18.1,22.6,45.3,90.7,30.2,30.2,45.3,45.3,30.2
202608161403,2026-08-16,14,03R,09:34,2026-08-16T09:24:23.457107+09:00,17.6,11.2,10.3,14.5,6.8,16.5,61.8,61.8,61.8,27.5,13.7,20.6,22.5,41.2,24.7,13.7,30.9,61.8,61.8,27.5,27.5,82.5,82.5,123.7,82.5,16.5,20.6,24.7,15.4,30.9,19.0,4.3,5.1,57.0,4.0,14.2,19.0,19.0,28.5,19.0,57.0,9.5,19.0,7.1,57.0
202608161803,2026-08-16,18,03R,09:40,2026-08-16T09:30:39.077033+09:00,6.3,4.9,5.3,33.1,3.6,33.1,99.3,132.5,132.5,132.5,26.5,397.5,49.6,79.5,30.5,22.0,99.3,132.5,132.5,30.5,66.2,198.7,397.5,198.7,132.5,10.1,66.2,66.2,28.3,99.3,3.3,3.1,6.4,45.3,3.2,90.7,0.0,90.7,45.3,18.1,90.7,22.6,0.0,15.1,90.7
202608161004,2026-08-16,10,04R,09:50,2026-08-16T09:40:30.077701+09:00,6.4,4.5,11.6,27.0,48.7,22.1,16.2,40.6,121.8,243.7,5.1,13.5,13.5,17.4,81.2,15.2,30.4,20.3,243.7,243.7,34.8,60.9,48.7,121.8,81.2,243.7,243.7,121.8,243.7,0.0,4.2,2.9,8.5,22.7,22.7,5.2,17.0,22.7,0.0,8.5,13.6,0.0,17.0,68.2,0.0
202608161404,2026-08-16,14,04R,10:00,2026-08-16T09:50:24.966564+09:00,10.2,8.2,4.1,5.0,15.0,35.4,195.0,97.5,97.5,65.0,48.7,78.0,78.0,35.4,195.0,11.8,43.3,65.0,16.9,48.7,12.1,97.5,27.8,20.5,65.0,65.0,195.0,130.0,43.3,97.5,19.6,8.7,2.5,2.3,11.2,26.2,26.2,39.3,39.3,78.7,0.0,0.0,19.6,19.6,39.3
202608161804,2026-08-16,18,04R,10:06,2026-08-16T09:56:29.954106+09:00,1.0,10.9,26.5,21.9,39.7,27.6,159.0,90.8,159.0,318.0,79.5,0.0,159.0,636.0,636.0,70.6,79.5,0.0,212.0,318.0,53.0,212.0,636.0,318.0,318.0,318.0,0.0,0.0,636.0,636.0,1.2,5.7,12.2,12.2,14.0,49.1,0.0,32.7,49.1,0.0,0.0,0.0,98.2,49.1,98.2
202608161005,2026-08-16,10,05R,10:18,2026-08-16T10:08:23.443359+09:00,4.7,13.8,4.3,14.4,22.3,17.0,129.9,40.5,59.0,162.3,34.1,81.1,59.0,46.3,108.2,6.6,25.9,27.0,10.6,19.1,43.3,92.7,108.2,38.2,81.1,64.9,108.2,92.7,129.9,216.5,6.9,11.0,3.1,12.0,14.6,22.0,16.5,18.8,33.0,13.2,18.8,26.4,6.2,14.6,22.0
