レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608051001,2026-08-05,10,01R,08:32,2026-08-05T08:22:23.950912+09:00,3.9,2.6,11.1,21.8,11.1,21.0,22.6,73.5,147.1,147.1,8.4,53.5,53.5,73.5,28.0,45.2,294.3,588.7,294.3,294.3,53.5,117.7,117.7,196.2,84.1,36.7,147.1,58.8,98.1,294.3,2.4,2.5,8.3,10.5,7.2,58.1,116.2,38.7,116.2,116.2,58.1,38.7,38.7,0.0,23.2
202608052101,2026-08-05,21,01R,08:40,2026-08-05T08:31:01.281218+09:00,4.0,12.2,14.5,42.0,6.3,17.0,33.0,54.6,136.5,9.7,23.2,57.4,91.0,182.0,49.6,43.6,78.0,182.0,273.0,57.4,156.0,218.4,273.0,364.0,273.0,6.8,8.1,26.6,21.8,156.0,4.1,4.3,3.8,31.1,2.8,13.3,93.3,186.7,37.3,62.2,0.0,62.2,186.7,20.7,62.2
202608051401,2026-08-05,14,01R,08:48,2026-08-05T08:38:20.222683+09:00,2.9,4.4,4.2,27.3,16.5,21.8,30.3,60.7,45.5,54.6,24.8,68.3,68.3,78.1,273.3,18.2,54.6,136.6,68.3,42.0,45.5,60.7,109.3,136.6,273.3,60.7,182.2,546.7,136.6,0.0,3.9,2.6,4.2,5.6,7.5,67.5,67.5,67.5,135.0,67.5,135.0,135.0,67.5,22.5,67.5
202608051002,2026-08-05,10,02R,08:58,2026-08-05T08:48:20.699985+09:00,1.0,15.8,67.4,101.1,62.2,9.4,40.4,161.8,161.8,134.8,57.8,161.8,202.3,202.3,161.8,404.6,809.2,809.2,0.0,809.2,269.7,202.3,202.3,269.7,404.6,404.6,404.6,404.6,809.2,809.2,1.0,18.6,60.5,121.1,121.1,80.7,121.1,60.5,242.2,242.2,242.2,0.0,242.2,0.0,121.1
202608052102,2026-08-05,21,02R,09:06,2026-08-05T08:56:21.501348+09:00,9.1,8.2,2.1,31.3,20.8,47.0,50.1,250.7,250.7,250.7,44.2,107.4,107.4,107.4,188.0,5.4,16.3,17.9,68.3,14.4,376.1,250.7,188.0,250.7,752.2,50.1,250.7,188.0,57.8,376.1,13.2,10.4,1.2,36.5,18.2,36.5,24.3,146.2,146.2,20.8,0.0,73.1,36.5,9.1,48.7
202608051402,2026-08-05,14,02R,09:14,2026-08-05T09:04:26.867385+09:00,13.3,22.3,19.1,14.8,133.8,38.2,19.1,17.8,44.6,267.7,38.2,38.2,44.6,33.4,267.7,7.8,10.7,26.7,2.8,24.3,19.1,33.4,53.5,33.4,44.6,133.8,0.0,0.0,267.7,0.0,16.5,3.8,4.1,8.2,0.0,12.3,4.1,16.5,0.0,49.5,0.0,0.0,6.1,49.5,16.5
202608051003,2026-08-05,10,03R,09:24,2026-08-05T09:14:30.571503+09:00,11.0,2.9,51.3,3.0,41.1,36.2,25.6,88.0,68.5,205.5,5.6,41.1,44.0,17.6,47.4,308.2,308.2,123.3,308.2,308.2,23.7,88.0,38.5,88.0,77.0,308.2,308.2,308.2,205.5,308.2,3.8,3.5,0.0,2.8,22.1,22.1,88.5,14.7,88.5,88.5,9.8,14.7,29.5,0.0,22.1
202608052103,2026-08-05,21,03R,09:32,2026-08-05T09:22:33.254438+09:00,3.8,2.5,12.7,5.9,29.5,94.6,31.5,236.6,118.3,236.6,16.3,67.6,67.6,36.4,94.6,31.5,78.8,47.3,43.0,94.6,19.7,157.7,47.3,59.1,0.0,236.6,473.2,473.2,473.2,473.2,7.6,2.0,7.6,5.3,11.4,30.5,0.0,45.7,91.5,30.5,11.4,30.5,30.5,91.5,22.8
202608051403,2026-08-05,14,03R,09:40,2026-08-05T09:30:32.661340+09:00,2.7,7.2,39.9,14.8,49.9,5.1,8.6,66.6,26.6,66.6,9.5,30.7,133.2,66.6,0.0,79.9,66.6,199.8,57.1,66.6,19.0,57.1,79.9,133.2,399.7,99.9,199.8,0.0,0.0,399.7,1.1,6.8,10.0,27.5,0.0,110.2,110.2,18.3,55.1,15.7,0.0,0.0,27.5,0.0,55.1
202608051004,2026-08-05,10,04R,09:50,2026-08-05T09:40:27.804414+09:00,32.0,2.0,53.3,10.6,40.0,45.7,20.0,64.0,53.3,320.2,5.0,53.3,40.0,9.7,40.0,0.0,320.2,160.1,320.2,320.2,20.0,106.7,17.7,80.0,106.7,106.7,106.7,106.7,106.7,106.7,16.7,1.4,33.5,4.3,33.5,14.3,100.5,50.2,50.2,33.5,7.7,0.0,50.2,0.0,100.5
202608052104,2026-08-05,21,04R,09:58,2026-08-05T09:48:28.242923+09:00,4.8,6.3,16.1,6.1,28.1,52.0,21.8,48.3,112.7,225.5,23.3,75.1,45.1,48.3,96.6,12.7,18.2,20.5,6.2,20.5,39.7,112.7,75.1,19.8,225.5,169.1,0.0,676.5,0.0,0.0,3.0,7.0,3.8,3.2,40.0,40.0,120.0,120.0,0.0,60.0,12.0,120.0,12.0,40.0,120.0
202608051404,2026-08-05,14,04R,10:06,2026-08-05T09:56:24.377689+09:00,8.3,2.9,22.1,14.2,33.2,33.2,13.3,66.5,19.9,66.5,9.9,9.5,33.2,16.6,99.7,99.7,66.5,49.8,49.8,33.2,18.1,22.1,49.8,99.7,0.0,99.7,0.0,199.5,0.0,0.0,3.7,1.5,12.5,18.7,0.0,12.5,37.5,18.7,0.0,37.5,18.7,0.0,18.7,0.0,0.0
