レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608222101,2026-08-22,21,01R,08:32,2026-08-22T08:22:22.509904+09:00,3.6,3.2,19.0,11.1,11.5,40.7,76.3,87.2,101.7,203.5,7.4,26.5,22.6,33.9,50.8,40.7,101.7,50.8,101.7,87.2,27.7,87.2,101.7,122.1,101.7,76.3,152.6,101.7,152.6,203.5,7.5,1.5,16.9,12.3,19.3,16.9,0.0,45.2,0.0,22.6,7.9,15.0,67.8,0.0,45.2
202608222301,2026-08-22,23,01R,08:44,2026-08-22T08:34:21.329546+09:00,2.5,5.7,5.0,21.1,11.2,13.6,44.5,49.7,120.8,42.3,29.1,42.3,169.2,282.0,141.0,21.6,76.9,70.5,169.2,49.7,105.7,94.0,169.2,169.2,211.5,32.5,65.0,120.8,56.4,141.0,3.0,3.0,5.1,16.0,8.5,20.6,24.1,28.9,28.9,20.6,72.3,72.3,144.7,18.0,144.7
202608222102,2026-08-22,21,02R,08:58,2026-08-22T08:48:26.499967+09:00,19.7,6.0,4.8,7.6,48.5,52.6,126.3,31.5,37.1,210.5,57.4,70.1,48.5,105.2,105.2,5.2,20.3,20.3,8.5,17.0,35.0,90.2,105.2,30.0,315.7,78.9,210.5,157.8,48.5,315.7,6.3,11.0,2.8,9.8,22.1,44.2,11.0,29.5,29.5,12.6,88.5,29.5,7.3,14.7,12.6
202608222302,2026-08-22,23,02R,09:10,2026-08-22T09:00:49.763524+09:00,1.9,15.3,7.4,11.1,34.6,6.4,50.7,27.4,41.2,65.9,65.9,82.4,329.6,659.2,659.2,18.8,32.9,109.8,94.1,94.1,31.3,82.4,164.8,73.2,73.2,164.8,329.6,659.2,219.7,0.0,1.6,7.8,8.5,9.4,31.5,15.7,9.4,9.4,94.5,47.2,94.5,94.5,94.5,0.0,94.5
202608222103,2026-08-22,21,03R,09:24,2026-08-22T09:14:26.178153+09:00,4.1,4.2,13.9,5.2,33.8,26.3,79.0,47.4,47.4,0.0,11.2,33.8,47.4,29.6,118.5,23.7,23.7,33.8,23.7,118.5,47.4,39.5,59.2,33.8,79.0,79.0,237.0,237.0,0.0,0.0,2.4,3.9,21.7,7.2,43.5,10.8,0.0,21.7,43.5,21.7,14.5,21.7,10.8,43.5,43.5
202608222303,2026-08-22,23,03R,09:36,2026-08-22T09:26:29.040539+09:00,10.5,12.4,2.6,11.1,53.7,58.6,80.6,129.0,129.0,645.0,20.8,92.1,71.6,161.2,322.5,5.3,33.9,23.8,10.7,71.6,28.0,129.0,58.6,23.0,107.5,53.7,92.1,80.6,80.6,107.5,11.7,5.8,2.1,10.3,27.5,41.2,16.5,27.5,82.5,9.1,27.5,41.2,7.5,27.5,0.0
202608222104,2026-08-22,21,04R,09:50,2026-08-22T09:40:26.437588+09:00,12.1,3.7,5.8,7.9,65.7,73.0,73.0,93.9,65.7,328.8,8.8,25.2,13.1,17.3,54.8,18.7,54.8,22.6,26.3,82.2,26.3,46.9,34.6,34.6,73.0,328.8,328.8,328.8,657.7,164.4,1.8,4.4,4.9,7.4,18.3,100.8,201.7,67.2,100.8,20.1,40.3,50.4,28.8,100.8,201.7
202608222304,2026-08-22,23,04R,10:02,2026-08-22T09:52:29.933226+09:00,13.6,6.0,27.3,6.3,9.8,54.7,44.7,54.7,70.3,82.1,12.6,32.8,41.0,15.3,13.6,70.3,61.5,54.7,70.3,35.1,24.6,49.2,32.8,61.5,13.6,27.3,49.2,24.6,54.7,18.2,10.7,3.0,19.6,9.8,6.5,29.4,58.8,39.2,29.4,16.8,9.8,8.4,39.2,23.5,6.9
202608222105,2026-08-22,21,05R,10:20,2026-08-22T10:10:32.547834+09:00,3.9,5.8,3.1,14.0,7.4,27.2,81.8,48.3,133.0,66.5,48.3,133.0,152.0,354.7,177.3,20.8,59.1,59.1,66.5,66.5,62.6,88.6,133.0,96.7,106.4,32.2,59.1,212.8,56.0,152.0,3.0,4.8,3.8,10.8,5.1,29.5,34.5,103.5,20.7,41.4,207.0,41.4,41.4,29.5,41.4
202608222305,2026-08-22,23,05R,10:28,2026-08-22T10:18:30.633901+09:00,7.0,6.8,11.1,11.5,3.7,41.2,41.2,48.1,144.3,96.2,24.0,41.2,144.3,96.2,28.8,41.2,72.1,41.2,144.3,24.0,288.7,96.2,144.3,57.7,48.1,7.2,72.1,36.0,41.2,41.2,11.4,2.5,6.1,40.1,2.8,20.0,80.2,40.1,20.0,20.0,80.2,16.0,80.2,40.1,40.1
