レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608232101,2026-08-23,21,01R,08:32,2026-08-23T08:22:28.410864+09:00,5.7,3.9,18.4,5.6,51.1,51.1,94.9,110.7,132.9,221.5,4.4,51.1,8.7,10.0,66.4,47.4,221.5,47.4,66.4,332.2,73.8,110.7,132.9,166.1,0.0,221.5,94.9,132.9,332.2,332.2,7.5,1.7,8.2,11.2,31.5,19.6,78.7,157.5,78.7,6.0,22.5,17.5,39.3,157.5,157.5
202608232301,2026-08-23,23,01R,08:40,2026-08-23T08:30:29.959792+09:00,1.9,2.4,8.0,11.8,12.7,64.4,239.4,279.3,558.7,239.4,37.2,279.3,239.4,335.2,209.5,167.6,279.3,335.2,335.2,279.3,209.5,279.3,558.7,558.7,838.1,209.5,419.0,419.0,838.1,1676,2.1,2.6,9.5,7.9,19.0,23.8,31.7,47.6,0.0,95.2,47.6,31.7,0.0,31.7,95.2
202608231801,2026-08-23,18,01R,08:48,2026-08-23T08:38:33.093213+09:00,1.6,7.1,4.4,12.0,17.1,25.1,213.7,106.8,122.1,427.5,77.7,855.0,427.5,855.0,855.0,32.8,77.7,285.0,65.7,122.1,40.7,71.2,285.0,142.5,285.0,171.0,427.5,855.0,427.5,855.0,1.2,7.6,7.1,13.3,16.6,33.2,33.2,199.5,0.0,0.0,66.5,199.5,99.7,199.5,199.5
202608232102,2026-08-23,21,02R,08:58,2026-08-23T08:48:22.511395+09:00,6.0,3.5,6.4,4.6,24.1,48.3,0.0,96.7,96.7,96.7,24.1,0.0,48.3,0.0,96.7,10.7,32.2,32.2,12.0,96.7,32.2,48.3,96.7,32.2,0.0,0.0,0.0,96.7,0.0,0.0,2.0,5.8,3.6,9.7,0.0,0.0,14.6,0.0,0.0,29.2,0.0,29.2,5.8,0.0,0.0
202608232302,2026-08-23,23,02R,09:06,2026-08-23T08:56:21.182616+09:00,8.4,2.4,31.6,13.7,24.2,45.7,82.3,45.7,45.7,205.8,7.4,25.7,27.4,18.7,31.6,31.6,82.3,51.4,34.3,0.0,16.4,37.4,24.2,58.8,68.6,58.8,205.8,68.6,0.0,0.0,10.2,1.1,25.6,14.6,0.0,25.6,102.7,102.7,0.0,34.2,9.3,51.3,102.7,102.7,0.0
202608231802,2026-08-23,18,02R,09:14,2026-08-23T09:04:21.820667+09:00,1.6,9.2,8.4,11.2,40.6,50.8,101.6,203.2,101.6,0.0,16.9,101.6,203.2,50.8,203.2,33.8,50.8,67.7,33.8,101.6,18.4,50.8,40.6,67.7,101.6,0.0,0.0,203.2,0.0,0.0,2.5,4.1,2.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,41.2,41.2,8.2,0.0,0.0
202608232103,2026-08-23,21,03R,09:24,2026-08-23T09:14:27.318592+09:00,14.0,2.4,4.2,9.6,28.8,61.3,122.6,245.2,122.6,245.2,5.6,163.5,49.0,28.8,163.5,37.7,81.7,54.5,54.5,98.1,35.0,81.7,81.7,98.1,163.5,70.0,122.6,122.6,245.2,490.5,7.5,1.8,3.3,6.4,22.5,0.0,0.0,0.0,0.0,0.0,10.0,90.0,90.0,90.0,90.0
202608232303,2026-08-23,23,03R,09:32,2026-08-23T09:22:31.144481+09:00,5.6,8.8,3.1,15.5,14.6,35.5,49.8,27.6,83.0,49.8,16.6,22.6,49.8,62.2,49.8,11.3,24.9,31.1,27.6,49.8,41.5,41.5,124.5,49.8,124.5,249.0,249.0,249.0,0.0,124.5,3.0,5.5,2.2,6.6,0.0,16.5,33.0,0.0,0.0,11.0,0.0,33.0,0.0,0.0,0.0
202608231803,2026-08-23,18,03R,09:43,2026-08-23T09:34:26.301593+09:00,14.1,5.7,7.6,23.3,6.6,93.4,155.7,233.6,233.6,467.2,11.3,66.7,17.3,46.7,21.2,6.1,77.8,24.5,31.1,17.9,51.9,155.7,77.8,66.7,77.8,19.4,93.4,33.3,38.9,46.7,10.5,1.9,5.4,12.6,10.5,63.0,126.0,126.0,63.0,7.8,63.0,21.0,21.0,15.7,42.0
202608232104,2026-08-23,21,04R,09:50,2026-08-23T09:40:32.683654+09:00,2.5,3.4,4.0,24.2,12.3,36.3,163.5,218.0,130.8,327.0,28.4,130.8,72.6,218.0,163.5,21.8,130.8,50.3,81.7,81.7,109.0,163.5,163.5,163.5,218.0,81.7,327.0,130.8,109.0,218.0,3.5,2.7,2.4,25.8,8.6,0.0,103.5,0.0,0.0,25.8,0.0,103.5,51.7,34.5,51.7
