レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608281401,2026-08-28,14,01R,08:32,2026-08-28T08:22:21.136742+09:00,8.5,5.4,2.6,5.5,5.1,145.1,193.5,193.5,290.2,193.5,48.3,290.2,116.1,82.9,145.1,23.2,145.1,82.9,22.3,52.7,38.7,580.5,580.5,41.4,116.1,193.5,290.2,580.5,580.5,290.2,8.2,3.6,2.6,4.7,8.2,0.0,33.0,66.0,0.0,22.0,66.0,0.0,16.5,33.0,33.0
202608282301,2026-08-28,23,01R,08:40,2026-08-28T08:30:35.590842+09:00,1.9,4.7,10.7,5.2,19.7,30.9,237.0,355.5,50.7,237.0,30.9,142.2,355.5,59.2,118.5,47.4,177.7,0.0,118.5,237.0,21.5,88.8,142.2,88.8,142.2,71.1,177.7,237.0,355.5,237.0,1.3,6.6,9.3,7.8,15.6,18.7,0.0,23.4,0.0,93.7,23.4,93.7,0.0,0.0,93.7
202608281001,2026-08-28,10,01R,08:48,2026-08-28T08:38:26.691939+09:00,3.0,13.5,8.8,3.7,48.0,14.7,67.8,88.7,26.2,577.1,41.2,104.9,164.8,72.1,288.5,25.0,57.7,128.2,32.0,288.5,8.1,26.2,54.9,28.1,88.7,230.8,384.7,1154,1154,384.7,4.0,9.8,4.2,2.2,81.7,40.8,22.2,17.5,245.2,0.0,12.9,245.2,12.2,0.0,0.0
202608281402,2026-08-28,14,02R,09:00,2026-08-28T08:50:30.720730+09:00,7.4,4.0,5.0,20.0,22.2,33.3,33.3,100.1,100.1,100.1,8.0,33.3,28.6,28.6,50.0,7.7,50.0,25.0,40.0,22.2,50.0,100.1,200.2,0.0,0.0,200.2,200.2,200.2,200.2,200.2,17.2,2.8,1.4,0.0,17.2,0.0,34.5,0.0,0.0,11.5,0.0,0.0,34.5,34.5,0.0
202608282302,2026-08-28,23,02R,09:06,2026-08-28T08:56:27.005682+09:00,9.2,1.0,34.2,28.8,180.0,102.8,240.0,720.0,102.8,0.0,14.6,90.0,180.0,48.0,720.0,80.0,240.0,360.0,360.0,720.0,55.3,720.0,360.0,720.0,0.0,360.0,720.0,240.0,720.0,360.0,7.9,1.1,15.9,15.9,19.8,39.7,0.0,0.0,79.5,39.7,39.7,79.5,79.5,79.5,79.5
202608281002,2026-08-28,10,02R,09:14,2026-08-28T09:04:40.010897+09:00,11.4,2.7,8.0,70.8,6.8,50.5,32.1,59.0,354.0,29.5,10.8,21.4,13.3,88.5,18.1,20.2,78.6,39.3,354.0,35.4,177.0,236.0,354.0,0.0,354.0,24.4,118.0,70.8,101.1,236.0,9.8,1.4,4.8,235.5,10.7,58.8,235.5,0.0,117.7,13.0,23.5,33.6,235.5,33.6,235.5
202608281403,2026-08-28,14,03R,09:26,2026-08-28T09:16:29.862281+09:00,4.2,3.3,20.0,4.1,60.1,37.5,33.4,100.2,75.1,150.3,33.4,17.6,150.3,33.4,50.1,50.1,33.4,75.1,150.3,100.2,9.7,75.1,37.5,100.2,150.3,150.3,0.0,100.2,0.0,0.0,4.9,3.0,12.3,2.1,24.7,49.5,49.5,49.5,0.0,24.7,24.7,49.5,49.5,49.5,49.5
202608282303,2026-08-28,23,03R,09:32,2026-08-28T09:22:28.088364+09:00,8.1,4.7,34.2,28.5,171.0,22.8,48.8,57.0,42.7,0.0,3.0,6.7,8.7,16.2,85.5,48.8,57.0,24.4,114.0,0.0,26.3,171.0,68.4,342.0,0.0,171.0,0.0,114.0,0.0,0.0,7.7,1.0,84.7,42.3,84.7,16.9,42.3,21.1,84.7,16.9,42.3,84.7,0.0,0.0,0.0
202608281003,2026-08-28,10,03R,09:40,2026-08-28T09:30:25.077447+09:00,17.9,1.6,26.7,70.9,14.9,67.5,54.5,157.5,354.5,141.8,7.5,19.9,24.8,50.6,10.9,64.4,141.8,141.8,177.2,236.3,109.0,236.3,202.6,236.3,709.1,25.7,177.2,24.0,354.5,177.2,6.0,1.6,16.7,43.6,8.7,12.8,218.2,218.2,72.7,31.1,19.8,6.6,218.2,109.1,218.2
202608281404,2026-08-28,14,04R,09:52,2026-08-28T09:42:38.897410+09:00,13.2,3.4,12.2,22.9,49.1,31.2,34.4,34.4,49.1,114.7,4.7,11.8,16.3,14.9,22.9,38.2,49.1,24.5,68.8,114.7,31.2,114.7,28.6,114.7,114.7,172.1,172.1,86.0,344.2,344.2,44.6,1.6,22.3,29.7,89.2,22.3,89.2,89.2,44.6,3.0,6.8,29.7,89.2,89.2,0.0
