レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608132301,2026-08-13,23,01R,08:44,2026-08-13T08:34:21.212716+09:00,6.0,2.5,3.5,16.3,12.6,29.1,131.0,157.2,87.3,262.0,13.7,112.2,71.4,157.2,131.0,29.1,157.2,87.3,98.2,29.1,71.4,262.0,393.0,0.0,393.0,56.1,157.2,131.0,30.2,393.0,2.0,3.2,4.0,28.1,11.2,56.2,56.2,0.0,56.2,37.5,56.2,56.2,56.2,37.5,112.5
202608132302,2026-08-13,23,02R,09:10,2026-08-13T09:00:56.879575+09:00,3.7,20.2,21.4,32.6,125.0,2.1,17.0,8.9,19.2,53.5,46.8,57.6,57.6,187.5,150.0,75.0,57.6,93.7,75.0,68.1,93.7,57.6,107.1,62.5,150.0,375.0,750.0,750.0,75.0,750.0,1.4,9.1,10.6,15.9,0.0,14.1,6.3,12.7,0.0,42.5,63.7,0.0,42.5,127.5,0.0
202608132303,2026-08-13,23,03R,09:36,2026-08-13T09:26:22.301673+09:00,7.6,1.6,14.7,21.0,246.0,26.3,67.0,105.4,246.0,0.0,4.3,21.0,18.4,105.4,738.0,82.0,184.5,82.0,369.0,738.0,369.0,369.0,738.0,123.0,738.0,738.0,0.0,738.0,105.4,0.0,10.9,1.1,18.1,31.1,218.2,9.4,54.5,72.7,218.2,10.9,54.5,218.2,218.2,109.1,218.2
202608132304,2026-08-13,23,04R,10:02,2026-08-13T09:52:20.930014+09:00,22.4,16.1,6.7,73.8,5.0,46.9,51.6,51.6,103.3,39.7,25.8,36.9,28.7,129.1,43.0,16.6,57.4,20.6,129.1,11.4,86.1,172.2,258.3,86.1,516.7,7.7,23.4,23.4,6.3,86.1,3.2,3.7,7.0,80.6,4.4,40.3,17.9,0.0,20.1,40.3,0.0,20.1,0.0,5.7,161.2
202608132305,2026-08-13,23,05R,10:30,2026-08-13T10:20:23.515932+09:00,4.1,20.7,24.0,27.3,22.2,2.7,12.0,18.7,28.6,11.3,31.6,54.6,54.6,50.0,85.8,66.7,54.6,150.1,85.8,85.8,100.1,60.0,75.0,75.0,300.3,54.6,40.0,120.1,54.6,300.3,3.0,4.9,9.4,5.1,16.5,6.9,13.2,44.2,12.0,66.3,132.7,33.1,66.3,33.1,66.3
202608131301,2026-08-13,13,01R,10:39,2026-08-13T10:32:25.561284+09:00,5.9,4.5,6.3,15.3,118.0,27.2,28.3,20.8,54.4,236.0,9.6,20.2,11.8,25.2,354.0,12.4,22.8,16.4,26.2,354.0,39.3,88.5,88.5,101.1,236.0,708.0,0.0,0.0,0.0,236.0,7.0,3.4,5.1,18.9,94.8,7.5,7.9,31.6,0.0,4.8,31.6,0.0,13.5,37.9,63.2
202608131601,2026-08-13,16,01R,10:45,2026-08-13T10:36:29.865174+09:00,10.8,4.8,16.8,11.0,270.0,21.6,28.4,49.0,33.7,180.0,8.0,33.7,14.5,11.2,77.1,38.5,49.0,15.4,18.0,60.0,14.2,31.7,16.8,25.7,33.7,0.0,540.0,540.0,540.0,0.0,10.8,2.0,12.0,9.0,23.1,12.4,32.4,13.5,64.8,12.9,11.5,27.0,18.0,54.0,23.1
202608132306,2026-08-13,23,06R,11:00,2026-08-13T10:50:25.786981+09:00,12.3,12.9,36.3,11.8,6.4,38.9,54.5,60.5,54.5,54.5,23.7,60.5,68.1,38.9,38.9,109.0,181.7,136.3,90.8,49.5,10.6,38.9,36.3,49.5,7.5,8.2,32.0,28.6,45.4,7.9,9.5,6.6,17.0,5.6,4.3,21.8,153.0,76.5,7.6,153.0,25.5,21.8,38.2,38.2,3.6
202608131302,2026-08-13,13,02R,11:04,2026-08-13T10:54:24.917013+09:00,2.4,7.0,11.5,9.5,20.2,18.0,20.2,40.5,20.2,0.0,27.0,40.5,54.0,81.0,81.0,54.0,81.0,81.0,32.4,162.0,13.5,27.0,81.0,54.0,81.0,54.0,0.0,0.0,0.0,162.0,2.1,6.2,4.4,6.9,62.2,20.7,62.2,8.8,0.0,15.5,62.2,0.0,20.7,0.0,62.2
202608132311,2026-08-13,23,11R,13:50,2026-08-13T13:44:20.995997+09:00,1.9,6.2,7.2,29.6,60.2,7.8,38.7,28.5,115.0,172.5,23.0,69.0,88.2,111.6,271.0,16.0,32.4,58.3,54.2,64.3,105.4,158.1,237.1,172.5,316.2,379.5,632.5,421.6,271.0,759.0,1.6,4.7,4.9,20.8,66.6,19.5,14.8,33.3,133.2,35.0,66.6,333.0,51.2,55.5,166.5
