レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202211280301,東京健康ランドまねきの湯カップ,2022-11-28,3,01R,3.0,1,5.0,2,14.0,17.0,1,1,54.3,0.0,6.61,0.0,0.05,2,2,52.1,0.0,6.69,0.0,-0.05,3,3,51.0,1.0,6.59,0.5,-0.12,4,4,54.7,0.0,6.64,0.5,-0.09,5,5,54.4,0.0,6.63,0.0,-0.15,6,6,53.3,0.0,6.7,0.5,0.02
202211280302,東京健康ランドまねきの湯カップ,2022-11-28,3,02R,4.0,1,5.0,2,12.0,17.0,1,1,50.5,1.5,6.61,0.0,0.09,2,2,51.5,0.5,6.67,0.0,0.0,3,3,52.0,0.0,6.62,0.0,-0.01,4,4,55.5,0.0,6.57,0.5,-0.07,5,5,52.2,0.0,6.65,0.5,0.08,6,6,52.3,0.0,6.59,0.5,-0.05
202211280303,東京健康ランドまねきの湯カップ,2022-11-28,3,03R,4.0,1,5.0,2,12.0,17.0,1,1,56.0,0.0,6.67,0.0,0.1,2,2,53.0,0.0,6.7,0.5,0.02,3,3,52.0,0.0,6.58,0.0,0.15,4,4,51.5,0.5,6.58,0.5,0.07,5,5,52.5,0.0,6.65,0.5,0.19,6,6,52.0,0.0,6.57,0.5,0.17
202211280304,東京健康ランドまねきの湯カップ,2022-11-28,3,04R,5.0,1,5.0,2,12.0,17.0,1,1,52.1,0.0,6.58,0.0,0.01,2,2,52.6,0.0,6.57,0.0,0.12,3,3,52.0,0.0,6.65,0.0,0.14,4,4,55.0,0.0,6.68,0.5,0.17,5,5,52.7,0.0,6.6,0.0,0.15,6,6,53.0,0.0,6.49,1.5,0.29
202211280305,東京健康ランドまねきの湯カップ,2022-11-28,3,05R,4.0,1,5.0,2,13.0,17.0,1,1,52.0,0.0,6.74,0.5,0.15,2,2,52.0,0.0,6.7,0.0,0.12,3,3,54.3,0.0,6.6,0.0,0.32,4,4,53.3,0.0,6.49,0.5,0.01,5,5,52.2,0.0,6.56,0.0,0.04,6,6,51.5,0.5,6.7,0.5,0.09
202211280306,東京健康ランドまねきの湯カップ,2022-11-28,3,06R,4.0,1,5.0,2,13.0,17.0,1,1,52.0,0.0,6.64,0.0,0.09,2,2,52.0,0.0,6.64,0.0,0.2,3,3,51.5,0.5,6.74,0.5,0.32,4,4,52.1,0.0,6.68,0.0,0.44,5,5,52.1,0.0,6.53,0.0,-0.01,6,6,53.8,0.0,6.59,1.0,-0.02
202211280307,東京健康ランドまねきの湯カップ,2022-11-28,3,07R,3.0,1,5.0,2,13.0,17.0,1,1,52.2,0.0,6.59,0.5,-0.01,2,2,56.0,0.0,6.64,0.0,-0.03,3,3,52.8,0.0,6.66,0.5,-0.06,4,4,58.8,0.0,6.74,0.0,0.12,5,5,50.5,1.5,6.69,0.5,0.03,6,6,52.1,0.0,6.66,0.0,0.03
202211280308,東京健康ランドまねきの湯カップ,2022-11-28,3,08R,5.0,1,5.0,2,13.0,17.0,1,1,52.2,0.0,6.63,0.0,-0.09,2,2,54.6,0.0,6.7,0.0,0.09,3,3,52.5,0.0,6.71,0.5,0.22,4,4,54.4,0.0,6.69,0.0,0.06,5,5,53.0,0.0,6.62,1.0,0.19,6,6,52.1,0.0,6.58,0.5,0.04
202211280309,東京健康ランドまねきの湯カップ,2022-11-28,3,09R,3.0,1,5.0,2,14.0,17.0,1,1,56.4,0.0,6.66,0.5,-0.13,2,2,54.7,0.0,6.65,0.5,0.14,3,3,51.5,0.5,6.61,0.5,0.03,4,4,52.0,0.0,6.55,0.5,0.19,5,5,52.9,0.0,6.74,0.5,0.09,6,6,52.6,0.0,6.66,0.0,0.04
202211280310,東京健康ランドまねきの湯カップ,2022-11-28,3,10R,4.0,1,5.0,2,14.0,17.0,1,1,52.0,0.0,6.69,0.0,0.08,2,2,55.5,0.0,6.62,0.5,-0.01,3,3,52.0,0.0,6.77,0.5,-0.03,4,4,52.0,0.0,6.74,0.5,0.01,5,5,53.3,0.0,6.61,0.5,0.11,6,6,52.0,0.0,6.62,1.0,0.06
