レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202607262101,2026-07-26,21,01R,08:32,2026-07-26T08:22:27.745235+09:00,2.8,7.4,12.2,25.9,3.7,7.9,12.9,20.7,38.9,41.5,31.1,41.5,77.8,41.5,155.6,124.5,51.8,103.7,77.8,88.9,1.1,1.3,1.2,1.5,3.0,4.0,2.2,2.8,4.4,5.7,2.3,4.1,5.3,7.7,9.7,15.0,8.0,11.4,3.7,4.8,8.1,11.3,8.8,11.3,13.0,15.1,20.6,22.3,13.4,15.1,1.0,0.0,8.6,0.0,0.0,0.0,1.0,1.5,2.6,9.0,1.5,4.5,1.5,4.5,2.6,9.0,0.0,0.0
202607262301,2026-07-26,23,01R,08:39,2026-07-26T08:30:33.000164+09:00,2.1,21.8,11.7,13.2,19.6,6.0,8.2,34.8,45.0,10.6,51.0,51.0,40.3,85.0,69.6,69.6,95.7,127.6,40.3,28.3,1.1,1.4,1.2,1.6,13.4,17.3,4.2,5.7,5.4,7.8,1.5,2.4,38.7,52.2,7.8,11.0,2.5,3.3,14.2,17.5,6.1,7.9,2.8,3.5,50.5,52.2,10.1,10.7,7.2,7.8,1.0,72.7,218.2,36.3,72.7,54.5,1.0,1.0,1.0,2.6,4.1,15.1,7.8,29.6,4.1,15.1,4.1,15.1
202607261401,2026-07-26,14,01R,08:46,2026-07-26T08:36:23.006413+09:00,2.8,9.9,8.1,22.3,5.9,6.3,29.8,8.3,35.8,28.2,24.4,31.5,76.7,59.6,76.7,89.5,35.8,134.2,107.4,268.5,1.4,1.6,1.4,1.8,2.0,2.4,1.7,1.9,6.9,7.6,2.5,3.7,3.8,5.3,8.3,12.5,13.1,16.4,6.2,8.5,5.9,8.5,13.5,16.2,5.5,7.3,14.5,16.2,13.8,16.4,1.0,5.0,0.0,50.2,0.0,50.2,1.0,1.0,1.3,14.0,1.8,21.0,1.8,21.0,3.3,42.0,0.0,0.0
202607262102,2026-07-26,21,02R,09:00,2026-07-26T08:50:39.693487+09:00,10.6,2.2,18.1,9.3,9.5,21.3,40.4,9.0,8.8,60.6,24.2,45.4,363.7,36.3,17.3,121.2,36.3,181.8,0.0,60.6,1.6,2.9,6.4,10.4,1.0,1.0,2.6,4.2,4.6,7.6,3.1,3.4,1.4,2.5,6.7,7.6,15.4,16.9,29.0,51.0,6.2,6.8,23.8,25.8,5.8,10.5,9.8,17.5,16.0,17.0,1.0,0.0,0.0,94.5,94.5,0.0,1.0,1.0,1.5,18.3,0.0,0.0,1.1,12.2,2.6,36.7,0.0,0.0
202607262302,2026-07-26,23,02R,09:05,2026-07-26T08:56:21.486071+09:00,3.8,18.2,44.0,105.6,2.5,3.7,8.8,25.1,0.0,132.0,25.1,66.0,105.6,66.0,264.0,105.6,17.0,528.0,528.0,176.0,1.7,4.5,1.0,1.0,3.2,9.1,2.5,7.2,7.6,20.4,2.1,6.0,11.8,12.6,28.5,30.8,19.6,20.8,2.3,6.0,2.0,5.1,11.1,29.8,19.1,20.8,29.8,30.8,29.6,30.8,1.3,37.5,1.9,37.5,75.0,75.0,1.7,3.1,1.0,1.0,1.7,3.1,2.2,4.1,3.1,6.0,3.1,6.0
202607261402,2026-07-26,14,02R,09:12,2026-07-26T09:02:20.212952+09:00,19.0,41.5,91.5,91.5,1.1,16.3,28.5,28.5,26.9,457.5,30.5,76.2,76.2,152.5,114.3,152.5,14.7,25.4,228.7,114.3,8.2,9.6,1.4,1.9,1.4,1.9,2.4,2.8,4.3,5.1,4.3,5.1,5.5,6.8,17.7,19.2,9.5,10.0,1.3,1.7,4.1,5.1,8.0,9.6,7.7,9.8,4.3,5.1,8.8,10.0,2.1,0.0,4.2,1.8,0.0,12.7,1.1,2.3,7.5,21.0,1.1,2.3,1.2,2.6,0.0,0.0,7.5,21.0
202607262103,2026-07-26,21,03R,09:26,2026-07-26T09:16:27.940130+09:00,19.9,25.6,16.2,29.8,12.8,2.9,35.8,7.4,44.8,10.5,22.4,25.6,44.8,59.7,35.8,35.8,8.5,22.4,13.7,25.6,2.2,2.4,2.3,2.7,5.3,6.1,1.8,2.1,3.9,4.3,5.3,6.1,5.7,6.3,9.7,12.2,10.7,12.2,3.8,4.3,2.0,2.4,3.1,3.4,3.0,3.4,5.8,6.3,5.5,6.5,6.7,0.0,6.7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0
202607262303,2026-07-26,23,03R,09:31,2026-07-26T09:22:25.845140+09:00,6.2,17.7,4.0,53.3,7.1,3.7,53.3,6.9,0.0,41.5,28.7,23.3,74.7,37.3,186.7,62.2,10.0,373.5,373.5,62.2,3.5,5.0,1.2,1.5,3.6,5.0,1.2,1.6,12.8,15.7,1.8,2.3,8.8,11.1,12.3,16.5,28.2,32.2,2.3,2.9,1.8,2.7,12.8,15.0,8.4,11.1,29.2,32.0,25.5,32.2,1.0,31.5,63.0,31.5,31.5,0.0,1.0,1.0,2.6,15.0,2.6,15.0,1.5,7.5,1.5,7.5,0.0,0.0
202607261403,2026-07-26,14,03R,09:38,2026-07-26T09:28:27.730468+09:00,5.8,4.4,13.5,15.2,3.1,9.5,13.9,17.3,16.2,81.1,27.0,81.1,60.8,48.6,44.2,121.6,48.6,69.5,97.3,121.6,1.3,1.7,1.1,1.2,2.3,3.1,5.7,7.9,5.8,7.9,1.7,2.8,5.0,6.5,5.4,6.5,12.7,15.2,3.7,5.4,5.7,8.0,7.5,10.4,9.6,10.5,9.6,10.5,15.1,15.3,1.0,34.5,17.2,3.4,34.5,0.0,1.0,1.2,5.2,23.2,5.2,23.2,1.0,2.3,5.2,23.2,0.0,0.0
202607262104,2026-07-26,21,04R,09:52,2026-07-26T09:42:20.454968+09:00,7.7,19.5,12.4,89.2,4.3,2.0,26.0,9.7,124.9,31.2,41.6,41.6,208.2,104.1,39.0,89.2,23.1,124.9,156.1,208.2,4.6,7.0,1.0,1.1,1.7,2.4,1.2,1.8,5.3,7.9,5.9,9.4,9.7,11.2,4.4,5.3,17.5,18.1,7.4,13.9,1.8,3.4,16.8,27.1,10.1,13.8,23.6,27.1,15.0,18.2,1.0,0.0,45.0,0.0,45.0,45.0,1.0,1.6,0.0,0.0,2.2,6.7,2.2,6.7,1.3,3.3,2.2,6.7
