レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202608081001,2026-08-08,10,01R,08:32,2026-08-08T08:22:21.645511+09:00,1,0.18,2,0.12,3,0.11,4,0.06,5,0.08,6,0.12
202608081401,2026-08-08,14,01R,08:44,2026-08-08T08:34:31.128943+09:00,1,0.07,2,0.02,3,0.06,4,0.17,5,0.01,6,0.02
202608081002,2026-08-08,10,02R,08:58,2026-08-08T08:48:18.721554+09:00,1,0.13,2,0.19,3,0.09,6,0.23,4,0.02,5,-0.02
202608081402,2026-08-08,14,02R,09:10,2026-08-08T09:00:57.644935+09:00,1,0.25,2,0.15,3,0.17,4,0.08,5,-0.05,6,0.3
202608081003,2026-08-08,10,03R,09:24,2026-08-08T09:14:28.271097+09:00,1,0.03,2,0.06,3,0.11,4,0.25,5,0.03,6,0.06
202608081403,2026-08-08,14,03R,09:36,2026-08-08T09:26:37.724567+09:00,1,0.02,2,-0.03,3,0.15,4,0.28,5,0.1,6,0.16
202608081004,2026-08-08,10,04R,09:50,2026-08-08T09:40:19.373896+09:00,1,0.08,2,0.05,3,0.01,4,-0.04,5,0.06,6,-0.21
202608081404,2026-08-08,14,04R,10:02,2026-08-08T09:53:21.223093+09:00,1,0.02,2,0.09,3,0.12,4,0.06,5,0.18,6,0.26
202608081005,2026-08-08,10,05R,10:18,2026-08-08T10:08:25.026788+09:00,1,0.03,2,-0.16,3,0.07,4,-0.04,5,-0.05,6,0.12
202608081405,2026-08-08,14,05R,10:28,2026-08-08T10:18:23.280998+09:00,1,-0.07,2,0.02,3,0.12,4,-0.03,5,0.03,6,-0.01
202608080901,2026-08-08,09,01R,10:32,2026-08-08T10:22:28.071518+09:00,1,0.03,2,0.11,3,0.15,4,-0.09,5,-0.19,6,0.12
202608081801,2026-08-08,18,01R,10:38,2026-08-08T10:28:22.924853+09:00,1,-0.03,2,0.07,3,0.04,4,0.12,5,-0.02,6,0.05
202608081601,2026-08-08,16,01R,10:45,2026-08-08T10:36:18.613541+09:00,1,0.16,2,0.13,3,0.04,4,0.34,5,0.33,6,0.27
202608080201,2026-08-08,02,01R,10:47,2026-08-08T10:38:28.750582+09:00,1,0.14,2,0.08,4,0.08,3,0.06,5,0.26,6,0.12
202608081006,2026-08-08,10,06R,10:50,2026-08-08T10:40:23.823743+09:00,1,0.0,2,0.11,3,0.14,4,0.12,5,0.26,6,0.07
202608081701,2026-08-08,17,01R,10:57,2026-08-08T10:48:28.815519+09:00,1,0.11,2,0.06,3,0.08,4,-0.07,6,-0.09,5,0.01
202608081406,2026-08-08,14,06R,10:59,2026-08-08T10:50:22.421776+09:00,1,0.01,2,0.06,3,0.09,4,-0.01,5,-0.04,6,0.09
202608080902,2026-08-08,09,02R,11:02,2026-08-08T10:52:22.294218+09:00,1,-0.02,2,0.12,3,0.02,4,0.21,5,0.12,6,0.09
202608081802,2026-08-08,18,02R,11:08,2026-08-08T10:58:19.782906+09:00,1,-0.06,2,-0.09,3,0.09,4,0.07,5,-0.07,6,-0.17
202608080202,2026-08-08,02,02R,11:16,2026-08-08T11:06:24.467701+09:00,1,0.09,2,0.09,3,0.06,4,0.13,5,0.18,6,0.11
202608081602,2026-08-08,16,02R,11:15,2026-08-08T11:06:24.467701+09:00,1,0.16,2,0.15,3,0.1,4,0.16,5,0.11,6,0.24
202608081007,2026-08-08,10,07R,11:20,2026-08-08T11:10:21.561514+09:00,1,0.09,2,0.06,3,0.16,4,0.03,5,0.14,6,0.06
202608081702,2026-08-08,17,02R,11:28,2026-08-08T11:18:24.330950+09:00,1,0.15,2,0.05,3,0.0,4,0.31,5,-0.07,6,-0.01
202608080903,2026-08-08,09,03R,11:30,2026-08-08T11:20:24.297415+09:00,1,-0.02,2,0.14,3,0.19,4,0.11,5,0.01,6,0.04
202608080501,2026-08-08,05,01R,11:33,2026-08-08T11:24:19.872076+09:00,1,0.11,2,0.06,3,0.11,4,0.12,5,0.08,6,0.11
202608081407,2026-08-08,14,07R,11:35,2026-08-08T11:26:22.699240+09:00,1,-0.01,2,0.15,3,-0.04,4,0.01,5,-0.04,6,0.01
202608081803,2026-08-08,18,03R,11:38,2026-08-08T11:28:21.141200+09:00,1,0.06,2,0.11,3,0.07,4,0.01,5,0.01,6,0.02
202608080203,2026-08-08,02,03R,11:45,2026-08-08T11:36:26.866994+09:00,1,0.19,2,0.05,3,0.21,4,0.13,5,0.02,6,0.33
202608081603,2026-08-08,16,03R,11:50,2026-08-08T11:40:30.341317+09:00,1,0.07,2,0.02,3,0.04,4,0.11,5,0.14,6,0.09
202608081008,2026-08-08,10,08R,11:52,2026-08-08T11:42:21.071509+09:00,1,0.02,2,0.16,3,0.25,4,0.01,5,0.05,6,0.07
202608080401,2026-08-08,04,01R,11:55,2026-08-08T11:46:22.314994+09:00,1,0.04,2,0.06,3,0.08,4,0.11,5,0.1,6,0.1
202608081703,2026-08-08,17,03R,11:58,2026-08-08T11:48:23.378764+09:00,1,-0.05,2,-0.01,3,0.05,4,-0.01,5,-0.04,6,-0.04
202608080904,2026-08-08,09,04R,12:00,2026-08-08T11:50:20.993632+09:00,1,0.11,2,0.11,3,0.14,4,0.04,5,0.11,6,0.02
202608080502,2026-08-08,05,02R,12:02,2026-08-08T11:52:24.872319+09:00,1,0.07,2,0.17,3,-0.02,4,-0.04,5,0.11,6,0.11
202608081408,2026-08-08,14,08R,12:05,2026-08-08T11:56:20.802725+09:00,1,0.17,2,0.13,3,0.03,4,0.03,5,0.09,6,0.13
202608081804,2026-08-08,18,04R,12:09,2026-08-08T12:00:45.867621+09:00,1,0.14,2,0.07,3,0.02,4,0.1,5,0.06,6,0.08
202608080204,2026-08-08,02,04R,12:14,2026-08-08T12:04:20.509433+09:00,1,-0.01,2,-0.01,3,0.04,4,0.25,5,0.04,6,0.05
202608081604,2026-08-08,16,04R,12:21,2026-08-08T12:12:20.846122+09:00,1,0.08,2,0.29,3,0.31,4,0.16,5,0.18,6,0.11
202608080402,2026-08-08,04,02R,12:24,2026-08-08T12:14:25.250084+09:00,1,-0.05,2,0.04,3,0.07,4,0.11,5,0.03,6,-0.03
202608081009,2026-08-08,10,09R,12:27,2026-08-08T12:18:21.230149+09:00,1,0.22,2,0.12,3,0.13,4,0.02,5,0.01,6,0.02
202608080905,2026-08-08,09,05R,12:30,2026-08-08T12:20:24.476056+09:00,1,0.1,2,0.03,3,0.01,4,0.01,5,0.03,6,-0.02
202608081704,2026-08-08,17,04R,12:32,2026-08-08T12:22:18.680535+09:00,1,0.02,2,0.09,3,0.25,4,0.11,5,0.16,6,0.07
202608080503,2026-08-08,05,03R,12:33,2026-08-08T12:24:22.358087+09:00,1,0.31,2,0.39,3,0.17,4,0.13,5,-0.02,6,0.16
202608081409,2026-08-08,14,09R,12:36,2026-08-08T12:26:21.328890+09:00,1,0.21,2,0.1,3,0.03,4,0.02,6,0.26,5,0.1
202608081805,2026-08-08,18,05R,12:40,2026-08-08T12:30:36.116474+09:00,1,0.02,2,0.37,3,0.06,4,0.06,5,-0.01,6,0.06
202608080205,2026-08-08,02,05R,12:44,2026-08-08T12:34:24.852428+09:00,1,-0.01,2,0.11,3,-0.01,4,0.07,5,0.08,6,0.05
202608081605,2026-08-08,16,05R,12:51,2026-08-08T12:42:22.431864+09:00,1,0.15,2,0.28,3,0.13,4,0.23,5,0.02,6,0.09
202608080403,2026-08-08,04,03R,12:54,2026-08-08T12:44:20.589121+09:00,1,0.05,2,0.07,3,0.15,4,0.09,5,0.03,6,0.04
202608081010,2026-08-08,10,10R,12:59,2026-08-08T12:50:26.158020+09:00,1,0.11,2,0.16,3,0.12,4,-0.02,5,-0.19,6,-0.16
202608080906,2026-08-08,09,06R,13:02,2026-08-08T12:52:21.248064+09:00,1,0.23,2,0.09,3,0.0,4,0.01,6,0.08,5,-0.04
202608080504,2026-08-08,05,04R,13:03,2026-08-08T12:54:18.635992+09:00,1,0.31,2,0.15,3,0.13,4,0.07,6,0.05,5,0.21
202608081705,2026-08-08,17,05R,13:07,2026-08-08T12:58:21.675313+09:00,1,0.22,2,0.03,3,0.06,4,0.02,5,0.12,6,0.13
202608081806,2026-08-08,18,06R,13:11,2026-08-08T13:02:22.582334+09:00,1,0.28,2,0.23,3,0.5,4,0.11,5,0.04,6,-0.05
202608080206,2026-08-08,02,06R,13:14,2026-08-08T13:04:18.068748+09:00,1,0.03,2,0.03,3,0.12,4,0.15,5,0.04,6,0.13
202608081410,2026-08-08,14,10R,13:18,2026-08-08T13:08:29.840062+09:00,1,0.25,2,0.19,3,0.18,4,0.09,5,0.17,6,0.14
202608081606,2026-08-08,16,06R,13:22,2026-08-08T13:12:24.361255+09:00,1,0.05,2,0.08,3,0.06,4,0.24,5,0.09,6,0.28
202608080404,2026-08-08,04,04R,13:24,2026-08-08T13:14:23.994965+09:00,1,-0.03,2,0.02,3,0.05,4,-0.01,5,-0.06,6,0.01
202608080907,2026-08-08,09,07R,13:29,2026-08-08T13:20:26.520788+09:00,1,0.05,2,-0.01,3,0.09,4,0.1,5,0.07,6,0.13
202608081706,2026-08-08,17,06R,13:32,2026-08-08T13:22:23.906843+09:00,1,0.04,2,0.14,3,0.05,4,0.08,5,0.14,6,0.12
202608080505,2026-08-08,05,05R,13:33,2026-08-08T13:24:24.319940+09:00,1,0.06,2,0.11,3,0.03,4,-0.07,5,0.02,6,-0.11
202608081011,2026-08-08,10,11R,13:35,2026-08-08T13:26:27.347935+09:00,1,-0.02,2,-0.02,3,0.13,4,0.12,5,0.07,6,0.0
202608081807,2026-08-08,18,07R,13:42,2026-08-08T13:32:23.585625+09:00,1,0.09,2,0.12,3,0.16,4,0.13,5,0.09,6,0.14
202608080207,2026-08-08,02,07R,13:45,2026-08-08T13:36:24.464300+09:00,1,-0.27,2,-0.13,3,-0.08,4,-0.06,5,-0.01,6,0.06
202608081411,2026-08-08,14,11R,13:50,2026-08-08T13:40:26.414294+09:00,1,0.11,2,0.15,3,0.31,4,0.06,5,0.13,6,0.1
202608081607,2026-08-08,16,07R,13:49,2026-08-08T13:40:26.414294+09:00,1,-0.21,2,-0.18,4,0.27,5,-0.13,6,-0.15,3,-0.26
202608080405,2026-08-08,04,05R,13:55,2026-08-08T13:46:21.360666+09:00,1,0.01,2,0.06,3,-0.01,4,0.15,5,0.16,6,0.14
202608080908,2026-08-08,09,08R,14:01,2026-08-08T13:52:25.163792+09:00,1,-0.13,2,-0.05,3,0.02,4,0.08,5,0.05,6,0.02
202608080506,2026-08-08,05,06R,14:04,2026-08-08T13:54:25.234911+09:00,1,0.02,2,-0.01,3,0.08,4,0.22,5,0.17,6,0.22
202608081707,2026-08-08,17,07R,14:03,2026-08-08T13:54:25.234911+09:00,1,0.08,2,0.09,3,0.17,4,0.18,5,0.13,6,0.11
202608081012,2026-08-08,10,12R,14:09,2026-08-08T14:00:41.659537+09:00,1,0.01,2,0.11,3,0.23,4,0.09,5,0.05,6,0.01
