レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202608032101,2026-08-03,21,01R,08:32,2026-08-03T08:22:25.980526+09:00,1,0.01,2,0.18,3,0.15,4,0.15,5,0.1,6,0.08
202608032301,2026-08-03,23,01R,08:44,2026-08-03T08:34:21.212898+09:00,1,0.2,2,0.03,3,0.07,4,-0.05,5,0.01,6,0.09
202608032102,2026-08-03,21,02R,08:58,2026-08-03T08:48:21.758597+09:00,1,0.03,3,0.11,4,0.24,5,0.14,6,-0.01,2,0.01
202608032302,2026-08-03,23,02R,09:10,2026-08-03T09:00:35.417338+09:00,1,-0.02,2,-0.05,3,-0.09,4,-0.06,5,-0.07,6,0.03
202608032103,2026-08-03,21,03R,09:24,2026-08-03T09:14:22.905663+09:00,1,0.06,2,0.04,3,0.17,4,0.13,5,0.09,6,0.25
202608032303,2026-08-03,23,03R,09:36,2026-08-03T09:26:23.083154+09:00,1,0.05,2,0.06,3,0.14,4,0.16,5,-0.14,6,-0.11
202608032104,2026-08-03,21,04R,09:50,2026-08-03T09:40:23.609183+09:00,1,0.04,2,0.27,3,0.1,4,0.16,5,0.2,6,0.22
202608032304,2026-08-03,23,04R,10:02,2026-08-03T09:52:20.320856+09:00,1,-0.01,2,0.16,3,-0.05,4,-0.05,6,0.04,5,0.24
202608032105,2026-08-03,21,05R,10:18,2026-08-03T10:08:23.088816+09:00,1,0.17,2,0.14,3,0.06,4,0.14,5,0.12,6,0.11
202608032305,2026-08-03,23,05R,10:30,2026-08-03T10:20:27.777361+09:00,1,-0.06,2,-0.04,3,0.05,4,0.07,5,0.12,6,-0.04
202608031301,2026-08-03,13,01R,10:34,2026-08-03T10:24:17.689225+09:00,1,0.06,2,0.11,3,-0.01,4,0.23,5,-0.12,6,-0.07
202608030801,2026-08-03,08,01R,10:40,2026-08-03T10:30:35.784058+09:00,1,-0.02,2,0.02,3,-0.03,4,0.02,5,0.03,6,-0.05
202608031701,2026-08-03,17,01R,10:45,2026-08-03T10:36:20.609514+09:00,1,0.15,2,0.1,3,0.1,4,0.12,5,0.32,6,-0.02
202608032106,2026-08-03,21,06R,10:47,2026-08-03T10:38:21.274897+09:00,1,0.09,2,-0.03,4,-0.06,5,-0.01,6,-0.01,3,0.34
202608031302,2026-08-03,13,02R,10:57,2026-08-03T10:48:27.724395+09:00,1,0.3,2,0.26,3,0.28,4,0.17,5,0.19,6,0.09
202608032306,2026-08-03,23,06R,10:59,2026-08-03T10:50:25.300755+09:00,1,0.03,3,0.31,2,0.04,4,0.08,5,-0.04,6,0.01
202608030802,2026-08-03,08,02R,11:09,2026-08-03T11:00:23.270541+09:00,1,0.18,2,0.04,3,0.06,4,0.03,5,-0.01,6,0.0
202608031702,2026-08-03,17,02R,11:14,2026-08-03T11:04:20.310115+09:00,1,0.15,2,0.14,3,0.16,4,0.15,5,0.08,6,0.02
202608032107,2026-08-03,21,07R,11:17,2026-08-03T11:08:28.055530+09:00,1,0.08,2,0.13,3,0.11,4,0.11,5,0.44,6,0.16
202608031303,2026-08-03,13,03R,11:21,2026-08-03T11:12:22.907088+09:00,1,0.25,2,0.05,3,0.14,4,-0.01,5,-0.01,6,0.01
202608030601,2026-08-03,06,01R,11:23,2026-08-03T11:14:31.031381+09:00,1,0.21,2,0.06,3,0.11,4,0.12,5,0.04,6,0.17
202608032307,2026-08-03,23,07R,11:28,2026-08-03T11:18:22.491527+09:00,1,0.06,2,0.24,3,0.18,4,0.04,5,0.05,6,-0.02
202608030501,2026-08-03,05,01R,11:33,2026-08-03T11:24:21.396458+09:00,1,0.13,2,0.18,3,0.13,4,0.13,5,0.14,6,0.1
202608030803,2026-08-03,08,03R,11:38,2026-08-03T11:28:25.204290+09:00,1,0.03,2,0.02,3,0.08,4,-0.16,5,-0.15,6,-0.07
202608031703,2026-08-03,17,03R,11:45,2026-08-03T11:36:22.995101+09:00,1,0.18,2,0.19,3,0.13,4,0.0,5,0.22,6,0.04
202608032108,2026-08-03,21,08R,11:47,2026-08-03T11:38:22.342457+09:00,1,0.02,2,0.07,3,0.0,4,0.21,6,0.21,5,-0.01
202608030602,2026-08-03,06,02R,11:49,2026-08-03T11:40:27.842702+09:00,1,0.17,2,0.19,3,0.22,4,0.07,6,-0.02,5,0.05
202608031304,2026-08-03,13,04R,11:53,2026-08-03T11:44:22.887351+09:00,1,0.06,2,0.06,3,0.06,4,0.04,5,0.08,6,0.01
202608030401,2026-08-03,04,01R,11:55,2026-08-03T11:46:25.810328+09:00,1,0.18,2,0.07,3,0.23,4,0.03,5,0.01,6,0.04
202608032308,2026-08-03,23,08R,11:58,2026-08-03T11:48:22.210842+09:00,1,-0.02,2,-0.06,3,-0.01,4,-0.09,5,-0.08,6,0.09
202608030502,2026-08-03,05,02R,12:03,2026-08-03T11:54:21.327006+09:00,1,0.03,2,0.08,3,0.15,4,0.03,5,0.0,6,-0.04
202608030804,2026-08-03,08,04R,12:07,2026-08-03T11:58:19.891506+09:00,1,-0.21,2,-0.03,3,0.06,4,0.1,5,0.1,6,0.21
202608031704,2026-08-03,17,04R,12:12,2026-08-03T12:02:22.321638+09:00,1,0.13,2,0.0,3,0.12,4,-0.02,5,-0.05,6,-0.06
202608030603,2026-08-03,06,03R,12:14,2026-08-03T12:04:26.132920+09:00,1,-0.02,2,0.03,3,0.06,4,0.08,5,0.01,6,-0.02
202608032109,2026-08-03,21,09R,12:18,2026-08-03T12:08:22.981794+09:00,1,0.13,2,0.01,3,0.04,4,0.05,5,0.18,6,0.17
202608032201,2026-08-03,22,01R,12:21,2026-08-03T12:12:25.705094+09:00,1,0.16,2,0.09,3,0.01,6,0.21,4,0.16,5,0.08
202608030402,2026-08-03,04,02R,12:24,2026-08-03T12:14:19.901017+09:00,1,0.08,2,0.2,3,0.12,4,0.01,5,-0.02,6,-0.01
202608032309,2026-08-03,23,09R,12:26,2026-08-03T12:16:19.916922+09:00,1,0.01,2,-0.03,3,0.07,4,0.25,5,0.01,6,0.07
202608031305,2026-08-03,13,05R,12:29,2026-08-03T12:20:32.244455+09:00,1,0.1,2,0.19,3,0.04,5,0.05,4,0.06,6,0.29
202608030503,2026-08-03,05,03R,12:31,2026-08-03T12:22:24.571137+09:00,1,0.17,2,-0.08,3,0.03,4,-0.08,5,-0.17,6,0.18
202608030805,2026-08-03,08,05R,12:35,2026-08-03T12:26:21.668914+09:00,1,-0.11,2,-0.09,3,0.07,4,0.11,5,0.09,6,0.0
202608031705,2026-08-03,17,05R,12:39,2026-08-03T12:30:29.950726+09:00,1,0.13,2,0.08,3,0.1,4,0.04,5,0.06,6,0.13
202608030604,2026-08-03,06,04R,12:41,2026-08-03T12:32:22.130541+09:00,1,0.12,2,0.13,3,0.09,4,0.11,5,-0.02,6,0.1
202608032202,2026-08-03,22,02R,12:46,2026-08-03T12:36:20.871851+09:00,1,0.13,2,0.1,3,0.12,4,-0.12,5,-0.08,6,-0.04
