レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201803222401,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,1R,めざまし戦予,1800,11:48,1,4076,杉田篤光,39,静岡,52.0,A1,6.52,46.38,5.76,35.29,31,,44,26.03,6,5,,,,,1,0,,,,,,2,4815,伏島祐介,27,東京,51.0,B1,4.04,18.0,3.61,16.67,29,37.5,12,22.95,6,,,,,,8,,,,,,,3,4561,藤山翔大,27,大阪,52.0,B1,5.22,30.17,4.08,23.08,66,37.5,61,29.1,5,4,,,,,7,,,,,,,4,2903,山崎 毅,58,福岡,50.0,B1,4.67,23.26,5.27,33.33,26,62.5,76,36.3,4,1,,,,,6,,,,,,,5,3755,吉村和也,46,長崎,51.0,B1,4.45,19.35,5.63,36.36,17,28.57,48,29.25,2,3,,,,,9,,,,,,,6,5015,高橋竜矢,20,広島,53.0,B2,2.92,6.0,,,12,16.67,60,30.56,6,,,,,,5,,,,,,
201803222402,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,2R,昼ガチ戦予選,1800,12:19,1,3385,渡邉睦広,49,東京,51.0,A2,5.94,44.04,5.41,41.03,76,71.43,63,29.08,3,5,,,,,1,1,,,,,,2,3627,井上恵一,48,福岡,49.0,B1,5.16,36.94,4.14,13.64,74,57.14,33,27.41,4,,,,,,6,,,,,,,3,3507,藤井 徹,46,大阪,53.0,A2,4.98,28.7,5.59,44.83,63,28.57,69,33.81,1,3,,,,,1,0,,,,,,4,3107,平岡重典,54,大阪,50.0,B1,5.21,29.76,5.74,36.84,75,14.29,27,28.0,5,,,,,,7,,,,,,,5,4553,坪口竜也,28,長崎,54.0,B1,4.55,23.0,5.25,30.43,30,,41,26.09,4,2,,,,,9,,,,,,,6,5000,岡本翔太,23,山口,52.0,B2,1.42,,,,70,62.5,19,26.53,4,6,,,,,,,,,,,
201803222403,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,3R,予選,1800,12:51,1,4281,大澤大夢,34,埼玉,53.0,A2,5.88,37.5,5.5,40.91,36,,15,29.5,2,4,,,,,1,2,,,,,,2,4116,川田正人,37,徳島,50.0,B1,5.49,36.19,5.65,41.18,18,,20,32.21,3,1,,,,,8,,,,,,,3,3826,村田修次,44,東京,52.0,A1,6.69,54.41,7.68,68.42,58,57.14,70,35.42,4,3,,,,,1,1,,,,,,4,4293,鈴木智啓,32,愛知,60.0,B1,5.12,32.35,8.0,66.67,23,33.33,43,22.14,2,,,,,,9,,,,,,,5,3748,小黒竜吾,42,埼玉,58.0,B1,3.89,14.86,3.22,11.11,16,,26,30.46,5,,,,,,7,,,,,,,6,3788,一宮稔弘,46,徳島,53.0,A2,6.29,41.86,6.57,50.0,72,37.5,49,25.93,1,1,,,,,,,,,,,
201803222404,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,4R,予選,1800,13:23,1,2538,高橋二朗,68,東京,53.0,B1,4.33,17.65,4.5,7.14,68,28.57,58,24.49,4,6,,,,,8,,,,,,,2,3990,芹澤克彦,39,静岡,51.0,A2,5.96,39.55,6.26,48.15,33,28.57,51,30.5,1,6,,,,,1,1,,,,,,3,4252,松下哲也,34,福岡,52.0,B1,4.7,28.26,4.64,24.0,13,62.5,35,35.14,3,4,,,,,9,,,,,,,4,3808,秋田健太,43,埼玉,63.0,A2,4.26,22.5,4.58,23.08,59,16.67,53,30.0,5,,,,,,7,,,,,,,5,4111,奥田 誠,37,広島,56.0,B1,5.09,30.61,5.95,40.48,67,37.5,37,32.39,3,4,,,,,,,,,,,,6,4171,榎 幸司,35,長崎,52.0,A1,5.86,39.58,7.03,55.5,28,37.5,40,28.57,1,1,,,,,1,2,,,,,
201803222405,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,5R,予選 進入固定 Ｈ１８０,ｍ電,13:55,1,3799,今泉和則,44,愛知,52.0,A1,5.85,43.31,6.21,51.16,25,57.14,16,37.84,5,2,,,,,1,0,,,,,,2,3461,渡邊哲也,51,静岡,54.0,B1,4.93,25.62,6.1,41.94,24,16.67,21,27.63,2,,,,,,1,1,,,,,,3,2844,田中伸二,60,広島,53.0,B1,3.81,17.33,4.83,25.53,15,,59,28.15,2,,,,,,9,,,,,,,4,4487,三原 司,31,福岡,51.0,B1,4.92,33.94,5.17,36.67,11,,75,32.86,5,2,,,,,9,,,,,,,5,4957,竹之内極,22,福岡,56.0,B2,1.75,,1.76,,27,14.29,50,29.45,6,6,,,,,,,,,,,,6,5015,高橋竜矢,20,広島,53.0,B2,2.92,6.0,,,12,16.67,60,30.56,6,,,,,,1,,,,,,
201803222406,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,6R,予選,1800,14:28,1,3957,大谷直弘,40,愛知,52.0,A2,5.84,40.98,5.73,43.9,73,16.67,77,31.65,3,2,,,,,1,2,,,,,,2,4475,末永祐輝,30,山口,53.0,B1,5.4,32.23,5.86,42.86,19,57.14,68,23.39,3,5,,,,,,,,,,,,3,3627,井上恵一,48,福岡,49.0,B1,5.16,36.94,4.14,13.64,74,57.14,33,27.41,4,,,,,,2,,,,,,,4,3868,尾形栄治,42,東京,56.0,B1,5.22,32.67,5.8,33.33,21,,65,36.11,5,,,,,,1,0,,,,,,5,2903,山崎 毅,58,福岡,50.0,B1,4.67,23.26,5.27,33.33,26,62.5,76,36.3,4,1,,,,,1,,,,,,,6,3952,中澤和志,41,埼玉,53.0,A1,6.71,45.07,6.81,47.92,64,66.67,38,28.97,1,4,,,,,1,1,,,,,
201803222407,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,7R,予選 進入固定 Ｈ１８０,ｍ電,15:01,1,3107,平岡重典,54,大阪,50.0,B1,5.21,29.76,5.74,36.84,75,14.29,27,28.0,5,,,,,,2,,,,,,,2,4561,藤山翔大,27,大阪,52.0,B1,5.22,30.17,4.08,23.08,66,37.5,61,29.1,5,4,,,,,1,,,,,,,3,4361,柳生泰二,33,山口,56.0,A1,6.81,52.38,7.3,63.64,61,28.57,30,40.79,1,6,,,,,1,2,,,,,,4,3748,小黒竜吾,42,埼玉,58.0,B1,3.89,14.86,3.22,11.11,16,,26,30.46,5,,,,,,3,,,,,,,5,3848,川上聡介,40,愛知,56.0,A2,5.9,43.64,4.33,25.0,14,14.29,56,21.05,5,4,,,,,1,0,,,,,,6,3808,秋田健太,43,埼玉,63.0,A2,4.26,22.5,4.58,23.08,59,16.67,53,30.0,5,,,,,,4,,,,,,
201803222408,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,8R,予選,1800,15:34,1,4403,木下大將,33,福岡,51.0,A2,5.27,31.96,5.68,38.64,69,57.14,18,35.1,6,6,,,,,,,,,,,,2,2538,高橋二朗,68,東京,53.0,B1,4.33,17.65,4.5,7.14,68,28.57,58,24.49,4,6,,,,,4,,,,,,,3,4815,伏島祐介,27,東京,51.0,B1,4.04,18.0,3.61,16.67,29,37.5,12,22.95,6,,,,,,1,,,,,,,4,4116,川田正人,37,徳島,50.0,B1,5.49,36.19,5.65,41.18,18,,20,32.21,3,1,,,,,3,,,,,,,5,3350,藤本佳史,49,山口,52.0,A2,5.27,30.56,5.48,29.03,62,,36,34.42,2,5,,,,,1,1,,,,,,6,3070,山室展弘,56,岡山,52.0,A1,6.46,50.56,6.57,45.65,71,14.29,47,27.08,3,1,,,,,1,2,,,,,
201803222409,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,9R,予選,1800,16:07,1,4553,坪口竜也,28,長崎,54.0,B1,4.55,23.0,5.25,30.43,30,,41,26.09,4,2,,,,,2,,,,,,,2,4252,松下哲也,34,福岡,52.0,B1,4.7,28.26,4.64,24.0,13,62.5,35,35.14,3,4,,,,,4,,,,,,,3,4487,三原 司,31,福岡,51.0,B1,4.92,33.94,5.17,36.67,11,,75,32.86,5,2,,,,,5,,,,,,,4,3755,吉村和也,46,長崎,51.0,B1,4.45,19.35,5.63,36.36,17,28.57,48,29.25,2,3,,,,,1,,,,,,,5,4293,鈴木智啓,32,愛知,60.0,B1,5.12,32.35,8.0,66.67,23,33.33,43,22.14,2,,,,,,3,,,,,,,6,2844,田中伸二,60,広島,53.0,B1,3.81,17.33,4.83,25.53,15,,59,28.15,2,,,,,,5,,,,,,
201803222410,１Ｒ  めざまし戦予          Ｈ１８００ｍ  電話投票締切予定１１：４８,第2日,2018-03-22,ボートレース大村,10R,特賞,1800,16:41,1,3848,川上聡介,40,愛知,56.0,A2,5.9,43.64,4.33,25.0,14,14.29,56,21.05,5,4,,,,,7,,,,,,,2,4076,杉田篤光,39,静岡,52.0,A1,6.52,46.38,5.76,35.29,31,,44,26.03,6,5,,,,,1,,,,,,,3,3799,今泉和則,44,愛知,52.0,A1,5.85,43.31,6.21,51.16,25,57.14,16,37.84,5,2,,,,,5,,,,,,,4,4410,井上大輔,32,岡山,51.0,A2,5.13,31.06,5.78,37.29,65,14.29,71,27.01,2,3,,,,,,,,,,,,5,3868,尾形栄治,42,東京,56.0,B1,5.22,32.67,5.8,33.33,21,,65,36.11,5,,,,,,6,,,,,,,6,3507,藤井 徹,46,大阪,53.0,A2,4.98,28.7,5.59,44.83,63,28.57,69,33.81,1,3,,,,,2,,,,,,
