レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606290101,2026-06-29,01,桐生,1R,サッポロビールカップ,５日目,G3,N,一般,15:28,
202606290102,2026-06-29,01,桐生,2R,サッポロビールカップ,５日目,G3,N,一般,16:03,
202606290103,2026-06-29,01,桐生,3R,サッポロビールカップ,５日目,G3,N,一般,16:35,
202606290104,2026-06-29,01,桐生,4R,サッポロビールカップ,５日目,G3,N,一般,17:13,
202606290105,2026-06-29,01,桐生,5R,サッポロビールカップ,５日目,G3,N,一般,17:37,
202606290106,2026-06-29,01,桐生,6R,サッポロビールカップ,５日目,G3,N,ドラドキ目玉,18:04,
202606290107,2026-06-29,01,桐生,7R,サッポロビールカップ,５日目,G3,N,ドラドキ３,18:28,
202606290108,2026-06-29,01,桐生,8R,サッポロビールカップ,５日目,G3,N,ドラドキ５,18:54,
202606290109,2026-06-29,01,桐生,9R,サッポロビールカップ,５日目,G3,N,準優勝戦,19:23,
202606290110,2026-06-29,01,桐生,10R,サッポロビールカップ,５日目,G3,N,準優勝戦,19:50,
202606290111,2026-06-29,01,桐生,11R,サッポロビールカップ,５日目,G3,N,準優勝戦,20:16,
202606290112,2026-06-29,01,桐生,12R,サッポロビールカップ,５日目,G3,N,一般特賞,20:45,
202606290201,2026-06-29,02,戸田,1R,マクール杯,３日目,IP,D,予選,10:47,
202606290202,2026-06-29,02,戸田,2R,マクール杯,３日目,IP,D,予選,11:16,
202606290203,2026-06-29,02,戸田,3R,マクール杯,３日目,IP,D,予選,11:45,
202606290204,2026-06-29,02,戸田,4R,マクール杯,３日目,IP,D,予選,12:14,
202606290205,2026-06-29,02,戸田,5R,マクール杯,３日目,IP,D,ウインウイン５,12:44,
202606290206,2026-06-29,02,戸田,6R,マクール杯,３日目,IP,D,予選,13:14,
202606290207,2026-06-29,02,戸田,7R,マクール杯,３日目,IP,D,ウインウイン７,13:45,
202606290208,2026-06-29,02,戸田,8R,マクール杯,３日目,IP,D,予選,14:16,
202606290209,2026-06-29,02,戸田,9R,マクール杯,３日目,IP,D,戸田特賞,14:48,
202606290210,2026-06-29,02,戸田,10R,マクール杯,３日目,IP,D,戸田特賞,15:21,
202606290211,2026-06-29,02,戸田,11R,マクール杯,３日目,IP,D,戸田特選,15:55,
202606290212,2026-06-29,02,戸田,12R,マクール杯,３日目,IP,D,記者選抜戦,16:30,
202606290301,2026-06-29,03,江戸川,1R,９代目江戸川番長決定戦,最終日,IP,D,一般,11:14,
202606290302,2026-06-29,03,江戸川,2R,９代目江戸川番長決定戦,最終日,IP,D,一般,11:41,
202606290303,2026-06-29,03,江戸川,3R,９代目江戸川番長決定戦,最終日,IP,D,一般,12:08,
202606290304,2026-06-29,03,江戸川,4R,９代目江戸川番長決定戦,最終日,IP,D,一般,12:35,
202606290305,2026-06-29,03,江戸川,5R,９代目江戸川番長決定戦,最終日,IP,D,一般,13:02,
202606290306,2026-06-29,03,江戸川,6R,９代目江戸川番長決定戦,最終日,IP,D,一般,13:29,
202606290307,2026-06-29,03,江戸川,7R,９代目江戸川番長決定戦,最終日,IP,D,一般,13:56,
202606290308,2026-06-29,03,江戸川,8R,９代目江戸川番長決定戦,最終日,IP,D,一般,14:24,
202606290309,2026-06-29,03,江戸川,9R,９代目江戸川番長決定戦,最終日,IP,D,一般特選,14:52,
202606290310,2026-06-29,03,江戸川,10R,９代目江戸川番長決定戦,最終日,IP,D,選抜戦,15:22,
202606290311,2026-06-29,03,江戸川,11R,９代目江戸川番長決定戦,最終日,IP,D,選抜戦,15:53,
202606290312,2026-06-29,03,江戸川,12R,９代目江戸川番長決定戦,最終日,IP,D,優勝戦,16:25,
202606290501,2026-06-29,05,多摩川,1R,第６２回日刊スポーツ賞,２日目,IP,S,予選,11:33,
202606290502,2026-06-29,05,多摩川,2R,第６２回日刊スポーツ賞,２日目,IP,S,予選,12:02,
202606290503,2026-06-29,05,多摩川,3R,第６２回日刊スポーツ賞,２日目,IP,S,予選,12:30,
202606290504,2026-06-29,05,多摩川,4R,第６２回日刊スポーツ賞,２日目,IP,S,予選,13:03,
202606290505,2026-06-29,05,多摩川,5R,第６２回日刊スポーツ賞,２日目,IP,S,予選,13:33,
202606290506,2026-06-29,05,多摩川,6R,第６２回日刊スポーツ賞,２日目,IP,S,予選,14:04,
202606290507,2026-06-29,05,多摩川,7R,第６２回日刊スポーツ賞,２日目,IP,S,予選,14:36,
202606290508,2026-06-29,05,多摩川,8R,第６２回日刊スポーツ賞,２日目,IP,S,予選,15:09,
202606290509,2026-06-29,05,多摩川,9R,第６２回日刊スポーツ賞,２日目,IP,S,予選特賞,15:41,
202606290510,2026-06-29,05,多摩川,10R,第６２回日刊スポーツ賞,２日目,IP,S,予選特賞,16:16,
202606290511,2026-06-29,05,多摩川,11R,第６２回日刊スポーツ賞,２日目,IP,S,予選特選,16:46,
202606290512,2026-06-29,05,多摩川,12R,第６２回日刊スポーツ賞,２日目,IP,S,記者選抜戦,17:20,
202606290801,2026-06-29,08,常滑,1R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,朝トコ小判Ｒ,10:38,
202606290802,2026-06-29,08,常滑,2R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選,11:06,
202606290803,2026-06-29,08,常滑,3R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選,11:34,
202606290804,2026-06-29,08,常滑,4R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選,12:04,
202606290805,2026-06-29,08,常滑,5R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,三Ａ傑戦,12:30,
202606290806,2026-06-29,08,常滑,6R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,昼トコ小判Ｒ,12:58,
202606290807,2026-06-29,08,常滑,7R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選,13:27,
202606290808,2026-06-29,08,常滑,8R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選,13:58,
202606290809,2026-06-29,08,常滑,9R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選特賞,14:28,
202606290810,2026-06-29,08,常滑,10R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選特賞,15:02,
202606290811,2026-06-29,08,常滑,11R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選特選,15:35,
202606290812,2026-06-29,08,常滑,12R,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,初　日,IP,D,予選ドリーム戦,16:11,
202606290901,2026-06-29,09,津,1R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,ツッキーレース,10:40,
202606290902,2026-06-29,09,津,2R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,一般,11:08,
202606290903,2026-06-29,09,津,3R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,一般,11:36,
202606290904,2026-06-29,09,津,4R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,一般,12:06,
202606290905,2026-06-29,09,津,5R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,５ールドレース,12:36,
202606290906,2026-06-29,09,津,6R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,一般,13:07,
202606290907,2026-06-29,09,津,7R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,一般,13:38,
202606290908,2026-06-29,09,津,8R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,一般,14:11,
202606290909,2026-06-29,09,津,9R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,一般特選,14:43,
202606290910,2026-06-29,09,津,10R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,選抜戦,15:16,
202606290911,2026-06-29,09,津,11R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,選抜戦,15:49,
202606290912,2026-06-29,09,津,12R,下剋上！Ａ１ｖｓＢ級バトル,最終日,IP,D,優勝戦,16:25,
202606291001,2026-06-29,10,三国,1R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,みくにあさイチ,08:39,
202606291002,2026-06-29,10,三国,2R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,みくにあさガチ,09:05,
202606291003,2026-06-29,10,三国,3R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,みくにあさズバ,09:31,
202606291004,2026-06-29,10,三国,4R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,みくにあさ推し,09:57,
202606291005,2026-06-29,10,三国,5R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,予選,10:23,
202606291006,2026-06-29,10,三国,6R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,予選,10:51,
202606291007,2026-06-29,10,三国,7R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,予選,11:21,
202606291008,2026-06-29,10,三国,8R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,予選,11:51,
202606291009,2026-06-29,10,三国,9R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,予選特賞,12:24,
202606291010,2026-06-29,10,三国,10R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,予選特賞,13:00,
202606291011,2026-06-29,10,三国,11R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,記者特選,13:31,
202606291012,2026-06-29,10,三国,12R,ディアボート三国リニューアル１１周年記念競走,２日目,IP,M,カニ坊選抜,14:06,
202606291101,2026-06-29,11,びわこ,1R,第１４回近江牛カップ,初　日,IP,D,予選,10:33,
202606291102,2026-06-29,11,びわこ,2R,第１４回近江牛カップ,初　日,IP,D,予選,11:11,
202606291103,2026-06-29,11,びわこ,3R,第１４回近江牛カップ,初　日,IP,D,予選,11:39,
202606291104,2026-06-29,11,びわこ,4R,第１４回近江牛カップ,初　日,IP,D,予選,12:11,
202606291105,2026-06-29,11,びわこ,5R,第１４回近江牛カップ,初　日,IP,D,予選,12:41,
202606291106,2026-06-29,11,びわこ,6R,第１４回近江牛カップ,初　日,IP,D,予選,13:11,
202606291107,2026-06-29,11,びわこ,7R,第１４回近江牛カップ,初　日,IP,D,予選,13:43,
202606291108,2026-06-29,11,びわこ,8R,第１４回近江牛カップ,初　日,IP,D,予選,14:19,
202606291109,2026-06-29,11,びわこ,9R,第１４回近江牛カップ,初　日,IP,D,予選特賞,14:46,
202606291110,2026-06-29,11,びわこ,10R,第１４回近江牛カップ,初　日,IP,D,予選特賞,15:12,
202606291111,2026-06-29,11,びわこ,11R,第１４回近江牛カップ,初　日,IP,D,予選特選,15:46,
202606291112,2026-06-29,11,びわこ,12R,第１４回近江牛カップ,初　日,IP,D,近江牛ＤＲ,16:14,
202606291201,2026-06-29,12,住之江,1R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,一般戦,15:19,
202606291202,2026-06-29,12,住之江,2R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,一般戦,15:57,
202606291203,2026-06-29,12,住之江,3R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,一般戦,16:40,
202606291204,2026-06-29,12,住之江,4R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,一般戦,17:06,
202606291205,2026-06-29,12,住之江,5R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,住之江ファイブ,17:30,
202606291206,2026-06-29,12,住之江,6R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,一般戦,17:57,
202606291207,2026-06-29,12,住之江,7R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,一般戦,18:21,
202606291208,2026-06-29,12,住之江,8R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,一般戦,18:47,
202606291209,2026-06-29,12,住之江,9R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,住之江選抜,19:16,
202606291210,2026-06-29,12,住之江,10R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,選抜戦,19:43,
202606291211,2026-06-29,12,住之江,11R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,選抜戦,20:09,
202606291212,2026-06-29,12,住之江,12R,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,最終日,IP,N,優勝戦,20:38,
202606291301,2026-06-29,13,尼崎,1R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,朝からセンプル,10:35,
202606291302,2026-06-29,13,尼崎,2R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,一般,10:58,
202606291303,2026-06-29,13,尼崎,3R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,一般,11:29,
202606291304,2026-06-29,13,尼崎,4R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,一般,12:00,
202606291305,2026-06-29,13,尼崎,5R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,一般,12:28,
202606291306,2026-06-29,13,尼崎,6R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,昼どきピンクル,12:56,
202606291307,2026-06-29,13,尼崎,7R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,一般,13:35,
202606291308,2026-06-29,13,尼崎,8R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,一般,14:02,
202606291309,2026-06-29,13,尼崎,9R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,一般,14:33,
202606291310,2026-06-29,13,尼崎,10R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,準優勝戦,15:07,
202606291311,2026-06-29,13,尼崎,11R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,準優勝戦,15:39,
202606291312,2026-06-29,13,尼崎,12R,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,５日目,IP,D,準優勝戦,16:23,
202606291701,2026-06-29,17,宮島,1R,第１４回サッポロビール杯,４日目,IP,D,ファーストＢ,10:55,
202606291702,2026-06-29,17,宮島,2R,第１４回サッポロビール杯,４日目,IP,D,予選,11:28,
202606291703,2026-06-29,17,宮島,3R,第１４回サッポロビール杯,４日目,IP,D,予選,11:54,
202606291704,2026-06-29,17,宮島,4R,第１４回サッポロビール杯,４日目,IP,D,予選,12:21,
202606291705,2026-06-29,17,宮島,5R,第１４回サッポロビール杯,４日目,IP,D,ランチ特賞,12:53,
202606291706,2026-06-29,17,宮島,6R,第１４回サッポロビール杯,４日目,IP,D,予選,13:21,
202606291707,2026-06-29,17,宮島,7R,第１４回サッポロビール杯,４日目,IP,D,予選,13:54,
202606291708,2026-06-29,17,宮島,8R,第１４回サッポロビール杯,４日目,IP,D,予選,14:26,
202606291709,2026-06-29,17,宮島,9R,第１４回サッポロビール杯,４日目,IP,D,予選,15:00,
202606291710,2026-06-29,17,宮島,10R,第１４回サッポロビール杯,４日目,IP,D,特賞,15:32,
202606291711,2026-06-29,17,宮島,11R,第１４回サッポロビール杯,４日目,IP,D,特選,16:08,
202606291712,2026-06-29,17,宮島,12R,第１４回サッポロビール杯,４日目,IP,D,サッポロ特選,16:53,
202606291801,2026-06-29,18,徳山,1R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,朝トク一般,08:46,
202606291802,2026-06-29,18,徳山,2R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,狙いトク一般,09:12,
202606291803,2026-06-29,18,徳山,3R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,決めトク一般,09:38,
202606291804,2026-06-29,18,徳山,4R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,ガチトク一般,10:04,
202606291805,2026-06-29,18,徳山,5R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,一般,10:30,
202606291806,2026-06-29,18,徳山,6R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,一般,11:00,
202606291807,2026-06-29,18,徳山,7R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,一般,11:31,
202606291808,2026-06-29,18,徳山,8R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,一般,12:01,
202606291809,2026-06-29,18,徳山,9R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,推しトク特選,12:33,
202606291810,2026-06-29,18,徳山,10R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,のんた選抜,13:05,
202606291811,2026-06-29,18,徳山,11R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,それっちゃ選抜,13:40,
202606291812,2026-06-29,18,徳山,12R,ＢＯＡＴＢｏｙカップ,最終日,IP,M,優勝戦,14:14,
202606292001,2026-06-29,20,若松,1R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選,17:41,
202606292002,2026-06-29,20,若松,2R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選,18:08,
202606292003,2026-06-29,20,若松,3R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選,18:34,
202606292004,2026-06-29,20,若松,4R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選,19:03,
202606292005,2026-06-29,20,若松,5R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,進入固定戦隊,19:30,
202606292006,2026-06-29,20,若松,6R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選,19:56,
202606292007,2026-06-29,20,若松,7R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選特賞,20:25,
202606292008,2026-06-29,20,若松,8R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,エイトビート,21:00,
202606292009,2026-06-29,20,若松,9R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選,21:28,
202606292010,2026-06-29,20,若松,10R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選特賞,21:57,
202606292011,2026-06-29,20,若松,11R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選特選,22:27,
202606292012,2026-06-29,20,若松,12R,ＭＮＢＲ若松３ｒｄパイナップルナイターカップ,２日目,IP,L,予選特選,22:54,
202606292101,2026-06-29,21,芦屋,1R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,サンライズＶ戦,08:32,
202606292102,2026-06-29,21,芦屋,2R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,サンライズＷ戦,08:58,
202606292103,2026-06-29,21,芦屋,3R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,サンライズＸ戦,09:24,
202606292104,2026-06-29,21,芦屋,4R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,サンライズＹ戦,09:50,
202606292105,2026-06-29,21,芦屋,5R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,サンライズＺ戦,10:16,
202606292106,2026-06-29,21,芦屋,6R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,一般,10:44,
202606292107,2026-06-29,21,芦屋,7R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,一般,11:13,
202606292108,2026-06-29,21,芦屋,8R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,一般,11:43,
202606292109,2026-06-29,21,芦屋,9R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,アシ夢特選,12:17,
202606292110,2026-06-29,21,芦屋,10R,モーヴィ芦屋オープン５周年記念,最終日,IP,M,選抜戦,12:49,
