レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606260101,2026-06-26,01,桐生,1R,サッポロビールカップ,２日目,G3,N,予選,15:28,
202606260102,2026-06-26,01,桐生,2R,サッポロビールカップ,２日目,G3,N,予選,16:02,
202606260103,2026-06-26,01,桐生,3R,サッポロビールカップ,２日目,G3,N,予選,16:39,
202606260104,2026-06-26,01,桐生,4R,サッポロビールカップ,２日目,G3,N,予選,17:12,
202606260105,2026-06-26,01,桐生,5R,サッポロビールカップ,２日目,G3,N,予選,17:37,
202606260106,2026-06-26,01,桐生,6R,サッポロビールカップ,２日目,G3,N,ドラドキ目玉,18:02,
202606260107,2026-06-26,01,桐生,7R,サッポロビールカップ,２日目,G3,N,ドラドキ３,18:27,
202606260108,2026-06-26,01,桐生,8R,サッポロビールカップ,２日目,G3,N,ドラドキ５,18:52,
202606260109,2026-06-26,01,桐生,9R,サッポロビールカップ,２日目,G3,N,予選,19:18,
202606260110,2026-06-26,01,桐生,10R,サッポロビールカップ,２日目,G3,N,予選特賞,19:44,
202606260111,2026-06-26,01,桐生,11R,サッポロビールカップ,２日目,G3,N,予選特選,20:11,
202606260112,2026-06-26,01,桐生,12R,サッポロビールカップ,２日目,G3,N,桐生特選,20:41,
202606260301,2026-06-26,03,江戸川,1R,９代目江戸川番長決定戦,３日目,IP,D,予選,11:14,
202606260302,2026-06-26,03,江戸川,2R,９代目江戸川番長決定戦,３日目,IP,D,予選,11:41,
202606260303,2026-06-26,03,江戸川,3R,９代目江戸川番長決定戦,３日目,IP,D,予選,12:08,
202606260304,2026-06-26,03,江戸川,4R,９代目江戸川番長決定戦,３日目,IP,D,予選,12:35,
202606260305,2026-06-26,03,江戸川,5R,９代目江戸川番長決定戦,３日目,IP,D,予選,13:02,
202606260306,2026-06-26,03,江戸川,6R,９代目江戸川番長決定戦,３日目,IP,D,予選,13:29,
202606260307,2026-06-26,03,江戸川,7R,９代目江戸川番長決定戦,３日目,IP,D,予選,13:56,
202606260308,2026-06-26,03,江戸川,8R,９代目江戸川番長決定戦,３日目,IP,D,予選,14:24,
202606260309,2026-06-26,03,江戸川,9R,９代目江戸川番長決定戦,３日目,IP,D,予選特賞,14:52,
202606260310,2026-06-26,03,江戸川,10R,９代目江戸川番長決定戦,３日目,IP,D,予選特賞,15:22,
202606260311,2026-06-26,03,江戸川,11R,９代目江戸川番長決定戦,３日目,IP,D,予選特選,15:53,
202606260312,2026-06-26,03,江戸川,12R,９代目江戸川番長決定戦,３日目,IP,D,記者選抜戦,16:25,
202606260401,2026-06-26,04,平和島,1R,第２６回日刊ゲンダイボートレースＷＥＢ杯,３日目,IP,S,予選,11:55,
202606260402,2026-06-26,04,平和島,2R,第２６回日刊ゲンダイボートレースＷＥＢ杯,３日目,IP,S,東京ベイランチ,12:24,
202606260403,2026-06-26,04,平和島,3R,第２６回日刊ゲンダイボートレースＷＥＢ杯,３日目,IP,S,予選,12:54,
202606260404,2026-06-26,04,平和島,4R,第２６回日刊ゲンダイボートレースＷＥＢ杯,３日目,IP,S,予選,13:25,
202606260405,2026-06-26,04,平和島,5R,第２６回日刊ゲンダイボートレースＷＥＢ杯,３日目,IP,S,予選,13:55,
202606260406,2026-06-26,04,平和島,6R,第２６回日刊ゲンダイボートレースＷＥＢ杯,３日目,IP,S,予選,14:28,
202606260407,2026-06-26,04,平和島,7R,第２６回日刊ゲンダイボートレースＷＥＢ杯,３日目,IP,S,予選,15:00,
