レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606220201,2026-06-22,02,戸田,1R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,10:47,
202606220202,2026-06-22,02,戸田,2R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,11:16,
202606220203,2026-06-22,02,戸田,3R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,11:45,
202606220204,2026-06-22,02,戸田,4R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,12:14,
202606220205,2026-06-22,02,戸田,5R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,12:44,
202606220206,2026-06-22,02,戸田,6R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,13:14,
202606220207,2026-06-22,02,戸田,7R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,13:45,
202606220208,2026-06-22,02,戸田,8R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,14:16,
202606220209,2026-06-22,02,戸田,9R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,一般戦,14:48,
202606220210,2026-06-22,02,戸田,10R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,準優勝戦,15:21,
202606220211,2026-06-22,02,戸田,11R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,準優勝戦,15:55,
202606220212,2026-06-22,02,戸田,12R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,５日目,IP,D,準優勝戦,16:30,
202606220501,2026-06-22,05,多摩川,1R,第１０回ａｕじぶん銀行賞,最終日,IP,S,一般,11:30,
202606220502,2026-06-22,05,多摩川,2R,第１０回ａｕじぶん銀行賞,最終日,IP,S,一般,12:05,
202606220503,2026-06-22,05,多摩川,3R,第１０回ａｕじぶん銀行賞,最終日,IP,S,一般,12:35,
202606220504,2026-06-22,05,多摩川,4R,第１０回ａｕじぶん銀行賞,最終日,IP,S,一般,13:03,
202606220505,2026-06-22,05,多摩川,5R,第１０回ａｕじぶん銀行賞,最終日,IP,S,一般,13:33,
202606220506,2026-06-22,05,多摩川,6R,第１０回ａｕじぶん銀行賞,最終日,IP,S,一般,14:04,
202606220507,2026-06-22,05,多摩川,7R,第１０回ａｕじぶん銀行賞,最終日,IP,S,一般,14:35,
202606220508,2026-06-22,05,多摩川,8R,第１０回ａｕじぶん銀行賞,最終日,IP,S,一般,15:07,
202606220509,2026-06-22,05,多摩川,9R,第１０回ａｕじぶん銀行賞,最終日,IP,S,静波まつり選抜,15:40,
202606220510,2026-06-22,05,多摩川,10R,第１０回ａｕじぶん銀行賞,最終日,IP,S,選抜戦,16:15,
202606220511,2026-06-22,05,多摩川,11R,第１０回ａｕじぶん銀行賞,最終日,IP,S,選抜戦,16:48,
202606220512,2026-06-22,05,多摩川,12R,第１０回ａｕじぶん銀行賞,最終日,IP,S,優勝戦,17:20,
202606220601,2026-06-22,06,浜名湖,1R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選,11:36,
202606220602,2026-06-22,06,浜名湖,2R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選,12:03,
202606220603,2026-06-22,06,浜名湖,3R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選,12:37,
202606220604,2026-06-22,06,浜名湖,4R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,ランチタイム戦,13:05,
202606220605,2026-06-22,06,浜名湖,5R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選,13:36,
202606220606,2026-06-22,06,浜名湖,6R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選,14:02,
202606220607,2026-06-22,06,浜名湖,7R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選,14:31,
202606220608,2026-06-22,06,浜名湖,8R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,ブレイクタイム,15:02,
202606220609,2026-06-22,06,浜名湖,9R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選特賞,15:38,
202606220610,2026-06-22,06,浜名湖,10R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選特賞,16:10,
202606220611,2026-06-22,06,浜名湖,11R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選特選,16:39,
202606220612,2026-06-22,06,浜名湖,12R,にっぽん未来プロジェクト競走ｉｎ浜名湖,３日目,IP,S,予選特選,17:09,
202606220801,2026-06-22,08,常滑,1R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,朝トコ小判Ｒ,10:38,
202606220802,2026-06-22,08,常滑,2R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選,11:05,
202606220803,2026-06-22,08,常滑,3R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選,11:31,
202606220804,2026-06-22,08,常滑,4R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選,11:57,
202606220805,2026-06-22,08,常滑,5R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,三Ａ傑戦,12:27,
202606220806,2026-06-22,08,常滑,6R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,昼トコ小判Ｒ,12:57,
202606220807,2026-06-22,08,常滑,7R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選,13:28,
202606220808,2026-06-22,08,常滑,8R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選,13:56,
202606220809,2026-06-22,08,常滑,9R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選特賞,14:22,
202606220810,2026-06-22,08,常滑,10R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選特賞,14:52,
202606220811,2026-06-22,08,常滑,11R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選特選,15:24,
202606220812,2026-06-22,08,常滑,12R,ウィンボとこなめ開設記念・ＢＯＡＴＢｏｙカップ,２日目,IP,D,予選特選,16:07,
202606221001,2026-06-22,10,三国,1R,日本トーター杯,２日目,IP,M,みくにあさイチ,08:32,
202606221002,2026-06-22,10,三国,2R,日本トーター杯,２日目,IP,M,みくにあさガチ,08:58,
202606221003,2026-06-22,10,三国,3R,日本トーター杯,２日目,IP,M,みくにあさズバ,09:24,
202606221004,2026-06-22,10,三国,4R,日本トーター杯,２日目,IP,M,みくにあさ推し,09:50,
202606221005,2026-06-22,10,三国,5R,日本トーター杯,２日目,IP,M,予選,10:18,
202606221006,2026-06-22,10,三国,6R,日本トーター杯,２日目,IP,M,予選,10:44,
202606221007,2026-06-22,10,三国,7R,日本トーター杯,２日目,IP,M,予選,11:13,
202606221008,2026-06-22,10,三国,8R,日本トーター杯,２日目,IP,M,予選,11:48,
202606221009,2026-06-22,10,三国,9R,日本トーター杯,２日目,IP,M,予選特賞,12:18,
202606221010,2026-06-22,10,三国,10R,日本トーター杯,２日目,IP,M,予選特賞,12:50,
202606221011,2026-06-22,10,三国,11R,日本トーター杯,２日目,IP,M,記者特選,13:24,
202606221012,2026-06-22,10,三国,12R,日本トーター杯,２日目,IP,M,カニ坊選抜,14:00,
202606221101,2026-06-22,11,びわこ,1R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選,10:35,
202606221102,2026-06-22,11,びわこ,2R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選,11:02,
202606221103,2026-06-22,11,びわこ,3R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選,11:32,
202606221104,2026-06-22,11,びわこ,4R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選,12:01,
202606221105,2026-06-22,11,びわこ,5R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選,12:32,
202606221106,2026-06-22,11,びわこ,6R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選,13:08,
202606221107,2026-06-22,11,びわこ,7R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選,13:41,
202606221108,2026-06-22,11,びわこ,8R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選,14:12,
202606221109,2026-06-22,11,びわこ,9R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選特賞,14:44,
202606221110,2026-06-22,11,びわこ,10R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選特賞,15:14,
202606221111,2026-06-22,11,びわこ,11R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選特選,15:53,
202606221112,2026-06-22,11,びわこ,12R,大阪スポーツ杯争奪　第３１回におの湖賞,４日目,IP,D,予選特選,16:36,
202606221301,2026-06-22,13,尼崎,1R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,朝からセンプル,10:42,
202606221302,2026-06-22,13,尼崎,2R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,一般,11:11,
202606221303,2026-06-22,13,尼崎,3R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,一般,11:41,
202606221304,2026-06-22,13,尼崎,4R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,一般,12:11,
202606221305,2026-06-22,13,尼崎,5R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,一般,12:40,
202606221306,2026-06-22,13,尼崎,6R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,昼どきピンクル,13:10,
202606221307,2026-06-22,13,尼崎,7R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,一般,13:39,
202606221308,2026-06-22,13,尼崎,8R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,一般,14:09,
202606221309,2026-06-22,13,尼崎,9R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,一般特選,14:39,
202606221310,2026-06-22,13,尼崎,10R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,選抜戦,15:05,
202606221311,2026-06-22,13,尼崎,11R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,選抜戦,15:41,
202606221312,2026-06-22,13,尼崎,12R,第３７回サンスポグリーンカップ争奪戦,最終日,IP,D,優勝戦,16:25,
202606221501,2026-06-22,15,丸亀,1R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選,15:18,
202606221502,2026-06-22,15,丸亀,2R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選,15:45,
202606221503,2026-06-22,15,丸亀,3R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選,16:19,
202606221504,2026-06-22,15,丸亀,4R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選,16:46,
202606221505,2026-06-22,15,丸亀,5R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選,17:13,
202606221506,2026-06-22,15,丸亀,6R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選,17:38,
202606221507,2026-06-22,15,丸亀,7R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選,18:03,
202606221508,2026-06-22,15,丸亀,8R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選,18:29,
202606221509,2026-06-22,15,丸亀,9R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,まるがめ特賞,19:02,
202606221510,2026-06-22,15,丸亀,10R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,蒼月まるる特賞,19:31,
202606221511,2026-06-22,15,丸亀,11R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選選抜,19:59,
202606221512,2026-06-22,15,丸亀,12R,スカパー！ＪＬＣ杯争奪　ルーキーシリーズ第１４戦,３日目,IP,N,予選選抜,20:30,
202606221601,2026-06-22,16,児島,1R,サッポロビールカップ,２日目,IP,D,朝得ガァ〜コ戦,10:57,
202606221602,2026-06-22,16,児島,2R,サッポロビールカップ,２日目,IP,D,予選,11:33,
202606221603,2026-06-22,16,児島,3R,サッポロビールカップ,２日目,IP,D,予選,12:08,
202606221604,2026-06-22,16,児島,4R,サッポロビールカップ,２日目,IP,D,コジマだ４っ！,12:42,
202606221605,2026-06-22,16,児島,5R,サッポロビールカップ,２日目,IP,D,日替艇食戦,13:12,
202606221606,2026-06-22,16,児島,6R,サッポロビールカップ,２日目,IP,D,予選,13:43,
202606221607,2026-06-22,16,児島,7R,サッポロビールカップ,２日目,IP,D,予選,14:14,
202606221608,2026-06-22,16,児島,8R,サッポロビールカップ,２日目,IP,D,予選,14:46,
202606221609,2026-06-22,16,児島,9R,サッポロビールカップ,２日目,IP,D,これしか９じゃ,15:16,
202606221610,2026-06-22,16,児島,10R,サッポロビールカップ,２日目,IP,D,予選特賞,15:43,
202606221611,2026-06-22,16,児島,11R,サッポロビールカップ,２日目,IP,D,予選特選,16:13,
202606221612,2026-06-22,16,児島,12R,サッポロビールカップ,２日目,IP,D,記者選抜戦,16:44,
202606221701,2026-06-22,17,宮島,1R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,ファーストＢ,10:55,
202606221702,2026-06-22,17,宮島,2R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,一般戦,11:26,
202606221703,2026-06-22,17,宮島,3R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,一般戦,11:55,
202606221704,2026-06-22,17,宮島,4R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,一般戦,12:25,
202606221705,2026-06-22,17,宮島,5R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,ランチタイム,12:55,
202606221706,2026-06-22,17,宮島,6R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,一般戦,13:22,
202606221707,2026-06-22,17,宮島,7R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,一般戦,13:54,
202606221708,2026-06-22,17,宮島,8R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,一般戦,14:25,
202606221709,2026-06-22,17,宮島,9R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,宮島特選,14:57,
202606221710,2026-06-22,17,宮島,10R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,選抜戦,15:32,
202606221711,2026-06-22,17,宮島,11R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,選抜戦,16:03,
202606221712,2026-06-22,17,宮島,12R,マスターズリーグ第２戦デイリースポーツ杯,最終日,G3,D,優勝戦,16:50,
202606221901,2026-06-22,19,下関,1R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選,15:26,
202606221902,2026-06-22,19,下関,2R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選,15:52,
202606221903,2026-06-22,19,下関,3R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選,16:23,
202606221904,2026-06-22,19,下関,4R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選,16:56,
202606221905,2026-06-22,19,下関,5R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,シーモ戦,17:21,
202606221906,2026-06-22,19,下関,6R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選,17:49,
202606221907,2026-06-22,19,下関,7R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,ふく〜る特賞,18:18,
202606221908,2026-06-22,19,下関,8R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選,18:47,
202606221909,2026-06-22,19,下関,9R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選,19:16,
202606221910,2026-06-22,19,下関,10R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選特賞,19:46,
202606221911,2026-06-22,19,下関,11R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,予選特選,20:15,
202606221912,2026-06-22,19,下関,12R,オープン７周年記念モーヴィ下関杯,２日目,IP,N,一般シーボー選,20:45,
202606222201,2026-06-22,22,福岡,1R,創刊６０周年・九州スポーツ杯,初　日,IP,S,カタメン１予選,12:33,
202606222202,2026-06-22,22,福岡,2R,創刊６０周年・九州スポーツ杯,初　日,IP,S,予選,13:01,
202606222203,2026-06-22,22,福岡,3R,創刊６０周年・九州スポーツ杯,初　日,IP,S,カタメン３予選,13:30,
202606222204,2026-06-22,22,福岡,4R,創刊６０周年・九州スポーツ杯,初　日,IP,S,予選,13:58,
202606222205,2026-06-22,22,福岡,5R,創刊６０周年・九州スポーツ杯,初　日,IP,S,予選,14:27,
202606222206,2026-06-22,22,福岡,6R,創刊６０周年・九州スポーツ杯,初　日,IP,S,予選,15:00,
202606222207,2026-06-22,22,福岡,7R,創刊６０周年・九州スポーツ杯,初　日,IP,S,予選,15:34,
202606222208,2026-06-22,22,福岡,8R,創刊６０周年・九州スポーツ杯,初　日,IP,S,予選,16:05,
