レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606070101,2026-06-07,01,桐生,1R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,予選,15:25,
202606070102,2026-06-07,01,桐生,2R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,予選,16:03,
202606070103,2026-06-07,01,桐生,3R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,予選,16:35,
202606070104,2026-06-07,01,桐生,4R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,予選,17:06,
202606070105,2026-06-07,01,桐生,5R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,予選,17:30,
202606070106,2026-06-07,01,桐生,6R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,ドラドキ目玉,17:57,
202606070107,2026-06-07,01,桐生,7R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,ドラドキ３,18:21,
202606070108,2026-06-07,01,桐生,8R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,ドラドキ５,18:47,
202606070109,2026-06-07,01,桐生,9R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,予選特賞,19:16,
202606070110,2026-06-07,01,桐生,10R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,予選特賞,19:43,
202606070111,2026-06-07,01,桐生,11R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,予選特選,20:09,
202606070112,2026-06-07,01,桐生,12R,ＭＢＰ津幡開設１３周年記念,３日目,IP,N,桐生特選,20:38,
202606070301,2026-06-07,03,江戸川,1R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般,11:14,
202606070302,2026-06-07,03,江戸川,2R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般,11:41,
202606070303,2026-06-07,03,江戸川,3R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般,12:08,
202606070304,2026-06-07,03,江戸川,4R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般,12:35,
202606070305,2026-06-07,03,江戸川,5R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般,13:02,
202606070306,2026-06-07,03,江戸川,6R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般,13:29,
202606070307,2026-06-07,03,江戸川,7R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般,13:56,
202606070308,2026-06-07,03,江戸川,8R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般,14:24,
202606070309,2026-06-07,03,江戸川,9R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,一般特選,14:52,
202606070310,2026-06-07,03,江戸川,10R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,選抜戦,15:22,
202606070311,2026-06-07,03,江戸川,11R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,選抜戦,15:53,
202606070312,2026-06-07,03,江戸川,12R,にっぽん未来プロジェクト競走ｉｎ江戸川,最終日,IP,D,優勝戦,16:25,
202606070501,2026-06-07,05,多摩川,1R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選,11:33,
202606070502,2026-06-07,05,多摩川,2R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選,12:05,
202606070503,2026-06-07,05,多摩川,3R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選,12:32,
202606070504,2026-06-07,05,多摩川,4R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選,13:00,
202606070505,2026-06-07,05,多摩川,5R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選,13:31,
202606070506,2026-06-07,05,多摩川,6R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選,14:04,
202606070507,2026-06-07,05,多摩川,7R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選,14:35,
202606070508,2026-06-07,05,多摩川,8R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選,15:07,
202606070509,2026-06-07,05,多摩川,9R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選特賞,15:39,
202606070510,2026-06-07,05,多摩川,10R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選特賞,16:15,
202606070511,2026-06-07,05,多摩川,11R,ボートレース多摩川バースデイカップ,初　日,IP,S,予選特選,16:49,
202606070512,2026-06-07,05,多摩川,12R,ボートレース多摩川バースデイカップ,初　日,IP,S,ドリーム戦,17:20,
202606070601,2026-06-07,06,浜名湖,1R,テレしずサマーカップ,２日目,IP,S,予選,11:34,
202606070602,2026-06-07,06,浜名湖,2R,テレしずサマーカップ,２日目,IP,S,予選,11:59,
202606070603,2026-06-07,06,浜名湖,3R,テレしずサマーカップ,２日目,IP,S,予選,12:27,
202606070604,2026-06-07,06,浜名湖,4R,テレしずサマーカップ,２日目,IP,S,ランチタイム戦,12:56,
202606070605,2026-06-07,06,浜名湖,5R,テレしずサマーカップ,２日目,IP,S,予選,13:22,
202606070606,2026-06-07,06,浜名湖,6R,テレしずサマーカップ,２日目,IP,S,予選,13:56,
202606070607,2026-06-07,06,浜名湖,7R,テレしずサマーカップ,２日目,IP,S,予選,14:31,
202606070608,2026-06-07,06,浜名湖,8R,テレしずサマーカップ,２日目,IP,S,ブレイクタイム,15:03,
202606070609,2026-06-07,06,浜名湖,9R,テレしずサマーカップ,２日目,IP,S,予選特賞,15:37,
202606070610,2026-06-07,06,浜名湖,10R,テレしずサマーカップ,２日目,IP,S,予選特賞,16:08,
202606070611,2026-06-07,06,浜名湖,11R,テレしずサマーカップ,２日目,IP,S,予選特選,16:38,
202606070612,2026-06-07,06,浜名湖,12R,テレしずサマーカップ,２日目,IP,S,予選特選,17:10,
202606070701,2026-06-07,07,蒲郡,1R,やしの実ＦＭ　「蒲郡ＵＰ！」杯争奪戦,最終日,IP,N,一般戦,15:28,
202606070702,2026-06-07,07,蒲郡,2R,やしの実ＦＭ　「蒲郡ＵＰ！」杯争奪戦,最終日,IP,N,一般戦,16:10,
202606070703,2026-06-07,07,蒲郡,3R,やしの実ＦＭ　「蒲郡ＵＰ！」杯争奪戦,最終日,IP,N,一般戦,16:41,
202606070704,2026-06-07,07,蒲郡,4R,やしの実ＦＭ　「蒲郡ＵＰ！」杯争奪戦,最終日,IP,N,一般戦,17:13,
202606070705,2026-06-07,07,蒲郡,5R,やしの実ＦＭ　「蒲郡ＵＰ！」杯争奪戦,最終日,IP,N,一般戦,17:37,
202606070706,2026-06-07,07,蒲郡,6R,やしの実ＦＭ　「蒲郡ＵＰ！」杯争奪戦,最終日,IP,N,一般戦,18:04,
202606070707,2026-06-07,07,蒲郡,7R,やしの実ＦＭ　「蒲郡ＵＰ！」杯争奪戦,最終日,IP,N,一般戦,18:28,
