レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606250101,2026-06-25,01,桐生,1R,サッポロビールカップ,初　日,G3,N,予選,15:28,
202606250102,2026-06-25,01,桐生,2R,サッポロビールカップ,初　日,G3,N,予選,16:02,
202606250103,2026-06-25,01,桐生,3R,サッポロビールカップ,初　日,G3,N,予選,16:39,
202606250104,2026-06-25,01,桐生,4R,サッポロビールカップ,初　日,G3,N,予選,17:12,
202606250105,2026-06-25,01,桐生,5R,サッポロビールカップ,初　日,G3,N,予選,17:37,
202606250106,2026-06-25,01,桐生,6R,サッポロビールカップ,初　日,G3,N,ドラドキ目玉,18:02,
202606250107,2026-06-25,01,桐生,7R,サッポロビールカップ,初　日,G3,N,ドラドキ３,18:27,
202606250108,2026-06-25,01,桐生,8R,サッポロビールカップ,初　日,G3,N,ドラドキ５,18:52,
202606250109,2026-06-25,01,桐生,9R,サッポロビールカップ,初　日,G3,N,予選,19:18,
202606250110,2026-06-25,01,桐生,10R,サッポロビールカップ,初　日,G3,N,予選特賞,19:44,
202606250111,2026-06-25,01,桐生,11R,サッポロビールカップ,初　日,G3,N,予選特選,20:11,
202606250112,2026-06-25,01,桐生,12R,サッポロビールカップ,初　日,G3,N,桐生ドリーム戦,20:41,
202606250301,2026-06-25,03,江戸川,1R,９代目江戸川番長決定戦,２日目,IP,D,予選,11:14,
202606250302,2026-06-25,03,江戸川,2R,９代目江戸川番長決定戦,２日目,IP,D,予選,11:41,
202606250303,2026-06-25,03,江戸川,3R,９代目江戸川番長決定戦,２日目,IP,D,予選,12:08,
202606250304,2026-06-25,03,江戸川,4R,９代目江戸川番長決定戦,２日目,IP,D,予選,12:35,
202606250305,2026-06-25,03,江戸川,5R,９代目江戸川番長決定戦,２日目,IP,D,予選,13:02,
202606250306,2026-06-25,03,江戸川,6R,９代目江戸川番長決定戦,２日目,IP,D,予選,13:29,
202606250307,2026-06-25,03,江戸川,7R,９代目江戸川番長決定戦,２日目,IP,D,予選,13:56,
202606250308,2026-06-25,03,江戸川,8R,９代目江戸川番長決定戦,２日目,IP,D,予選,14:24,
202606250309,2026-06-25,03,江戸川,9R,９代目江戸川番長決定戦,２日目,IP,D,予選特賞,14:52,
202606250310,2026-06-25,03,江戸川,10R,９代目江戸川番長決定戦,２日目,IP,D,予選特賞,15:22,
