レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606090101,2026-06-09,01,桐生,1R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,一般,15:28,
202606090102,2026-06-09,01,桐生,2R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,一般,16:03,
202606090103,2026-06-09,01,桐生,3R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,一般,16:32,
202606090104,2026-06-09,01,桐生,4R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,一般,17:06,
202606090105,2026-06-09,01,桐生,5R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,一般,17:30,
202606090106,2026-06-09,01,桐生,6R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,ドラドキ目玉,17:57,
202606090107,2026-06-09,01,桐生,7R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,ドラドキ３,18:21,
202606090108,2026-06-09,01,桐生,8R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,ドラドキ５,18:47,
202606090109,2026-06-09,01,桐生,9R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,準優勝戦,19:16,
202606090110,2026-06-09,01,桐生,10R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,準優勝戦,19:43,
202606090111,2026-06-09,01,桐生,11R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,準優勝戦,20:09,
202606090112,2026-06-09,01,桐生,12R,ＭＢＰ津幡開設１３周年記念,５日目,IP,N,一般特賞,20:38,
202606090501,2026-06-09,05,多摩川,1R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選,11:33,
202606090502,2026-06-09,05,多摩川,2R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選,12:05,
202606090503,2026-06-09,05,多摩川,3R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選,12:32,
202606090504,2026-06-09,05,多摩川,4R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選,13:00,
202606090505,2026-06-09,05,多摩川,5R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選,13:31,
202606090506,2026-06-09,05,多摩川,6R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選,14:04,
202606090507,2026-06-09,05,多摩川,7R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選,14:35,
202606090508,2026-06-09,05,多摩川,8R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選,15:07,
202606090509,2026-06-09,05,多摩川,9R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選特賞,15:39,
202606090510,2026-06-09,05,多摩川,10R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選特賞,16:15,
202606090511,2026-06-09,05,多摩川,11R,ボートレース多摩川バースデイカップ,３日目,IP,S,予選特選,16:49,
202606090512,2026-06-09,05,多摩川,12R,ボートレース多摩川バースデイカップ,３日目,IP,S,記者選抜戦,17:20,
202606090601,2026-06-09,06,浜名湖,1R,テレしずサマーカップ,４日目,IP,S,一般,11:34,
202606090602,2026-06-09,06,浜名湖,2R,テレしずサマーカップ,４日目,IP,S,一般,11:59,
202606090603,2026-06-09,06,浜名湖,3R,テレしずサマーカップ,４日目,IP,S,一般,12:25,
202606090604,2026-06-09,06,浜名湖,4R,テレしずサマーカップ,４日目,IP,S,ランチタイム戦,12:51,
202606090605,2026-06-09,06,浜名湖,5R,テレしずサマーカップ,４日目,IP,S,一般,13:21,
202606090606,2026-06-09,06,浜名湖,6R,テレしずサマーカップ,４日目,IP,S,一般,13:58,
202606090607,2026-06-09,06,浜名湖,7R,テレしずサマーカップ,４日目,IP,S,一般,14:31,
202606090608,2026-06-09,06,浜名湖,8R,テレしずサマーカップ,４日目,IP,S,ブレイクタイム,15:00,
202606090609,2026-06-09,06,浜名湖,9R,テレしずサマーカップ,４日目,IP,S,一般,15:35,
202606090610,2026-06-09,06,浜名湖,10R,テレしずサマーカップ,４日目,IP,S,準優勝戦,16:08,
202606090611,2026-06-09,06,浜名湖,11R,テレしずサマーカップ,４日目,IP,S,準優勝戦,16:39,
202606090612,2026-06-09,06,浜名湖,12R,テレしずサマーカップ,４日目,IP,S,準優勝戦,17:10,
202606090701,2026-06-09,07,蒲郡,1R,中京スポーツ杯争奪　蒲郡ボートキング決定戦,初　日,IP,N,予選,15:26,
202606090702,2026-06-09,07,蒲郡,2R,中京スポーツ杯争奪　蒲郡ボートキング決定戦,初　日,IP,N,予選,16:10,
202606090703,2026-06-09,07,蒲郡,3R,中京スポーツ杯争奪　蒲郡ボートキング決定戦,初　日,IP,N,予選,16:41,
202606090704,2026-06-09,07,蒲郡,4R,中京スポーツ杯争奪　蒲郡ボートキング決定戦,初　日,IP,N,予選,17:13,
