レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606160101,2026-06-16,01,桐生,1R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,予選,15:25,
202606160102,2026-06-16,01,桐生,2R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,予選,15:57,
202606160103,2026-06-16,01,桐生,3R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,予選,16:35,
202606160104,2026-06-16,01,桐生,4R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,予選,17:11,
202606160105,2026-06-16,01,桐生,5R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,予選,17:36,
202606160106,2026-06-16,01,桐生,6R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,ドラドキ目玉,18:03,
202606160107,2026-06-16,01,桐生,7R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,ドラドキ３,18:28,
202606160108,2026-06-16,01,桐生,8R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,ドラドキ５,18:54,
202606160109,2026-06-16,01,桐生,9R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,予選特賞,19:23,
202606160110,2026-06-16,01,桐生,10R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,予選特賞,19:50,
202606160111,2026-06-16,01,桐生,11R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,一般特選,20:16,
202606160112,2026-06-16,01,桐生,12R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,３日目,IP,N,一般桐生特選,20:45,
202606160301,2026-06-16,03,江戸川,1R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般,11:14,
202606160302,2026-06-16,03,江戸川,2R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般,11:41,
202606160303,2026-06-16,03,江戸川,3R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般,12:08,
202606160304,2026-06-16,03,江戸川,4R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般,12:35,
202606160305,2026-06-16,03,江戸川,5R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般,13:02,
202606160306,2026-06-16,03,江戸川,6R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般,13:29,
202606160307,2026-06-16,03,江戸川,7R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般,13:56,
202606160308,2026-06-16,03,江戸川,8R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般,14:24,
202606160309,2026-06-16,03,江戸川,9R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,一般特選,14:52,
202606160310,2026-06-16,03,江戸川,10R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,選抜戦,15:22,
202606160311,2026-06-16,03,江戸川,11R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,選抜戦,15:53,
202606160312,2026-06-16,03,江戸川,12R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,最終日,IP,D,優勝戦,16:25,
202606160601,2026-06-16,06,浜名湖,1R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,一般,11:35,
202606160602,2026-06-16,06,浜名湖,2R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,一般,12:00,
202606160603,2026-06-16,06,浜名湖,3R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,一般,12:28,
202606160604,2026-06-16,06,浜名湖,4R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,ランチタイム戦,12:58,
202606160605,2026-06-16,06,浜名湖,5R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,一般,13:24,
202606160606,2026-06-16,06,浜名湖,6R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,一般,13:50,
202606160607,2026-06-16,06,浜名湖,7R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,一般,14:20,
202606160608,2026-06-16,06,浜名湖,8R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,ブレイクタイム,15:01,
202606160609,2026-06-16,06,浜名湖,9R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,一般特選,15:35,
202606160610,2026-06-16,06,浜名湖,10R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,選抜戦,16:03,
202606160611,2026-06-16,06,浜名湖,11R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,選抜戦,16:30,
202606160612,2026-06-16,06,浜名湖,12R,体感型動物園　ｉＺｏｏカップ,最終日,IP,S,優勝戦,17:10,
202606160801,2026-06-16,08,常滑,1R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,10:33,
202606160802,2026-06-16,08,常滑,2R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,11:03,
202606160803,2026-06-16,08,常滑,3R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,11:33,
202606160804,2026-06-16,08,常滑,4R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,12:03,
202606160805,2026-06-16,08,常滑,5R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,12:33,
202606160806,2026-06-16,08,常滑,6R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,13:05,
202606160807,2026-06-16,08,常滑,7R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,13:37,
202606160808,2026-06-16,08,常滑,8R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,14:09,
202606160809,2026-06-16,08,常滑,9R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,14:45,
202606160810,2026-06-16,08,常滑,10R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,15:22,
202606160811,2026-06-16,08,常滑,11R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,15:59,
202606160812,2026-06-16,08,常滑,12R,開設７３周年記念競走トコタンキング決定戦,４日目,G1,D,予選,16:40,
202606160901,2026-06-16,09,津,1R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,ツッキーレース,10:41,
202606160902,2026-06-16,09,津,2R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選,11:09,
202606160903,2026-06-16,09,津,3R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選,11:38,
202606160904,2026-06-16,09,津,4R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選,12:09,
202606160905,2026-06-16,09,津,5R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,５ールドレース,12:40,
202606160906,2026-06-16,09,津,6R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選,13:11,
202606160907,2026-06-16,09,津,7R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選,13:42,
202606160908,2026-06-16,09,津,8R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選,14:14,
202606160909,2026-06-16,09,津,9R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選特賞,14:48,
202606160910,2026-06-16,09,津,10R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選特賞,15:18,
202606160911,2026-06-16,09,津,11R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,予選特選,15:48,
202606160912,2026-06-16,09,津,12R,マンスリーＢＯＡＴＲＡＣＥ杯,初　日,IP,D,ドリーム戦,16:25,
202606161001,2026-06-16,10,三国,1R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,みくにあさイチ,08:39,
202606161002,2026-06-16,10,三国,2R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,みくにあさガチ,09:05,
202606161003,2026-06-16,10,三国,3R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,みくにあさズバ,09:31,
202606161004,2026-06-16,10,三国,4R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,みくにあさ推し,09:57,
202606161005,2026-06-16,10,三国,5R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,一般,10:23,
202606161006,2026-06-16,10,三国,6R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,一般,10:53,
202606161007,2026-06-16,10,三国,7R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,一般,11:22,
202606161008,2026-06-16,10,三国,8R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,一般,11:51,
202606161009,2026-06-16,10,三国,9R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,一般特選,12:22,
202606161010,2026-06-16,10,三国,10R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,選抜戦,12:54,
202606161011,2026-06-16,10,三国,11R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,選抜戦,13:27,
202606161012,2026-06-16,10,三国,12R,ＢＯＡＴＲＡＣＥ振興会会長賞第５０回九頭龍賞,最終日,IP,M,優勝戦,14:05,
202606161201,2026-06-16,12,住之江,1R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,一般戦,15:30,
202606161202,2026-06-16,12,住之江,2R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,一般戦,16:07,
202606161203,2026-06-16,12,住之江,3R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,一般戦,16:32,
202606161204,2026-06-16,12,住之江,4R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,一般戦,17:01,
202606161205,2026-06-16,12,住之江,5R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,住之江ファイブ,17:24,
202606161206,2026-06-16,12,住之江,6R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,一般戦,17:53,
202606161207,2026-06-16,12,住之江,7R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,一般戦,18:18,
202606161208,2026-06-16,12,住之江,8R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,一般戦,18:44,
202606161209,2026-06-16,12,住之江,9R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,準優勝戦,19:13,
202606161210,2026-06-16,12,住之江,10R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,準優勝戦,19:40,
202606161211,2026-06-16,12,住之江,11R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,準優勝戦,20:06,
202606161212,2026-06-16,12,住之江,12R,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,３日目,IP,N,一般戦,20:35,
202606161601,2026-06-16,16,児島,1R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,朝得ガァ〜コ戦,10:51,
202606161602,2026-06-16,16,児島,2R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,一般,11:20,
202606161603,2026-06-16,16,児島,3R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,一般,11:49,
202606161604,2026-06-16,16,児島,4R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,コジマだ４っ！,12:20,
202606161605,2026-06-16,16,児島,5R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,日替艇食戦,12:52,
202606161606,2026-06-16,16,児島,6R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,一般,13:22,
202606161607,2026-06-16,16,児島,7R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,一般,14:02,
202606161608,2026-06-16,16,児島,8R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,一般,14:36,
202606161609,2026-06-16,16,児島,9R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,これしか９じゃ,15:11,
202606161610,2026-06-16,16,児島,10R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,選抜戦,15:43,
202606161611,2026-06-16,16,児島,11R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,選抜戦,16:16,
202606161612,2026-06-16,16,児島,12R,新選手宿舎完成記念　第４２回日本ＭＢ選手会代表杯,最終日,IP,D,優勝戦,16:50,
202606161801,2026-06-16,18,徳山,1R,サッポロビールカップ,初　日,G3,M,朝トク予選,08:46,
202606161802,2026-06-16,18,徳山,2R,サッポロビールカップ,初　日,G3,M,狙いトク特選,09:12,
202606161803,2026-06-16,18,徳山,3R,サッポロビールカップ,初　日,G3,M,決めトク予選,09:38,
202606161804,2026-06-16,18,徳山,4R,サッポロビールカップ,初　日,G3,M,ガチトク予選,10:04,
202606161805,2026-06-16,18,徳山,5R,サッポロビールカップ,初　日,G3,M,予選,10:30,
202606161806,2026-06-16,18,徳山,6R,サッポロビールカップ,初　日,G3,M,予選,10:58,
202606161807,2026-06-16,18,徳山,7R,サッポロビールカップ,初　日,G3,M,予選,11:29,
202606161808,2026-06-16,18,徳山,8R,サッポロビールカップ,初　日,G3,M,予選,11:58,
202606161809,2026-06-16,18,徳山,9R,サッポロビールカップ,初　日,G3,M,推しトク特賞,12:30,
202606161810,2026-06-16,18,徳山,10R,サッポロビールカップ,初　日,G3,M,予選,12:59,
202606161811,2026-06-16,18,徳山,11R,サッポロビールカップ,初　日,G3,M,予選,13:34,
202606161812,2026-06-16,18,徳山,12R,サッポロビールカップ,初　日,G3,M,ドリーム戦,14:12,
202606161901,2026-06-16,19,下関,1R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,一般,17:41,
202606161902,2026-06-16,19,下関,2R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,一般,18:08,
202606161903,2026-06-16,19,下関,3R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,一般,18:34,
202606161904,2026-06-16,19,下関,4R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,一般,19:03,
202606161905,2026-06-16,19,下関,5R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,シーモ　戦,19:30,
202606161906,2026-06-16,19,下関,6R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,一般,19:56,
202606161907,2026-06-16,19,下関,7R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,ふく〜る　戦,20:25,
202606161908,2026-06-16,19,下関,8R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,一般,20:56,
202606161909,2026-06-16,19,下関,9R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,準優勝戦,21:19,
202606161910,2026-06-16,19,下関,10R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,準優勝戦,21:42,
202606161911,2026-06-16,19,下関,11R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,準優勝戦,22:05,
202606161912,2026-06-16,19,下関,12R,ＭＮＢＲ下関２ｎｄ　日本モーターボート選手会会長杯,５日目,IP,L,一般,22:30,
202606162101,2026-06-16,21,芦屋,1R,ＰａｙＰａｙ銀行賞,２日目,IP,M,サンライズＶ戦,08:32,
202606162102,2026-06-16,21,芦屋,2R,ＰａｙＰａｙ銀行賞,２日目,IP,M,サンライズＷ戦,08:58,
202606162103,2026-06-16,21,芦屋,3R,ＰａｙＰａｙ銀行賞,２日目,IP,M,サンライズＸ戦,09:24,
202606162104,2026-06-16,21,芦屋,4R,ＰａｙＰａｙ銀行賞,２日目,IP,M,サンライズＹ戦,09:50,
202606162105,2026-06-16,21,芦屋,5R,ＰａｙＰａｙ銀行賞,２日目,IP,M,サンライズＺ戦,10:16,
202606162106,2026-06-16,21,芦屋,6R,ＰａｙＰａｙ銀行賞,２日目,IP,M,予選,10:46,
202606162107,2026-06-16,21,芦屋,7R,ＰａｙＰａｙ銀行賞,２日目,IP,M,予選,11:16,
202606162108,2026-06-16,21,芦屋,8R,ＰａｙＰａｙ銀行賞,２日目,IP,M,予選,11:45,
202606162109,2026-06-16,21,芦屋,9R,ＰａｙＰａｙ銀行賞,２日目,IP,M,予選特賞,12:15,
202606162110,2026-06-16,21,芦屋,10R,ＰａｙＰａｙ銀行賞,２日目,IP,M,予選特賞,12:46,
202606162111,2026-06-16,21,芦屋,11R,ＰａｙＰａｙ銀行賞,２日目,IP,M,予選特選,13:18,
202606162112,2026-06-16,21,芦屋,12R,ＰａｙＰａｙ銀行賞,２日目,IP,M,予選特選,13:54,
202606162201,2026-06-16,22,福岡,1R,オールレディース・ＬＯＶＥ　ＦＭ福岡なでしこカップ,５日目,G3,S,カタメン１一般,12:33,
