レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606140101,2026-06-14,01,桐生,1R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,予選,15:25,
202606140102,2026-06-14,01,桐生,2R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,予選,15:55,
202606140103,2026-06-14,01,桐生,3R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,予選,16:35,
202606140104,2026-06-14,01,桐生,4R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,予選,17:13,
202606140105,2026-06-14,01,桐生,5R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,予選,17:37,
202606140106,2026-06-14,01,桐生,6R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,ドラドキ目玉,18:04,
202606140107,2026-06-14,01,桐生,7R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,ドラドキ３,18:28,
202606140108,2026-06-14,01,桐生,8R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,ドラドキ５,18:54,
202606140109,2026-06-14,01,桐生,9R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,予選特賞,19:23,
202606140110,2026-06-14,01,桐生,10R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,予選特賞,19:50,
202606140111,2026-06-14,01,桐生,11R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,予選特選,20:16,
202606140112,2026-06-14,01,桐生,12R,第２３回新東通信杯　ＢＴＳ福島開場１５周年記念,初　日,IP,N,桐生ドリーム戦,20:45,
202606140301,2026-06-14,03,江戸川,1R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選,11:14,
202606140302,2026-06-14,03,江戸川,2R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選,11:41,
202606140303,2026-06-14,03,江戸川,3R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選,12:08,
202606140304,2026-06-14,03,江戸川,4R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選,12:35,
202606140305,2026-06-14,03,江戸川,5R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選,13:02,
202606140306,2026-06-14,03,江戸川,6R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選,13:29,
202606140307,2026-06-14,03,江戸川,7R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選,13:56,
202606140308,2026-06-14,03,江戸川,8R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選,14:24,
202606140309,2026-06-14,03,江戸川,9R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選特賞,14:52,
202606140310,2026-06-14,03,江戸川,10R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選特賞,15:22,
202606140311,2026-06-14,03,江戸川,11R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,予選特選,15:53,
202606140312,2026-06-14,03,江戸川,12R,スカパー！・ＪＬＣ杯ルーキーシリーズ第１３戦,４日目,IP,D,記者選抜戦,16:25,
202606140601,2026-06-14,06,浜名湖,1R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選,11:32,
202606140602,2026-06-14,06,浜名湖,2R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選,11:57,
202606140603,2026-06-14,06,浜名湖,3R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選,12:25,
202606140604,2026-06-14,06,浜名湖,4R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,ランチタイム戦,12:51,
202606140605,2026-06-14,06,浜名湖,5R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選,13:18,
202606140606,2026-06-14,06,浜名湖,6R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選,13:45,
202606140607,2026-06-14,06,浜名湖,7R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選,14:20,
202606140608,2026-06-14,06,浜名湖,8R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,ブレイクタイム,14:59,
202606140609,2026-06-14,06,浜名湖,9R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選特賞,15:34,
202606140610,2026-06-14,06,浜名湖,10R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選特賞,16:03,
202606140611,2026-06-14,06,浜名湖,11R,体感型動物園　ｉＺｏｏカップ,２日目,IP,S,予選特選,16:32,
