レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202607240101,2026-07-24,01,01R,須藤 隆雄,7.0,0.14,1.7,1,,IP,1,,IP,1,,IP,4,,IP,F,,IP,2,,IP,2,,IP,2,,IP,2,,IP,4,,IP,本村 大,3.2,0.17,4.2,4,,IP,4,,IP,4,,IP,5,,IP,6,,IP,5,,IP,3,,IP,転,,IP,2,,IP,6,,IP,岩井 繁,3.4,0.22,5.0,4,,IP,3,,IP,6,,IP,4,,IP,3,,G3,6,,G3,4,,IP,3,,IP,6,6,IP,6,,IP,鈴木 結平太,1.7,0.23,4.0,6,,IP,5,,IP,6,6,IP,6,,IP,4,,IP,F,,IP,6,,IP,落,,IP,3,5,IP,6,,IP,田中 京介,2.6,0.18,4.7,5,,IP,6,,IP,6,6,IP,4,,IP,5,,IP,5,6,G3,4,6,G3,5,,IP,5,,IP,3,,IP,立間 充宏,3.5,0.19,4.4,2,,G2,4,,IP,4,,IP,4,,IP,5,,IP,4,,IP,6,,IP,6,,IP,5,,IP,4,,IP
202607240102,2026-07-24,01,02R,坂井 康嗣,5.8,0.18,4.4,1,,IP,1,,IP,4,,IP,4,,IP,4,,IP,2,,IP,6,,IP,6,,IP,2,,IP,2,,IP,吉武 真也,5.0,0.15,3.1,4,,IP,5,,IP,1,,IP,3,,IP,3,,IP,5,,IP,4,,IP,2,,IP,3,,IP,5,,IP,山口 広樹,4.2,0.22,3.7,4,,IP,2,,IP,6,,IP,1,4,IP,2,,IP,5,,IP,5,,IP,5,,IP,4,,IP,6,,IP,藤生 雄人,5.0,0.18,3.3,3,5,IP,3,,IP,3,,IP,4,,IP,6,,IP,2,,IP,4,,IP,6,,IP,2,,IP,3,5,IP,木下 虎之輔,2.1,0.12,2.9,6,,IP,5,,IP,6,,IP,5,6,IP,6,,IP,4,,IP,6,6,IP,4,,IP,6,6,IP,4,6,IP,横田 貴満,4.8,0.18,3.8,4,,IP,1,,IP,4,,IP,4,4,IP,4,,IP,4,,IP,2,5,IP,4,,IP,5,,IP,5,5,IP
202607240103,2026-07-24,01,03R,大塚 浩二,5.8,0.19,2.9,1,,IP,4,,IP,6,,IP,1,,IP,4,,IP,4,,IP,1,,IP,6,,IP,4,,IP,1,,IP,三川 昂暁,6.0,0.17,4.1,5,,IP,5,,IP,2,,IP,4,5,IP,2,,IP,5,,IP,1,,IP,2,,IP,2,,IP,2,,IP,山本 兼士,5.5,0.16,3.6,2,4,G3,6,,IP,4,,IP,1,,IP,4,,IP,3,,IP,2,,IP,5,,IP,4,,IP,2,,IP,吉田 祐貴,2.22,0.19,4.2,転,,IP,4,5,IP,6,,IP,5,,IP,4,5,IP,6,,IP,5,,IP,5,,IP,5,,IP,5,,IP,庄島 潤成,2.6,0.2,4.5,5,,IP,4,,IP,6,,IP,6,,IP,5,,IP,6,6,IP,4,6,IP,4,,IP,6,6,IP,3,6,IP,市川 哲也,3.7,0.15,2.6,5,,G2,5,,G2,2,,IP,6,,IP,3,,IP,4,,IP,5,5,IP,5,,IP,4,3,IP,4,4,IP
202607240104,2026-07-24,01,04R,抹香 雄三,7.8,0.14,2.5,3,,IP,1,,IP,1,,IP,5,,IP,1,,IP,2,,IP,1,,IP,5,,IP,1,,IP,1,,IP,木村 仁紀,6.4,0.14,3.4,2,,IP,4,,IP,3,,IP,3,,IP,3,,IP,1,,IP,4,,G2,4,,G2,3,,IP,2,,IP,小川 日紀太,5.5,0.15,3.3,1,,IP,3,,IP,3,,IP,4,,IP,2,,IP,4,,IP,6,,IP,4,,IP,5,,IP,1,,IP,和田 操拓,5.8,0.16,3.0,6,,IP,5,,IP,2,,IP,3,,IP,1,,IP,6,5,IP,2,,IP,3,6,IP,4,,IP,1,,IP,早川 颯太,1.2,0.16,3.1,6,,IP,6,,IP,6,,IP,5,6,IP,6,6,IP,5,,IP,5,,IP,6,,IP,6,,IP,転,,IP,近江 翔吾,4.4,0.17,3.7,5,,G2,5,,G2,6,,G2,6,,IP,3,,IP,2,,IP,2,5,IP,3,,IP,4,5,IP,5,,G1
202607240105,2026-07-24,01,05R,鈴木 賢一,6.6,0.14,3.1,4,,IP,5,,G3,2,,G3,1,,IP,1,,IP,6,,IP,6,,IP,1,,IP,1,,IP,1,,G3,西村 拓也,8.1,0.13,2.6,3,,IP,1,,IP,2,,IP,2,,IP,2,,IP,1,,IP,4,,IP,2,,IP,2,,IP,2,,IP,大串 重幸,5.3,0.14,2.1,5,,G2,6,,G2,2,,G2,6,4,IP,1,,IP,4,,IP,3,,IP,3,,IP,3,,IP,3,,IP,川辺 郭人,3.3,0.16,4.3,6,,IP,5,,IP,4,,IP,6,,IP,3,,IP,6,,IP,5,,IP,3,,IP,4,,IP,3,,IP,岩井 繁,3.3,0.16,3.5,6,,IP,5,,IP,4,4,IP,5,,IP,4,6,G3,2,,IP,5,,IP,5,,IP,4,,IP,4,,IP,松尾 祭,3.0,0.17,4.3,6,4,IP,5,,IP,6,,G2,5,,IP,2,,IP,4,,IP,5,,G2,5,,G2,4,,IP,6,,IP
202607240106,2026-07-24,01,06R,上平 真二,9.7,0.1,2.6,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,G1,1,,IP,1,,IP,1,,IP,山口 広樹,3.7,0.2,4.9,5,,IP,6,,IP,4,,IP,6,,IP,3,,IP,2,,IP,4,,IP,6,,IP,4,,G3,3,,G3,須藤 隆雄,4.0,0.15,2.6,3,,IP,6,,IP,5,,IP,6,,IP,6,,IP,1,,IP,3,,IP,6,,IP,1,,IP,5,,IP,中嶋 達也,5.6,0.14,2.5,3,6,IP,1,,IP,6,,IP,1,,IP,5,,IP,6,,IP,1,,IP,3,5,IP,5,6,IP,2,,IP,三浦 裕貴,3.0,0.18,3.6,4,,IP,4,,IP,6,,IP,F,,IP,3,,IP,3,,IP,5,,IP,4,6,IP,5,,IP,6,6,IP,岩下 巧斗,2.5,0.15,3.3,6,,IP,4,,IP,6,,IP,5,,IP,6,,IP,2,,IP,5,5,IP,5,,IP,5,,IP,5,,IP
202607240107,2026-07-24,01,07R,古賀 智之,9.0,0.18,4.2,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,4,,IP,1,,IP,1,,IP,鈴木 結平太,0.0,,,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,,,IP,森野 正弘,8.22,0.11,1.6,5,,G3,1,,G3,4,4,IP,2,,IP,1,4,IP,2,,IP,転,,IP,1,,IP,1,,IP,1,,IP,庄島 潤成,2.8,0.17,4.1,5,,IP,4,,IP,4,5,IP,4,5,IP,5,,IP,6,6,IP,5,,IP,4,,IP,6,,IP,4,,IP,坂井 康嗣,3.4,0.17,2.9,6,,IP,2,,IP,4,,IP,5,2,IP,6,,IP,5,,IP,3,,IP,6,,IP,2,,IP,6,,IP,滝沢 芳行,3.3,0.14,3.1,4,,IP,6,,IP,5,,G3,4,,IP,5,,IP,3,5,IP,2,,IP,6,,IP,6,,IP,4,,G3
202607240108,2026-07-24,01,08R,藤生 雄人,8.5,0.11,2.4,1,,IP,6,,IP,1,,IP,1,,IP,1,,IP,3,,IP,1,,IP,2,,IP,1,,IP,1,,IP,小川 日紀太,5.7,0.18,3.4,1,,IP,2,,IP,3,,IP,2,,IP,2,,IP,3,,IP,4,,IP,5,,IP,6,,IP,4,,IP,大塚 浩二,3.4,0.16,3.0,4,,IP,5,,IP,5,,IP,4,,IP,5,,IP,3,,IP,3,,IP,6,,IP,6,,IP,3,,IP,本村 大,3.9,0.16,4.0,2,,IP,3,,IP,2,,IP,6,,IP,4,,IP,5,,IP,6,5,IP,3,,IP,5,,IP,6,,IP,山下 大輝,6.7,0.15,3.4,3,,IP,1,,IP,2,,IP,2,,IP,1,,IP,3,,IP,2,4,IP,4,,IP,6,,IP,4,,IP,長尾 京志郎,3.4,0.2,4.6,6,,IP,5,,IP,3,,IP,4,,IP,5,,IP,5,,IP,6,,IP,2,5,IP,5,,IP,3,,IP
202607240109,2026-07-24,01,09R,井上 大輔,7.2,0.13,2.3,3,,G3,5,,IP,1,,IP,3,,IP,1,,IP,3,,IP,1,,IP,2,,IP,1,,IP,4,,G3,市川 哲也,7.25,0.16,3.5,6,,G2,2,,IP,2,,IP,1,,IP,3,,IP,欠,,IP,2,,IP,3,,IP,欠,,IP,1,1,IP,三川 昂暁,5.1,0.18,3.1,6,,IP,3,,IP,1,,IP,3,,IP,6,,IP,2,,IP,5,2,IP,6,,IP,2,,IP,2,,IP,木村 仁紀,6.2,0.13,2.7,3,,IP,4,,IP,2,5,IP,1,,IP,4,,IP,2,,IP,1,,IP,4,,G2,5,,IP,4,,G1,横田 貴満,5.1,0.16,3.2,5,,IP,1,3,IP,4,4,IP,3,,IP,5,,IP,2,,IP,3,,IP,4,,IP,3,,G2,F,2,IP,小倉 康典,3.1,0.16,4.3,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,5,,IP,3,,IP,2,,IP,5,,IP,4,,IP
202607240110,2026-07-24,01,10R,桑原 将光,6.6,0.15,3.3,1,,IP,4,,IP,1,,IP,3,,IP,F,,IP,3,,IP,3,2,G3,3,,G3,1,,IP,2,,IP,松尾 祭,5.3,0.18,4.3,5,,IP,5,,G2,6,,G2,5,,IP,2,,IP,2,,IP,1,,IP,2,,G2,4,,G2,4,,IP,川辺 郭人,3.6,0.18,3.6,F,,IP,4,,IP,5,,IP,6,,IP,6,,IP,4,,IP,3,,IP,4,,IP,4,,IP,1,,IP,大橋 純一郎,6.9,0.16,2.8,1,,IP,3,,IP,6,,IP,3,,IP,2,,IP,4,,IP,1,,IP,2,,IP,2,,IP,2,,IP,木場 悠介,4.5,0.15,3.3,5,,IP,6,,IP,5,,IP,4,,IP,5,,IP,3,,IP,2,,IP,3,,IP,4,,IP,1,,IP,田中 京介,3.2,0.18,4.5,5,,IP,6,,IP,6,,IP,6,5,IP,6,,IP,3,5,IP,2,5,IP,5,,G3,4,5,IP,3,,IP
