レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202602142101,1,6,2,逃げ,1,4,5,6,3,2,0.162,0.104,0.143,0.073,0.251,0.145
202602142104,1,3,5,逃げ,3,5,1,4,2,6,0.12,0.103,0.184,0.058,0.181,0.055
202602142105,1,4,2,逃げ,1,3,6,2,4,5,0.051,0.112,0.114,0.141,0.085,0.24
202602142107,3,4,5,逃げ,5,6,1,2,3,4,0.104,0.122,0.128,0.078,0.069,0.265
202602142108,3,2,1,逃げ,3,4,1,2,5,6,0.106,0.177,0.124,0.142,0.151,0.065
202602142109,2,1,6,逃げ,2,1,5,4,6,3,0.151,0.178,0.136,0.142,0.099,0.155
202602142111,6,2,5,逃げ,5,3,4,6,2,1,0.181,0.109,0.088,0.125,0.149,0.062
202602142112,4,1,2,逃げ,3,2,4,1,6,5,0.134,0.169,0.136,0.053,0.068,0.196
202602141901,5,1,2,逃げ,3,2,6,5,1,4,0.062,0.123,-0.047,-0.057,0.027,0.029
202602141902,5,3,4,逃げ,6,5,2,4,1,3,-0.01,-0.026,-0.037,-0.002,-0.06,-0.04
202602141903,2,5,3,逃げ,5,1,2,6,3,4,0.024,0.046,-0.065,0.087,0.002,0.047
202602141904,2,3,5,逃げ,6,1,3,5,2,4,0.046,-0.011,0.048,-0.009,0.029,0.031
202602141905,3,1,6,逃げ,5,2,1,6,4,3,0.056,-0.009,-0.002,-0.043,0.028,0.014
202602141906,3,2,4,逃げ,6,2,1,4,3,5,-0.034,0.08,0.045,0.006,0.02,0.012
202602141907,3,6,1,逃げ,4,5,1,6,2,3,0.032,0.051,-0.015,-0.028,0.142,0.017
202602141908,3,1,4,逃げ,3,6,1,2,5,4,-0.019,0.029,0.005,0.006,0.046,-0.002
202602141909,2,1,4,逃げ,2,1,6,3,4,5,0.023,-0.053,-0.052,-0.013,-0.02,0.024
202602141910,4,1,2,逃げ,4,2,3,1,5,6,0.016,0.009,-0.038,-0.002,0.092,0.027
202602141911,4,2,5,逃げ,6,4,5,1,3,2,0.04,-0.043,0.071,0.024,0.035,0.03
202602141912,1,3,2,逃げ,1,3,4,2,5,6,-0.029,-0.01,-0.025,-0.026,-0.011,-0.001
202602141801,1,5,2,逃げ,1,4,3,6,2,5,0.005,0.043,0.014,0.078,0.028,-0.03
202602141802,4,3,5,逃げ,5,4,3,1,2,6,0.006,0.045,0.043,0.038,0.017,0.026
202602141803,1,3,4,逃げ,1,5,2,3,6,4,0.03,0.031,0.014,-0.024,-0.013,-0.05
202602141804,6,4,3,逃げ,6,3,4,2,5,1,0.009,0.005,0.038,-0.039,-0.011,0.043
202602141805,3,4,6,逃げ,6,3,1,5,4,2,0.032,0.072,0.027,-0.008,-0.042,0.009
202602141806,6,5,2,逃げ,4,3,6,5,2,1,-0.01,0.027,0.022,0.02,-0.003,0.047
202602141807,2,4,1,逃げ,5,1,2,4,6,3,0.014,0.02,0.061,-0.014,0.02,0.023
202602141808,4,1,3,逃げ,3,5,4,1,6,2,0.039,0.011,-0.04,0.0,0.043,-0.003
202602141809,1,3,4,逃げ,2,6,4,1,3,5,-0.016,-0.024,0.065,0.006,0.005,-0.012
202602141810,3,1,5,逃げ,2,5,1,6,3,4,0.028,0.025,0.041,0.02,0.083,0.045
202602141811,6,2,3,逃げ,5,2,4,6,3,1,-0.017,0.007,-0.017,0.014,0.083,0.039
202602141812,6,1,2,逃げ,4,2,6,3,5,1,0.01,0.05,0.005,0.023,0.025,0.023
202602141701,1,2,4,逃げ,1,3,6,4,2,5,-0.071,-0.076,-0.046,0.007,-0.045,-0.112
202602141702,3,2,5,逃げ,6,2,1,3,4,5,-0.002,-0.036,-0.049,-0.075,-0.0,-0.056
202602141703,3,1,4,逃げ,4,5,1,2,6,3,-0.032,-0.043,-0.003,0.071,0.032,0.007
202602141704,2,1,6,逃げ,2,1,4,5,6,3,-0.023,-0.024,0.011,0.016,-0.024,0.026
202602141705,3,2,6,逃げ,6,4,1,5,3,2,-0.045,-0.004,0.006,-0.026,0.017,0.043
202602141706,6,1,5,逃げ,4,6,5,3,2,1,0.012,-0.046,-0.05,-0.062,0.032,-0.02
202602141707,6,3,1,逃げ,3,4,2,6,5,1,-0.057,0.017,-0.077,0.007,0.021,-0.017
202602141708,1,2,4,逃げ,1,2,5,3,6,4,0.043,-0.022,0.036,-0.095,-0.023,-0.009
202602141709,1,3,5,逃げ,1,5,4,2,3,6,0.027,0.016,-0.004,-0.083,-0.046,0.039
202602141710,5,4,3,逃げ,6,5,4,2,1,3,0.072,-0.056,-0.029,0.024,-0.048,-0.046
202602141711,2,1,5,逃げ,2,1,5,6,4,3,-0.021,-0.042,-0.028,-0.002,-0.002,0.013
202602141712,1,4,5,逃げ,1,6,3,4,2,5,-0.051,-0.023,0.001,-0.039,-0.017,-0.018
202602141501,4,2,5,逃げ,5,3,6,1,2,4,0.206,0.086,0.053,0.111,0.009,0.144
202602141502,1,2,6,逃げ,1,2,6,4,3,5,0.032,0.097,0.102,0.032,0.164,0.093
202602141503,4,1,5,逃げ,3,5,4,1,2,6,0.049,0.116,0.092,0.046,0.052,0.064
202602141504,2,1,6,逃げ,3,1,5,6,4,2,0.045,0.079,0.068,0.051,0.112,0.092
202602141505,5,4,2,逃げ,6,5,3,2,1,4,0.045,0.056,0.11,0.196,0.035,0.167
202602141506,5,1,6,逃げ,5,4,6,3,1,2,0.077,0.104,0.108,0.14,0.07,0.125
202602141507,1,3,5,逃げ,1,5,2,4,3,6,0.077,0.09,0.077,0.028,0.13,0.052
202602141508,1,3,2,逃げ,2,1,3,4,5,6,0.095,0.134,0.082,0.154,0.041,0.088
