レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202602282401,1,2,3,逃げ,5,1,2,3,4,6,0.129,0.107,0.033,0.147,0.136,0.098
202602282402,1,2,4,逃げ,2,3,4,5,6,1,0.036,-0.002,0.088,0.107,0.1,0.086
202602282403,2,1,5,逃げ,3,2,1,6,4,5,-0.002,0.082,0.07,0.099,0.092,0.126
202602282404,3,1,2,差し,2,3,1,6,4,5,0.148,0.146,0.12,0.115,0.084,-0.052
202602282405,3,1,5,差し,3,4,1,6,2,5,0.13,0.031,-0.018,0.09,-0.008,-0.035
202602282406,2,1,5,逃げ,5,2,4,1,3,6,0.046,0.018,0.096,0.097,0.015,0.079
202602282407,6,3,1,差し,3,5,6,2,4,1,0.011,0.111,-0.039,0.09,0.087,-0.039
202602282408,1,4,2,逃げ,6,3,2,1,5,4,-0.012,0.109,0.136,-0.037,0.103,-0.011
202602282409,6,1,3,逃げ,5,2,3,4,6,1,0.112,0.125,0.078,0.088,0.115,-0.028
202602282410,1,2,3,逃げ,1,4,2,6,5,3,0.02,0.064,0.103,0.113,0.061,0.039
202602282411,1,3,5,逃げ,1,5,2,6,3,4,0.043,0.064,0.109,0.155,0.098,0.124
202602282412,1,2,4,逃げ,1,3,6,2,4,5,0.007,0.025,0.029,0.043,0.165,0.033
202602282301,1,2,4,逃げ,2,3,1,4,6,5,0.016,0.018,0.106,0.073,0.044,0.128
202602282302,1,3,4,逃げ,2,3,1,5,4,6,0.055,-0.007,0.007,0.081,-0.009,-0.006
202602282303,4,1,2,逃げ,6,5,2,1,4,3,0.062,0.058,0.063,0.052,0.042,0.079
202602282304,3,6,1,差し,2,6,1,5,4,3,0.047,0.036,0.054,-0.028,0.067,0.035
202602282305,6,2,1,逃げ,5,1,4,6,2,3,0.074,0.03,-0.014,0.007,0.128,0.049
202602282306,1,5,4,逃げ,1,5,6,4,2,3,-0.008,0.066,0.054,0.04,0.044,-0.009
202602282307,1,5,2,逃げ,1,2,6,4,5,3,-0.007,0.039,0.046,0.001,0.018,-0.003
202602282308,1,6,3,逃げ,4,6,1,2,5,3,0.083,0.063,0.114,0.063,-0.007,0.012
202602282309,1,6,2,逃げ,1,5,4,2,3,6,0.036,0.007,0.042,0.056,0.105,-0.01
202602282310,1,6,2,逃げ,2,3,4,5,6,1,0.051,0.087,0.065,0.085,0.066,0.027
202602282311,1,2,5,逃げ,3,1,6,5,4,2,0.017,-0.001,0.042,0.072,0.065,0.018
202602282312,1,3,2,逃げ,6,2,1,5,3,4,0.056,0.014,0.028,0.031,-0.016,-0.007
202602281901,6,2,4,逃げ,6,2,5,4,3,1,0.029,0.008,0.001,-0.007,0.026,0.036
202602281902,2,3,1,逃げ,1,3,2,5,6,4,0.034,0.024,0.008,0.044,0.002,0.007
202602281903,1,2,3,逃げ,1,3,4,5,2,6,-0.0,0.028,0.003,0.017,0.039,0.06
202602281904,1,2,6,逃げ,1,2,5,6,4,3,-0.003,-0.0,-0.017,0.023,0.02,0.054
202602281905,3,2,4,逃げ,6,4,1,2,5,3,-0.01,0.009,0.057,0.006,0.017,0.021
202602281906,6,1,3,逃げ,3,5,4,6,2,1,0.014,0.041,0.03,0.015,0.037,0.011
202602281907,2,1,5,逃げ,2,1,6,5,4,3,0.063,-0.002,0.071,0.039,0.02,-0.002
202602281908,3,1,5,逃げ,3,5,1,6,2,4,0.057,0.04,0.054,0.037,0.018,0.068
202602281909,1,6,3,逃げ,1,6,3,4,5,2,0.009,0.007,0.0,0.025,0.012,0.029
202602281910,2,1,6,逃げ,2,1,3,5,6,4,0.001,-0.002,-0.005,0.004,0.034,-0.009
202602281911,1,2,6,逃げ,1,4,5,6,3,2,-0.004,0.01,0.012,0.009,0.036,-0.007
202602281912,3,1,4,逃げ,3,6,1,2,5,4,0.073,0.068,0.031,0.002,0.011,0.062
202602281801,5,1,3,逃げ,4,6,2,5,1,3,0.03,-0.012,0.017,0.008,-0.014,0.023
202602281802,1,2,4,逃げ,1,3,4,5,6,2,0.072,0.018,-0.016,-0.023,-0.024,0.047
202602281803,5,1,4,逃げ,3,6,5,4,1,2,0.017,-0.008,-0.01,-0.054,0.002,-0.051
202602281804,5,1,4,逃げ,3,4,5,2,1,6,0.104,0.012,-0.0,-0.025,0.019,0.015
202602281805,2,6,1,逃げ,2,3,5,4,6,1,0.039,-0.012,0.022,0.008,-0.029,0.004
202602281806,6,1,5,逃げ,4,6,3,5,2,1,0.016,-0.012,0.013,-0.006,0.043,0.023
202602281807,3,2,1,逃げ,5,2,1,6,4,3,0.013,-0.04,0.008,0.054,0.04,0.044
202602281808,2,1,3,逃げ,2,1,5,4,3,6,-0.042,0.011,-0.019,0.045,0.042,0.026
202602281809,3,2,1,逃げ,3,4,1,6,5,2,-0.015,0.031,0.025,0.013,-0.003,0.018
202602281810,4,1,2,逃げ,5,2,6,1,4,3,-0.048,0.017,0.014,0.069,-0.007,0.109
202602281811,1,3,6,逃げ,1,4,3,6,5,2,-0.027,0.021,0.046,0.015,0.008,0.022
202602281812,1,2,4,逃げ,1,2,4,3,5,6,-0.006,-0.007,-0.023,0.104,-0.013,-0.019
202602281601,5,4,3,逃げ,6,4,5,3,1,2,-0.006,0.029,0.014,0.023,0.03,0.053
202602281602,1,5,6,逃げ,2,5,6,4,3,1,-0.012,0.005,0.067,-0.018,0.017,0.014
202602281603,6,3,1,逃げ,5,4,3,2,6,1,0.014,-0.033,-0.01,0.02,0.04,0.026
202602281604,2,5,6,逃げ,5,1,6,4,2,3,0.014,0.039,0.062,0.045,0.04,0.004
202602281605,1,5,2,逃げ,5,2,4,3,1,6,0.083,0.033,0.033,0.025,0.03,0.011
202602281606,1,4,3,逃げ,1,6,2,3,4,5,0.021,-0.011,0.009,0.001,-0.018,0.0
202602281607,1,6,4,逃げ,1,6,5,4,2,3,0.003,0.066,0.005,-0.033,-0.006,-0.018
202602281608,4,2,1,逃げ,4,3,6,1,2,5,0.011,0.062,0.014,-0.01,0.001,0.003
202602281609,2,3,5,逃げ,5,2,1,6,3,4,0.008,0.047,0.03,0.04,0.027,-0.029
202602281610,4,2,1,逃げ,6,2,3,1,5,4,0.021,0.086,0.037,0.027,0.043,0.0
202602281611,4,2,1,逃げ,5,3,4,1,6,2,0.023,0.014,0.005,0.012,-0.021,0.022
202602281612,5,4,1,逃げ,4,3,5,2,1,6,0.053,-0.011,0.022,0.03,0.027,0.021
202602281401,1,6,5,逃げ,1,6,5,4,2,3,0.186,0.169,0.164,0.226,0.191,0.145
202602281402,1,3,6,逃げ,1,3,4,6,5,2,0.135,0.165,0.18,0.159,0.171,0.199
202602281403,2,3,1,逃げ,5,1,2,3,6,4,0.179,0.185,0.178,0.174,0.187,0.187
202602281404,5,1,3,逃げ,5,6,2,3,1,4,0.202,0.263,0.147,0.249,0.164,0.165
202602281405,3,1,2,逃げ,4,3,1,6,5,2,0.142,0.21,0.168,0.152,0.121,0.205
202602281406,1,6,2,逃げ,5,4,6,3,2,1,0.141,0.126,0.174,0.185,0.175,0.178
202602281407,4,1,3,逃げ,3,5,2,1,4,6,0.158,0.222,0.146,0.137,0.182,0.166
202602281408,4,3,2,逃げ,6,2,4,1,5,3,0.17,0.177,0.211,0.176,0.171,0.22
202602281409,4,5,1,逃げ,6,5,3,2,1,4,0.172,0.168,0.222,0.258,0.174,0.165
202602281410,1,6,5,逃げ,3,6,5,4,2,1,0.199,0.18,0.225,0.205,0.207,0.206
202602281411,1,4,5,逃げ,1,5,2,3,4,6,0.196,0.233,0.132,0.208,0.157,0.197
202602281412,6,2,1,逃げ,6,2,4,5,3,1,0.158,0.176,0.184,0.172,0.152,0.152
202602281301,3,2,6,逃げ,6,3,1,4,5,2,0.01,-0.012,0.078,-0.006,0.012,0.106
202602281302,4,2,6,逃げ,6,4,2,1,5,3,0.064,0.067,0.039,0.034,0.092,0.061
202602281303,1,5,2,逃げ,3,2,5,4,1,6,0.098,0.056,0.05,0.056,0.035,0.004
202602281304,1,2,3,逃げ,1,2,3,4,5,6,0.002,0.063,-0.002,0.099,0.004,0.062
