レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202602012301,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.06,0.06,0.01,0.11,0.14
202602012302,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.05,0.11,0.11,-0.02,0.07,0.01
202602012303,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.26,0.15,0.18,0.01,-0.02,0.03
202602012304,1,3,2,逃げ,1.0,3.0,4.0,5.0,6.0,2.0,0.04,0.12,0.04,0.09,0.01,-0.06
202602012305,1,2,3,逃げ,1.0,3.0,4.0,2.0,5.0,6.0,-0.16,-0.03,-0.09,0.01,-0.12,0.15
202602012306,2,3,1,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.04,-0.09,-0.12,0.12,0.05,0.03
202602012307,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.09,0.05,0.12,-0.01,-0.02,-0.01
202602012308,1,3,4,逃げ,1.0,4.0,2.0,5.0,3.0,6.0,0.52,0.24,0.61,0.06,0.39,0.18
202602012309,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.1,0.01,0.08,0.09,-0.05
202602012310,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.01,-0.01,0.08,0.17,0.09,0.06
202602012311,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.24,0.05,0.16,0.11,0.09,0.24
202602012312,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.02,0.05,0.11,0.07,0.14
202602012201,1,3,2,逃げ,,,,,,,,,,,,
202602012202,1,2,4,逃げ,,,,,,,,,,,,
202602012203,4,1,3,逃げ,,,,,,,,,,,,
202602012204,1,3,2,逃げ,,,,,,,,,,,,
202602012205,2,1,4,逃げ,,,,,,,,,,,,
202602012206,3,4,5,逃げ,,,,,,,,,,,,
202602012207,1,6,5,逃げ,,,,,,,,,,,,
202602012208,1,3,4,逃げ,,,,,,,,,,,,
202602012209,1,4,3,逃げ,,,,,,,,,,,,
202602012210,1,4,3,逃げ,,,,,,,,,,,,
202602012211,1,3,2,逃げ,,,,,,,,,,,,
202602012212,1,2,4,逃げ,,,,,,,,,,,,
202602012101,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.21,0.12,0.01,-0.01,0.01
202602012102,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.04,0.05,0.15,0.12,0.09,0.11
202602012104,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.04,0.05,0.09,0.12,0.26,0.19
202602012105,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.11,0.13,0.27,0.11,0.15,0.06
202602012106,3,2,1,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.09,0.11,0.18,0.01,-0.07,-0.06
202602012107,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.21,0.41,0.28,0.09,0.1,0.11
202602012109,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.05,0.17,0.19,0.16,0.11,0.12
202602012110,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.15,0.19,0.15,0.09,0.16,0.17
202602012111,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.12,0.12,0.05,-0.01,0.05
202602012112,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.13,0.17,0.05,0.17,0.04
202602011901,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.12,0.04,0.03,0.12,0.08
202602011902,1,2,3,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.09,0.03,0.06,-0.06,0.09,-0.05
202602011903,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.22,0.06,0.01,0.19,0.1,0.01
202602011904,1,2,4,逃げ,1.0,2.0,3.0,4.0,,5.0,-0.11,-0.21,-0.12,0.02,,-0.01
202602011905,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.06,0.03,0.02,0.14,0.13
202602011906,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.04,0.09,0.08,-0.04,-0.14,-0.24
202602011907,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,-0.04,-0.01,0.11,0.02,-0.02
202602011908,1,3,2,逃げ,1.0,,2.0,3.0,4.0,5.0,0.21,,0.03,0.08,0.21,0.38
202602011909,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.11,0.17,0.05,0.08,0.06,0.1
202602011910,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.05,-0.06,0.14,-0.04,-0.01
202602011911,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,0.05,0.11,0.19,0.16,-0.02
202602011912,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.18,0.14,0.14,0.1,0.1,0.03
202602011601,1,2,3,逃げ,1.0,2.0,3.0,6.0,4.0,5.0,0.0,0.05,-0.05,0.01,0.2,0.05
202602011602,3,1,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,-0.01,-0.04,-0.12,-0.02,-0.13
202602011603,1,3,2,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,0.02,0.1,-0.07,0.03,0.2,0.09
202602011604,1,5,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.04,0.01,0.17,0.07,0.19
202602011605,1,3,6,逃げ,1.0,3.0,4.0,5.0,6.0,2.0,-0.06,0.06,0.06,0.26,0.24,0.01
202602011606,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.12,-0.07,-0.01,0.0,-0.04,0.05
202602011607,1,2,5,逃げ,1.0,2.0,5.0,6.0,3.0,4.0,-0.14,0.03,-0.04,-0.06,0.02,0.11
202602011608,1,2,3,逃げ,1.0,2.0,3.0,6.0,4.0,5.0,0.01,0.21,0.05,0.3,0.02,0.06
202602011609,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,0.01,0.0,-0.01,-0.07,-0.01
202602011610,1,3,2,逃げ,1.0,2.0,3.0,6.0,4.0,5.0,0.06,0.06,0.09,0.15,0.19,0.13
202602011611,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.07,0.16,0.04,0.06,0.08
202602011612,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.15,0.09,0.12,0.04,0.06,0.05
202602011401,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.04,0.13,0.11,0.11,0.28,0.16
202602011402,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.05,-0.06,0.02,0.02,0.12
202602011403,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.05,0.05,0.18,0.01,0.17,0.11
202602011404,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.04,-0.02,0.08,0.14,0.15
202602011405,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.16,0.09,0.12,0.13,0.12,0.11
202602011406,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,0.03,-0.02,0.02,0.07,0.05
202602011407,1,6,2,逃げ,1.0,3.0,4.0,5.0,6.0,2.0,-0.09,-0.02,0.12,0.03,-0.01,0.07
202602011408,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.11,0.03,-0.03,-0.03,0.11,0.02
202602011409,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,-0.1,-0.11,-0.06,0.01,-0.07
202602011410,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,0.01,0.05,-0.03,0.03,0.12
202602011411,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.12,0.07,0.01,0.06,0.01
202602011412,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,-0.02,-0.04,-0.01,-0.08,0.01
202602011301,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.34,0.32,0.29,0.26,0.13,0.17
202602011302,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.16,0.11,-0.07,-0.11,-0.01,-0.05
202602011303,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.15,0.09,-0.04,0.03,0.21,0.22
202602011304,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,-0.1,-0.19,0.11,-0.01,0.02
202602011305,1,2,3,逃げ,1.0,2.0,4.0,5.0,3.0,6.0,0.13,0.07,0.12,-0.04,0.06,-0.14
202602011306,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,-0.02,0.03,0.01,0.13,0.01
202602011307,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.36,0.16,0.11,-0.05,0.05,-0.03
202602011308,1,4,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.08,0.13,0.08,0.04,-0.02
202602011309,1,4,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.0,-0.13,-0.08,-0.06,0.01
202602011310,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.23,-0.01,0.39,0.11,0.13
202602011311,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.11,0.22,0.2,0.16,0.27,0.09
202602011312,1,3,6,逃げ,1.0,3.0,4.0,5.0,6.0,2.0,0.05,0.23,0.29,0.06,-0.06,0.11
202602011201,1,5,6,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.03,-0.06,0.01,0.01,-0.1
202602011202,1,2,6,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.03,0.17,0.04,0.05,0.15,0.29
202602011203,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.17,0.07,0.01,0.45,0.06
202602011204,1,5,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,-0.01,0.0,0.01,-0.07,0.03
202602011205,1,2,6,逃げ,1.0,2.0,3.0,4.0,6.0,5.0,-0.01,0.08,-0.03,0.06,0.06,0.06
202602011206,1,6,2,逃げ,1.0,2.0,6.0,4.0,5.0,3.0,0.13,0.25,0.14,0.08,0.11,0.08
202602011207,1,2,6,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.06,0.06,0.12,-0.02,0.12
202602011208,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.12,0.2,0.08,0.24,0.12,0.1
202602011209,1,2,3,逃げ,1.0,2.0,3.0,6.0,4.0,5.0,-0.09,0.01,0.15,-0.03,0.07,0.02
202602011210,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.13,0.1,0.01,-0.05,0.06
202602011211,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.26,0.15,-0.01,-0.12,-0.06
202602011212,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.09,0.13,0.14,-0.09,-0.03,-0.02
202602011001,1,3,4,逃げ,1.0,3.0,4.0,2.0,5.0,6.0,0.37,0.06,0.03,0.07,0.03,-0.04
202602011002,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.07,0.23,0.14,0.03,0.19,0.18
202602011003,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.1,0.03,0.04,0.23,0.47,0.11
