レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202602132101,1,2,3,逃げ,1,3,2,4,5,6,0.118,0.093,0.108,0.163,0.141,0.265
202602132105,5,4,2,逃げ,5,3,4,2,1,6,0.12,0.13,0.163,0.1,0.111,0.091
202602132107,4,1,2,逃げ,3,2,5,1,4,6,0.07,0.115,0.143,0.194,0.158,0.115
202602132108,5,2,3,逃げ,6,3,2,5,1,4,0.101,0.138,0.138,0.123,0.171,0.103
202602132109,6,2,4,逃げ,5,2,3,4,6,1,0.163,0.085,0.114,0.142,0.098,0.118
202602132110,2,3,4,逃げ,6,1,2,4,5,3,0.065,0.107,0.113,0.149,0.108,0.085
202602132111,1,3,5,逃げ,3,6,1,5,2,4,0.148,0.104,0.142,0.146,0.117,0.143
202602131901,6,1,4,逃げ,2,5,3,4,6,1,-0.006,-0.017,-0.021,0.026,0.066,0.033
202602131902,3,2,5,逃げ,5,2,1,6,3,4,0.029,0.01,0.028,0.029,0.027,0.017
202602131903,3,4,2,逃げ,5,2,1,3,4,6,0.058,0.076,0.067,0.033,0.058,0.009
202602131904,2,3,1,逃げ,3,1,4,6,2,5,-0.014,0.022,-0.013,0.031,-0.01,0.062
202602131905,2,1,5,逃げ,4,1,6,3,2,5,-0.001,0.005,-0.006,0.006,0.023,0.004
202602131906,6,3,5,逃げ,6,4,3,5,2,1,0.024,0.029,0.032,-0.024,0.046,-0.006
202602131907,5,1,3,逃げ,2,5,3,4,1,6,-0.034,0.025,0.015,0.026,-0.011,0.049
202602131908,1,2,4,逃げ,1,4,6,3,2,5,0.009,0.047,0.007,0.043,-0.008,-0.035
202602131909,1,4,3,逃げ,1,6,2,4,3,5,0.027,0.083,0.111,-0.02,0.046,0.034
202602131910,6,3,5,逃げ,6,4,3,5,2,1,0.05,0.016,0.02,0.043,-0.006,-0.011
202602131911,1,2,4,逃げ,1,2,6,3,5,4,0.054,0.014,-0.026,0.014,-0.0,0.014
202602131912,2,6,4,逃げ,5,1,6,4,3,2,0.006,-0.018,-0.03,0.099,-0.005,0.072
202602131801,5,3,2,逃げ,5,2,4,6,1,3,0.009,0.058,0.006,-0.038,0.017,0.024
202602131802,1,4,5,逃げ,1,5,6,4,3,2,0.015,-0.021,-0.005,-0.006,0.031,0.018
202602131803,1,2,6,逃げ,1,5,6,3,4,2,0.037,0.029,0.017,0.05,0.025,-0.047
202602131804,1,3,4,逃げ,2,5,4,1,6,3,0.005,0.057,0.036,-0.022,0.059,0.114
202602131805,1,4,3,逃げ,1,5,4,2,3,6,0.042,0.016,-0.034,0.025,0.019,0.03
202602131806,5,3,1,逃げ,5,6,2,4,1,3,0.021,0.033,-0.014,0.021,-0.003,0.083
202602131807,1,5,2,逃げ,2,4,6,5,1,3,-0.015,0.039,0.017,0.024,0.038,0.018
202602131808,4,1,6,逃げ,3,4,6,1,5,2,0.019,0.035,-0.008,0.028,-0.021,0.035
202602131809,4,1,6,逃げ,2,6,5,1,3,4,0.016,0.015,0.008,-0.013,0.011,-0.022
202602131810,2,1,4,逃げ,5,1,2,4,6,3,0.007,-0.018,0.053,-0.013,-0.009,0.058
202602131811,6,1,4,逃げ,2,6,3,5,4,1,-0.048,0.026,-0.061,0.014,-0.009,-0.034
202602131812,2,1,4,逃げ,3,1,4,2,6,5,0.034,-0.001,-0.013,-0.008,-0.001,-0.02
202602131701,3,2,1,逃げ,2,4,1,3,5,6,-0.074,0.062,0.019,-0.011,-0.078,-0.043
202602131702,2,1,5,逃げ,3,1,5,4,2,6,-0.06,-0.016,-0.054,0.029,0.004,0.011
202602131703,4,1,2,逃げ,4,3,6,1,5,2,-0.021,-0.084,-0.051,-0.018,0.026,-0.016
202602131704,2,1,6,逃げ,4,1,6,3,5,2,0.004,0.007,0.078,0.027,0.023,-0.02
202602131705,2,4,1,逃げ,5,1,3,2,4,6,-0.043,-0.05,0.003,0.034,0.005,0.039
202602131706,1,3,4,逃げ,1,4,2,3,6,5,-0.02,0.022,-0.014,-0.043,0.013,0.032
202602131707,3,2,1,逃げ,3,4,1,6,2,5,-0.067,-0.036,-0.024,0.006,-0.067,0.011
202602131708,1,3,6,逃げ,4,6,1,3,5,2,0.037,-0.033,0.022,-0.043,-0.054,0.047
202602131709,5,1,3,逃げ,2,6,4,5,1,3,0.008,0.007,0.026,-0.012,0.008,0.019
202602131710,6,2,5,逃げ,6,2,4,5,3,1,0.022,-0.02,0.03,-0.035,0.062,0.016
202602131711,1,4,2,逃げ,1,5,2,4,3,6,0.012,0.013,-0.053,0.039,-0.04,-0.028
202602131712,1,3,2,逃げ,1,2,3,5,6,4,-0.013,0.05,-0.014,-0.03,-0.0,-0.049
202602131501,5,3,2,逃げ,4,3,2,6,1,5,0.037,0.089,0.116,0.061,0.088,0.111
202602131502,2,4,3,逃げ,5,1,2,4,3,6,0.068,0.084,0.123,0.07,0.118,0.101
202602131503,6,1,5,逃げ,4,5,3,6,2,1,0.136,0.117,0.14,0.088,0.11,0.08
202602131504,3,1,6,逃げ,6,3,1,5,4,2,-0.0,0.25,0.063,0.155,0.078,0.177
202602131505,3,1,6,逃げ,5,6,1,3,4,2,0.132,0.046,0.078,0.062,0.103,0.116
202602131506,6,1,3,逃げ,2,6,3,4,5,1,0.133,0.119,0.145,0.051,0.101,0.091
202602131507,1,4,2,逃げ,1,6,4,2,3,5,0.105,0.082,0.075,0.118,0.137,0.092
202602131508,6,2,1,逃げ,4,2,5,3,6,1,0.109,0.088,0.066,0.174,0.122,0.147
202602131509,3,1,6,逃げ,2,5,1,6,3,4,0.122,0.118,0.071,0.041,0.094,0.102
202602131510,1,6,2,逃げ,3,2,5,4,6,1,0.1,0.134,0.063,0.174,0.043,0.114
202602131511,6,1,2,逃げ,2,4,5,3,6,1,0.126,0.063,0.113,0.093,0.057,0.062
202602131512,1,6,2,逃げ,2,3,6,4,5,1,0.082,0.146,0.093,0.13,0.063,0.155
202602131401,1,3,4,逃げ,1,5,3,4,2,6,0.135,0.218,0.239,0.143,0.202,0.214
202602131402,4,1,5,逃げ,3,4,6,1,5,2,0.229,0.134,0.181,0.181,0.156,0.186
202602131403,1,4,3,逃げ,2,6,4,1,5,3,0.204,0.178,0.161,0.183,0.21,0.241
202602131404,6,5,1,逃げ,4,5,6,3,2,1,0.143,0.194,0.203,0.246,0.197,0.174
202602131405,6,1,4,逃げ,3,5,2,4,6,1,0.236,0.169,0.2,0.165,0.183,0.245
202602131406,6,3,1,逃げ,5,6,2,3,4,1,0.184,0.224,0.175,0.186,0.183,0.208
202602131407,2,1,3,逃げ,4,1,2,5,6,3,0.209,0.176,0.215,0.189,0.225,0.191
202602131408,2,1,3,逃げ,3,1,4,5,2,6,0.226,0.213,0.174,0.203,0.205,0.179
202602131409,5,2,4,逃げ,5,4,6,2,1,3,0.144,0.174,0.201,0.198,0.143,0.214
202602131410,2,6,3,逃げ,6,1,3,5,4,2,0.217,0.243,0.204,0.206,0.138,0.165
202602131411,6,3,1,逃げ,5,4,3,6,2,1,0.18,0.198,0.259,0.225,0.134,0.193
202602131412,5,3,1,逃げ,5,6,4,2,1,3,0.219,0.192,0.211,0.215,0.17,0.254
202602131301,3,1,6,逃げ,3,5,1,6,4,2,0.023,0.134,0.01,0.077,0.018,0.007
202602131302,5,3,4,逃げ,6,5,4,3,1,2,0.05,0.081,0.039,0.012,0.041,0.013
202602131303,2,1,3,逃げ,3,1,4,6,2,5,0.033,-0.014,0.018,0.011,0.074,0.017
202602131304,2,1,5,逃げ,3,1,6,5,4,2,0.053,0.018,0.1,0.092,-0.006,0.011
202602131305,2,1,6,逃げ,4,1,5,6,3,2,0.067,0.008,-0.008,0.045,0.017,0.008
202602131306,4,1,3,逃げ,4,5,2,1,3,6,0.015,0.044,-0.013,0.038,0.017,0.115
202602131307,6,3,5,逃げ,6,5,4,3,2,1,0.116,0.021,0.023,0.044,0.01,-0.006
202602131308,6,1,2,逃げ,4,2,6,3,5,1,0.036,0.002,0.006,0.074,-0.017,0.022
202602131309,6,1,5,逃げ,2,6,5,4,3,1,-0.015,0.026,0.02,0.056,0.049,-0.004
202602131310,6,4,2,逃げ,4,3,5,2,6,1,0.037,0.005,-0.003,0.014,0.083,0.045
202602131311,6,2,3,逃げ,6,2,3,5,4,1,0.009,0.01,0.015,0.013,0.015,0.02
202602131312,5,4,6,逃げ,6,5,4,2,1,3,-0.005,0.016,0.006,0.003,0.017,0.039
202602130701,2,6,1,まくり,4,1,2,5,6,3,0.092,0.046,0.066,0.066,0.07,0.015
202602130702,2,3,4,逃げ,6,1,3,5,4,2,-0.002,0.018,0.052,0.055,0.07,0.017
202602130703,4,5,3,差し,2,5,4,1,3,6,0.027,0.01,-0.025,0.036,0.125,0.036
202602130704,1,2,3,逃げ,1,3,4,6,2,5,0.051,0.051,0.032,0.075,0.024,0.029
202602130705,3,4,2,差し,6,4,1,3,5,2,0.101,0.034,0.08,0.037,0.083,0.035
202602130706,6,3,1,逃げ,2,6,5,4,3,1,0.022,0.037,0.041,0.013,0.054,0.041
202602130707,1,4,2,逃げ,1,2,6,5,3,4,0.086,0.017,0.062,0.046,-0.02,0.082
202602130708,1,4,2,逃げ,1,6,4,5,2,3,0.064,0.031,0.017,0.083,0.02,0.05
202602130709,1,3,2,逃げ,1,4,6,2,3,5,0.098,0.048,0.075,0.014,0.131,0.04
202602130710,1,4,3,逃げ,1,4,2,5,6,3,0.104,0.084,0.017,0.078,0.087,0.036
202602130711,1,4,3,逃げ,2,5,3,1,4,6,0.07,0.027,0.054,0.045,0.02,0.037
202602130712,1,5,6,逃げ,2,4,6,5,1,3,0.027,0.028,0.043,0.052,0.054,0.042
202602130601,2,5,3,逃げ,5,1,3,4,2,6,0.005,-0.0,-0.013,-0.045,0.009,0.03
202602130602,5,6,2,逃げ,6,3,4,2,5,1,-0.029,0.017,0.009,-0.044,0.016,0.011
202602130603,3,4,1,差し,4,3,1,6,5,2,0.007,-0.017,0.017,0.006,-0.03,-0.001
202602130604,1,3,6,逃げ,1,5,4,6,2,3,0.036,0.041,-0.032,-0.02,0.036,-0.016
202602130605,6,1,5,差し,3,5,4,2,6,1,-0.019,0.015,-0.032,0.053,0.005,0.035
202602130606,3,5,4,差し,2,6,1,3,5,4,-0.016,-0.011,0.016,-0.011,-0.007,-0.038
202602130607,5,2,1,逃げ,2,5,6,1,3,4,0.008,0.013,-0.007,0.034,0.027,0.01
202602130608,4,1,5,逃げ,2,6,5,1,4,3,0.062,0.011,-0.036,0.023,0.025,0.042
202602130609,1,4,3,逃げ,5,2,4,1,3,6,0.019,0.006,0.059,0.03,-0.025,0.056
202602130610,4,2,1,逃げ,6,1,4,2,3,5,0.012,-0.019,-0.031,0.007,-0.013,-0.008
202602130611,4,1,2,逃げ,4,5,3,1,6,2,-0.007,0.003,0.02,0.032,-0.008,0.012
202602130612,5,1,6,逃げ,6,4,5,2,1,3,0.021,0.046,0.017,-0.015,0.008,0.004
202602130401,6,4,1,差し,4,6,5,3,2,1,0.045,0.095,0.049,0.056,0.06,0.005
202602130402,1,3,6,差し,4,5,3,2,6,1,0.039,0.028,0.062,0.013,0.045,0.047
202602130403,3,1,5,逃げ,5,3,1,4,2,6,0.067,0.173,0.044,0.066,0.03,0.113
202602130404,3,2,5,差し,4,5,1,6,3,2,0.09,0.078,0.076,0.13,0.042,0.172
202602130405,1,5,4,逃げ,4,6,2,5,1,3,0.032,0.04,0.023,0.023,0.044,0.091
202602130406,4,6,2,差し,3,2,5,1,6,4,0.027,0.027,0.031,0.072,0.181,0.031
202602130407,2,5,1,逃げ,5,1,2,3,4,6,0.019,0.02,0.045,0.101,0.039,0.066
202602130408,4,1,3,逃げ,5,3,2,1,4,6,0.036,0.035,-0.011,0.012,0.053,0.167
202602130409,4,1,3,逃げ,5,4,2,1,6,3,0.05,0.028,0.066,0.011,0.073,0.164
202602130410,1,6,2,逃げ,3,1,5,2,6,4,0.028,0.042,0.056,0.03,0.036,0.021
202602130411,1,6,2,逃げ,1,3,6,5,2,4,0.049,0.022,0.086,0.016,0.052,0.037
202602130412,2,1,3,逃げ,6,1,2,4,5,3,0.026,0.031,0.022,0.043,0.057,0.041
202602130301,3,2,1,差し,3,2,1,6,4,5,0.11,0.097,0.028,0.176,0.097,0.194
202602130302,1,5,6,逃げ,3,5,4,6,1,2,0.059,0.086,0.118,0.153,0.048,0.03
202602130303,6,1,5,差し,2,3,6,5,1,4,0.068,0.106,0.085,0.13,0.128,0.035
202602130304,2,1,4,逃げ,4,1,5,3,2,6,0.077,0.048,0.093,0.063,0.187,0.053
202602130305,1,2,3,逃げ,1,2,4,6,3,5,0.04,0.107,0.085,0.052,0.13,0.091
202602130306,1,5,6,逃げ,1,3,5,6,4,2,0.048,0.216,0.063,0.075,0.059,0.052
202602130307,4,3,1,逃げ,6,5,3,1,2,4,0.071,0.143,0.1,0.033,0.067,0.104
202602130308,1,5,2,逃げ,1,3,4,6,2,5,0.058,0.13,0.086,0.078,0.059,0.194
202602130309,1,2,6,逃げ,1,5,6,2,3,4,0.072,0.094,0.043,0.187,0.106,0.083
202602130310,6,2,1,逃げ,4,3,6,5,2,1,0.041,0.109,0.133,0.045,0.097,0.038
202602130311,1,6,5,逃げ,6,3,4,5,2,1,0.016,0.093,0.05,0.1,0.093,0.056
202602130312,2,1,4,逃げ,3,1,6,4,5,2,0.021,0.009,0.057,0.041,0.033,0.012
