レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202602112301,1,3,2,逃げ,6,2,4,5,3,1,-0.028,0.001,-0.027,-0.045,-0.011,-0.02
202602112302,3,1,2,逃げ,6,2,5,4,3,1,-0.018,-0.003,-0.015,0.013,-0.012,-0.001
202602112303,1,3,5,逃げ,5,6,2,3,1,4,-0.001,-0.01,-0.031,0.016,0.006,-0.008
202602112304,4,5,3,差し,3,6,1,5,2,4,0.021,-0.021,-0.02,0.004,-0.066,-0.003
202602112305,1,2,3,逃げ,1,5,4,6,2,3,-0.036,-0.02,-0.035,-0.043,0.002,-0.015
202602112306,1,2,4,逃げ,2,6,1,3,4,5,-0.037,0.001,-0.006,-0.036,-0.013,-0.027
202602112307,4,1,6,逃げ,1,5,4,3,2,6,0.009,0.016,0.005,-0.036,0.005,-0.01
202602112308,1,3,6,逃げ,3,2,1,4,6,5,-0.005,0.005,0.013,0.027,-0.015,-0.02
202602112309,2,1,5,逃げ,6,3,2,1,4,5,-0.012,-0.001,-0.015,-0.011,-0.03,0.011
202602112310,1,2,6,逃げ,4,1,3,2,6,5,0.002,-0.028,0.019,-0.039,-0.004,-0.019
202602112311,3,1,2,逃げ,5,4,1,3,6,2,-0.063,-0.033,0.001,-0.021,-0.011,-0.024
202602112312,1,3,2,逃げ,2,1,5,6,4,3,-0.032,0.0,-0.034,-0.006,-0.035,0.014
202602112001,1,6,4,逃げ,2,6,3,4,5,1,0.025,0.018,0.024,0.056,0.038,-0.028
202602112002,1,4,2,逃げ,1,3,6,4,5,2,0.025,-0.014,-0.014,0.064,0.028,0.051
202602112003,4,1,6,逃げ,5,4,6,1,3,2,0.033,0.032,0.045,0.004,0.014,-0.011
202602112004,2,1,5,逃げ,5,1,3,6,4,2,0.014,0.02,0.011,0.064,0.056,0.001
202602112005,2,1,5,逃げ,5,1,3,6,2,4,0.03,0.019,0.008,0.024,0.053,0.06
202602112006,1,6,3,逃げ,2,6,3,5,4,1,0.026,0.049,0.005,0.041,0.082,0.08
202602112007,4,5,3,逃げ,6,5,4,1,2,3,-0.041,0.072,0.054,-0.016,0.028,0.01
202602112008,6,3,2,逃げ,6,4,3,2,5,1,0.032,-0.001,0.023,0.082,0.032,0.065
202602112009,5,1,2,逃げ,3,2,4,5,1,6,0.022,0.008,0.025,0.026,0.033,0.041
202602112010,4,3,1,逃げ,6,5,4,1,3,2,-0.006,0.049,0.07,0.024,0.008,0.023
202602112011,1,3,2,逃げ,5,2,1,6,4,3,0.032,0.084,0.032,-0.03,0.005,-0.01
202602112012,1,3,4,逃げ,1,5,3,2,4,6,0.054,0.086,0.026,0.064,0.054,0.013
202602111901,6,1,3,逃げ,3,5,2,6,4,1,0.02,0.036,0.07,0.024,0.024,0.011
202602111902,4,2,5,逃げ,6,3,5,1,2,4,-0.003,0.02,0.058,0.026,0.051,0.023
202602111903,4,2,1,逃げ,2,3,6,1,5,4,0.036,0.067,0.037,0.037,0.039,0.016
202602111904,6,2,5,逃げ,5,2,6,3,4,1,0.035,0.051,0.016,0.06,0.021,-0.005
202602111905,2,4,1,逃げ,6,1,3,4,5,2,0.028,0.031,0.033,0.018,0.021,0.039
