レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202602081801,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,0.04,0.14,0.09,-0.02,0.26
202602081802,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.1,-0.09,0.12,0.02,-0.07,-0.04
202602081803,1,3,2,逃げ,1.0,2.0,4.0,6.0,3.0,5.0,-0.06,-0.1,0.14,-0.06,-0.11,-0.01
202602081804,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.01,0.14,0.15,-0.08,-0.11,-0.11
202602081805,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.03,0.02,0.08,0.09,0.16,0.05
202602081806,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.1,-0.04,-0.21,-0.02,0.04,-0.07
202602081807,1,4,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.09,0.13,-0.13,-0.19,-0.12,-0.05
202602081808,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.05,-0.05,-0.08,0.01,-0.06,0.01
202602081809,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.17,-0.03,0.13,0.06,0.01,0.23
202602081810,1,2,3,逃げ,1.0,2.0,3.0,5.0,6.0,4.0,0.07,-0.04,0.04,0.07,0.07,0.07
202602081811,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.06,0.06,0.11,0.02,-0.05,-0.06
202602081812,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.01,0.02,0.14,0.0,-0.03
202602081701,1,2,3,逃げ,,,,,,,,,,,,
202602081702,1,4,3,逃げ,,,,,,,,,,,,
202602081703,1,2,4,逃げ,,,,,,,,,,,,
202602081704,1,2,3,逃げ,,,,,,,,,,,,
202602081705,1,3,4,逃げ,,,,,,,,,,,,
202602081706,1,5,3,逃げ,,,,,,,,,,,,
202602081707,1,3,2,逃げ,,,,,,,,,,,,
202602081708,1,4,3,逃げ,,,,,,,,,,,,
202602081709,1,2,5,逃げ,,,,,,,,,,,,
202602081710,1,2,4,逃げ,,,,,,,,,,,,
202602081711,1,3,2,逃げ,,,,,,,,,,,,
202602081712,1,4,5,逃げ,,,,,,,,,,,,
202602081601,1,3,2,逃げ,1.0,2.0,4.0,3.0,6.0,5.0,0.11,0.06,0.19,0.07,0.43,0.25
202602081602,2,1,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,0.04,-0.06,0.1,0.25,-0.05
202602081603,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.11,-0.1,-0.12,0.2,-0.05,-0.1
202602081604,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.16,0.12,0.21,0.32,0.19,0.03
202602081605,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.18,0.2,0.17,0.24,0.4,0.25
202602081606,1,3,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.2,0.01,-0.04,-0.01,0.16,-0.1
202602081607,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,0.07,0.02,0.19,0.32,0.06
202602081608,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,-0.05,0.01,0.08,0.14,0.13
202602081609,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.02,-0.07,-0.01,0.08,0.02,0.07
202602081610,1,2,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.1,0.15,0.04,-0.11,-0.03,0.13
202602081611,1,2,5,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.13,0.12,0.16,0.14,0.02,-0.07
202602081612,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.08,0.21,0.14,0.1,0.06,0.01
202602081501,1,3,2,逃げ,,,,,,,,,,,,
202602081502,1,2,4,逃げ,,,,,,,,,,,,
202602081503,2,3,1,逃げ,,,,,,,,,,,,
202602081504,1,4,5,逃げ,,,,,,,,,,,,
202602081505,1,3,4,逃げ,,,,,,,,,,,,
202602081506,2,4,1,逃げ,,,,,,,,,,,,
202602081507,1,2,3,逃げ,,,,,,,,,,,,
202602081508,1,2,5,逃げ,,,,,,,,,,,,
202602081509,1,2,4,逃げ,,,,,,,,,,,,
202602081510,1,4,2,逃げ,,,,,,,,,,,,
202602081511,1,3,2,逃げ,,,,,,,,,,,,
202602081512,1,4,3,逃げ,,,,,,,,,,,,
202602081201,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.09,0.05,0.1,-0.03,-0.01,0.0
202602081202,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,-0.06,-0.01,-0.04,-0.03,-0.01
202602081203,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.02,-0.05,-0.05,0.02,-0.01,0.07
202602081204,1,3,2,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.03,0.02,0.0,0.07,0.09,0.08
202602081205,1,2,3,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,-0.16,-0.11,-0.11,0.03,-0.03,-0.07
202602081206,1,2,4,逃げ,1.0,2.0,3.0,4.0,5.0,6.0,0.11,0.01,0.13,0.07,-0.07,-0.04
