レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202602172301,1,2,3,逃げ,6,4,1,2,3,5,-0.004,0.037,0.083,0.034,0.009,0.008
202602172302,1,3,2,逃げ,3,2,6,1,5,4,0.017,-0.03,0.055,0.009,0.004,0.027
202602172303,1,4,3,逃げ,2,6,4,1,3,5,0.046,0.05,0.048,0.032,-0.038,0.025
202602172304,3,5,2,差し,3,4,1,5,2,6,0.006,-0.014,0.089,0.037,0.053,0.058
202602172305,1,3,6,逃げ,5,4,6,1,3,2,0.026,0.083,0.043,0.026,-0.011,0.055
202602172306,4,2,1,逃げ,5,3,6,2,4,1,0.017,0.055,0.021,0.032,0.005,-0.014
202602172307,3,2,6,差し,4,5,1,2,6,3,0.021,0.005,0.059,0.022,0.052,0.076
202602172308,4,1,2,逃げ,6,4,3,1,5,2,0.038,0.034,-0.023,0.028,0.011,0.05
202602172309,5,2,1,逃げ,4,2,3,5,1,6,0.068,0.041,-0.029,0.004,0.088,0.027
202602172310,5,2,3,逃げ,3,2,6,5,1,4,-0.024,0.052,0.027,-0.009,0.04,0.016
202602172311,2,1,4,逃げ,2,1,4,6,5,3,0.016,0.048,0.076,0.08,0.083,-0.036
202602172312,1,3,4,逃げ,4,6,1,2,5,3,0.011,0.037,0.022,0.04,-0.006,0.031
202602172101,3,2,4,逃げ,5,3,1,4,6,2,0.191,0.088,0.057,0.154,0.095,0.241
202602172102,4,2,3,逃げ,6,3,2,1,5,4,0.158,0.092,0.16,0.168,0.234,0.118
202602172103,1,2,4,逃げ,1,5,6,4,3,2,0.227,0.161,0.149,0.118,0.1,0.135
202602172105,2,1,3,逃げ,4,1,2,3,6,5,0.064,0.114,0.092,0.031,0.076,0.244
202602172106,2,1,3,逃げ,2,1,4,5,6,3,0.169,0.17,0.146,0.074,0.094,0.159
202602172107,4,1,2,逃げ,2,3,6,1,4,5,0.123,0.113,0.079,0.202,0.153,0.23
202602172108,2,5,1,逃げ,4,3,5,2,1,6,0.148,0.082,0.164,0.13,0.222,0.068
202602172110,5,1,4,逃げ,2,6,4,3,1,5,0.158,0.153,0.133,0.055,0.115,0.155
202602172111,1,2,6,逃げ,1,3,5,6,4,2,0.061,0.044,0.079,0.164,0.145,0.153
202602172001,3,1,4,逃げ,3,6,1,2,4,5,0.099,0.086,0.079,0.102,0.063,0.051
202602172002,1,2,4,逃げ,1,5,2,3,6,4,0.085,0.064,0.043,0.117,0.105,0.065
202602172003,2,3,4,逃げ,6,1,4,2,3,5,0.071,0.072,0.102,0.132,0.108,0.082
202602172004,2,1,4,逃げ,4,1,6,3,2,5,0.056,0.144,0.071,0.086,0.059,0.065
202602172005,2,1,4,逃げ,4,1,6,3,5,2,0.089,0.12,0.104,0.093,0.075,0.14
202602172006,2,1,4,逃げ,4,1,5,2,3,6,0.103,0.077,0.074,0.074,0.082,0.069
202602172007,5,2,1,逃げ,6,5,2,4,1,3,0.087,0.066,0.102,0.155,0.098,0.065
202602172008,3,1,2,逃げ,2,4,1,6,5,3,0.043,0.111,0.067,0.052,0.066,0.1
202602172009,1,5,3,逃げ,2,6,1,5,3,4,0.039,0.11,0.129,0.071,0.108,0.071
202602172010,1,5,2,逃げ,2,3,5,6,1,4,0.06,0.074,0.073,0.063,0.064,0.1
202602172011,4,1,2,逃げ,2,4,6,1,3,5,0.075,0.06,0.06,0.09,0.076,0.084
202602172012,1,6,4,逃げ,4,5,6,3,2,1,0.19,0.08,0.071,0.075,0.065,0.115
202602171801,4,3,2,逃げ,5,2,3,1,6,4,0.002,0.014,-0.003,0.051,-0.015,0.013
202602171802,5,3,2,逃げ,4,5,2,6,1,3,0.047,-0.046,0.021,0.054,0.009,0.088
202602171803,1,3,5,逃げ,1,6,2,4,3,5,0.011,-0.025,0.031,-0.03,0.086,0.001
202602171804,3,2,5,逃げ,6,2,1,5,3,4,0.053,-0.01,0.008,-0.05,0.007,-0.04
202602171805,3,1,6,逃げ,5,6,1,3,4,2,0.057,-0.003,0.059,0.009,-0.018,0.034
202602171806,2,4,3,逃げ,3,1,4,2,6,5,0.03,0.045,-0.001,0.025,0.03,0.004
202602171807,1,2,4,逃げ,1,2,4,5,6,3,0.006,0.013,0.037,0.001,-0.031,0.086
202602171808,4,1,2,逃げ,3,2,6,1,4,5,-0.04,-0.053,0.06,0.037,-0.016,-0.015
202602171809,2,6,5,逃げ,6,1,3,5,4,2,-0.014,0.012,0.009,0.018,-0.03,0.031
202602171810,4,1,3,逃げ,3,2,4,1,5,6,-0.0,0.047,0.051,0.056,0.056,0.029
202602171811,2,1,4,逃げ,3,1,6,4,5,2,0.026,0.009,0.045,0.027,0.002,-0.001
202602171812,1,5,4,逃げ,4,5,2,3,1,6,0.03,0.003,0.011,0.021,0.02,0.01
202602171701,1,6,3,逃げ,1,5,4,6,3,2,-0.017,-0.013,0.021,0.026,-0.087,-0.113
202602171702,1,2,3,逃げ,1,2,4,3,6,5,-0.014,-0.078,-0.045,-0.106,-0.039,-0.017
202602171703,4,1,3,逃げ,5,2,4,1,6,3,-0.044,-0.068,-0.036,0.017,-0.018,-0.1
202602171704,4,1,2,逃げ,3,2,5,1,4,6,0.012,-0.029,-0.022,-0.043,-0.013,-0.032
202602171705,1,6,2,逃げ,4,3,5,2,6,1,-0.034,-0.053,-0.032,-0.108,0.036,0.022
202602171706,3,1,2,逃げ,4,2,1,5,6,3,-0.029,-0.066,-0.06,-0.113,-0.01,-0.003
202602171707,2,3,1,逃げ,3,1,2,6,4,5,-0.012,-0.025,0.015,-0.035,-0.028,-0.1
202602171708,4,1,3,逃げ,4,6,3,1,5,2,-0.019,-0.062,-0.1,-0.082,-0.078,-0.016
202602171709,1,5,4,逃げ,1,3,5,4,2,6,-0.049,-0.022,0.004,-0.025,-0.065,-0.018
202602171710,1,6,4,逃げ,1,5,6,4,3,2,0.023,-0.006,-0.043,0.04,-0.026,-0.039
202602171711,4,1,3,逃げ,3,6,2,1,5,4,0.004,-0.036,0.027,-0.051,-0.01,-0.032
202602171712,2,4,6,逃げ,6,1,5,4,3,2,-0.061,-0.03,-0.08,-0.015,0.012,-0.012
202602171601,6,1,4,逃げ,4,5,3,2,6,1,0.021,0.027,0.055,0.049,0.02,0.074
202602171602,4,1,3,逃げ,2,5,3,1,4,6,0.063,0.03,0.013,0.002,0.037,0.071
202602171603,3,2,5,逃げ,5,2,1,6,4,3,0.044,-0.001,0.016,0.016,0.008,0.089
202602171604,6,1,4,逃げ,3,4,6,2,5,1,-0.011,0.061,0.014,0.016,0.024,-0.009
202602171605,5,3,1,逃げ,4,5,3,6,1,2,0.034,-0.005,-0.024,0.008,0.042,-0.004
