レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202604082401,2026-04-08,24,01R,,,特払い,70,4,710,1,100,,,4-1,11380,18,1=4,1010,5,1=4,320,7,2=4,580,10,1=2,120,1,4-1-2,34040,54,1=2=4,640,4
202604082402,2026-04-08,24,02R,,,1,210,1,420,6,420,,,1-6,2100,9,1=6,1310,7,1=6,320,6,1=3,240,2,3=6,530,10,1-6-3,7300,25,1=3=6,2260,8
202604082403,2026-04-08,24,03R,,,3,130,3,170,1,180,,,3-1,450,2,1=3,200,1,1=3,110,1,3=4,120,2,1=4,170,3,3-1-4,820,2,1=3=4,230,1
202604082404,2026-04-08,24,04R,,,4,920,4,150,3,200,,,4-3,3820,15,3=4,1340,7,3=4,370,8,1=4,220,1,1=3,220,2,4-3-1,20210,75,1=3=4,980,6
202604082405,2026-04-08,24,05R,,,3,650,3,160,4,160,,,3-4,2270,12,3=4,1340,9,3=4,340,4,2=3,800,10,2=4,450,6,3-4-2,7630,32,2=3=4,1420,8
202604082406,2026-04-08,24,06R,,,2,2140,2,410,1,130,,,2-1,3860,11,1=2,840,5,1=2,250,5,2=5,270,6,1=5,150,1,2-1-5,8230,25,1=2=5,440,2
202604082407,2026-04-08,24,07R,,,1,140,1,100,3,340,,,1-3,560,3,1=3,540,3,1=3,230,4,1=5,130,1,3=5,420,9,1-3-5,1290,4,1=3=5,410,2
202604082408,2026-04-08,24,08R,,,4,4330,4,1230,2,160,,,4-2,15890,19,2=4,3130,8,2=4,530,7,4=6,2730,15,2=6,720,8,4-2-6,132000,97,2=4=6,8130,15
202604082409,2026-04-08,24,09R,,,2,230,2,100,1,110,,,2-1,490,2,1=2,140,1,1=2,100,1,2=3,120,3,1=3,120,2,2-1-3,520,2,1=2=3,170,1
202604082410,2026-04-08,24,10R,,,1,150,1,110,2,240,,,1-2,530,2,1=2,440,2,1=2,160,1,1=4,160,2,2=4,280,6,1-2-4,1000,3,1=2=4,300,1
202604082411,2026-04-08,24,11R,,,1,110,1,100,4,200,,,1-4,420,2,1=4,420,2,1=4,170,2,1=5,230,4,4=5,360,7,1-4-5,1240,4,1=4=5,570,3
202604082412,2026-04-08,24,12R,,,1,130,1,100,5,170,,,1-5,760,4,1=5,580,4,1=5,240,4,1=2,140,1,2=5,530,10,1-5-2,2540,11,1=2=5,730,4
202604082301,2026-04-08,23,01R,,,3,920,3,340,2,350,,,3-2,5520,13,2=3,2580,6,2=3,240,5,1=3,140,2,1=2,100,1,3-2-1,10650,25,1=2=3,270,1
202604082302,2026-04-08,23,02R,,,4,290,4,150,3,230,,,4-3,1820,7,3=4,1140,5,3=4,370,7,1=4,140,1,1=3,200,3,4-3-1,7030,28,1=3=4,610,3
202604082304,2026-04-08,23,04R,,,4,880,4,520,5,670,,,4-5,3910,14,4=5,2420,9,4=5,890,10,3=4,450,8,3=5,350,5,4-5-3,14200,49,3=4=5,1490,8
202604082305,2026-04-08,23,05R,,,1,190,1,110,5,160,,,1-5,540,2,1=5,350,2,1=5,180,2,1=4,210,3,4=5,370,6,1-5-4,1980,5,1=4=5,630,3
202604082306,2026-04-08,23,06R,,,4,180,4,100,2,100,,,4-2,590,4,2=4,250,1,2=4,110,2,1=4,110,1,1=2,150,3,4-2-1,1090,6,1=2=4,150,1
202604082307,2026-04-08,23,07R,,,2,360,2,200,3,110,,,2-3,1420,8,2=3,570,3,2=3,130,3,1=2,120,1,1=3,120,2,2-3-1,2940,12,1=2=3,300,1
202604082309,2026-04-08,23,09R,,,2,300,2,120,1,120,,,2-1,520,2,1=2,180,1,1=2,120,1,2=4,290,7,1=4,250,4,2-1-4,1740,6,1=2=4,530,3
202604082310,2026-04-08,23,10R,,,1,240,1,160,5,270,,,1-5,940,3,1=5,920,3,1=5,210,2,1=6,510,8,5=6,680,13,1-5-6,5140,20,1=5=6,2750,12
202604082311,2026-04-08,23,11R,,,1,140,1,120,3,120,,,1-3,270,1,1=3,220,1,1=3,130,1,1=4,190,3,3=4,170,2,1-3-4,590,1,1=3=4,290,1
202604082312,2026-04-08,23,12R,,,1,130,1,100,3,140,,,1-3,320,1,1=3,270,2,1=3,160,1,1=6,360,6,3=6,440,9,1-3-6,1840,6,1=3=6,1210,5
202604081601,2026-04-08,16,01R,,,1,160,1,100,3,140,,,1-3,230,1,1=3,190,1,1=3,110,1,1=4,240,3,3=4,360,6,1-3-4,730,1,1=3=4,320,1
202604081602,2026-04-08,16,02R,,,4,500,4,150,1,130,,,4-1,1190,7,1=4,580,2,1=4,160,1,2=4,210,4,1=2,190,3,4-1-2,6130,27,1=2=4,460,1
202604081603,2026-04-08,16,03R,,,1,160,1,150,4,110,,,1-4,600,2,1=4,530,2,1=4,190,3,1=6,260,5,4=6,260,5,1-4-6,1240,3,1=4=6,530,3
202604081604,2026-04-08,16,04R,,,5,330,5,190,6,400,,,5-6,4920,14,5=6,2010,8,5=6,590,10,1=5,140,1,1=6,1010,14,5-6-1,9610,36,1=5=6,2140,8
202604081605,2026-04-08,16,05R,,,3,540,3,210,4,210,,,3-4,1840,6,3=4,1050,5,3=4,450,8,3=6,270,4,4=6,330,5,3-4-6,5410,19,3=4=6,1160,5
