レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202604232401,2026-04-23,24,01R,,,1,110,1,170,5,1310,,,1-5,500,3,1=5,790,4,1=5,190,4,1=3,160,3,3=5,370,5,1-5-3,2080,10,1=3=5,570,3
202604232402,2026-04-23,24,02R,,,1,110,1,100,2,120,,,1-2,200,1,1=2,130,1,1=2,150,1,1=4,220,4,2=4,340,6,1-2-4,620,2,1=2=4,380,3
202604232403,2026-04-23,24,03R,,,1,180,1,100,3,150,,,1-3,610,3,1=3,470,2,1=3,130,1,1=2,140,2,2=3,220,4,1-3-2,840,3,1=2=3,210,1
202604232404,2026-04-23,24,04R,,,1,160,1,160,3,750,,,1-3,1450,7,1=3,1660,5,1=3,190,3,1=2,120,1,2=3,320,7,1-3-2,2630,11,1=2=3,880,2
202604232405,2026-04-23,24,05R,,,1,120,1,100,2,110,,,1-2,340,2,1=2,220,1,1=2,170,2,1=3,240,4,2=3,460,9,1-2-3,960,4,1=2=3,570,3
202604232406,2026-04-23,24,06R,,,1,120,1,120,4,180,,,1-4,370,1,1=4,290,1,1=4,210,3,1=3,360,5,3=4,1090,10,1-4-3,3120,12,1=3=4,1300,7
202604232407,2026-04-23,24,07R,,,1,100,1,100,3,480,,,1-3,290,2,1=3,220,1,1=3,140,2,1=2,130,1,2=3,320,7,1-3-2,1020,3,1=2=3,520,1
202604232408,2026-04-23,24,08R,,,1,160,1,110,6,150,,,1-6,280,1,1=6,280,1,1=6,120,1,1=5,400,8,5=6,290,4,1-6-5,1210,3,1=5=6,520,2
202604232409,2026-04-23,24,09R,,,5,1070,5,290,1,100,,,5-1,1650,5,1=5,670,4,1=5,270,4,5=6,940,14,1=6,500,5,5-1-6,11610,30,1=5=6,2120,8
202604232410,2026-04-23,24,10R,,,3,250,3,330,2,330,,,3-2,2850,10,2=3,1800,6,2=3,270,7,1=3,130,1,1=2,140,2,3-2-1,8770,26,1=2=3,340,1
202604232411,2026-04-23,24,11R,,,1,100,1,100,2,120,,,1-2,220,1,1=2,220,1,1=2,130,1,1=4,230,4,2=4,500,8,1-2-4,790,4,1=2=4,520,3
202604232412,2026-04-23,24,12R,,,1,110,1,100,5,210,,,1-5,980,4,1=5,800,4,1=5,280,5,1=3,140,1,3=5,580,9,1-5-3,2550,10,1=3=5,790,4
202604232301,2026-04-23,23,01R,,,1,100,1,100,2,150,,,1-2,230,1,1=2,310,2,1=2,130,2,1=3,100,1,2=3,240,5,1-2-3,540,1,1=2=3,280,1
202604232302,2026-04-23,23,02R,,,3,270,3,140,6,480,,,3-6,2050,7,3=6,1490,5,3=6,290,6,1=3,130,1,1=6,260,3,3-6-1,4990,16,1=3=6,1030,3
202604232304,2026-04-23,23,04R,,,3,920,3,190,2,100,,,3-2,1540,4,2=3,260,1,2=3,160,3,1=3,140,2,1=2,120,1,3-2-1,2680,8,1=2=3,100,1
202604232305,2026-04-23,23,05R,,,1,290,1,160,3,100,,,1-3,470,2,1=3,210,1,1=3,130,1,1=5,190,3,3=5,180,2,1-3-5,890,2,1=3=5,270,1
202604232306,2026-04-23,23,06R,,,2,310,2,160,3,110,,,2-3,1050,7,2=3,910,4,2=3,160,2,2=4,100,1,3=4,170,3,2-3-4,1630,5,2=3=4,250,1
202604232307,2026-04-23,23,07R,,,2,690,2,360,4,290,,,2-4,3130,17,2=4,1010,7,2=4,310,6,2=3,460,9,3=4,340,7,2-4-3,9530,54,2=3=4,1800,10
202604232308,2026-04-23,23,08R,,,2,960,2,580,1,230,,,2-1,2470,10,1=2,660,3,1=2,230,4,2=4,140,2,1=4,120,1,2-1-4,3260,15,1=2=4,280,1
202604232309,2026-04-23,23,09R,,,1,200,1,160,6,1230,,,1-6,4820,10,1=6,6810,8,1=6,1180,8,1=2,110,1,2=6,560,7,1-6-2,21230,30,1=2=6,2100,5
202604232310,2026-04-23,23,10R,,,1,150,1,140,3,360,,,1-3,510,2,1=3,540,2,1=3,250,2,1=4,260,3,3=4,660,11,1-3-4,3850,13,1=3=4,1810,8
202604232311,2026-04-23,23,11R,,,1,170,1,120,4,130,,,1-4,410,1,1=4,290,1,1=4,170,1,1=2,240,5,2=4,360,8,1-4-2,1590,3,1=2=4,580,3
202604232312,2026-04-23,23,12R,,,1,110,1,110,2,170,,,1-2,240,1,1=2,260,1,1=2,150,2,1=3,130,1,2=3,290,6,1-2-3,740,2,1=2=3,450,2
202604232201,2026-04-23,22,01R,,,1,110,1,100,2,170,,,1-2,150,1,1=2,170,1,1=2,100,2,1=4,100,1,2=4,170,5,1-2-4,430,2,1=2=4,240,2
202604232202,2026-04-23,22,02R,,,1,140,1,110,6,180,,,1-6,2290,8,1=6,740,4,1=6,580,5,1=4,190,2,4=6,1820,12,1-6-4,2990,12,1=4=6,1010,6
202604232203,2026-04-23,22,03R,,,1,350,1,200,2,310,,,1-2,870,6,1=2,740,3,1=2,220,4,1=5,1560,12,2=5,1800,13,1-2-5,21010,44,1=2=5,6250,10
202604232204,2026-04-23,22,04R,,,1,160,1,130,3,310,,,1-3,940,3,1=3,1110,5,1=3,240,3,1=4,180,2,3=4,880,11,1-3-4,2690,10,1=3=4,740,2
202604232205,2026-04-23,22,05R,,,2,210,2,160,5,130,,,2-5,640,4,2=5,380,1,2=5,160,2,2=4,250,5,4=5,180,4,2-5-4,1290,2,2=4=5,300,1
202604232206,2026-04-23,22,06R,,,5,130,5,110,3,430,,,5-3,640,4,3=5,500,3,3=5,170,3,2=5,140,1,2=3,260,6,5-3-2,1080,2,2=3=5,260,1
202604232207,2026-04-23,22,07R,,,1,100,1,100,3,230,,,1-3,370,2,1=3,370,2,1=3,100,1,1=2,100,2,2=3,180,3,1-3-2,500,2,1=2=3,170,1
202604232208,2026-04-23,22,08R,,,1,110,1,100,4,250,,,1-4,330,2,1=4,470,3,1=4,160,3,1=3,110,1,3=4,600,8,1-4-3,1810,7,1=3=4,820,4
202604232209,2026-04-23,22,09R,,,1,150,1,100,4,200,,,1-4,1570,4,1=4,750,3,1=4,380,5,1=5,200,2,4=5,680,8,1-4-5,3970,13,1=4=5,1770,5
202604232210,2026-04-23,22,10R,,,1,230,1,630,3,2300,,,1-3,3690,7,1=3,2150,5,1=3,150,1,1=2,220,4,2=3,320,6,1-3-2,4830,17,1=2=3,370,2
202604232211,2026-04-23,22,11R,,,2,640,2,200,1,100,,,2-1,1410,4,1=2,210,1,1=2,160,2,2=6,4420,15,1=6,860,10,2-1-6,17190,35,1=2=6,2450,7
202604232212,2026-04-23,22,12R,,,2,810,2,150,5,220,,,2-5,860,3,2=5,490,2,2=5,130,2,1=2,110,1,1=5,140,3,2-5-1,1700,6,1=2=5,170,1
202604232001,2026-04-23,20,01R,,,1,130,1,110,2,120,,,1-2,280,1,1=2,160,1,1=2,120,1,1=4,170,2,2=4,180,3,1-2-4,530,1,1=2=4,210,1
202604232002,2026-04-23,20,02R,,,3,550,3,190,5,130,,,3-5,920,5,3=5,430,2,3=5,190,3,3=6,370,8,5=6,170,1,3-5-6,2150,9,3=5=6,540,3
202604232003,2026-04-23,20,03R,,,3,530,3,160,6,200,,,3-6,2020,9,3=6,1240,8,3=6,210,2,2=3,310,6,2=6,190,1,3-6-2,8160,34,2=3=6,810,3
202604232004,2026-04-23,20,04R,,,6,310,6,260,2,140,,,6-2,1180,6,2=6,370,2,2=6,140,1,5=6,390,6,2=5,180,4,6-2-5,3800,14,2=5=6,460,2
202604232005,2026-04-23,20,05R,,,2,570,2,120,1,100,,,2-1,770,4,1=2,180,1,1=2,100,1,2=4,160,3,1=4,150,2,2-1-4,2020,7,1=2=4,220,1
202604232006,2026-04-23,20,06R,,,2,270,2,140,1,110,,,2-1,570,2,1=2,200,1,1=2,120,1,2=5,210,6,1=5,180,3,2-1-5,1530,5,1=2=5,520,2
202604232007,2026-04-23,20,07R,,,4,250,4,140,1,110,,,4-1,750,4,1=4,200,1,1=4,120,2,3=4,150,3,1=3,120,1,4-1-3,1880,7,1=3=4,210,1
202604232008,2026-04-23,20,08R,,,1,100,1,100,2,160,,,1-2,160,1,1=2,140,1,1=2,100,1,1=3,110,3,2=3,100,2,1-2-3,240,1,1=2=3,140,1
202604232009,2026-04-23,20,09R,,,1,190,1,120,3,150,,,1-3,520,2,1=3,370,2,1=3,160,2,1=4,190,3,3=4,410,9,1-3-4,1640,5,1=3=4,670,3
202604232010,2026-04-23,20,10R,,,1,150,1,100,4,120,,,1-4,280,1,1=4,150,1,1=4,100,1,1=2,160,3,2=4,150,2,1-4-2,730,1,1=2=4,290,1
202604232011,2026-04-23,20,11R,,,1,100,1,100,5,310,,,1-5,2050,7,1=5,1120,5,1=5,390,6,1=3,180,2,3=5,730,11,1-5-3,5480,16,1=3=5,1120,6
202604231801,2026-04-23,18,01R,,,1,100,1,100,4,150,,,1-4,340,2,1=4,300,2,1=4,180,2,1=6,1700,11,4=6,6160,14,1-4-6,4540,14,1=4=6,3290,8
202604231802,2026-04-23,18,02R,,,3,1320,3,250,6,140,,,3-6,7970,14,3=6,4290,8,3=6,270,5,1=3,210,4,1=6,110,1,3-6-1,15040,30,1=3=6,380,2
202604231803,2026-04-23,18,03R,,,1,110,1,100,6,150,,,1-6,260,1,1=6,230,1,1=6,130,1,1=3,320,5,3=6,290,4,1-6-3,910,3,1=3=6,480,2
202604231804,2026-04-23,18,04R,,,1,100,1,100,4,150,,,1-4,400,3,1=4,280,2,1=4,100,1,1=2,110,2,2=4,210,4,1-4-2,620,3,1=2=4,240,1
202604231805,2026-04-23,18,05R,,,1,220,1,110,5,150,,,1-5,400,2,1=5,300,1,1=5,120,1,1=3,150,2,3=5,170,3,1-5-3,850,2,1=3=5,150,1
202604231806,2026-04-23,18,06R,,,2,130,2,120,1,140,,,2-1,1180,5,1=2,180,1,1=2,110,1,2=5,140,3,1=5,130,2,2-1-5,1710,4,1=2=5,120,1
202604231807,2026-04-23,18,07R,,,1,150,1,120,3,110,,,1-3,290,1,1=3,230,1,1=3,120,1,1=4,170,2,3=4,220,5,1-3-4,590,1,1=3=4,290,1
202604231808,2026-04-23,18,08R,,,5,3250,5,340,6,210,,,5-6,6460,18,5=6,2470,10,5=6,600,7,1=5,1140,13,1=6,300,2,5-6-1,37180,79,1=5=6,1660,7
202604231809,2026-04-23,18,09R,,,1,110,1,120,2,230,,,1-2,440,2,1=2,350,2,1=2,160,1,1=5,240,3,2=5,630,11,1-2-5,1690,5,1=2=5,970,4
202604231810,2026-04-23,18,10R,,,1,100,1,100,2,130,,,1-2,140,1,1=2,110,1,1=2,100,1,1=3,180,3,2=3,190,4,1-2-3,290,1,1=2=3,210,1
202604231811,2026-04-23,18,11R,,,1,110,1,100,3,160,,,1-3,200,1,1=3,200,1,1=3,150,2,1=4,190,3,3=4,230,4,1-3-4,640,3,1=3=4,490,2
202604231812,2026-04-23,18,12R,,,1,110,1,100,2,100,,,1-2,140,1,1=2,140,1,1=2,100,1,1=5,310,5,2=5,420,8,1-2-5,790,3,1=2=5,610,3
202604231701,2026-04-23,17,01R,,,1,150,1,150,2,170,,,1-2,320,1,1=2,270,1,1=2,130,1,1=4,220,3,2=4,180,2,1-2-4,1040,1,1=2=4,400,1
