レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202604242301,2026-04-24,23,01R,,,3,280,3,250,5,430,,,3-5,3020,10,3=5,2510,6,3=5,550,8,2=3,300,5,2=5,460,6,3-5-2,11220,32,2=3=5,2060,6
202604242302,2026-04-24,23,02R,,,2,280,2,170,1,120,,,2-1,560,3,1=2,160,1,1=2,130,1,2=3,150,3,1=3,130,2,2-1-3,1160,3,1=2=3,290,1
202604242304,2026-04-24,23,04R,,,3,1410,3,160,1,190,,,3-1,2210,9,1=3,1190,4,1=3,240,5,2=3,220,3,1=2,160,1,3-1-2,5550,21,1=2=3,310,1
202604242305,2026-04-24,23,05R,,,1,350,1,140,4,270,,,1-4,870,3,1=4,540,4,1=4,180,1,1=2,340,6,2=4,500,9,1-4-2,7960,33,1=2=4,2240,11
202604242306,2026-04-24,23,06R,,,1,280,1,100,3,120,,,1-3,380,1,1=3,250,1,1=3,110,1,1=2,140,2,2=3,210,5,1-3-2,890,1,1=2=3,400,2
202604242307,2026-04-24,23,07R,,,6,15000,6,740,1,150,,,6-1,18440,27,1=6,9490,13,1=6,1620,12,2=6,2600,15,1=2,350,4,6-1-2,101240,110,1=2=6,3710,13
202604242308,2026-04-24,23,08R,,,2,670,2,270,3,510,,,2-3,6110,21,2=3,2920,12,2=3,690,11,2=4,280,5,3=4,490,8,2-3-4,18030,64,2=3=4,2620,12
202604242309,2026-04-24,23,09R,,,2,590,2,130,1,100,,,2-1,1610,4,1=2,390,2,1=2,210,3,2=4,1150,9,1=4,570,7,2-1-4,4840,17,1=2=4,1440,5
202604242310,2026-04-24,23,10R,,,3,190,3,100,1,100,,,3-1,470,1,1=3,310,1,1=3,210,2,2=3,830,12,1=2,560,6,3-1-2,3970,13,1=2=3,740,3
202604242311,2026-04-24,23,11R,,,3,130,3,120,5,230,,,3-5,530,2,3=5,440,2,3=5,100,1,3=4,260,3,4=5,750,9,3-5-4,1840,7,3=4=5,780,4
202604242312,2026-04-24,23,12R,,,2,240,2,220,1,110,,,2-1,620,2,1=2,180,1,1=2,150,2,2=4,590,7,1=4,170,3,2-1-4,2720,12,1=2=4,430,3
202604242201,2026-04-24,22,01R,,,1,130,1,110,3,100,,,1-3,350,2,1=3,360,2,1=3,160,2,1=5,180,3,3=5,460,7,1-3-5,1210,5,1=3=5,790,3
202604242202,2026-04-24,22,02R,,,4,160,4,100,1,120,,,4-1,1000,3,1=4,190,1,1=4,130,1,2=4,210,4,1=2,140,2,4-1-2,1860,7,1=2=4,230,1
202604242203,2026-04-24,22,03R,,,3,170,3,100,1,110,,,3-1,210,1,1=3,160,1,1=3,110,1,3=4,150,2,1=4,340,7,3-1-4,770,2,1=3=4,400,2
202604242204,2026-04-24,22,04R,,,2,1330,2,240,4,450,,,2-4,4250,11,2=4,4450,8,2=4,520,7,2=5,1690,14,4=5,1280,10,2-4-5,37890,64,2=4=5,5820,14
202604242205,2026-04-24,22,05R,,,1,260,1,110,4,100,,,1-4,420,1,1=4,330,2,1=4,130,2,1=3,110,1,3=4,130,3,1-4-3,780,2,1=3=4,160,1
202604242206,2026-04-24,22,06R,,,1,160,1,100,4,100,,,1-4,220,1,1=4,210,1,1=4,100,2,1=3,100,1,3=4,160,3,1-4-3,360,1,1=3=4,150,1
