レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202604092401,2026-04-09,24,01R,,,1,160,1,100,2,190,,,1-2,220,1,1=2,210,1,1=2,140,1,1=3,310,5,2=3,570,9,1-2-3,1190,3,1=2=3,610,2
202604092402,2026-04-09,24,02R,,,2,330,2,190,3,110,,,2-3,1940,8,2=3,670,4,2=3,200,2,2=6,2340,14,3=6,670,6,2-3-6,10080,35,2=3=6,1690,7
202604092403,2026-04-09,24,03R,,,4,1220,4,500,2,200,,,4-2,5770,17,2=4,1760,9,2=4,380,6,1=4,430,8,1=2,230,3,4-2-1,16830,50,1=2=4,880,6
202604092404,2026-04-09,24,04R,,,5,500,5,200,3,100,,,5-3,1370,6,3=5,400,2,3=5,180,2,2=5,1120,11,2=3,390,7,5-3-2,5510,20,2=3=5,1270,5
202604092405,2026-04-09,24,05R,,,2,910,2,490,1,200,,,2-1,3080,11,1=2,680,3,1=2,220,5,2=3,210,4,1=3,100,1,2-1-3,5030,15,1=2=3,350,2
202604092406,2026-04-09,24,06R,,,4,470,4,110,6,390,,,4-6,1560,9,4=6,2050,7,4=6,280,5,3=4,260,3,3=6,630,9,4-6-3,6110,28,3=4=6,1220,6
202604092407,2026-04-09,24,07R,,,1,160,1,110,4,170,,,1-4,550,3,1=4,370,2,1=4,160,3,1=5,480,6,4=5,400,5,1-4-5,2080,6,1=4=5,990,4
202604092408,2026-04-09,24,08R,,,6,510,6,210,1,150,,,6-1,2880,12,1=6,700,4,1=6,190,2,5=6,670,11,1=5,400,7,6-1-5,19000,55,1=5=6,3030,10
202604092409,2026-04-09,24,09R,,,2,210,2,160,5,430,,,2-5,1410,6,2=5,1290,5,2=5,210,3,2=3,220,4,3=5,380,7,2-5-3,6180,21,2=3=5,1670,6
202604092410,2026-04-09,24,10R,,,1,170,1,110,3,180,,,1-3,380,1,1=3,210,1,1=3,170,1,1=5,250,4,3=5,470,10,1-3-5,1230,2,1=3=5,710,2
202604092411,2026-04-09,24,11R,,,1,130,1,100,2,150,,,1-2,200,1,1=2,170,1,1=2,120,1,1=3,130,2,2=3,170,3,1-2-3,430,1,1=2=3,190,1
202604092412,2026-04-09,24,12R,,,4,1140,4,320,2,230,,,4-2,5750,14,2=4,1980,6,2=4,340,6,1=4,190,3,1=2,170,2,4-2-1,12790,32,1=2=4,450,1
202604092301,2026-04-09,23,01R,,,1,120,1,120,3,170,,,1-3,340,3,1=3,330,3,1=3,130,3,1=2,130,1,2=3,160,4,1-3-2,880,6,1=2=3,300,3
202604092302,2026-04-09,23,02R,,,1,130,1,170,3,630,,,1-3,3020,7,1=3,2270,6,1=3,240,6,1=2,100,1,2=3,420,7,1-3-2,4870,13,1=2=3,440,3
202604092304,2026-04-09,23,04R,,,4,230,4,100,1,150,,,4-1,750,3,1=4,430,2,1=4,180,1,2=4,230,4,1=2,220,2,4-1-2,3210,15,1=2=4,370,1
202604092305,2026-04-09,23,05R,,,1,170,1,110,2,120,,,1-2,350,1,1=2,260,1,1=2,140,2,1=4,130,1,2=4,190,5,1-2-4,750,1,1=2=4,290,2
202604092306,2026-04-09,23,06R,,,1,290,1,290,6,790,,,1-6,6640,17,1=6,3300,10,1=6,550,9,1=4,300,3,4=6,500,6,1-6-4,22990,56,1=4=6,2600,9
202604091601,2026-04-09,16,01R,,,1,110,1,100,4,180,,,1-4,340,2,1=4,320,3,1=4,150,3,1=2,130,1,2=4,300,5,1-4-2,1160,6,1=2=4,520,3
202604091602,2026-04-09,16,02R,,,1,160,1,180,3,250,,,1-3,290,1,1=3,370,2,1=3,160,2,1=6,270,5,3=6,240,3,1-3-6,1130,3,1=3=6,500,2
202604091603,2026-04-09,16,03R,,,1,160,1,100,2,250,,,1-2,340,1,1=2,510,3,1=2,210,5,1=4,130,1,2=4,160,2,1-2-4,740,1,1=2=4,390,1
202604091604,2026-04-09,16,04R,,,1,270,1,120,3,170,,,1-3,420,1,1=3,420,3,1=3,210,3,1=4,100,1,3=4,200,2,1-3-4,1110,1,1=3=4,380,1
202604091605,2026-04-09,16,05R,,,1,120,1,100,3,330,,,1-3,980,4,1=3,660,4,1=3,310,4,1=6,230,3,3=6,880,10,1-3-6,2100,9,1=3=6,890,6
202604091606,2026-04-09,16,06R,,,3,200,3,100,1,100,,,3-1,400,2,1=3,120,1,1=3,100,1,2=3,120,2,1=2,130,3,3-1-2,840,4,1=2=3,130,1
202604091607,2026-04-09,16,07R,,,1,140,1,110,2,330,,,1-2,1220,5,1=2,570,3,1=2,220,4,1=4,150,2,2=4,670,10,1-2-4,2430,7,1=2=4,1080,5
202604091608,2026-04-09,16,08R,,,2,730,2,540,4,420,,,2-4,2670,11,2=4,1030,5,2=4,280,4,2=6,370,6,4=6,350,5,2-4-6,8010,30,2=4=6,1310,5
