レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202604202401,2026-04-20,24,01R,,,4,330,4,180,5,460,,,4-5,1110,5,4=5,780,3,4=5,190,3,1=4,160,1,1=5,300,8,4-5-1,1830,7,1=4=5,440,2
202604202402,2026-04-20,24,02R,,,1,170,1,110,2,170,,,1-2,400,1,1=2,240,1,1=2,180,1,1=6,200,3,2=6,310,5,1-2-6,1150,2,1=2=6,460,2
202604202403,2026-04-20,24,03R,,,1,130,1,110,3,260,,,1-3,750,4,1=3,490,3,1=3,340,6,1=2,170,1,2=3,500,10,1-3-2,2660,10,1=2=3,1270,7
202604202404,2026-04-20,24,04R,,,3,280,3,100,1,100,,,3-1,380,2,1=3,130,1,1=3,110,2,3=6,100,1,1=6,130,3,3-1-6,620,2,1=3=6,210,1
202604202405,2026-04-20,24,05R,,,1,180,1,120,3,310,,,1-3,970,5,1=3,750,4,1=3,310,4,1=2,190,2,2=3,410,7,1-3-2,2210,8,1=2=3,600,2
202604202406,2026-04-20,24,06R,,,2,100,2,100,4,260,,,2-4,340,2,2=4,450,3,2=4,160,3,2=6,110,1,4=6,270,4,2-4-6,880,4,2=4=6,730,3
202604202407,2026-04-20,24,07R,,,5,430,5,100,1,120,,,5-1,1190,7,1=5,410,2,1=5,150,3,3=5,130,1,1=3,130,2,5-1-3,2180,8,1=3=5,230,1
202604202408,2026-04-20,24,08R,,,1,100,1,100,2,350,,,1-2,280,2,1=2,320,3,1=2,190,3,1=4,140,1,2=4,220,4,1-2-4,540,1,1=2=4,300,1
202604202409,2026-04-20,24,09R,,,1,190,1,100,3,100,,,1-3,190,1,1=3,130,1,1=3,120,1,1=2,230,5,2=3,150,2,1-3-2,740,3,1=2=3,390,3
202604202410,2026-04-20,24,10R,,,1,120,1,100,3,160,,,1-3,310,1,1=3,290,1,1=3,150,2,1=2,180,3,2=3,840,10,1-3-2,1410,6,1=2=3,750,4
202604202411,2026-04-20,24,11R,,,1,110,1,100,3,140,,,1-3,180,1,1=3,150,1,1=3,110,1,1=5,200,4,3=5,190,2,1-3-5,490,2,1=3=5,270,2
202604202412,2026-04-20,24,12R,,,1,130,1,110,4,140,,,1-4,260,1,1=4,270,1,1=4,110,1,1=3,130,2,3=4,190,4,1-4-3,530,1,1=3=4,230,1
202604202301,2026-04-20,23,01R,,,3,210,3,140,1,120,,,3-1,730,2,1=3,200,1,1=3,140,1,3=5,660,12,1=5,600,11,3-1-5,6830,29,1=3=5,2010,10
202604202302,2026-04-20,23,02R,,,1,100,1,120,2,230,,,1-2,540,3,1=2,800,3,1=2,220,4,1=3,160,2,2=3,180,3,1-2-3,1680,7,1=2=3,560,3
202604202304,2026-04-20,23,04R,,,1,110,1,100,2,190,,,1-2,300,1,1=2,180,1,1=2,150,2,1=3,120,1,2=3,290,5,1-2-3,520,1,1=2=3,280,1
202604202305,2026-04-20,23,05R,,,1,130,1,100,2,130,,,1-2,260,1,1=2,220,1,1=2,130,1,1=6,170,2,2=6,360,7,1-2-6,690,2,1=2=6,440,2
202604202306,2026-04-20,23,06R,,,1,180,1,100,5,130,,,1-5,440,2,1=5,380,2,1=5,200,2,1=3,500,6,3=5,770,11,1-5-3,4050,16,1=3=5,1240,6
